Unnamed: 0,price_eur_mwh,load_mw,biomass_mw,lignite_mw,gas_mw,hard_coal_mw,hydro_run_mw,hydro_reservoir_mw,solar_mw,wind_offshore_mw,wind_onshore_mw,hour,day_of_week,month,weekend,price_lag_1,price_lag_24,price_lag_168,price_mean_24h,price_std_24h,price_mean_168h,renewable_generation,renewable_share,residual_load
2025-10-13 00:00:00+00:00,90.8325,38887.745500000005,3667.557097,9740.9375,9294.055,3726.885,1160.6755,45.025,9.727615,710.67,2380.573688,0,0,10,0,90.26,88.86,9.1025,89.07729166666667,16.347044057359835,104.66888392857143,7974.2289,0.20505762927295437,30913.516600000003
2025-10-13 01:00:00+00:00,89.1225,39344.96025,3669.785066,9808.22,9470.0925,3751.555,1156.519,43.645,10.082251,694.86325,1937.481772,1,0,10,0,90.8325,85.13,10.7325,89.24364583333333,16.325428684412504,105.13549107142858,7512.376339,0.19093617813478414,31832.583910999994
2025-10-13 02:00:00+00:00,93.4525,41448.58125,3710.696635,10463.2375,9652.2575,4209.86,1149.2485,59.835,10.398377,743.63625,1695.185826,2,0,10,0,89.1225,86.4125,16.8,89.53697916666665,16.335591044505094,105.59175595238094,7369.000588,0.17778655784508907,34079.580662
2025-10-13 03:00:00+00:00,98.095,45731.36375,3846.038868,10698.4525,10493.6775,4541.1925,1185.2935,132.135,10.477678,744.27075,1558.857491,3,0,10,0,93.4525,86.6575,22.6025,90.01354166666665,16.41457853688886,106.04111607142858,7477.073287,0.16349989752929686,38254.290463
2025-10-13 04:00:00+00:00,131.41,54009.7285,4270.197917,10937.435,11896.05,5232.7775,1228.539,381.225,15.9315,757.4955,1375.492917,4,0,10,0,98.095,88.3,68.585,91.80979166666667,18.45131918991239,106.4150744047619,8028.881834,0.1486562154075631,45980.846666
2025-10-13 05:00:00+00:00,218.6375,59938.43275,4554.78646,11067.8725,12982.4525,5717.96,1314.9215,420.945,143.603662,794.5442499999999,1333.440527,5,0,10,0,131.41,89.1725,105.0525,97.20416666666665,31.76702328357321,107.0911755952381,8562.241399,0.14285060529881807,51376.191351
2025-10-13 06:00:00+00:00,199.5575,62710.083750000005,4522.932103,10993.725,13064.405,5952.782499999999,1357.62175,313.2325,2231.687965,783.006,1390.008009,6,0,10,0,218.6375,88.66,121.7675,101.82489583333331,37.93649236526434,107.5542113095238,10598.488327,0.1690077208196999,52111.595423000006
2025-10-13 07:00:00+00:00,150.185,63510.55275,4328.440299,10963.5925,12643.7225,6123.5075,1335.031,232.6825,6882.180791000001,805.2155,1013.444454,7,0,10,0,199.5575,83.0625,121.1175,104.62166666666667,38.95372245753975,107.72723214285713,14596.994544000001,0.22983573456617412,48913.558206
2025-10-13 08:00:00+00:00,125.0975,64376.8905,4002.786643,10583.3,11665.66,6083.88,1302.21275,186.3675,12094.224729,648.30225,740.407688,8,0,10,0,150.185,76.205,100.5275,106.65885416666667,38.68050680970736,107.87348214285714,18974.30156,0.29473777643858085,45402.58894
2025-10-13 09:00:00+00:00,110.0,65129.68075,3828.562612,10420.97,11309.5775,5935.61,1288.82275,298.49,16502.663448,484.5595,668.020255,9,0,10,0,125.0975,71.9,89.3025,108.24635416666666,37.96719323240937,107.99668154761905,23071.118564999997,0.35423355833046977,42058.562185
2025-10-13 10:00:00+00:00,95.1,64518.639500000005,3644.98153,10457.6275,11078.8475,5773.9425,1236.78725,189.0375,19407.646783,388.80925,758.504451,10,0,10,0,110.0,66.8875,87.325,109.421875,37.05682238023632,108.0429613095238,25625.766764,0.39718392952163845,38892.872736000005
2025-10-13 11:00:00+00:00,89.8575,63062.7705,3625.704529,10331.96,11022.435,5714.545,1280.091,224.705,19930.480926,441.03,837.189611,11,0,10,0,95.1,52.16,84.5975,110.99260416666665,35.28050073034751,108.07427083333334,26339.201066,0.41766641169055524,36723.569434
2025-10-13 12:00:00+00:00,92.0975,61598.34125,3664.034531,10406.6725,11190.12,5782.79,1292.8165,277.1375,18104.497302,468.158,1038.5989960000002,12,0,10,0,89.8575,62.475,92.3275,112.22687499999999,34.0044247061214,108.0729017857143,24845.242829,0.40334272522314063,36753.098421
2025-10-13 13:00:00+00:00,101.8425,60406.245,3791.524419,10618.8,12177.265,5979.7925,1284.3517499999998,325.0025,14501.712944,444.9205,1254.177914,13,0,10,0,92.0975,79.985,94.5475,113.13760416666668,33.390516206625314,108.1163244047619,21601.690027,0.35760690019715674,38804.554973000006
2025-10-13 14:00:00+00:00,117.9025,59780.33025,4100.204742,10913.805,12674.5925,6042.5525,1274.03975,420.62,9219.762794,551.7745,1387.623532,14,0,10,0,101.8425,88.0025,104.7725,114.3834375,32.96703987891897,108.19447916666667,16954.025318,0.2836054141403811,42826.304932
2025-10-13 15:00:00+00:00,180.6,60503.81375,4491.071507000001,10944.52,13238.8225,5956.297500000001,1304.528,483.1075,3288.665479,790.2115,1410.604614,15,0,10,0,117.9025,105.55,120.29,117.51052083333333,35.55088664569255,108.55346726190476,11768.1886,0.1945032531110487,48735.62515
2025-10-13 16:00:00+00:00,305.74,62048.17875,4680.795971,11005.415,13695.98,5696.51,1489.10425,538.3075,249.072842,1077.398,1637.995937,16,0,10,0,180.6,108.9,141.5875,125.71218749999998,52.258008390413345,109.53056547619046,9672.6745,0.1558897407605215,52375.50425
2025-10-13 17:00:00+00:00,306.575,62522.116,4690.186166,10988.9075,13812.9825,5715.1275,1496.521,465.105,81.397387,1329.98625,2060.78991,17,0,10,0,305.74,116.64,168.315,133.62614583333334,63.90774663010941,110.35354166666667,10123.985713,0.16192647275405714,52398.130287
2025-10-13 18:00:00+00:00,186.9525,59330.5125,4545.692381,11021.85,13467.2375,5712.8025,1362.15125,470.6725,19.712485,1494.7735,2486.689146,18,0,10,0,306.575,115.5275,133.6775,136.60218749999999,64.68659464527414,110.67065476190477,10379.691262,0.17494693412601148,48950.821238
2025-10-13 19:00:00+00:00,137.175,55715.334,4274.478875,10958.255,12891.3375,5593.8925,1349.5665,356.47,11.382179,1580.82825,2914.255145,19,0,10,0,186.9525,110.4475,120.2025,137.71583333333334,64.446362120615,110.77168154761904,10486.980949,0.18822432167417322,45228.353051
2025-10-13 20:00:00+00:00,121.9875,52237.75625,4042.305722,10713.6325,11945.63,5483.6175,1350.87625,173.82,11.459518,1538.882,3063.130793,20,0,10,0,137.175,107.79,118.665,138.30739583333335,64.22450393923184,110.79145833333334,10180.474283,0.1948872810363098,42057.281967
