,price_eur_mwh,load_mw,solar_mw,wind_onshore_mw,gas_mw,lignite_mw,oil_mw,hydro_reservoir_mw,hydro_pumped_mw,storage_mw,hour,day_of_week,month,weekend,price_lag_1,price_lag_24,price_lag_168,price_mean_24h,price_std_24h,price_mean_168h,renewable_generation,renewable_share,residual_load
2024-05-10 19:00:00+00:00,83.59,4838.0,0.0,2885.0,2145.0,177.0,0.0,723.0,369.0,369.0,19,4,5,0,89.7,113.32,105.0,70.16833333333334,23.644674309187955,76.2225,3977.0,0.8220338983050848,861.0
2024-05-10 20:00:00+00:00,83.64,4464.0,0.0,2861.0,2304.0,173.0,0.0,534.0,32.0,32.0,20,4,5,0,83.59,87.65,93.71,70.00125,23.529658862695367,76.16255952380953,3427.0,0.7676971326164874,1037.0
2024-05-10 21:00:00+00:00,79.63,4102.0,0.0,2856.0,2103.0,175.0,0.0,311.0,0.0,0.0,21,4,5,0,83.64,83.4,84.53,69.84416666666667,23.448765225036396,76.13339285714285,3167.0,0.7720624085811799,935.0
2024-05-10 22:00:00+00:00,55.53,3814.0,0.0,2931.0,1927.0,171.0,0.0,17.0,0.0,0.0,22,4,5,0,79.63,84.0,88.61,68.65791666666667,23.421618400820527,75.93648809523809,2948.0,0.7729417933927635,866.0
2024-05-10 23:00:00+00:00,74.1,3630.0,0.0,2844.0,1677.0,170.0,0.0,7.0,0.0,0.0,23,4,5,0,55.53,76.59,83.83,68.55416666666666,23.390448425273796,75.87857142857143,2851.0,0.7853994490358127,779.0
2024-05-11 00:00:00+00:00,74.36,3563.0,0.0,2817.0,1690.0,170.0,0.0,8.0,0.0,0.0,0,5,5,1,74.1,69.41,81.5,68.76041666666667,23.42012799858653,75.83607142857143,2825.0,0.7928711759753018,738.0
2024-05-11 01:00:00+00:00,82.7,3523.0,0.0,2812.0,1657.0,173.0,0.0,59.0,0.0,0.0,1,5,5,1,74.36,66.58,82.12,69.43208333333332,23.585446503607407,75.83952380952381,2871.0,0.8149304569968776,652.0
2024-05-11 02:00:00+00:00,83.04,3580.0,0.0,2808.0,1442.0,175.0,0.0,147.0,0.0,0.0,2,5,5,1,82.7,67.63,84.06,70.07416666666667,23.743483301203494,75.83345238095237,2955.0,0.8254189944134078,625.0
2024-05-11 03:00:00+00:00,83.3,3728.0,22.0,2738.0,1484.0,172.0,0.0,154.0,0.0,0.0,3,5,5,1,83.04,83.36,80.68,70.07166666666667,23.742026701257515,75.84904761904762,2914.0,0.7816523605150214,814.0
2024-05-11 04:00:00+00:00,81.04,3998.0,337.0,2741.0,1017.0,175.0,0.0,212.0,0.0,0.0,4,5,5,1,83.3,99.66,85.05,69.29583333333333,23.026560262779068,75.82517857142857,3290.0,0.822911455727864,708.0
2024-05-11 05:00:00+00:00,58.41,4459.0,1086.0,2732.0,848.0,173.0,0.0,109.0,0.0,0.0,5,5,5,1,81.04,102.82,83.45,67.44541666666667,21.975848003437143,75.67613095238096,3927.0,0.880690737833595,532.0
2024-05-11 06:00:00+00:00,34.09,4797.0,1947.0,2700.0,788.0,172.0,0.0,24.0,0.0,0.0,6,5,5,1,58.41,90.0,62.14,65.11583333333333,22.439483043833967,75.50916666666666,4671.0,0.9737335834896811,126.0
2024-05-11 07:00:00+00:00,6.76,5084.0,2461.0,2492.0,744.0,172.0,0.0,33.0,0.0,0.0,7,5,5,1,34.09,63.75,52.98,62.74125,25.409181379350002,75.23404761904762,4986.0,0.9807238394964595,98.0
2024-05-11 08:00:00+00:00,0.04,5181.0,2707.0,1852.0,642.0,173.0,0.0,37.0,0.0,0.0,8,5,5,1,6.76,76.03,47.9,59.574999999999996,28.256328263871307,74.94916666666667,4596.0,0.8870874348581355,585.0
2024-05-11 09:00:00+00:00,0.04,5238.0,2754.0,1467.0,643.0,173.0,0.0,36.0,0.0,0.0,9,5,5,1,0.04,31.9,25.0,58.247499999999995,30.2883809333603,74.80059523809524,4257.0,0.8127147766323024,981.0
2024-05-11 10:00:00+00:00,0.04,5202.0,2840.0,1197.0,640.0,172.0,0.0,34.0,0.0,0.0,10,5,5,1,0.04,29.5,10.11,57.02,32.049832530241304,74.74065476190476,4071.0,0.7825836216839677,1131.0
2024-05-11 11:00:00+00:00,0.04,4947.0,2878.0,1065.0,680.0,174.0,0.0,12.0,0.0,0.0,11,5,5,1,0.04,25.0,7.0,55.98,33.5059321159051,74.69922619047618,3955.0,0.7994744289468365,992.0
2024-05-11 12:00:00+00:00,0.04,4743.0,2699.0,1172.0,644.0,174.0,0.0,12.0,0.0,0.0,12,5,5,1,0.04,26.93,20.0,54.85958333333334,34.9385456105885,74.58041666666666,3883.0,0.8186801602361374,860.0
2024-05-11 13:00:00+00:00,1.84,4590.0,2190.0,1224.0,653.0,174.0,0.0,35.0,0.0,0.0,13,5,5,1,0.04,35.0,47.0,53.477916666666665,36.38382487949046,74.31160714285714,3449.0,0.7514161220043573,1141.0
2024-05-11 14:00:00+00:00,0.05,4661.0,1629.0,1453.0,681.0,174.0,0.0,37.0,10.0,10.0,14,5,5,1,1.84,60.0,50.0,50.98,37.94117701182424,74.0142857142857,3129.0,0.6713151684187942,1532.0
2024-05-11 15:00:00+00:00,48.73,4832.0,981.0,1708.0,1018.0,175.0,0.0,201.0,410.0,410.0,15,5,5,1,0.05,77.84,74.49,49.767083333333325,37.50800024563605,73.86095238095238,3300.0,0.6829470198675497,1532.0
2024-05-11 16:00:00+00:00,85.02,4902.0,286.0,1583.0,1942.0,177.0,0.0,687.0,675.0,675.0,16,5,5,1,48.73,86.02,91.91,49.72541666666666,37.46650933243005,73.81994047619048,3231.0,0.6591187270501836,1671.0
2024-05-11 17:00:00+00:00,106.58,5100.0,20.0,1522.0,2594.0,177.0,0.0,877.0,675.0,675.0,17,5,5,1,85.02,87.68,113.03,50.512916666666676,38.48377065940611,73.78154761904761,3094.0,0.6066666666666667,2006.0
2024-05-11 18:00:00+00:00,133.63,5115.0,0.0,1526.0,2629.0,177.0,0.0,824.0,672.0,672.0,18,5,5,1,106.58,89.7,126.19,52.343333333333334,41.36551059355816,73.82583333333335,3022.0,0.590811339198436,2093.0
2024-05-11 19:00:00+00:00,119.52,4661.0,0.0,1393.0,2826.0,178.0,0.0,680.0,569.0,569.0,19,5,5,1,133.63,83.59,106.29,53.84041666666666,43.156936011548694,73.90458333333333,2642.0,0.5668311521132804,2019.0
2024-05-11 20:00:00+00:00,89.49,4382.0,0.0,1239.0,2598.0,177.0,0.0,572.0,456.0,456.0,20,5,5,1,119.52,83.64,85.09,54.08416666666667,43.34865605625127,73.9307738095238,2267.0,0.5173436786855318,2115.0
2024-05-11 21:00:00+00:00,78.29,4084.0,0.0,1177.0,2289.0,176.0,0.0,379.0,202.0,202.0,21,5,5,1,89.49,79.63,80.58,54.02833333333333,43.31517232589869,73.91714285714286,1758.0,0.43046033300685604,2326.0
2024-05-11 22:00:00+00:00,63.18,3884.0,0.0,1146.0,1704.0,173.0,0.0,108.0,0.0,0.0,22,5,5,1,78.29,55.53,84.93,54.34708333333333,43.35483278603332,73.78767857142857,1254.0,0.32286302780638515,2630.0
2024-05-11 23:00:00+00:00,51.71,3691.0,0.0,1121.0,1348.0,173.0,0.0,47.0,0.0,0.0,23,5,5,1,63.18,74.1,80.44,53.41416666666667,43.15172603898988,73.61666666666667,1168.0,0.3164454077485776,2523.0
2024-05-12 00:00:00+00:00,46.0,3568.0,0.0,1102.0,956.0,173.0,0.0,29.0,0.0,0.0,0,6,5,1,51.71,74.36,79.09,52.232499999999995,42.9409976646315,73.41970238095239,1131.0,0.31698430493273544,2437.0
2024-05-12 01:00:00+00:00,39.35,3506.0,0.0,1075.0,989.0,174.0,0.0,79.0,0.0,0.0,1,6,5,1,46.0,82.7,75.4,50.42625,42.51330367864879,73.20511904761904,1154.0,0.3291500285225328,2352.0
2024-05-12 02:00:00+00:00,43.61,3446.0,0.0,1062.0,846.0,173.0,0.0,134.0,0.0,0.0,2,6,5,1,39.35,83.04,70.0,48.78333333333333,41.95638891770342,73.04803571428572,1196.0,0.347069065583285,2250.0
2024-05-12 03:00:00+00:00,41.31,3491.0,51.0,1009.0,746.0,175.0,0.0,184.0,0.0,0.0,3,6,5,1,43.61,83.3,67.59,47.03375,41.325206836842135,72.89160714285715,1244.0,0.3563448868519049,2247.0
2024-05-12 04:00:00+00:00,17.61,3679.0,569.0,908.0,721.0,174.0,0.0,203.0,0.0,0.0,4,6,5,1,41.31,81.04,59.24,44.39083333333334,41.0834063526299,72.64380952380952,1680.0,0.45664582767056267,1999.0
2024-05-12 05:00:00+00:00,4.86,3960.0,1804.0,851.0,638.0,175.0,0.0,25.0,0.0,0.0,5,6,5,1,17.61,58.41,47.18,42.15958333333334,41.73786243553301,72.39190476190477,2680.0,0.6767676767676768,1280.0
2024-05-12 06:00:00+00:00,2.35,4216.0,2833.0,626.0,636.0,176.0,0.0,28.0,0.0,0.0,6,6,5,1,4.86,34.09,21.56,40.83708333333333,42.50055718090615,72.27755952380951,3487.0,0.8270872865275142,729.0
2024-05-12 07:00:00+00:00,0.04,4397.0,3283.0,382.0,640.0,177.0,0.0,41.0,0.0,0.0,7,6,5,1,2.35,6.76,0.04,40.55708333333333,42.75619054888648,72.27755952380953,3706.0,0.8428473959517853,691.0
2024-05-12 08:00:00+00:00,0.83,4558.0,3785.0,359.0,659.0,177.0,0.0,40.0,0.0,0.0,8,6,5,1,0.04,0.04,0.04,40.589999999999996,42.72393342092449,72.28226190476191,4184.0,0.9179464677490127,374.0
2024-05-12 09:00:00+00:00,10.0,4668.0,3980.0,359.0,640.0,175.0,0.0,37.0,0.0,0.0,9,6,5,1,0.83,0.04,0.04,41.005,42.359745760198244,72.34154761904763,4376.0,0.9374464438731791,292.0
2024-05-12 10:00:00+00:00,7.65,4602.0,3418.0,395.0,794.0,175.0,0.0,32.0,0.0,0.0,10,6,5,1,10.0,0.04,0.01,41.32208333333333,42.06724285661042,72.38702380952381,3845.0,0.8355063016079965,757.0
2024-05-12 11:00:00+00:00,7.67,4549.0,3487.0,463.0,673.0,178.0,0.0,14.0,0.0,0.0,11,6,5,1,7.65,0.04,0.01,41.64,41.76947283445932,72.43261904761906,3964.0,0.8714003077599473,585.0
2024-05-12 12:00:00+00:00,10.0,4330.0,3134.0,446.0,707.0,176.0,0.0,9.0,0.0,0.0,12,6,5,1,7.67,0.04,0.03,42.055,41.385903922438764,72.49196428571429,3589.0,0.8288683602771363,741.0
2024-05-12 13:00:00+00:00,44.71,4317.0,2808.0,536.0,769.0,177.0,0.0,11.0,0.0,0.0,13,6,5,1,10.0,1.84,0.04,43.841249999999995,40.49018467345366,72.75785714285715,3355.0,0.7771600648598563,962.0
2024-05-12 14:00:00+00:00,65.63,4410.0,2130.0,498.0,733.0,177.0,0.0,29.0,7.0,7.0,14,6,5,1,44.71,0.05,0.04,46.57375,39.60969631096548,73.14827380952381,2664.0,0.6040816326530613,1746.0
2024-05-12 15:00:00+00:00,80.01,4387.0,1235.0,474.0,1013.0,175.0,0.0,195.0,477.0,477.0,15,6,5,1,65.63,48.73,32.0,47.87708333333333,40.19404568482232,73.43404761904762,2381.0,0.5427399133804423,2006.0
2024-05-12 16:00:00+00:00,94.5,4545.0,399.0,553.0,1704.0,177.0,0.0,428.0,535.0,535.0,16,6,5,1,80.01,85.02,82.8,48.272083333333335,40.619263793454955,73.50369047619049,1915.0,0.4213421342134213,2630.0
2024-05-12 17:00:00+00:00,91.94,4833.0,24.0,506.0,2673.0,177.0,0.0,880.0,671.0,671.0,17,6,5,1,94.5,106.58,92.55,47.662083333333335,39.807367133217944,73.50005952380953,2081.0,0.4305814194082351,2752.0
2024-05-12 18:00:00+00:00,134.44,4985.0,0.0,497.0,3039.0,179.0,0.0,874.0,673.0,673.0,18,6,5,1,91.94,133.63,109.23,47.695833333333326,39.88369274654166,73.65011904761904,2044.0,0.41003009027081244,2941.0
2024-05-12 19:00:00+00:00,93.05,4686.0,0.0,469.0,3003.0,179.0,0.0,806.0,502.0,502.0,19,6,5,1,134.44,119.52,102.67,46.59291666666667,38.13899128634194,73.59285714285714,1777.0,0.3792146820315834,2909.0
2024-05-12 20:00:00+00:00,78.35,4294.0,0.0,486.0,2513.0,178.0,0.0,601.0,223.0,223.0,20,6,5,1,93.05,89.49,94.9,46.12875,37.65898637630054,73.49434523809524,1310.0,0.3050768514205869,2984.0
2024-05-12 21:00:00+00:00,84.87,3924.0,0.0,438.0,2573.0,178.0,0.0,423.0,2.0,2.0,21,6,5,1,78.35,78.29,86.2,46.40291666666667,37.9263114449313,73.48642857142858,863.0,0.21992864424057085,3061.0
2024-05-12 22:00:00+00:00,84.35,3673.0,0.0,321.0,3068.0,176.0,0.0,74.0,0.0,0.0,22,6,5,1,84.87,63.18,82.86,47.285,38.57412638137182,73.49529761904762,395.0,0.10754151919411925,3278.0
2024-05-12 23:00:00+00:00,74.88,3625.0,0.0,311.0,2306.0,173.0,0.0,113.0,0.0,0.0,23,6,5,1,84.35,51.71,77.06,48.250416666666666,38.97752356546262,73.48232142857144,424.0,0.11696551724137931,3201.0
2024-05-13 00:00:00+00:00,58.7,3567.0,0.0,320.0,1968.0,175.0,0.0,129.0,0.0,0.0,0,0,5,0,74.88,46.0,77.36,48.77958333333333,39.03181416753824,73.37125,449.0,0.12587608634707037,3118.0
2024-05-13 01:00:00+00:00,58.94,3463.0,0.0,363.0,1857.0,176.0,0.0,23.0,0.0,0.0,1,0,5,0,58.7,39.35,77.15,49.59583333333333,39.03088218951566,73.26285714285714,386.0,0.11146404851285013,3077.0
2024-05-13 02:00:00+00:00,75.77,3572.0,0.0,439.0,1959.0,174.0,0.0,33.0,0.0,0.0,2,0,5,0,58.94,43.61,78.78,50.935833333333335,39.36705032699779,73.24494047619048,472.0,0.13213885778275475,3100.0
2024-05-13 03:00:00+00:00,90.44,3898.0,46.0,538.0,2675.0,169.0,0.0,130.0,0.0,0.0,3,0,5,0,75.77,41.31,85.78,52.98291666666666,40.11501740691482,73.27267857142857,714.0,0.1831708568496665,3184.0
2024-05-13 04:00:00+00:00,102.0,4487.0,565.0,564.0,3040.0,72.0,0.0,503.0,0.0,0.0,4,0,5,0,90.44,17.61,101.15,56.49916666666667,40.57555013600801,73.27773809523809,1632.0,0.3637174058390907,2855.0
2024-05-13 05:00:00+00:00,106.21,4974.0,1731.0,584.0,2915.0,0.0,0.0,358.0,0.0,0.0,5,0,5,0,102.0,4.86,125.32,60.72208333333334,40.240149751111616,73.1639880952381,2673.0,0.537394451145959,2301.0
2024-05-13 06:00:00+00:00,77.89,5284.0,3038.0,555.0,1677.0,0.0,0.0,200.0,0.0,0.0,6,0,5,0,106.21,2.35,87.15,63.86958333333333,38.3875416247498,73.10886904761905,3793.0,0.7178274034822104,1491.0
2024-05-13 07:00:00+00:00,72.7,5444.0,3947.0,599.0,1320.0,0.0,0.0,48.0,0.0,0.0,7,0,5,0,77.89,0.04,58.71,66.89708333333333,35.9206005419767,73.19214285714285,4594.0,0.8438648052902278,850.0
2024-05-13 08:00:00+00:00,90.44,5545.0,4549.0,639.0,1291.0,0.0,0.0,39.0,0.0,0.0,8,0,5,0,72.7,0.83,58.71,70.63083333333334,33.31763313225295,73.3810119047619,5227.0,0.9426510369702434,318.0
2024-05-13 09:00:00+00:00,90.44,5552.0,4636.0,758.0,1211.0,0.0,0.0,39.0,0.0,0.0,9,0,5,0,90.44,10.0,55.04,73.9825,30.91234778614127,73.5917261904762,5433.0,0.9785662824207493,119.0
2024-05-13 10:00:00+00:00,74.42,5548.0,4494.0,935.0,1202.0,0.0,0.0,34.0,0.0,0.0,10,0,5,0,90.44,7.65,49.0,76.76458333333333,27.499103381284105,73.74303571428571,5463.0,0.9846791636625811,85.0
2024-05-13 11:00:00+00:00,75.0,5424.0,4283.0,990.0,1213.0,0.0,0.0,13.0,0.0,0.0,11,0,5,0,74.42,7.67,48.94,79.57,23.24985217342585,73.89815476190476,5286.0,0.9745575221238938,138.0
2024-05-13 12:00:00+00:00,85.0,5146.0,3924.0,1004.0,1325.0,0.0,0.0,12.0,0.0,0.0,12,0,5,0,75.0,10.0,47.85,82.695,17.922422681708444,74.11928571428572,4940.0,0.959968907889623,206.0
2024-05-13 13:00:00+00:00,90.44,5028.0,3271.0,961.0,1731.0,0.0,0.0,12.0,0.0,0.0,13,0,5,0,85.0,44.71,84.77,84.60041666666667,16.04056609623304,74.1530357142857,4244.0,0.8440731901352426,784.0
2024-05-13 14:00:00+00:00,125.93,4946.0,2274.0,813.0,1913.0,0.0,0.0,19.0,28.0,28.0,14,0,5,0,90.44,65.63,82.73,87.11291666666666,17.58785215130958,74.41017857142857,3134.0,0.6336433481601293,1812.0
2024-05-13 15:00:00+00:00,104.42,5018.0,1215.0,545.0,2568.0,0.0,0.0,118.0,223.0,223.0,15,0,5,0,125.93,80.01,87.2,88.13,17.862889877671968,74.51267857142857,2101.0,0.4186927062574731,2917.0
2024-05-13 16:00:00+00:00,104.3,5131.0,341.0,440.0,3634.0,0.0,0.0,593.0,545.0,545.0,16,0,5,0,104.42,94.5,102.13,88.53833333333334,18.124923428102825,74.52559523809525,1919.0,0.37400116936269734,3212.0
2024-05-13 17:00:00+00:00,134.1,5455.0,20.0,415.0,4042.0,0.0,0.0,908.0,605.0,605.0,17,0,5,0,104.3,91.94,131.04,90.295,20.372646409790864,74.54380952380951,1948.0,0.3571035747021082,3507.0
2024-05-13 18:00:00+00:00,134.0,5491.0,0.0,395.0,4122.0,0.0,0.0,837.0,658.0,658.0,18,0,5,0,134.1,134.44,138.09,90.27666666666666,20.331349249817993,74.51946428571428,1890.0,0.3441995993443817,3601.0
2024-05-13 19:00:00+00:00,119.52,4995.0,0.0,348.0,4108.0,0.0,0.0,626.0,653.0,653.0,19,0,5,0,134.0,93.05,106.82,91.37958333333334,21.18823863231244,74.59505952380952,1627.0,0.3257257257257257,3368.0
2024-05-13 20:00:00+00:00,94.48,4540.0,0.0,331.0,3995.0,0.0,0.0,479.0,547.0,547.0,20,0,5,0,119.52,78.35,94.45,92.05166666666666,21.012062098290787,74.5952380952381,1357.0,0.2988986784140969,3183.0
2024-05-13 21:00:00+00:00,86.99,4163.0,0.0,325.0,3842.0,0.0,0.0,443.0,39.0,39.0,21,0,5,0,94.48,84.87,84.42,92.13999999999999,20.98499691807016,74.61053571428572,807.0,0.19385058851789574,3356.0
2024-05-13 22:00:00+00:00,87.19,3897.0,0.0,340.0,3429.0,0.0,0.0,328.0,0.0,0.0,22,0,5,0,86.99,84.35,81.73,92.25833333333333,20.947132763548648,74.6430357142857,668.0,0.17141390813446242,3229.0
2024-05-13 23:00:00+00:00,84.25,3730.0,0.0,392.0,2907.0,0.0,0.0,283.0,0.0,0.0,23,0,5,0,87.19,74.88,79.0,92.64874999999999,20.694951350807404,74.6742857142857,675.0,0.18096514745308312,3055.0
2024-05-14 00:00:00+00:00,75.15,3661.0,0.0,415.0,2704.0,0.0,0.0,109.0,0.0,0.0,0,1,5,0,84.25,58.7,76.98,93.33416666666666,19.773584469004785,74.66339285714285,524.0,0.14313029226987162,3137.0
2024-05-14 01:00:00+00:00,75.0,3675.0,0.0,412.0,2650.0,0.0,0.0,107.0,0.0,0.0,1,1,5,0,75.15,58.94,78.68,94.00333333333333,18.807159752877645,74.64148809523809,519.0,0.14122448979591837,3156.0
2024-05-14 02:00:00+00:00,83.99,3824.0,0.0,373.0,2952.0,0.0,0.0,133.0,0.0,0.0,2,1,5,0,75.0,75.77,78.61,94.34583333333335,18.533530111801273,74.67351190476191,506.0,0.13232217573221758,3318.0
2024-05-14 03:00:00+00:00,90.03,4178.0,31.0,371.0,3267.0,0.0,0.0,500.0,0.0,0.0,3,1,5,0,83.99,90.44,80.99,94.32875,18.537475395020394,74.72732142857141,902.0,0.21589277166108187,3276.0
2024-05-14 04:00:00+00:00,112.51,4749.0,315.0,350.0,3429.0,0.0,0.0,662.0,0.0,0.0,4,1,5,0,90.03,102.0,96.93,94.76666666666667,18.848112733704593,74.82005952380953,1327.0,0.27942724784165085,3422.0
2024-05-14 05:00:00+00:00,143.0,5139.0,827.0,328.0,3569.0,0.0,0.0,533.0,91.0,91.0,5,1,5,0,112.51,106.21,120.31,96.29958333333333,21.172058797649743,74.95511904761904,1779.0,0.3461762988908348,3360.0
2024-05-14 06:00:00+00:00,136.3,5464.0,1413.0,247.0,3535.0,0.0,0.0,719.0,2.0,2.0,6,1,5,0,143.0,77.89,100.03,98.73333333333333,22.291404985580115,75.17101190476191,2381.0,0.43576134699853586,3083.0
2024-05-14 07:00:00+00:00,104.07,5771.0,2027.0,198.0,3401.0,0.0,0.0,473.0,0.0,0.0,7,1,5,0,136.3,72.7,91.75,100.04041666666666,21.607765608704558,75.24434523809525,2698.0,0.46750996361115926,3073.0
2024-05-14 08:00:00+00:00,93.2,5858.0,2494.0,183.0,3410.0,0.0,0.0,310.0,0.0,0.0,8,1,5,0,104.07,90.44,85.29,100.15541666666667,21.561744702150516,75.29142857142857,2987.0,0.5099009900990099,2871.0
2024-05-14 09:00:00+00:00,89.02,5947.0,3011.0,237.0,2652.0,0.0,0.0,177.0,0.0,0.0,9,1,5,0,93.2,90.44,84.04,100.09625,21.591491241250697,75.32107142857143,3425.0,0.5759206322515554,2522.0
2024-05-14 10:00:00+00:00,79.31,5862.0,2973.0,401.0,2104.0,0.0,0.0,33.0,0.0,0.0,10,1,5,0,89.02,74.42,73.83,100.30000000000001,21.360497266625792,75.35369047619048,3407.0,0.5812009553053565,2455.0
2024-05-14 11:00:00+00:00,80.18,5645.0,2621.0,446.0,2348.0,0.0,0.0,16.0,0.0,0.0,11,1,5,0,79.31,75.0,71.45,100.51583333333333,21.118543040280862,75.40565476190476,3083.0,0.5461470327723649,2562.0
2024-05-14 12:00:00+00:00,84.52,5402.0,2186.0,439.0,2700.0,0.0,0.0,45.0,0.0,0.0,12,1,5,0,80.18,85.0,67.15,100.49583333333334,21.13409750936859,75.50904761904762,2670.0,0.4942613846723436,2732.0
2024-05-14 13:00:00+00:00,89.01,5122.0,1598.0,400.0,3370.0,0.0,0.0,47.0,0.0,0.0,13,1,5,0,84.52,90.44,75.78,100.43625000000002,21.165672744249328,75.58779761904762,2045.0,0.3992581023037876,3077.0
2024-05-14 14:00:00+00:00,96.64,5124.0,1099.0,370.0,3581.0,0.0,0.0,251.0,0.0,0.0,14,1,5,0,89.01,125.93,79.44,99.21583333333335,20.464609306244633,75.69017857142856,1720.0,0.3356752537080406,3404.0
2024-05-14 15:00:00+00:00,96.71,5207.0,644.0,263.0,3920.0,0.0,0.0,523.0,0.0,0.0,15,1,5,0,96.64,104.42,85.86,98.89458333333334,20.43986343421617,75.7547619047619,1430.0,0.2746303053581717,3777.0
2024-05-14 16:00:00+00:00,104.93,5326.0,258.0,134.0,4236.0,0.0,0.0,815.0,96.0,96.0,16,1,5,0,96.71,104.3,101.64,98.92083333333333,20.447510301635607,75.77434523809522,1303.0,0.24464889222681185,4023.0
2024-05-14 17:00:00+00:00,153.21,5595.0,18.0,93.0,4367.0,0.0,0.0,1092.0,290.0,290.0,17,1,5,0,104.93,134.1,134.93,99.71708333333333,22.176014359248235,75.88315476190476,1493.0,0.2668453976764969,4102.0
2024-05-14 18:00:00+00:00,164.62,5639.0,0.0,81.0,4276.0,0.0,0.0,1209.0,411.0,411.0,18,1,5,0,153.21,134.0,142.71,100.99291666666666,24.94240608997537,76.01357142857142,1701.0,0.30164922858662885,3938.0
2024-05-14 19:00:00+00:00,140.37,5120.0,0.0,93.0,4381.0,0.0,0.0,687.0,288.0,288.0,19,1,5,0,164.62,119.52,116.0,101.86166666666668,25.958186890958682,76.15863095238095,1068.0,0.20859375,4052.0
2024-05-14 20:00:00+00:00,90.52,4642.0,0.0,84.0,4324.0,0.0,0.0,529.0,37.0,37.0,20,1,5,0,140.37,94.48,97.31,101.69666666666667,26.01966040392349,76.11821428571429,650.0,0.14002585092632486,3992.0
2024-05-14 21:00:00+00:00,98.09,4172.0,0.0,79.0,4229.0,0.0,0.0,304.0,0.0,0.0,21,1,5,0,90.52,86.99,85.81,102.15916666666668,25.844948193036153,76.19130952380954,383.0,0.09180249280920422,3789.0
2024-05-14 22:00:00+00:00,87.73,3903.0,0.0,73.0,4075.0,0.0,0.0,76.0,0.0,0.0,22,1,5,0,98.09,87.19,77.23,102.18166666666667,25.83158138985538,76.25380952380952,149.0,0.03817576223417884,3754.0
2024-05-14 23:00:00+00:00,90.1,3762.0,0.0,81.0,3560.0,0.0,0.0,33.0,0.0,0.0,23,1,5,0,87.73,84.25,73.31,102.42541666666666,25.68218786885491,76.35375,114.0,0.030303030303030304,3648.0
2024-05-15 00:00:00+00:00,87.89,3706.0,0.0,92.0,3447.0,0.0,0.0,43.0,0.0,0.0,0,2,5,0,90.1,75.15,74.99,102.95625000000001,25.221442708177598,76.43053571428571,135.0,0.036427415002698325,3571.0
2024-05-15 01:00:00+00:00,86.11,3697.0,0.0,116.0,3367.0,0.0,0.0,9.0,0.0,0.0,1,2,5,0,87.89,75.0,74.99,103.41916666666667,24.784188668792293,76.4967261904762,125.0,0.03381119826886665,3572.0
2024-05-15 02:00:00+00:00,87.0,3834.0,0.0,118.0,3440.0,0.0,0.0,141.0,0.0,0.0,2,2,5,0,86.11,83.99,77.63,103.54458333333332,24.689028716183905,76.5525,259.0,0.06755346896191966,3575.0
2024-05-15 03:00:00+00:00,93.25,4150.0,36.0,127.0,3353.0,0.0,0.0,215.0,0.0,0.0,3,2,5,0,87.0,90.03,82.54,103.67875,24.62104937410035,76.61625000000001,378.0,0.0910843373493976,3772.0
2024-05-15 04:00:00+00:00,106.11,4683.0,342.0,172.0,3209.0,0.0,0.0,400.0,0.0,0.0,4,2,5,0,93.25,112.51,102.07,103.41208333333333,24.555813086514917,76.64029761904762,914.0,0.19517403373905617,3769.0
2024-05-15 05:00:00+00:00,126.0,5082.0,966.0,189.0,3262.0,0.0,0.0,405.0,0.0,0.0,5,2,5,0,106.11,143.0,108.99,102.70375,23.590429307042708,76.74154761904762,1560.0,0.3069657615112161,3522.0
2024-05-15 06:00:00+00:00,134.22,5419.0,1702.0,204.0,3208.0,0.0,0.0,285.0,0.0,0.0,6,2,5,0,126.0,136.3,96.1,102.61708333333335,23.465124811660626,76.96845238095239,2191.0,0.4043181398782063,3228.0
2024-05-15 07:00:00+00:00,113.33,5588.0,2243.0,205.0,3110.0,0.0,0.0,264.0,0.0,0.0,7,2,5,0,134.22,104.07,82.62,103.00291666666668,23.56596725919806,77.15125,2712.0,0.4853256979241231,2876.0
2024-05-15 08:00:00+00:00,90.43,5620.0,2517.0,185.0,3102.0,0.0,0.0,500.0,0.0,0.0,8,2,5,0,113.33,93.2,76.82,102.8875,23.622780134938047,77.23226190476191,3202.0,0.5697508896797153,2418.0
2024-05-15 09:00:00+00:00,86.95,5686.0,2590.0,200.0,2979.0,0.0,0.0,428.0,0.0,0.0,9,2,5,0,90.43,89.02,70.76,102.80125,23.679324922886277,77.32863095238095,3218.0,0.565951459725642,2468.0
2024-05-15 10:00:00+00:00,85.2,5638.0,2645.0,251.0,2966.0,0.0,0.0,359.0,0.0,0.0,10,2,5,0,86.95,79.31,77.3,103.04666666666667,23.45472932130124,77.37565476190477,3255.0,0.5773323873714084,2383.0
2024-05-15 11:00:00+00:00,83.0,5496.0,2449.0,309.0,3139.0,0.0,0.0,453.0,0.0,0.0,11,2,5,0,85.2,80.18,73.19,103.16416666666667,23.34198734443326,77.43404761904762,3211.0,0.5842430858806404,2285.0
2024-05-15 12:00:00+00:00,82.8,5144.0,2309.0,287.0,3129.0,0.0,0.0,231.0,81.0,81.0,12,2,5,0,83.0,84.52,60.13,103.09249999999999,23.40427650441108,77.5689880952381,2908.0,0.5653188180404355,2236.0
