datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season
2020-10-08 01:00:00+02:00,25.56,48177.4725,4251.54,8311.98,4598.365,2120.035,451.04,0.08,23.0725,1455.59,2793.085,1928.48,42.3525,0.0,6512.19,382.9825,154.885,0.3125,753.69,5613.83,17657.215,29493.73,15481.42,18683.742500000004,1,3,10,4,0,Autumn
2020-10-08 02:00:00+02:00,24.56,46513.14,4242.45,8103.514999999999,4816.5825,1978.19,451.04,0.0775,23.0575,2153.08,2101.475,1921.0075,55.285,0.0,6605.845,376.9225,150.2825,0.3225,753.815,4796.505,17272.21,28287.78,15349.327500000001,18225.36,2,3,10,4,0,Autumn
2020-10-08 03:00:00+02:00,23.96,47491.3425,4244.535,8232.5375,4843.7525000000005,1934.36,451.04,0.0725,23.075,2094.8175,2890.81,1916.7075,39.8875,0.0,6606.2775,378.635,152.68,0.3225,746.8499999999999,5139.6125,16717.7625,28058.8275,15461.690000000002,19432.515,3,3,10,4,0,Autumn
2020-10-08 04:00:00+02:00,22.02,48958.5325,4250.2725,8846.1675,4887.34,1928.125,450.745,0.0775,22.8675,2110.2975,3389.29,1909.795,41.315,0.0,6572.6325,388.5975,156.5325,0.33,760.0725,5406.1775,16258.815,27866.704999999998,16112.3775,21091.827500000003,4,3,10,4,0,Autumn
2020-10-08 05:00:00+02:00,26.8,52551.1775,4282.405,10627.51,5388.4675,2159.365,451.205,0.075,22.5625,659.415,2191.5775,1906.2775,60.325,0.0,6660.915,398.33,163.0225,0.3275,762.0575,5186.445,15760.5225,27196.302499999998,18626.5475,25354.875,5,3,10,4,0,Autumn
2020-10-08 06:00:00+02:00,37.72,60732.995,4404.725,13708.2525,6957.342500000001,3167.84,451.04,0.08,22.5125,936.5325,655.6875,1900.07,152.3175,0.0,6660.51,398.7075,166.23250000000002,0.3775,752.2574999999999,5188.3225,15925.6775,27571.490000000005,24284.475000000002,33161.505,6,3,10,4,0,Autumn
2020-10-08 07:00:00+02:00,47.98,66600.77249999999,4556.6425,14383.8575,7489.7625,3994.325,600.9925,0.08,22.5,1794.83,2807.895,1887.13,205.615,0.0,6659.2125,397.79,160.8375,203.7,751.635,5411.12,16853.135000000002,29117.342500000006,26468.9375,37483.429999999986,7,3,10,4,0,Autumn
2020-10-08 08:00:00+02:00,50.75,68756.595,4620.1475,14425.3875,7579.475,4078.265,675.095,0.0525,22.4025,2594.8525,1524.5375,1875.345,261.56,0.0,6664.77,397.72,156.78,2313.8875,748.4449999999999,4616.42,17013.2025,30700.562500000004,26758.222500000003,38056.0325,8,3,10,4,0,Autumn
2020-10-08 09:00:00+02:00,46.94,69571.52249999999,4571.08,14374.9125,7459.2075,4054.65,729.1949999999999,0.0574999999999999,22.09,2452.2,757.3875,1858.6575,252.53,0.0,6664.205,397.4475,157.755,5926.8375,747.1625,4583.610000000001,17726.205,34918.920000000006,26617.965,34652.602499999986,9,3,10,4,0,Autumn
2020-10-08 10:00:00+02:00,38.84,71296.6125,4513.9325,14092.27,7200.205,3615.03,832.0225,0.0725,21.37,481.6325,837.665,1863.8575,132.4775,0.0,6654.092500000001,391.635,157.5575,9239.3825,750.19,5566.05,20558.3075,41874.0075,25739.5275,29422.605000000003,10,3,10,4,0,Autumn
2020-10-08 11:00:00+02:00,32.73,73034.42749999999,4427.635,13047.4125,7083.344999999999,3444.2625,880.4425,0.075,20.81,151.165,1110.3874999999998,1867.4325,89.5325,0.0,6645.5575,392.1975,157.465,10868.035,753.4775,5622.8325,23099.185,45974.65250000001,24455.462499999998,27059.77499999998,11,3,10,4,0,Autumn
2020-10-08 12:00:00+02:00,32.89,72468.51,4305.3775000000005,11913.15,5883.7575,3430.2375,880.9025,0.065,20.5025,119.9425,1561.005,1871.8925,72.3325,0.0,6576.34,392.405,153.5775,11335.4925,747.6375,5658.715,25572.6575,48816.467500000006,22108.047499999997,23652.04249999999,12,3,10,4,0,Autumn
2020-10-08 13:00:00+02:00,29.19,71785.6575,4287.1575,10817.17,5608.27,3442.0675,880.665,0.065,20.1675,198.11,2032.605,1876.325,77.36500000000001,0.0,6561.5725,392.155,150.5075,11080.7425,777.1175000000001,5926.2775,27978.265,51226.1325,20748.1725,20559.525,13,3,10,4,0,Autumn
2020-10-08 14:00:00+02:00,27.77,70362.72750000001,4294.0375,9887.725,5469.72,3427.565,880.21,0.09,19.7325,181.4575,2141.06,1884.095,50.1325,0.0,6354.6925,391.565,151.0125,10044.3575,780.9975,6425.13,29641.0175,52338.77,19665.22,18023.95750000001,14,3,10,4,0,Autumn
2020-10-08 15:00:00+02:00,25.69,69631.01250000001,4307.57,9794.885,5035.5375,3468.4725,649.5325,0.075,19.5625,517.49,1417.2675,1871.0,51.4025,0.0,6244.5125,380.75,147.215,7465.585,791.3625,6616.7225,30261.845,50574.12499999999,18948.4275,19056.88750000002,15,3,10,4,0,Autumn
2020-10-08 16:00:00+02:00,27.57,68913.36,4391.025,10187.9675,5180.12,3488.83,448.53,0.07,19.58,1660.995,557.0425,1861.645,213.17,0.0,6389.885,387.7875,151.27,4372.9400000000005,789.285,6606.1775,30979.055,48424.0125,19305.447500000002,20489.347500000003,16,3,10,4,0,Autumn
2020-10-08 17:00:00+02:00,28.49,69262.655,4466.77,10298.2325,5415.26,3464.41,447.825,0.06,20.015,875.04,525.97,1845.1025,89.0775,0.0,6512.5525,389.0725,152.4525,1636.2575,808.065,6692.93,31983.41,46713.5475,19625.7275,22549.1075,17,3,10,4,0,Autumn
2020-10-08 18:00:00+02:00,29.48,70335.1625,4552.8,11086.8075,6130.0475,3079.63,448.535,0.0675,20.8625,1148.96,652.2125,1851.42,74.765,0.0,6523.2,396.7775,159.42,146.545,801.0225,6315.4725,32755.9,45696.9025,20745.02,24638.26000000001,18,3,10,4,0,Autumn
2020-10-08 19:00:00+02:00,32.27,71325.4225,4577.342500000001,11568.2475,6248.2875,2915.8675,448.2075,0.0849999999999999,21.585,927.9575,1225.425,1843.86,78.8925,0.0,6506.29,396.695,158.9475,1.08,799.1075000000001,6263.3150000000005,33314.9525,46079.442500000005,21180.61,25245.979999999996,19,3,10,4,0,Autumn
2020-10-08 20:00:00+02:00,25.77,67428.025,4516.6775,10433.6575,5742.305,2395.1875,448.5775,0.07,21.7475,267.4925,1367.62,1833.45,131.01,0.0,6525.115,396.7375,158.785,0.605,796.1025,5715.84,33300.332500000004,45497.91500000001,19019.7275,21930.109999999986,20,3,10,4,0,Autumn
2020-10-08 21:00:00+02:00,22.87,62553.1325,4436.2125,9652.86,5468.635,2312.42,447.39,0.08,21.75,1355.845,1684.65,1834.8125,156.15,0.0,6497.6075,397.98,159.7775,0.89,793.9075,5395.6275000000005,32178.01,44001.7025,17881.305,18551.43,21,3,10,4,0,Autumn
2020-10-08 22:00:00+02:00,19.51,58804.93,4380.68,9490.6275,5207.595,2237.5975,448.6,0.0725,22.24,1673.73,1705.3325,1833.865,44.8675,0.0,6478.87,396.965,160.59,0.89,792.575,5319.465,29437.75,41017.517499999994,17384.42,17787.412500000006,22,3,10,4,0,Autumn
2020-10-08 23:00:00+02:00,10.9,54596.8675,4334.35,9427.0425,5022.01,2198.0225,448.6,0.0775,22.4525,1656.6675,2435.5925,1841.7775,45.7025,0.0,6452.505,390.74,158.8525,0.9025,788.2775,5857.96,26366.4475,38447.13999999999,17095.675,16149.727500000008,23,3,10,4,0,Autumn
2020-10-09 00:00:00+02:00,10.86,51176.995,4264.685,8416.8225,4665.8125,2009.135,448.6,0.055,22.5975,1551.425,2749.2675,1837.81,44.3875,0.0,6466.1725,391.38,158.1525,0.6775,607.425,5565.535,24047.83,35760.925,15540.37,15416.07,0,4,10,4,0,Autumn
2020-10-09 01:00:00+02:00,23.01,49035.6525,4251.4425,8212.369999999999,4632.6225,1970.1125,449.0175,0.0825,22.555,2168.9675,2670.0475,1825.55,36.71,0.0,6404.72,388.19,160.0275,0.295,610.2950000000001,5211.83,22156.95,33482.7775,15264.1225,15552.875,1,4,10,4,0,Autumn
2020-10-09 02:00:00+02:00,25.99,47962.0175,4246.4675,8354.09,4655.297500000001,1970.8975,448.6,0.0625,22.5575,2098.745,2637.7125,1825.985,53.0575,0.0,6436.55,377.5725,156.5025,0.3075,608.94,4726.5975,19397.825,30250.239999999998,15428.885,17711.777500000004,2,4,10,4,0,Autumn
2020-10-09 03:00:00+02:00,27.71,47302.6225,4230.825,9110.3825,4853.0575,1971.2125,448.5975,0.075,22.567500000000003,2011.8275,1701.405,1822.0625,103.71,0.0,6563.65,369.9975,154.845,0.3025,608.325,4127.01,16189.35,26473.26,16383.25,20829.3625,3,4,10,4,0,Autumn
2020-10-09 04:00:00+02:00,29.7,48383.355,4252.465,10807.33,5812.827499999999,2063.9175,448.595,0.075,22.3725,576.1325,1804.72,1803.57,106.2975,0.0,6640.46,369.5875,157.9375,0.32,610.0625,3186.625,13074.78,22424.057500000003,19132.67,25959.2975,4,4,10,4,0,Autumn
2020-10-09 05:00:00+02:00,32.52,51607.955,4311.3825,12353.475,7136.915,3184.0375000000004,448.5925,0.0675,22.3625,309.5925,1138.525,1791.92,58.85,0.0,6639.8150000000005,369.1475,157.9975,0.325,612.6700000000001,2826.8275,10292.6375,19281.9425,23123.019999999997,32326.0125,5,4,10,4,0,Autumn
2020-10-09 06:00:00+02:00,44.07,59058.95,4450.34,13653.87,9857.1325,4581.375,448.5925,0.07,22.4025,1242.8275,907.3975,1794.305,150.95749999999998,0.0,6642.4,372.815,162.065,0.435,649.4675,2574.735,7673.094999999999,16643.8675,28540.97,42415.0825,6,4,10,4,0,Autumn
2020-10-09 07:00:00+02:00,52.61,64829.5425,4581.77,13797.3325,11628.3725,6181.0825,448.5925,0.0675,22.5075,2882.51,2316.735,1789.125,372.8125,0.0,6642.6900000000005,380.6825,163.55,173.065,659.585,2340.76,6454.952499999999,15712.485,32055.38,49117.0575,7,4,10,4,0,Autumn
2020-10-09 08:00:00+02:00,62.44,66879.6925,4638.5075,14164.7375,11896.3575,6485.655000000001,448.59,0.07,22.2175,3092.095,2386.8775,1783.2075,288.9125,0.0,6646.4225,384.8425,159.7175,1931.48,658.5,2575.5025,5404.3675,16621.9775,32995.34,50257.715000000004,8,4,10,4,0,Autumn
2020-10-09 09:00:00+02:00,58.03,67086.8675,4616.3975,14475.8,11361.41,6526.3925,448.59,0.0725,21.6075,2889.1525,2201.32,1787.6125,294.7675,0.0,6651.8925,384.6525,159.91500000000002,5353.375,653.695,3038.1025,4020.54,19110.795000000002,32812.1925,47976.072499999995,9,4,10,4,0,Autumn
2020-10-09 10:00:00+02:00,51.1,67794.8575,4546.295,14103.525,11407.1375,6487.665,448.59,0.065,20.535,2431.0175,1314.925,1795.495,449.1175,0.0,6647.25,385.3375,165.13,9142.665,658.1475,3301.5425,3328.5125,22563.627500000002,32446.9175,45231.229999999996,10,4,10,4,0,Autumn
2020-10-09 11:00:00+02:00,47.9,68780.505,4455.1625,14126.2,10974.9175,6509.6275000000005,448.8,0.07,19.8975,778.7225,960.3525,1789.8925,194.5925,0.0,6643.2425,384.7475,165.785,11545.88,660.28,4338.115,3419.735,25743.377499999995,32059.545,43037.12750000001,11,4,10,4,0,Autumn
2020-10-09 12:00:00+02:00,43.4,67741.145,4360.0650000000005,13983.4125,10337.4675,6215.6875,448.805,0.0625,19.6625,986.0275,500.815,1792.4924999999998,269.08000000000004,0.0,6636.1925,384.1275,167.02,12363.7325,653.2725,4698.9475,4392.2525000000005,27876.570000000007,30985.372499999998,39864.575,12,4,10,4,0,Autumn
2020-10-09 13:00:00+02:00,38.91,65632.8575,4318.45,14194.1625,10189.9525,5394.01,449.0,0.045,19.28,745.9675,369.175,1802.02,265.25,0.0,6630.22,377.975,167.4775,11856.6225,647.2075,4664.6575,5047.75,27954.75,30227.125,37678.1075,13,4,10,4,0,Autumn
2020-10-09 14:00:00+02:00,37.76,63889.205,4329.68,14485.765,10318.66,4877.235000000001,448.6125,0.015,18.9325,354.0725,452.9975,1812.21,186.235,0.0,6632.3925,376.075,165.23000000000002,10030.3625,650.1125,4865.54,5829.360000000001,27053.3875,30130.2725,36835.817500000005,14,4,10,4,0,Autumn
2020-10-09 15:00:00+02:00,38.64,62464.48,4348.92,14536.4225,10378.615,4901.87,448.6,0.0433333333333333,18.9725,368.265,301.5525,1813.9575,238.32,0.0,6626.0375,376.095,164.575,7735.5275,651.9325,4737.565,6156.219999999999,25030.510000000002,30265.5075,37433.97,15,4,10,4,0,Autumn
2020-10-09 16:00:00+02:00,40.0,61823.285,4396.495,14438.2825,10467.515,5157.2025,449.225,0.055,19.0,400.295,570.75,1813.88,151.375,0.0,6621.5725,377.1525,162.0575,4878.895,659.77,4799.2525000000005,6165.1900000000005,22205.0875,30512.225,39618.1975,16,4,10,4,0,Autumn
2020-10-09 17:00:00+02:00,43.63,62473.2275,4494.57,14749.13,11037.7175,5461.97,451.11,0.08,19.335,861.8475,1214.445,1802.995,168.0775,0.0,6621.075000000001,376.9925,162.0775,1866.725,660.6475,5147.585,6269.39,19749.3425,31699.927499999998,42723.885,17,4,10,4,0,Autumn
2020-10-09 18:00:00+02:00,45.92,63801.425,4566.4175,15176.1,11127.15,5646.585,451.11,0.065,20.45,1289.52,2002.0475,1804.04,304.09250000000003,0.0,6624.9425,377.1375,163.9325,176.61,656.63,5489.4775,6561.4825,18902.120000000003,32400.945,44899.305,18,4,10,4,0,Autumn
2020-10-09 19:00:00+02:00,51.29,65211.32,4562.4525,15190.41,11176.5175,5918.7825,448.3925,0.095,21.35,2616.8075,1878.975,1804.54,348.6775,0.0,6624.9400000000005,377.205,165.6275,0.3924999999999999,655.065,5304.1575,7184.6375,19204.857500000002,32734.1025,46006.462499999994,19,4,10,4,0,Autumn
2020-10-09 20:00:00+02:00,45.37,61111.2125,4532.46,15181.7775,10890.195,5735.625,446.1,0.0875,21.54,2406.915,1776.085,1816.8825,253.435,0.0,6632.955,377.5475,166.3675,0.35,656.6949999999999,4406.5275,8866.1075,19875.7625,32253.6975,41235.45,20,4,10,4,0,Autumn
2020-10-09 21:00:00+02:00,37.72,57184.89,4423.985000000001,15034.7025,10198.155,4664.1175,447.015,0.07,21.7525,1636.235,592.5475,1827.4825,206.1225,0.0,6633.115,377.845,164.84,0.4075,655.0475,3646.3125,9510.89,19615.199999999997,30343.989999999998,37569.69,21,4,10,4,0,Autumn
2020-10-09 22:00:00+02:00,37.18,53303.9725,4350.645,15121.7,9276.485,3974.66,446.1,0.0825,22.01,450.17,846.7875,1829.05,213.33,0.0,6638.305,377.9875,165.22,0.345,658.0625,3166.1325,10922.785,20482.2875,28818.945,32821.685000000005,22,4,10,4,0,Autumn
2020-10-09 23:00:00+02:00,33.54,49245.0775,4313.0225,15146.5575,7253.985000000001,2963.03,446.1,0.07,22.2775,582.87,622.3924999999999,1823.7475,397.78,0.0,6637.33,380.215,163.71,0.35,657.6475,3437.9425,11109.505,21082.3475,25809.6725,28162.73,23,4,10,4,0,Autumn
2020-10-10 00:00:00+02:00,37.12,46267.49,4257.855,15002.085,5283.17,2356.695,447.56,0.0575,22.5075,300.645,583.5174999999999,1814.88,217.51,0.0,6623.975,373.59,161.285,0.3825,754.6925,3825.1125,10722.985,20838.725,23089.51,25428.765,0,5,10,4,1,Autumn
2020-10-10 01:00:00+02:00,32.28,44417.4125,4232.8525,14267.915,4780.1825,2152.3675000000003,448.6,0.0533333333333333,22.7375,302.285,644.2875,1806.6675,129.0775,0.0,6622.755,370.13,157.63,0.3375,748.87,3556.9025,10639.9675,20365.805,21649.065,24051.6075,1,5,10,4,1,Autumn
2020-10-10 02:00:00+02:00,31.66,42779.015,4225.592500000001,13448.69,4669.7575,2191.35,448.4775,0.0475,22.9775,1217.32,432.7,1782.9775,261.4975,0.0,6625.2225,370.0025,158.6275,0.3525,752.34,3516.55,9648.4,19435.370000000003,20758.275,23343.644999999997,2,5,10,4,1,Autumn
2020-10-10 03:00:00+02:00,29.2,42650.3225,4198.875,13264.065,4530.8225,2329.75,449.8125,0.05,23.0875,1396.1675,1175.08,1779.5700000000002,106.2125,0.0,6630.355,370.08,158.7375,0.4024999999999999,746.27,3813.865,10102.0375,20000.9625,20574.45,22649.36,3,5,10,4,1,Autumn
2020-10-10 04:00:00+02:00,28.37,43260.25,4201.3325,13255.1375,4480.0425,2154.805,450.235,0.0366666666666666,23.105,1545.0425,2010.4125,1765.89,100.085,0.0,6638.45,372.815,159.18,0.3925,736.815,3405.69,11151.0525,20624.4425,20340.22,22635.8075,4,5,10,4,1,Autumn
2020-10-10 05:00:00+02:00,27.75,43869.38,4221.4425,13713.8975,4472.4775,2324.51,451.565,0.03,23.06,1682.8975,1606.39,1757.785,132.2475,0.0,6645.605,379.02,162.6925,0.3925,740.575,3405.6525,11374.94,20892.460000000003,20962.449999999997,22976.919999999995,5,5,10,4,1,Autumn
2020-10-10 06:00:00+02:00,28.37,45521.4175,4253.31,14656.26,4755.735,2415.535,451.365,0.0,23.26,837.7075,919.1275,1747.1925,145.76749999999998,0.0,6649.35,378.5125,162.5125,0.645,761.6825,4161.3525,12439.9025,22748.170000000006,22278.895,22773.247499999998,6,5,10,4,1,Autumn
2020-10-10 07:00:00+02:00,31.66,48823.3175,4370.42,14932.4675,5356.6625,2408.6925,451.575,0.03,23.3925,117.0625,847.54,1742.75,124.7525,0.0,6652.514999999999,385.205,164.7425,71.9325,761.8199999999999,4257.4925,13047.7625,23615.11,23149.397500000003,25208.207499999997,7,5,10,4,1,Autumn
2020-10-10 08:00:00+02:00,36.35,52782.7925,4448.6975,14980.875,5434.9175,2518.9975,448.5925,0.0574999999999999,23.08,144.6,1508.32,1736.435,78.31,0.0,6663.46,385.1275,163.44,1292.0575,755.5625,4221.725,13319.0475,25096.272500000006,23383.3825,27686.519999999997,8,5,10,4,1,Autumn
2020-10-10 09:00:00+02:00,38.33,55806.6525,4449.0275,14538.425,5422.9025,2401.2275,448.5925,0.0725,22.145,128.8875,2454.145,1741.04,51.795,0.0,6671.0925,385.25,163.7225,4121.97,765.8025,4043.81,13456.7075,27864.350000000002,22811.1475,27942.302499999994,9,5,10,4,1,Autumn
2020-10-10 10:00:00+02:00,30.07,57172.4,4409.9875,14123.0975,5261.7375,2258.6325,448.3825,0.055,22.5475,449.2975,728.47,1737.605,83.3925,0.0,6674.095,385.2,165.8125,7236.16,754.5825,3928.9575,14400.3,31796.4025,22091.85,25375.9975,10,5,10,4,1,Autumn
2020-10-10 11:00:00+02:00,30.75,58473.82,4353.46,13626.7225,5263.49,2282.9975,449.1325,0.065,22.735,228.42,366.3225,1727.4225,66.2775,0.0,6672.1375,384.98,163.6,9097.5375,748.6800000000001,3152.6775,16099.935,34497.310000000005,21622.3425,23976.509999999995,11,5,10,4,1,Autumn
2020-10-10 12:00:00+02:00,28.85,58246.285,4257.025,12256.7625,4811.215,2102.3025,448.55,0.0725,22.9175,1950.61,355.78,1715.315,107.7725,0.0,6664.4875,385.2475,163.14999999999998,10346.615,750.735,3057.42,17632.45,37116.5975,19618.829999999998,21129.6875,12,5,10,4,1,Autumn
2020-10-10 13:00:00+02:00,27.85,57549.2375,4201.34,10457.6975,4643.285,1930.33,448.59,0.0725,22.7725,1790.08,1052.8,1725.85,71.705,0.0,6662.8475,384.9525,164.04500000000002,10644.045,751.505,4157.4175,17633.07,38433.427500000005,17479.9025,19115.809999999998,13,5,10,4,1,Autumn
2020-10-10 14:00:00+02:00,28.02,55949.585,4184.47,9994.555,4519.5725,2029.8975,448.59,0.0575,22.635,1927.0675,1377.6675,1711.8525,243.205,0.0,6675.4,384.9225,166.3975,10554.85,749.1,2905.965,17007.885000000002,36608.2275,16992.615,19341.3575,14,5,10,4,1,Autumn
2020-10-10 15:00:00+02:00,27.41,55332.2925,4180.4375,10358.2775,4553.5775,1969.3725,448.59,0.09,22.6625,1921.8525,1867.6275,1721.42,177.1925,0.0,6669.4,384.995,166.7525,9346.19,754.09,3347.1825,15999.885,34772.307499999995,17329.8175,20559.985000000008,15,5,10,4,1,Autumn
2020-10-10 16:00:00+02:00,28.56,54023.735,4253.8675,12062.2725,4766.615,1893.2725,449.175,0.075,22.82,1531.1025,996.4075,1725.32,201.94,0.0,6678.6775,385.0075,167.735,6551.935,807.5174999999999,3483.8175,13856.8025,30073.6825,19171.335,23950.0525,16,5,10,4,1,Autumn
2020-10-10 17:00:00+02:00,31.18,55119.47,4420.8025,14272.2475,5152.889999999999,2093.775,448.5925,0.09,22.97,840.63,689.535,1742.3125,264.6275,0.0,6679.2375,384.815,166.7275,2724.755,805.355,3897.6175,11114.5075,24164.622499999998,21967.504999999997,30954.847500000003,17,5,10,4,1,Autumn
2020-10-10 18:00:00+02:00,39.89,56723.275,4519.74,15163.0775,5483.2575,2619.1075,448.59,0.075,23.07,1922.1225,2769.865,1738.8025,217.3475,0.0,6682.657499999999,387.555,166.8375,239.835,802.075,3784.57,10580.785,21081.08,23714.032499999998,35642.195,18,5,10,4,1,Autumn
2020-10-10 19:00:00+02:00,42.23,58059.2425,4537.2425,15433.14,5549.9125,2799.645,448.09,0.095,23.44,1291.26,2871.5675,1731.925,161.175,0.0,6690.6475,385.315,164.1875,0.475,799.7925,3743.2575,11730.3175,21904.392499999998,24230.787500000002,36154.850000000006,19,5,10,4,1,Autumn
2020-10-10 20:00:00+02:00,32.78,54633.1875,4502.8825,14412.2775,5543.9875,2572.3275,448.59,0.07,23.7475,1021.335,2972.34,1734.2925,142.20000000000002,0.0,6691.785,385.52,163.22750000000002,0.3675,797.8675000000001,3502.6725,13039.8975,22922.3125,22977.1825,31710.875,20,5,10,4,1,Autumn
2020-10-10 21:00:00+02:00,28.65,51569.525,4437.1125,13770.8575,5465.4825,2534.89,448.715,0.0775,24.0025,441.9775,1623.0425,1734.705,91.45,0.0,6694.3375,385.57,162.98250000000002,0.38,796.315,4422.555,13931.855,24618.057500000003,22219.945,26951.4675,21,5,10,4,1,Autumn
2020-10-10 22:00:00+02:00,27.07,50115.12,4374.860000000001,12391.265,5204.0125,2525.5275,451.18,0.0825,24.4075,149.6825,916.5725,1727.7625,112.1425,0.0,6645.02,385.89,163.655,0.385,801.505,4753.3175,13788.53,24756.997500000005,20571.985,25358.122499999998,22,5,10,4,1,Autumn
2020-10-10 23:00:00+02:00,25.18,46588.3375,4302.2275,10558.0975,4636.5525,2533.985,453.6,0.07,24.485,933.295,937.5875,1730.4525,60.53,0.0,6640.1475,389.6025,165.36,0.4024999999999999,799.4175,5508.1775,12946.1925,24547.9825,18182.235,22040.355000000003,23,5,10,4,1,Autumn
2020-10-11 00:00:00+02:00,27.87,43689.33,4234.1075,10158.3975,4044.3925,2261.515,453.6,0.08,24.585,362.26,957.31,1730.27,87.085,0.0,6577.175,388.4975,165.715,0.4,745.8525,5544.110000000001,11412.8075,23008.78,16917.905,20680.550000000003,0,6,10,4,1,Autumn
2020-10-11 01:00:00+02:00,26.2,41717.175,4212.395,9810.075,4052.6075,2170.275,453.6025,0.0775,24.71,1661.9975,1101.4825,1731.7075,98.97,0.0,6629.245,388.2775,165.6975,0.355,754.84,5807.745,10664.455,22515.627500000002,16486.56,19201.5475,1,6,10,4,1,Autumn
2020-10-11 02:00:00+02:00,27.74,41059.9825,4153.5925,9503.715,4061.23,2173.73,453.6025,0.06,24.94,2141.585,1536.17,1720.045,120.8275,0.0,6643.1475,388.07,165.19,0.39,758.7874999999999,5835.715,10356.995,22187.565,16192.2775,18872.4175,2,6,10,4,1,Autumn
2020-10-11 03:00:00+02:00,25.75,41016.0775,4123.875,9188.995,4039.505,2179.1075,453.6075,0.045,25.0925,2141.3,2506.93,1711.2575,59.2875,0.0,6647.8825,388.065,165.41,0.3974999999999999,745.4425,5857.97,11046.4575,22799.245,15861.215000000002,18216.8325,3,6,10,4,1,Autumn
2020-10-11 04:00:00+02:00,25.49,41139.3275,4112.23,8813.665,4031.005,2171.4075,453.63,0.01,24.86,2119.07,3211.9275,1704.4975,44.3625,0.0,6597.577499999999,388.31,165.8075,0.4325,744.9300000000001,5683.3175,11248.53,22793.370000000003,15469.7075,18345.957499999997,4,6,10,4,1,Autumn
2020-10-11 05:00:00+02:00,26.09,41348.045,4119.695,9032.9325,4097.4775,2172.895,451.3225,0.01,24.71,2197.0025,2748.8525,1697.445,68.0525,0.0,6604.9075,388.7275,165.83,0.4825,751.9625,5402.4625,11322.28,22610.4175,15754.6275,18737.6275,5,6,10,4,1,Autumn
2020-10-11 06:00:00+02:00,26.78,42056.5875,4173.1425,9654.485,4380.3775,2187.9925,446.115,0.0,24.605,1453.5975,2151.5950000000003,1697.4275,106.1325,0.0,6655.275,388.9925,164.7275,0.5875,752.3975,4419.3375,11433.4425,21830.07,16668.97,20226.5175,6,6,10,4,1,Autumn
2020-10-11 07:00:00+02:00,28.61,43882.655,4229.04,11265.3475,4676.4925,2191.0775,446.1225,0.01,20.7025,937.065,1633.7725,1695.7,109.3175,0.0,6688.3575,389.1025,164.7875,102.3675,750.375,4482.025,11547.76,22166.210000000003,18579.04,21716.444999999996,7,6,10,4,1,Autumn
2020-10-11 08:00:00+02:00,29.13,46499.95,4306.005,12218.325,4880.505,2278.765,446.0925,0.015,16.9875,115.4375,966.8425,1701.36,90.9325,0.0,6724.8675,388.9775,162.1375,2220.995,749.1775,4484.8125,10566.195,23370.3,19823.6875,23129.649999999998,8,6,10,4,1,Autumn
2020-10-11 09:00:00+02:00,32.03,49652.39,4331.265,12441.7675,5068.7375,2185.9675,444.3425,0.03,18.81,585.34,298.46500000000003,1697.2175,90.215,0.0,6727.2125,388.5225,160.68,6928.265,748.54,4088.7675,8938.205,26073.935,20140.815,23578.454999999998,9,6,10,4,1,Autumn
2020-10-11 10:00:00+02:00,31.52,51705.6725,4296.855,12757.135,5005.3,2218.225,443.58,0.03,19.5075,311.1125,903.82,1706.245,75.96,0.0,6700.925,387.6575,159.775,11608.9,751.62,5334.0675,7915.875,30937.9025,20424.24,20767.77,10,6,10,4,1,Autumn
2020-10-11 11:00:00+02:00,33.67,54122.98,4315.4125,12353.225,4907.0475,2220.9225,443.58,0.03,19.28,782.425,382.58,1725.405,154.7175,0.0,6694.8225,387.0375,160.485,13978.645,749.8125,3782.695,8247.2675,32204.142499999994,19924.775,21918.83750000001,11,6,10,4,1,Autumn
2020-10-11 12:00:00+02:00,33.41,53425.7925,4433.889999999999,12335.73,4796.0975,2190.06,443.58,0.02,19.0975,1227.7025,434.7725,1755.84,77.15,0.0,6691.610000000001,387.4075,164.0675,13804.8,749.95,3907.92,8348.745,32328.344999999998,19765.4675,21097.447500000006,12,6,10,4,1,Autumn
2020-10-11 13:00:00+02:00,30.0,51617.245,4412.9425,12246.8725,4719.6575,2215.365,443.5825,0.015,19.09,909.6725,1255.355,1761.2875,111.5675,0.0,6690.0825,387.315,165.7425,12165.51,751.4475,3810.5325,8410.314999999999,30672.155,19625.4775,20945.090000000004,13,6,10,4,1,Autumn
2020-10-11 14:00:00+02:00,27.77,50532.525,4376.3125,12233.8375,4779.6125,2220.4975,443.5875,0.01,22.0575,928.5875,2510.8375,1764.925,111.7925,0.0,6702.5875,387.39,169.49,10588.1275,787.675,3716.395,8105.307500000001,28662.86,19677.535000000003,21869.665,14,6,10,4,1,Autumn
