timestamp,country,actual_price,forecast_price,error,absolute_error,percentage_error
2026-01-14 01:00:00+00:00,germany,85.8775,88.00251,-2.1250100708007835,2.1250100708007835,2.4744666190804154
2026-01-14 02:00:00+00:00,germany,86.16250000000001,84.154434,2.008065795898446,2.008065795898446,2.3305565598705305
2026-01-14 03:00:00+00:00,germany,87.645,83.83046,3.8145404052734335,3.8145404052734335,4.3522624282884745
2026-01-14 04:00:00+00:00,germany,89.86,90.14828,-0.2882772827148443,0.2882772827148443,0.3208071252112668
2026-01-14 05:00:00+00:00,germany,95.145,98.24726,-3.102261047363285,3.102261047363285,3.260561298400636
2026-01-14 06:00:00+00:00,germany,105.14,106.32074,-1.1807397460937494,1.1807397460937494,1.1230166883143895
2026-01-14 07:00:00+00:00,germany,128.9575,106.875305,22.08219482421876,22.08219482421876,17.123621987258407
2026-01-14 08:00:00+00:00,germany,132.0325,109.00135,23.031149597167968,23.031149597167968,17.443545791504338
2026-01-14 09:00:00+00:00,germany,116.4525,107.28126,9.17124237060547,9.17124237060547,7.875522097512263
2026-01-14 10:00:00+00:00,germany,107.5325,101.07708,6.45542022705078,6.45542022705078,6.003227142539028
2026-01-14 11:00:00+00:00,germany,103.475,98.998764,4.476235961914057,4.476235961914057,4.32591056961977
2026-01-14 12:00:00+00:00,germany,103.6,102.411705,1.1882949829101506,1.1882949829101506,1.147002879256902
2026-01-14 13:00:00+00:00,germany,118.2175,107.28727,10.930230407714845,10.930230407714845,9.24586495883845
2026-01-14 14:00:00+00:00,germany,144.63,120.00472,24.62527740478515,24.62527740478515,17.026396601524684
2026-01-14 15:00:00+00:00,germany,152.85750000000002,133.57451,19.28299133300783,19.28299133300783,12.61501158465095
2026-01-14 16:00:00+00:00,germany,200.0225,138.97311,61.04938598632813,61.04938598632813,30.521259351487025
2026-01-14 17:00:00+00:00,germany,182.355,124.00617,58.34882781982421,58.34882781982421,31.99738302751458
2026-01-14 18:00:00+00:00,germany,158.76749999999998,107.92883,50.83866699218749,50.83866699218749,32.02082730545451
2026-01-14 19:00:00+00:00,germany,134.01,98.1413,35.86870361328124,35.86870361328124,26.765691823954363
2026-01-14 20:00:00+00:00,germany,121.7875,94.850365,26.9371353149414,26.9371353149414,22.118144567333594
2026-01-14 21:00:00+00:00,germany,113.8625,89.74065,24.12185363769531,24.12185363769531,21.18507290608876
2026-01-14 22:00:00+00:00,germany,97.0875,83.59842,13.48908081054688,13.48908081054688,13.893735867693453
2026-01-14 23:00:00+00:00,germany,100.615,79.88411,20.73089050292968,20.73089050292968,20.60417482773909
2026-01-15 00:00:00+00:00,germany,94.0475,76.77066,17.276839599609374,17.276839599609374,18.370333713931124
2026-01-15 01:00:00+00:00,germany,89.34,74.86838,14.471622314453128,14.471622314453128,16.198368384209903
2026-01-15 02:00:00+00:00,germany,84.8075,73.23767,11.569829101562505,11.569829101562505,13.64245980787372
2026-01-15 03:00:00+00:00,germany,82.92999999999999,76.402695,6.527305297851555,6.527305297851555,7.870861326240873
2026-01-15 04:00:00+00:00,germany,86.0,82.75189,3.24810791015625,3.24810791015625,3.776869662972384
2026-01-15 05:00:00+00:00,germany,98.2025,88.7498,9.452698364257811,9.452698364257811,9.625720693727564
2026-01-15 06:00:00+00:00,germany,105.115,99.6103,5.504701843261714,5.504701843261714,5.236837600020658
2026-01-15 07:00:00+00:00,germany,104.975,110.40339,-5.428388977050787,5.428388977050787,5.171125484211276
2026-01-15 08:00:00+00:00,germany,101.415,110.856964,-9.44196411132812,9.44196411132812,9.310224435564876
2026-01-15 09:00:00+00:00,germany,100.4,102.18782,-1.7878204345703068,1.7878204345703068,1.7806976439943292
2026-01-15 10:00:00+00:00,germany,97.8625,99.75067,-1.8881713867187528,1.8881713867187528,1.9294125806297129
2026-01-15 11:00:00+00:00,germany,95.2825,98.927414,-3.6449139404296886,3.6449139404296886,3.825376055865126
2026-01-15 12:00:00+00:00,germany,100.615,99.0415,1.573503723144526,1.573503723144526,1.5638858253188157
2026-01-15 13:00:00+00:00,germany,105.645,118.21156,-12.566563110351566,12.566563110351566,11.895085532066416
2026-01-15 14:00:00+00:00,germany,123.095,137.82031,-14.7253125,14.7253125,11.96255940533734
2026-01-15 15:00:00+00:00,germany,135.3725,156.88748,-21.514981689453123,21.514981689453123,15.89317009692007
2026-01-15 16:00:00+00:00,germany,145.495,163.66948,-18.174479370117183,18.174479370117183,12.49148037397655
2026-01-15 17:00:00+00:00,germany,119.745,163.4629,-43.71790588378906,43.71790588378906,36.509170223215214
2026-01-15 18:00:00+00:00,germany,105.4925,149.99858,-44.50608093261718,44.50608093261718,42.18885791181096
2026-01-15 19:00:00+00:00,germany,98.16,123.93118,-25.77118286132813,25.77118286132813,26.254261268671687
2026-01-15 20:00:00+00:00,germany,90.995,112.69251,-21.697512512207027,21.697512512207027,23.844730493111737
2026-01-15 21:00:00+00:00,germany,88.3925,111.74406,-23.35155670166016,23.35155670166016,26.418029472704312
2026-01-15 22:00:00+00:00,germany,81.155,105.118645,-23.963644714355468,23.963644714355468,29.52824190050578
2026-01-15 23:00:00+00:00,germany,81.05,103.73885,-22.688853454589847,22.688853454589847,27.99365015988877
2026-01-16 00:00:00+00:00,germany,75.0,99.583015,-24.58301544189453,24.58301544189453,32.77735392252604
2026-01-16 01:00:00+00:00,germany,70.57249999999999,97.681625,-27.109125366210947,27.109125366210947,38.4131572017584
2026-01-16 02:00:00+00:00,germany,67.23,92.76729,-25.53728820800781,25.53728820800781,37.984959405039135
2026-01-16 03:00:00+00:00,germany,71.38,93.74847,-22.368466491699223,22.368466491699223,31.337162358782887
2026-01-16 04:00:00+00:00,germany,82.05000000000001,95.02102,-12.971018981933582,12.971018981933582,15.80867639480022
2026-01-16 05:00:00+00:00,germany,90.7225,102.387436,-11.66493591308594,11.66493591308594,12.857820180314633
2026-01-16 06:00:00+00:00,germany,98.6,105.44219,-6.842192077636724,6.842192077636724,6.939342877927713
2026-01-16 07:00:00+00:00,germany,109.3075,107.89285,1.4146472167968795,1.4146472167968795,1.294190441458161
2026-01-16 08:00:00+00:00,germany,108.9275,113.84473,-4.917226562500005,4.917226562500005,4.514219607078108
2026-01-16 09:00:00+00:00,germany,103.0275,112.340256,-9.312755737304684,9.312755737304684,9.039097073407278
2026-01-16 10:00:00+00:00,germany,99.7875,109.18965,-9.402151489257818,9.402151489257818,9.422173608175193
2026-01-16 11:00:00+00:00,germany,99.1975,107.499374,-8.301874389648432,8.301874389648432,8.369035902768147
2026-01-16 12:00:00+00:00,germany,99.3125,108.80287,-9.490371704101562,9.490371704101562,9.55606968317338
2026-01-16 13:00:00+00:00,germany,113.2,110.62475,2.575251770019534,2.575251770019534,2.274957394010189
2026-01-16 14:00:00+00:00,germany,141.0,122.93066,18.06934356689453,18.06934356689453,12.815137281485484
