datetime,solar_mwh,wind_onshore_mwh,wind_offshore_mwh,wind_total_mwh,country
2024-01-08 20:00:00,0.0,5.02,0.0,5.02,italy
2024-01-08 21:00:00,0.0,5.31,0.0,5.31,italy
2024-01-08 22:00:00,0.0,5.77,0.0,5.77,italy
2024-01-08 23:00:00,0.0,6.3,0.0,6.3,italy
2024-01-09 00:00:00,0.0,6.6,0.0,6.6,italy
2024-01-09 01:00:00,0.0,6.73,0.0,6.73,italy
2024-01-09 02:00:00,0.0,6.72,0.0,6.72,italy
2024-01-09 03:00:00,0.0,6.78,0.0,6.78,italy
2024-01-09 04:00:00,0.0,6.65,0.0,6.65,italy
2024-01-09 05:00:00,0.0,6.44,0.0,6.44,italy
2024-01-09 06:00:00,0.0,6.21,0.0,6.21,italy
2024-01-09 07:00:00,0.09,5.84,0.0,5.84,italy
2024-01-09 08:00:00,1.12,5.33,0.0,5.33,italy
2024-01-09 09:00:00,3.33,4.68,0.0,4.68,italy
2024-01-09 10:00:00,4.95,4.24,0.0,4.24,italy
2024-01-09 11:00:00,5.64,3.93,0.0,3.93,italy
2024-01-09 12:00:00,6.01,3.72,0.0,3.72,italy
2024-01-09 13:00:00,5.26,3.39,0.0,3.39,italy
2024-01-09 14:00:00,3.3,3.2,0.0,3.2,italy
2024-01-09 15:00:00,1.6,2.92,0.0,2.92,italy
2024-01-09 16:00:00,0.31,2.53,0.0,2.53,italy
2024-01-09 17:00:00,0.0,2.18,0.0,2.18,italy
2024-01-09 18:00:00,0.0,1.99,0.0,1.99,italy
2024-01-09 19:00:00,0.0,1.96,0.0,1.96,italy
2024-01-09 20:00:00,0.0,1.98,0.0,1.98,italy
2024-01-09 21:00:00,0.0,1.85,0.0,1.85,italy
2024-01-09 22:00:00,0.0,1.71,0.0,1.71,italy
2024-01-09 23:00:00,0.0,1.52,0.0,1.52,italy
2024-01-10 00:00:00,0.0,1.43,0.0,1.43,italy
2024-01-10 01:00:00,0.0,1.34,0.0,1.34,italy
2024-01-10 02:00:00,0.0,1.22,0.0,1.22,italy
2024-01-10 03:00:00,0.0,1.1,0.0,1.1,italy
2024-01-10 04:00:00,0.0,1.03,0.0,1.03,italy
2024-01-10 05:00:00,0.0,0.99,0.0,0.99,italy
2024-01-10 06:00:00,0.0,0.96,0.0,0.96,italy
2024-01-10 07:00:00,0.06,0.93,0.0,0.93,italy
2024-01-10 08:00:00,0.67,0.91,0.0,0.91,italy
2024-01-10 09:00:00,1.96,0.91,0.0,0.91,italy
2024-01-10 10:00:00,2.74,0.89,0.0,0.89,italy
2024-01-10 11:00:00,3.14,0.82,0.0,0.82,italy
2024-01-10 12:00:00,3.29,0.73,0.0,0.73,italy
2024-01-10 13:00:00,2.64,0.69,0.0,0.69,italy
2024-01-10 14:00:00,1.78,0.76,0.0,0.76,italy
2024-01-10 15:00:00,0.88,0.95,0.0,0.95,italy
2024-01-10 16:00:00,0.18,1.13,0.0,1.13,italy
2024-01-10 17:00:00,0.0,1.1,0.0,1.1,italy
2024-01-10 18:00:00,0.0,1.21,0.0,1.21,italy
2024-01-10 19:00:00,0.0,1.25,0.0,1.25,italy
2024-01-10 20:00:00,0.0,1.18,0.0,1.18,italy
2024-01-10 21:00:00,0.0,1.24,0.0,1.24,italy
2024-01-10 22:00:00,0.0,1.25,0.0,1.25,italy
2024-01-10 23:00:00,0.0,1.36,0.0,1.36,italy
2024-01-11 00:00:00,0.0,1.58,0.0,1.58,italy
2024-01-11 01:00:00,0.0,1.6,0.0,1.6,italy
2024-01-11 02:00:00,0.0,1.47,0.0,1.47,italy
2024-01-11 03:00:00,0.0,1.39,0.0,1.39,italy
2024-01-11 04:00:00,0.0,1.41,0.0,1.41,italy
2024-01-11 05:00:00,0.0,1.38,0.0,1.38,italy
2024-01-11 06:00:00,0.0,1.34,0.0,1.34,italy
2024-01-11 07:00:00,0.03,1.43,0.0,1.43,italy
2024-01-11 08:00:00,0.74,1.54,0.0,1.54,italy
2024-01-11 09:00:00,2.44,1.63,0.0,1.63,italy
2024-01-11 10:00:00,4.76,1.61,0.0,1.61,italy
2024-01-11 11:00:00,5.42,1.61,0.0,1.61,italy
2024-01-11 12:00:00,5.29,1.66,0.0,1.66,italy
2024-01-11 13:00:00,5.06,1.96,0.0,1.96,italy
2024-01-11 14:00:00,4.33,2.07,0.0,2.07,italy
2024-01-11 15:00:00,2.14,2.07,0.0,2.07,italy
2024-01-11 16:00:00,0.35,2.28,0.0,2.28,italy
2024-01-11 17:00:00,0.0,2.35,0.0,2.35,italy
2024-01-11 18:00:00,0.0,2.36,0.0,2.36,italy
2024-01-11 19:00:00,0.0,2.36,0.0,2.36,italy
2024-01-11 20:00:00,0.0,2.36,0.0,2.36,italy
2024-01-11 21:00:00,0.0,2.4,0.0,2.4,italy
2024-01-11 22:00:00,0.0,2.42,0.0,2.42,italy
2024-01-11 23:00:00,0.0,2.56,0.0,2.56,italy
2024-01-12 00:00:00,0.0,2.35,0.0,2.35,italy
2024-01-12 01:00:00,0.0,2.52,0.0,2.52,italy
2024-01-12 02:00:00,0.0,3.08,0.0,3.08,italy
2024-01-12 03:00:00,0.0,3.49,0.0,3.49,italy
2024-01-12 04:00:00,0.0,4.07,0.0,4.07,italy
2024-01-12 05:00:00,0.0,4.61,0.0,4.61,italy
2024-01-12 06:00:00,0.0,4.9,0.0,4.9,italy
2024-01-12 07:00:00,0.05,4.88,0.0,4.88,italy
2024-01-12 08:00:00,1.04,4.91,0.0,4.91,italy
2024-01-12 09:00:00,4.13,5.16,0.0,5.16,italy
2024-01-12 10:00:00,6.74,5.26,0.0,5.26,italy
2024-01-12 11:00:00,7.94,5.27,0.0,5.27,italy
2024-01-12 12:00:00,8.21,5.19,0.0,5.19,italy
2024-01-12 13:00:00,7.63,5.36,0.0,5.36,italy
2024-01-12 14:00:00,5.93,5.45,0.0,5.45,italy
2024-01-12 15:00:00,3.0,5.6,0.0,5.6,italy
2024-01-12 16:00:00,0.51,5.27,0.0,5.27,italy
2024-01-12 17:00:00,0.0,5.03,0.0,5.03,italy
2024-01-12 18:00:00,0.0,4.82,0.0,4.82,italy
2024-01-12 19:00:00,0.0,4.59,0.0,4.59,italy
2024-01-12 20:00:00,0.0,4.11,0.0,4.11,italy
2024-01-12 21:00:00,0.0,3.82,0.0,3.82,italy
2024-01-12 22:00:00,0.0,3.84,0.0,3.84,italy
2024-01-12 23:00:00,0.0,3.94,0.0,3.94,italy
2024-01-13 00:00:00,0.0,3.82,0.0,3.82,italy
2024-01-13 01:00:00,0.0,4.0,0.0,4.0,italy
2024-01-13 02:00:00,0.0,4.0,0.0,4.0,italy
2024-01-13 03:00:00,0.0,4.01,0.0,4.01,italy
2024-01-13 04:00:00,0.0,3.97,0.0,3.97,italy
2024-01-13 05:00:00,0.0,3.7,0.0,3.7,italy
2024-01-13 06:00:00,0.0,3.51,0.0,3.51,italy
2024-01-13 07:00:00,0.07,3.61,0.0,3.61,italy
2024-01-13 08:00:00,1.26,3.53,0.0,3.53,italy
2024-01-13 09:00:00,3.84,3.18,0.0,3.18,italy
2024-01-13 10:00:00,5.85,3.3,0.0,3.3,italy
2024-01-13 11:00:00,6.78,3.43,0.0,3.43,italy
2024-01-13 12:00:00,7.37,3.5,0.0,3.5,italy
2024-01-13 13:00:00,7.07,3.51,0.0,3.51,italy
2024-01-13 14:00:00,5.54,3.19,0.0,3.19,italy
2024-01-13 15:00:00,3.06,2.78,0.0,2.78,italy
2024-01-13 16:00:00,0.56,2.27,0.0,2.27,italy
2024-01-13 17:00:00,0.0,2.15,0.0,2.15,italy
2024-01-13 18:00:00,0.0,2.12,0.0,2.12,italy
2024-01-13 19:00:00,0.0,2.01,0.0,2.01,italy
2024-01-13 20:00:00,0.0,2.07,0.0,2.07,italy
2024-01-13 21:00:00,0.0,2.35,0.0,2.35,italy
2024-01-13 22:00:00,0.0,2.82,0.0,2.82,italy
2024-01-13 23:00:00,0.0,3.27,0.0,3.27,italy
2024-01-14 00:00:00,0.0,3.73,0.0,3.73,italy
2024-01-14 01:00:00,0.0,4.1,0.0,4.1,italy
2024-01-14 02:00:00,0.0,3.94,0.0,3.94,italy
2024-01-14 03:00:00,0.0,3.5,0.0,3.5,italy
2024-01-14 04:00:00,0.0,3.22,0.0,3.22,italy
2024-01-14 05:00:00,0.0,3.03,0.0,3.03,italy
2024-01-14 06:00:00,0.0,3.1,0.0,3.1,italy
2024-01-14 07:00:00,0.1,3.05,0.0,3.05,italy
2024-01-14 08:00:00,1.38,2.81,0.0,2.81,italy
2024-01-14 09:00:00,3.28,2.54,0.0,2.54,italy
2024-01-14 10:00:00,4.8,2.65,0.0,2.65,italy
2024-01-14 11:00:00,5.02,3.64,0.0,3.64,italy
2024-01-14 12:00:00,4.98,4.11,0.0,4.11,italy
2024-01-14 13:00:00,4.3,4.55,0.0,4.55,italy
2024-01-14 14:00:00,2.96,4.78,0.0,4.78,italy
2024-01-14 15:00:00,1.57,4.7,0.0,4.7,italy
2024-01-14 16:00:00,0.36,4.26,0.0,4.26,italy
2024-01-14 17:00:00,0.0,4.26,0.0,4.26,italy
2024-01-14 18:00:00,0.0,4.72,0.0,4.72,italy
2024-01-14 19:00:00,0.0,4.87,0.0,4.87,italy
2024-01-14 20:00:00,0.0,4.86,0.0,4.86,italy
2024-01-14 21:00:00,0.0,4.93,0.0,4.93,italy
2024-01-14 22:00:00,0.0,5.04,0.0,5.04,italy
2024-01-14 23:00:00,0.0,4.94,0.0,4.94,italy
2024-01-15 00:00:00,0.0,4.98,0.0,4.98,italy
2024-01-15 01:00:00,0.0,4.76,0.0,4.76,italy
2024-01-15 02:00:00,0.0,4.28,0.0,4.28,italy
2024-01-15 03:00:00,0.0,3.95,0.0,3.95,italy
2024-01-15 04:00:00,0.0,4.0,0.0,4.0,italy
2024-01-15 05:00:00,0.0,4.23,0.0,4.23,italy
2024-01-15 06:00:00,0.0,4.35,0.0,4.35,italy
2024-01-15 07:00:00,0.02,4.54,0.0,4.54,italy
2024-01-15 08:00:00,0.5,4.56,0.0,4.56,italy
2024-01-15 09:00:00,1.73,4.91,0.0,4.91,italy
2024-01-15 10:00:00,3.56,5.67,0.0,5.67,italy
2024-01-15 11:00:00,4.28,6.11,0.0,6.11,italy
2024-01-15 12:00:00,4.5,6.36,0.0,6.36,italy
2024-01-15 13:00:00,5.11,6.73,0.0,6.73,italy
2024-01-15 14:00:00,4.89,6.77,0.0,6.77,italy
2024-01-15 15:00:00,2.71,6.68,0.0,6.68,italy
2024-01-15 16:00:00,0.55,6.71,0.0,6.71,italy
2024-01-15 17:00:00,0.0,6.46,0.0,6.46,italy
2024-01-15 18:00:00,0.0,6.52,0.0,6.52,italy
2024-01-15 19:00:00,0.0,6.66,0.0,6.66,italy
2024-01-15 20:00:00,0.0,6.78,0.0,6.78,italy
2024-01-15 21:00:00,0.0,6.86,0.0,6.86,italy
2024-01-15 22:00:00,0.0,6.66,0.0,6.66,italy
2024-01-15 23:00:00,0.0,6.57,0.0,6.57,italy
2024-01-16 00:00:00,0.0,6.39,0.0,6.39,italy
2024-01-16 01:00:00,0.0,6.1,0.0,6.1,italy
2024-01-16 02:00:00,0.0,5.83,0.0,5.83,italy
2024-01-16 03:00:00,0.0,5.47,0.0,5.47,italy
2024-01-16 04:00:00,0.0,4.96,0.0,4.96,italy
2024-01-16 05:00:00,0.0,4.21,0.0,4.21,italy
2024-01-16 06:00:00,0.0,3.59,0.0,3.59,italy
2024-01-16 07:00:00,0.09,3.06,0.0,3.06,italy
2024-01-16 08:00:00,1.43,2.6,0.0,2.6,italy
2024-01-16 09:00:00,4.0,1.92,0.0,1.92,italy
2024-01-16 10:00:00,5.62,1.53,0.0,1.53,italy
2024-01-16 11:00:00,5.85,1.56,0.0,1.56,italy
2024-01-16 12:00:00,5.26,1.83,0.0,1.83,italy
2024-01-16 13:00:00,5.08,2.11,0.0,2.11,italy
2024-01-16 14:00:00,4.22,2.31,0.0,2.31,italy
2024-01-16 15:00:00,2.38,2.49,0.0,2.49,italy
2024-01-16 16:00:00,0.43,2.7,0.0,2.7,italy
2024-01-16 17:00:00,0.0,2.88,0.0,2.88,italy
2024-01-16 18:00:00,0.0,3.14,0.0,3.14,italy
2024-01-16 19:00:00,0.0,3.19,0.0,3.19,italy
2024-01-16 20:00:00,0.0,3.56,0.0,3.56,italy
2024-01-16 21:00:00,0.0,3.9,0.0,3.9,italy
2024-01-16 22:00:00,0.0,4.19,0.0,4.19,italy
2024-01-16 23:00:00,0.0,4.27,0.0,4.27,italy
2024-01-17 00:00:00,0.0,4.44,0.0,4.44,italy
2024-01-17 01:00:00,0.0,4.42,0.0,4.42,italy
2024-01-17 02:00:00,0.0,4.42,0.0,4.42,italy
2024-01-17 03:00:00,0.0,4.41,0.0,4.41,italy
2024-01-17 04:00:00,0.0,4.51,0.0,4.51,italy
2024-01-17 05:00:00,0.0,4.85,0.0,4.85,italy
2024-01-17 06:00:00,0.0,4.95,0.0,4.95,italy
2024-01-17 07:00:00,0.08,4.86,0.0,4.86,italy
2024-01-17 08:00:00,0.61,4.99,0.0,4.99,italy
2024-01-17 09:00:00,1.63,5.12,0.0,5.12,italy
2024-01-17 10:00:00,1.84,5.13,0.0,5.13,italy
2024-01-17 11:00:00,1.81,5.58,0.0,5.58,italy
2024-01-17 12:00:00,2.07,5.89,0.0,5.89,italy
2024-01-17 13:00:00,1.57,5.92,0.0,5.92,italy
2024-01-17 14:00:00,1.05,5.8,0.0,5.8,italy
2024-01-17 15:00:00,0.67,5.94,0.0,5.94,italy
2024-01-17 16:00:00,0.19,6.32,0.0,6.32,italy
2024-01-17 17:00:00,0.0,6.42,0.0,6.42,italy
2024-01-17 18:00:00,0.0,6.46,0.0,6.46,italy
2024-01-17 19:00:00,0.0,6.53,0.0,6.53,italy
2024-01-17 20:00:00,0.0,6.67,0.0,6.67,italy
2024-01-17 21:00:00,0.0,6.98,0.0,6.98,italy
2024-01-17 22:00:00,0.0,6.95,0.0,6.95,italy
2024-01-17 23:00:00,0.0,6.85,0.0,6.85,italy
2024-01-18 00:00:00,0.0,6.0,0.0,6.0,italy
2024-01-18 01:00:00,0.0,5.69,0.0,5.69,italy
2024-01-18 02:00:00,0.0,6.27,0.0,6.27,italy
2024-01-18 03:00:00,0.0,6.66,0.0,6.66,italy
2024-01-18 04:00:00,0.0,6.36,0.0,6.36,italy
2024-01-18 05:00:00,0.0,6.32,0.0,6.32,italy
2024-01-18 06:00:00,0.0,6.58,0.0,6.58,italy
2024-01-18 07:00:00,0.08,7.09,0.0,7.09,italy
2024-01-18 08:00:00,1.31,7.28,0.0,7.28,italy
2024-01-18 09:00:00,3.19,7.0,0.0,7.0,italy
2024-01-18 10:00:00,5.08,7.33,0.0,7.33,italy
2024-01-18 11:00:00,6.68,7.83,0.0,7.83,italy
2024-01-18 12:00:00,7.07,7.9,0.0,7.9,italy
2024-01-18 13:00:00,7.18,8.04,0.0,8.04,italy
2024-01-18 14:00:00,6.17,7.99,0.0,7.99,italy
2024-01-18 15:00:00,3.0,7.89,0.0,7.89,italy
2024-01-18 16:00:00,0.64,7.58,0.0,7.58,italy
2024-01-18 17:00:00,0.0,6.89,0.0,6.89,italy
2024-01-18 18:00:00,0.0,6.95,0.0,6.95,italy
2024-01-18 19:00:00,0.0,7.0,0.0,7.0,italy
2024-01-18 20:00:00,0.0,7.17,0.0,7.17,italy
2024-01-18 21:00:00,0.0,7.13,0.0,7.13,italy
2024-01-18 22:00:00,0.0,6.79,0.0,6.79,italy
2024-01-18 23:00:00,0.0,6.99,0.0,6.99,italy
2024-01-19 00:00:00,0.0,7.1,0.0,7.1,italy
2024-01-19 01:00:00,0.0,7.1,0.0,7.1,italy
2024-01-19 02:00:00,0.0,6.89,0.0,6.89,italy
2024-01-19 03:00:00,0.0,6.8,0.0,6.8,italy
2024-01-19 04:00:00,0.0,6.17,0.0,6.17,italy
2024-01-19 05:00:00,0.0,6.37,0.0,6.37,italy
2024-01-19 06:00:00,0.0,6.11,0.0,6.11,italy
2024-01-19 07:00:00,0.1,5.61,0.0,5.61,italy
2024-01-19 08:00:00,1.09,5.14,0.0,5.14,italy
2024-01-19 09:00:00,2.61,5.3,0.0,5.3,italy
2024-01-19 10:00:00,3.53,5.58,0.0,5.58,italy
2024-01-19 11:00:00,3.52,5.66,0.0,5.66,italy
2024-01-19 12:00:00,3.87,5.58,0.0,5.58,italy
2024-01-19 13:00:00,3.1,5.23,0.0,5.23,italy
2024-01-19 14:00:00,2.01,5.29,0.0,5.29,italy
2024-01-19 15:00:00,0.99,4.94,0.0,4.94,italy
2024-01-19 16:00:00,0.21,4.96,0.0,4.96,italy
2024-01-19 17:00:00,0.0,4.99,0.0,4.99,italy
2024-01-19 18:00:00,0.0,4.8,0.0,4.8,italy
2024-01-19 19:00:00,0.0,4.23,0.0,4.23,italy
2024-01-19 20:00:00,0.0,3.88,0.0,3.88,italy
2024-01-19 21:00:00,0.0,3.64,0.0,3.64,italy
2024-01-19 22:00:00,0.0,3.28,0.0,3.28,italy
2024-01-19 23:00:00,0.0,3.65,0.0,3.65,italy
2024-01-20 00:00:00,0.0,4.42,0.0,4.42,italy
2024-01-20 01:00:00,0.0,5.32,0.0,5.32,italy
2024-01-20 02:00:00,0.0,5.52,0.0,5.52,italy
2024-01-20 03:00:00,0.0,5.74,0.0,5.74,italy
2024-01-20 04:00:00,0.0,5.85,0.0,5.85,italy
2024-01-20 05:00:00,0.0,6.2,0.0,6.2,italy
2024-01-20 06:00:00,0.0,6.65,0.0,6.65,italy
2024-01-20 07:00:00,0.01,6.76,0.0,6.76,italy
2024-01-20 08:00:00,0.61,6.65,0.0,6.65,italy
2024-01-20 09:00:00,2.43,6.24,0.0,6.24,italy
2024-01-20 10:00:00,4.59,6.11,0.0,6.11,italy
2024-01-20 11:00:00,5.96,6.63,0.0,6.63,italy
2024-01-20 12:00:00,6.11,6.87,0.0,6.87,italy
2024-01-20 13:00:00,5.74,7.3,0.0,7.3,italy
2024-01-20 14:00:00,4.62,7.39,0.0,7.39,italy
2024-01-20 15:00:00,2.55,7.23,0.0,7.23,italy
2024-01-20 16:00:00,0.59,7.15,0.0,7.15,italy
2024-01-20 17:00:00,0.0,6.91,0.0,6.91,italy
2024-01-20 18:00:00,0.0,7.07,0.0,7.07,italy
2024-01-20 19:00:00,0.0,7.31,0.0,7.31,italy
2024-01-20 20:00:00,0.0,7.38,0.0,7.38,italy
2024-01-20 21:00:00,0.0,6.95,0.0,6.95,italy
2024-01-20 22:00:00,0.0,6.93,0.0,6.93,italy
2024-01-20 23:00:00,0.0,7.08,0.0,7.08,italy
2024-01-21 00:00:00,0.0,7.23,0.0,7.23,italy
2024-01-21 01:00:00,0.0,7.06,0.0,7.06,italy
2024-01-21 02:00:00,0.0,6.68,0.0,6.68,italy
2024-01-21 03:00:00,0.0,6.67,0.0,6.67,italy
2024-01-21 04:00:00,0.0,6.75,0.0,6.75,italy
2024-01-21 05:00:00,0.0,6.56,0.0,6.56,italy
2024-01-21 06:00:00,0.0,6.34,0.0,6.34,italy
2024-01-21 07:00:00,0.13,6.37,0.0,6.37,italy
2024-01-21 08:00:00,2.09,6.55,0.0,6.55,italy
2024-01-21 09:00:00,5.68,6.07,0.0,6.07,italy
2024-01-21 10:00:00,8.38,5.22,0.0,5.22,italy
2024-01-21 11:00:00,9.18,5.39,0.0,5.39,italy
2024-01-21 12:00:00,8.73,5.36,0.0,5.36,italy
2024-01-21 13:00:00,8.07,5.49,0.0,5.49,italy
2024-01-21 14:00:00,6.73,5.53,0.0,5.53,italy
2024-01-21 15:00:00,3.93,6.17,0.0,6.17,italy
2024-01-21 16:00:00,1.0,6.22,0.0,6.22,italy
2024-01-21 17:00:00,0.01,5.87,0.0,5.87,italy
2024-01-21 18:00:00,0.0,5.68,0.0,5.68,italy
2024-01-21 19:00:00,0.0,5.41,0.0,5.41,italy
2024-01-21 20:00:00,0.0,5.11,0.0,5.11,italy
2024-01-21 21:00:00,0.0,4.79,0.0,4.79,italy
2024-01-21 22:00:00,0.0,4.65,0.0,4.65,italy
2024-01-21 23:00:00,0.0,4.34,0.0,4.34,italy
2024-01-22 00:00:00,0.0,3.91,0.0,3.91,italy
2024-01-22 01:00:00,0.0,3.64,0.0,3.64,italy
2024-01-22 02:00:00,0.0,3.24,0.0,3.24,italy
2024-01-22 03:00:00,0.0,2.79,0.0,2.79,italy
2024-01-22 04:00:00,0.0,2.37,0.0,2.37,italy
2024-01-22 05:00:00,0.0,1.91,0.0,1.91,italy
2024-01-22 06:00:00,0.0,1.66,0.0,1.66,italy
2024-01-22 07:00:00,0.16,1.34,0.0,1.34,italy
2024-01-22 08:00:00,2.13,0.99,0.0,0.99,italy
2024-01-22 09:00:00,5.72,0.79,0.0,0.79,italy
2024-01-22 10:00:00,8.18,0.84,0.0,0.84,italy
2024-01-22 11:00:00,8.68,0.94,0.0,0.94,italy
2024-01-22 12:00:00,8.51,0.98,0.0,0.98,italy
2024-01-22 13:00:00,8.12,1.09,0.0,1.09,italy
2024-01-22 14:00:00,7.02,1.17,0.0,1.17,italy
2024-01-22 15:00:00,4.14,1.15,0.0,1.15,italy
2024-01-22 16:00:00,1.0,1.13,0.0,1.13,italy
2024-01-22 17:00:00,0.01,1.35,0.0,1.35,italy
2024-01-22 18:00:00,0.0,1.71,0.0,1.71,italy
2024-01-22 19:00:00,0.0,2.44,0.0,2.44,italy
2024-01-22 20:00:00,0.0,3.34,0.0,3.34,italy
2024-01-22 21:00:00,0.0,3.92,0.0,3.92,italy
2024-01-22 22:00:00,0.0,4.36,0.0,4.36,italy
2024-01-22 23:00:00,0.0,4.82,0.0,4.82,italy
2024-01-23 00:00:00,0.0,5.09,0.0,5.09,italy
2024-01-23 01:00:00,0.0,5.3,0.0,5.3,italy
2024-01-23 02:00:00,0.0,5.44,0.0,5.44,italy
2024-01-23 03:00:00,0.0,5.5,0.0,5.5,italy
2024-01-23 04:00:00,0.0,5.15,0.0,5.15,italy
2024-01-23 05:00:00,0.0,4.73,0.0,4.73,italy
2024-01-23 06:00:00,0.0,4.24,0.0,4.24,italy
2024-01-23 07:00:00,0.08,3.75,0.0,3.75,italy
2024-01-23 08:00:00,1.01,3.34,0.0,3.34,italy
2024-01-23 09:00:00,3.33,2.87,0.0,2.87,italy
2024-01-23 10:00:00,5.02,2.53,0.0,2.53,italy
2024-01-23 11:00:00,5.95,2.43,0.0,2.43,italy
2024-01-23 12:00:00,6.2,2.71,0.0,2.71,italy
2024-01-23 13:00:00,5.5,3.16,0.0,3.16,italy
2024-01-23 14:00:00,4.59,3.5,0.0,3.5,italy
2024-01-23 15:00:00,2.76,4.12,0.0,4.12,italy
2024-01-23 16:00:00,0.77,4.84,0.0,4.84,italy
2024-01-23 17:00:00,0.01,5.34,0.0,5.34,italy
2024-01-23 18:00:00,0.0,5.29,0.0,5.29,italy
2024-01-23 19:00:00,0.0,5.08,0.0,5.08,italy
2024-01-23 20:00:00,0.0,5.17,0.0,5.17,italy
2024-01-23 21:00:00,0.0,5.1,0.0,5.1,italy
2024-01-23 22:00:00,0.0,5.2,0.0,5.2,italy
2024-01-23 23:00:00,0.0,5.15,0.0,5.15,italy
2024-01-24 00:00:00,0.0,5.03,0.0,5.03,italy
2024-01-24 01:00:00,0.0,5.05,0.0,5.05,italy
2024-01-24 02:00:00,0.0,4.81,0.0,4.81,italy
2024-01-24 03:00:00,0.0,4.73,0.0,4.73,italy
2024-01-24 04:00:00,0.0,4.12,0.0,4.12,italy
2024-01-24 05:00:00,0.0,3.53,0.0,3.53,italy
2024-01-24 06:00:00,0.0,2.92,0.0,2.92,italy
2024-01-24 07:00:00,0.16,2.47,0.0,2.47,italy
2024-01-24 08:00:00,2.02,2.11,0.0,2.11,italy
2024-01-24 09:00:00,4.37,1.91,0.0,1.91,italy
2024-01-24 10:00:00,6.29,2.0,0.0,2.0,italy
2024-01-24 11:00:00,6.85,2.26,0.0,2.26,italy
2024-01-24 12:00:00,6.78,2.5,0.0,2.5,italy
2024-01-24 13:00:00,6.33,2.53,0.0,2.53,italy
2024-01-24 14:00:00,5.12,2.75,0.0,2.75,italy
2024-01-24 15:00:00,2.87,3.07,0.0,3.07,italy
2024-01-24 16:00:00,0.82,3.09,0.0,3.09,italy
2024-01-24 17:00:00,0.02,3.12,0.0,3.12,italy
2024-01-24 18:00:00,0.0,3.35,0.0,3.35,italy
2024-01-24 19:00:00,0.0,3.82,0.0,3.82,italy
2024-01-24 20:00:00,0.0,4.06,0.0,4.06,italy
2024-01-24 21:00:00,0.0,4.18,0.0,4.18,italy
2024-01-24 22:00:00,0.0,4.51,0.0,4.51,italy
2024-01-24 23:00:00,0.0,4.65,0.0,4.65,italy
2024-01-25 00:00:00,0.0,4.91,0.0,4.91,italy
2024-01-25 01:00:00,0.0,4.98,0.0,4.98,italy
2024-01-25 02:00:00,0.0,4.9,0.0,4.9,italy
2024-01-25 03:00:00,0.0,5.04,0.0,5.04,italy
2024-01-25 04:00:00,0.0,4.98,0.0,4.98,italy
2024-01-25 05:00:00,0.0,4.84,0.0,4.84,italy
2024-01-25 06:00:00,0.0,4.56,0.0,4.56,italy
2024-01-25 07:00:00,0.14,4.07,0.0,4.07,italy
2024-01-25 08:00:00,1.5,3.63,0.0,3.63,italy
2024-01-25 09:00:00,3.79,3.58,0.0,3.58,italy
2024-01-25 10:00:00,5.77,3.57,0.0,3.57,italy
2024-01-25 11:00:00,6.81,3.3,0.0,3.3,italy
2024-01-25 12:00:00,7.25,2.77,0.0,2.77,italy
2024-01-25 13:00:00,6.76,2.65,0.0,2.65,italy
2024-01-25 14:00:00,5.58,2.72,0.0,2.72,italy
2024-01-25 15:00:00,3.46,2.81,0.0,2.81,italy
2024-01-25 16:00:00,0.85,2.36,0.0,2.36,italy
2024-01-25 17:00:00,0.01,2.12,0.0,2.12,italy
2024-01-25 18:00:00,0.0,2.14,0.0,2.14,italy
2024-01-25 19:00:00,0.0,2.17,0.0,2.17,italy
2024-01-25 20:00:00,0.0,1.87,0.0,1.87,italy
2024-01-25 21:00:00,0.0,1.55,0.0,1.55,italy
2024-01-25 22:00:00,0.0,1.29,0.0,1.29,italy
2024-01-25 23:00:00,0.0,1.11,0.0,1.11,italy
2024-01-26 00:00:00,0.0,1.03,0.0,1.03,italy
2024-01-26 01:00:00,0.0,0.99,0.0,0.99,italy
2024-01-26 02:00:00,0.0,0.96,0.0,0.96,italy
2024-01-26 03:00:00,0.0,1.02,0.0,1.02,italy
2024-01-26 04:00:00,0.0,1.0,0.0,1.0,italy
2024-01-26 05:00:00,0.0,0.95,0.0,0.95,italy
2024-01-26 06:00:00,0.0,0.81,0.0,0.81,italy
2024-01-26 07:00:00,0.16,0.73,0.0,0.73,italy
2024-01-26 08:00:00,1.69,0.7,0.0,0.7,italy
2024-01-26 09:00:00,3.59,0.59,0.0,0.59,italy
2024-01-26 10:00:00,4.79,0.55,0.0,0.55,italy
2024-01-26 11:00:00,5.59,0.62,0.0,0.62,italy
2024-01-26 12:00:00,5.64,0.66,0.0,0.66,italy
2024-01-26 13:00:00,5.45,0.68,0.0,0.68,italy
2024-01-26 14:00:00,4.31,0.68,0.0,0.68,italy
2024-01-26 15:00:00,2.77,0.59,0.0,0.59,italy
2024-01-26 16:00:00,0.76,0.61,0.0,0.61,italy
2024-01-26 17:00:00,0.03,0.63,0.0,0.63,italy
2024-01-26 18:00:00,0.0,0.66,0.0,0.66,italy
2024-01-26 19:00:00,0.0,0.61,0.0,0.61,italy
2024-01-26 20:00:00,0.0,0.54,0.0,0.54,italy
2024-01-26 21:00:00,0.0,0.57,0.0,0.57,italy
2024-01-26 22:00:00,0.0,0.66,0.0,0.66,italy
2024-01-26 23:00:00,0.0,0.65,0.0,0.65,italy
