datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season
2020-03-07 22:00:00+01:00,28.24,52469.8875,4887.8975,8252.83,5873.375,0.0,1875.015,433.56,0.255,28.845,881.0999999999999,1078.4075,1637.475,36.41,0.0,8017.255,474.455,193.795,0.32,836.3775,5628.465,15541.9375,27732.504999999997,16434.780000000002,24737.3825,22,5,3,1,1,Spring
2020-03-07 23:00:00+01:00,24.9,50154.86,4835.725,6962.98,5527.5125,0.0,1839.5275,433.56,0.4449999999999999,29.21,315.3325,575.0475,1645.55,34.175000000000004,0.0,7998.1725,439.3225,177.8025,0.33,835.7125,5692.1825,16594.7875,28802.75,14763.58,21352.11,23,5,3,1,1,Spring
2020-03-08 00:00:00+01:00,20.8,47230.525,4758.1625,5669.0975,4707.9825,0.0,1840.2725,433.56,0.35,29.615,136.5725,706.2674999999999,1639.795,30.1,0.0,7958.25,357.885,156.905,0.355,822.4275,5772.945,17114.5575,29315.914999999994,12650.9125,17914.610000000008,0,6,3,1,1,Spring
2020-03-08 01:00:00+01:00,16.82,45358.955,4733.7300000000005,4964.4175,4577.2425,0.0,1844.495,433.56,0.5549999999999999,29.7175,335.57,944.225,1622.2675,83.0975,0.0,7891.0075,347.9875,151.325,0.3625,820.0825,5632.4425,17301.8675,29373.7675,11819.714999999998,15985.1875,1,6,3,1,1,Spring
2020-03-08 02:00:00+01:00,12.22,44641.275,4719.4125,4799.9925,4481.594999999999,0.0,1824.6625,433.7275,0.285,29.69,163.4475,1163.585,1618.8675,85.375,0.0,7874.0675,344.475,148.97750000000002,0.3525,811.8,5461.655,17368.7175,29254.379999999997,11539.9775,15386.895000000004,2,6,3,1,1,Spring
2020-03-08 03:00:00+01:00,9.24,44143.8525,4701.1225,4750.1325,4317.764999999999,0.0,1769.7825,436.07,0.27,29.74,46.7375,2002.38,1619.01,43.77,0.0,7867.71,337.06,144.5125,0.475,804.6875,5545.515,17990.9175,29900.809999999998,11273.75,14243.042500000003,3,6,3,1,1,Spring
2020-03-08 04:00:00+01:00,8.74,44943.93,4705.6075,4750.6075,4320.5675,0.0,1793.9775,436.07,0.3,29.5925,234.1825,2913.02,1611.29,76.2775,0.0,7808.5625,337.0125,144.405,0.5825,814.5775,5734.7575,18828.8525,30957.3675,11301.2225,13986.5625,4,6,3,1,1,Spring
2020-03-08 05:00:00+01:00,8.93,45223.15,4744.4175,4700.3675,4176.255,0.0,1822.2375,436.07,0.2525,29.335,339.56,2266.19,1597.335,157.5225,0.0,7862.1925,334.625,136.63,0.605,775.815,5615.9625,19994.8,32110.642499999998,11134.93,13112.507500000003,5,6,3,1,1,Spring
2020-03-08 06:00:00+01:00,8.67,45170.0275,4787.1025,4676.1725,4173.105,0.0,1830.2225,436.07,0.2575,29.03,1177.7775,1974.16,1599.405,100.835,0.0,7871.18,334.7175,144.76,33.56,765.8975,5250.8975,21259.865,33031.665,11115.57,12138.362499999996,6,6,3,1,1,Spring
2020-03-08 07:00:00+01:00,9.78,46653.5275,4834.1425,4542.95,4156.55,0.0,1838.415,436.07,0.2375,28.825,1887.82,1243.005,1594.275,102.9025,0.0,7798.69,334.73749999999995,142.4775,1654.74,778.1675,5349.395,21716.5625,35252.0175,10973.985,11401.509999999995,7,6,3,1,1,Spring
2020-03-08 08:00:00+01:00,9.66,49777.6425,4894.515,4571.55,3998.23,0.0,1845.2475,436.07,0.2625,28.4025,1938.6025,1011.7025,1586.2925,66.32,0.0,7743.7725,334.25,142.68,5894.7325,776.515,5389.6025,22012.02,39843.482500000006,10851.0975,9934.159999999996,8,6,3,1,1,Spring
2020-03-08 09:00:00+01:00,9.38,52984.3675,4897.4400000000005,4536.36,3687.5275,0.0,1818.2,436.07,0.2575,27.7575,1562.9275,1129.6275,1561.205,115.525,0.0,7703.1925,334.05,145.0675,10206.825,782.4100000000001,5384.1275000000005,21757.81,43922.93250000001,10478.1575,9061.43499999999,9,6,3,1,1,Spring
2020-03-08 10:00:00+01:00,9.73,55450.565,4874.1375,4422.610000000001,3548.8375,0.0,1802.5925,436.07,0.2325,27.2675,2583.2275,2094.205,1564.515,61.2175,0.0,7430.3675,334.2575,147.285,13968.1275,778.5775,5445.555,22185.2575,48098.81,10210.11,7351.755000000005,10,6,3,1,1,Spring
2020-03-08 11:00:00+01:00,9.4,57877.8525,4838.045,4401.02,3517.495,0.0,1776.8875,436.3625,0.2625,26.97,2601.075,2491.0825,1587.83,85.68,0.0,7125.3,333.97,146.06,16029.24,780.24,5544.6275,23100.0625,51185.485,10131.765,6692.3675,11,6,3,1,1,Spring
2020-03-08 12:00:00+01:00,8.93,57617.015,4792.745,4429.2875,3464.66,0.0,1770.68,436.07,0.2475,26.46,2558.3175,3112.9075,1594.385,48.955,0.0,6925.01,322.245,145.48000000000002,16140.06,776.19,5654.85,23861.9,52092.895000000004,10100.6975,5524.119999999995,12,6,3,1,1,Spring
2020-03-08 13:00:00+01:00,8.43,55472.74,4743.45,4439.985000000001,3421.9875,0.0,1766.0225,436.07,0.2324999999999999,26.0675,2548.0325000000003,3603.14,1587.9225,117.24,0.0,6529.9025,322.4875,145.375,14945.715,779.7325000000001,5973.6325,23558.23,50926.189999999995,10064.065,4546.550000000003,13,6,3,1,1,Spring
2020-03-08 14:00:00+01:00,8.77,54180.3275,4740.35,4436.38,3451.6025,0.0,1755.4325,436.395,0.2575,25.775,2612.315,2887.4700000000003,1579.5175,78.9475,0.0,6674.6575,322.645,146.44,12497.55,778.9625,6070.01,23183.125,48149.50000000001,10079.810000000001,6030.827499999992,14,6,3,1,1,Spring
2020-03-08 15:00:00+01:00,11.01,53539.955,4753.77,4460.835,3489.85,0.0,1765.265,436.0625,0.2375,25.695,1939.89,1940.4775,1564.7325,92.8875,0.0,7039.68,322.5575,145.9325,8783.4925,780.245,6264.155,22425.11,43884.14749999999,10152.0125,9655.80750000001,15,6,3,1,1,Spring
2020-03-08 16:00:00+01:00,19.19,53362.6475,4790.4325,4690.8725,3781.3225,0.0,1777.1,436.065,0.2225,25.6425,696.4124999999999,1188.61,1555.7925,86.3425,0.0,7483.78,328.38,147.895,4449.615,782.8725000000001,6232.185,20814.655,37929.0225,10685.360000000002,15433.625,16,6,3,1,1,Spring
2020-03-08 17:00:00+01:00,25.71,54973.2475,4849.13,5996.425,4636.705,0.0,1858.635,436.07,0.2175,26.0,778.8699999999999,798.1675,1548.6575,80.2775,0.0,7885.3775,354.96750000000003,160.9075,1048.7025,812.4449999999999,6080.9875,19543.1275,33150.8825,12927.835,21822.364999999998,17,6,3,1,1,Spring
2020-03-08 18:00:00+01:00,31.97,58884.6525,4917.5125,7857.5,5376.585,0.0,2095.635,435.82,0.2625,26.8975,1083.9725,2148.5325,1543.955,185.015,0.0,7987.825000000001,437.0075,179.3975,13.8225,810.0025,5430.639999999999,18889.57,30980.514999999996,15765.54,27904.1375,18,6,3,1,1,Spring
2020-03-08 19:00:00+01:00,34.86,58798.8375,4923.8825,8628.7325,5683.610000000001,0.0,2253.3025,436.07,0.235,27.375,1416.745,3347.4425,1544.325,121.0325,0.0,7994.8075,471.3275,195.77,0.3925,803.13,5136.577499999999,18146.7025,29872.912500000002,17001.715,28925.925,19,6,3,1,1,Spring
2020-03-08 20:00:00+01:00,34.02,55911.0025,4881.965,8835.1175,5715.8375,0.0,2257.59,435.7775,0.23,27.7575,1152.6225,3235.195,1540.895,68.42999999999999,0.0,7991.98,476.9875,200.5325,0.3424999999999999,800.96,5141.3475,17135.2175,28768.1975,17244.3225,27142.805000000004,20,6,3,1,1,Spring
2020-03-08 21:00:00+01:00,31.9,53824.06,4853.1975,8989.3525,5713.45,0.0,2130.51,436.07,0.2274999999999999,28.2025,652.335,1669.6075,1542.74,53.435,0.0,7994.095,477.53,201.745,0.3625,811.7575,4847.69,16174.54,27471.965000000004,17269.3825,26352.094999999994,21,6,3,1,1,Spring
2020-03-08 22:00:00+01:00,31.99,52532.8525,4802.0125,9127.3975,5604.3625,0.0,2110.6675,436.07,0.2225,28.775,297.665,1151.665,1542.19,81.255,0.0,7997.0275,458.535,193.1975,0.345,812.4024999999999,4611.5875,15452.2325,26489.6225,17278.497499999998,26043.23,22,6,3,1,1,Spring
2020-03-08 23:00:00+01:00,30.41,49364.6175,4744.59,8444.6575,5389.11,0.0,2030.42,436.07,0.225,29.0175,417.86,1328.4275,1554.3875,114.625,0.0,7956.595,442.0725,184.53,0.425,810.9425,4010.3975,14827.3,25251.725,16300.2575,24112.8925,23,6,3,1,1,Spring
2020-03-09 00:00:00+01:00,25.02,46427.1975,4693.9,8168.719999999999,5121.025,0.0,2045.1125,436.07,0.2325,28.9825,661.84,1458.205,1566.8,85.9875,0.0,7968.0375,442.5125,183.6775,0.43,812.5274999999999,3505.0375,14184.7525,24036.9075,15770.927499999998,22390.29,0,0,3,1,0,Spring
2020-03-09 01:00:00+01:00,25.0,44748.545,4683.005,8115.349999999999,5156.24,0.0,2067.5225,436.07,0.2625,29.015,1978.8075,1041.73,1556.8425,72.4975,0.0,7974.6775,442.435,179.6375,0.4649999999999999,808.44,3060.365,13159.675,22532.850000000002,15775.182499999999,22215.694999999996,1,0,3,1,0,Spring
2020-03-09 02:00:00+01:00,25.09,44181.4875,4673.85,7225.8925,5084.065,0.0,2054.57,435.9425,0.2275,28.77,2267.8025,2053.615,1550.395,32.8625,0.0,7962.8125,442.6475,179.3,0.4825,809.0875,2571.005,12693.51,21522.105000000003,14800.47,22659.3825,2,0,3,1,0,Spring
2020-03-09 03:00:00+01:00,24.77,44864.945,4687.105,7294.585,5345.1,0.0,2104.9375,440.995,0.245,27.845,2287.025,1572.14,1550.92,29.8475,0.0,7988.0225,440.35,179.1525,0.5625,791.0625,2315.9825,11731.905,20316.322500000002,15185.617500000002,24548.622499999998,3,0,3,1,0,Spring
2020-03-09 04:00:00+01:00,24.47,46605.3325,4706.5525,7708.0375,6062.5325,0.0,2585.9775,441.08,0.225,27.51,2263.7625,934.0275,1548.7,34.8325,0.0,8035.9325,440.4375,180.2425,0.675,801.755,1972.8525,10708.4975,18972.11,16797.627500000002,27633.222499999996,4,0,3,1,0,Spring
2020-03-09 05:00:00+01:00,25.3,50859.715,4746.1275000000005,9147.545,7338.77,0.0,3113.085,441.08,0.24,27.275,1284.7725,434.465,1544.82,41.035,0.0,8040.42,458.0775,188.61,1.01,805.3375,1771.8175,10283.76,18388.57,20040.480000000003,32471.144999999997,5,0,3,1,0,Spring
2020-03-09 06:00:00+01:00,37.1,60300.0975,4834.615,10143.7975,9565.7375,0.0,4225.0175,441.08,0.235,27.1325,1094.63,411.8325,1554.6875,53.1125,0.0,8042.6575,476.5475,196.805,15.6875,803.3325,1750.1275,10015.26,18223.489999999998,24375.6325,42076.607500000006,6,0,3,1,0,Spring
2020-03-09 07:00:00+01:00,46.99,65750.15,4955.285,10406.83,10714.34,0.0,5169.9575,441.08,0.22,26.8925,1562.695,3058.1325,1560.705,99.6075,0.0,8041.97,478.4125,196.3975,590.495,803.2175,1689.705,10094.1125,18989.91,26732.207500000004,46760.23999999999,7,0,3,1,0,Spring
2020-03-09 08:00:00+01:00,50.27,68528.1875,4997.07,10546.2875,11545.165,0.0,5679.905,441.075,0.27,26.7775,3253.4775,3499.23,1551.8475,237.0925,0.0,8043.6975,478.66,194.72,2546.04,805.565,1456.1750000000002,9067.5775,19855.802499999998,28212.4325,48672.385,8,0,3,1,0,Spring
2020-03-09 09:00:00+01:00,45.65,68865.7225,4972.2625,10562.665,11982.9525,0.0,5923.145,440.7025,0.28,26.52,2090.495,3558.9275,1548.2625,183.125,0.0,8042.985,478.6825,193.2625,5285.9400000000005,804.04,1651.9525,8811.710000000001,22453.252500000002,28909.465,46412.47,9,0,3,1,0,Spring
2020-03-09 10:00:00+01:00,40.44,69754.235,4931.3175,10267.1725,11223.625,0.0,5912.375,441.08,0.255,26.4875,714.0050000000001,3298.3125,1564.965,107.8175,0.0,8032.327499999999,478.27,192.7425,7898.4025,800.135,1621.9725,9901.825,26026.300000000003,27844.252500000002,43727.935,10,0,3,1,0,Spring
2020-03-09 11:00:00+01:00,40.35,69937.815,4871.3,9381.3425,11170.8,0.0,5613.6175,441.08,0.27,26.615,497.6375,788.625,1577.2725,75.42,0.0,8005.217500000001,477.8825,194.4175,10213.8725,799.7825,1758.7,10274.295,28770.859999999997,26606.840000000004,41166.955,11,0,3,1,0,Spring
2020-03-09 12:00:00+01:00,36.88,69267.995,4817.110000000001,9320.67,11422.1275,0.0,5649.9875,441.08,0.2725,26.54,521.17,316.3125,1583.5525,112.2075,0.0,7971.014999999999,477.29,195.5725,11996.635,798.63,1568.165,10567.715,30645.385000000002,26833.865000000005,38622.60999999999,12,0,3,1,0,Spring
2020-03-09 13:00:00+01:00,35.49,68693.1775,4801.0075,9256.4225,11375.0425,0.0,5496.985,441.08,0.2625,26.54,352.825,185.345,1587.805,58.51,0.0,7977.110000000001,466.8125,196.335,12172.83,797.92,1557.965,10885.8725,31063.989999999998,26569.530000000002,37629.18750000001,13,0,3,1,0,Spring
2020-03-09 14:00:00+01:00,33.75,67777.02,4793.8075,9866.7125,11278.9475,0.0,5841.3425,441.08,0.255,26.27,468.28,207.1325,1617.24,107.4575,0.0,8017.4775,466.3875,197.815,11624.7225,804.3824999999999,1838.4375,10484.9425,30466.607500000002,27428.082500000004,37310.412500000006,14,0,3,1,0,Spring
2020-03-09 15:00:00+01:00,36.75,66503.9525,4815.827499999999,10336.7,11384.47,0.0,5830.755,441.08,0.245,26.445,704.835,492.1075,1628.82,77.6325,0.0,8018.3975,465.3425,197.705,9503.34,793.325,1841.4375,10239.565,28106.622499999998,27993.005,38397.33,15,0,3,1,0,Spring
2020-03-09 16:00:00+01:00,39.3,65968.545,4890.01,10328.675,11582.37,0.0,5695.64,441.08,0.25,26.5825,585.0275,1062.95,1641.0025,153.86,0.0,8012.23,464.7275,197.9475,5637.6825,800.09,1901.15,9120.485,23344.190000000002,28047.765000000003,42624.354999999996,16,0,3,1,0,Spring
2020-03-09 17:00:00+01:00,46.35,66728.04,4970.6825,10439.2975,11757.9075,0.0,6510.035,441.08,0.2299999999999999,26.7725,1421.45,1689.4375,1654.365,172.245,0.0,8030.755,468.875,198.9375,1586.4775,809.545,2244.4675,8027.4925,18655.730000000003,29148.32,48072.30999999999,17,0,3,1,0,Spring
2020-03-09 18:00:00+01:00,54.57,69720.87,5000.5525,10501.31,12143.36,0.0,7122.9625,436.4875,0.2625,27.02,3311.3675000000003,3328.1575000000003,1670.2625,266.8225,0.0,8029.45,477.01,198.2325,35.947500000000005,801.1325,2682.485,8617.4325,18273.502500000002,30204.12,51447.36749999999,18,0,3,1,0,Spring
2020-03-09 19:00:00+01:00,58.98,70064.38,4982.4475,10471.6575,12219.009999999998,0.0,7142.3125,436.9025,0.2475,27.26,2535.7075,2483.1675,1686.0725,309.235,0.0,8031.644999999999,477.1725,197.69,0.67,810.485,3706.4125,10260.31,20945.1475,30269.882499999996,49119.232500000006,19,0,3,1,0,Spring
2020-03-09 20:00:00+01:00,40.5,65972.0825,4887.8425,10376.165,11490.395,0.0,6658.780000000001,436.0275,0.24,27.37,2315.2725,203.7825,1679.085,131.195,0.0,8018.91,477.565,199.6525,0.5425,792.4525000000001,3868.0825,12613.0275,23179.774999999998,28961.367500000004,42792.30750000001,20,0,3,1,0,Spring
2020-03-09 21:00:00+01:00,35.98,62957.625,4811.3375,10192.525,10408.95,0.0,5069.525,436.07,0.2375,27.525,392.545,411.7075,1694.335,108.8125,0.0,7912.2875,479.5275,199.6125,0.4925,805.6375,4519.8025,14919.8475,26054.627500000002,26107.07,36902.9975,21,0,3,1,0,Spring
2020-03-09 22:00:00+01:00,34.97,59953.2475,4788.1325,9851.385,8507.1375,0.0,4027.055,437.32,0.275,27.9025,346.21500000000003,554.3924999999999,1705.945,128.9775,0.0,7737.21,468.7875,196.745,0.42,807.21,5194.29,16826.4125,28644.177499999998,22822.8975,31309.07,22,0,3,1,0,Spring
2020-03-09 23:00:00+01:00,26.75,56319.6475,4761.175,7574.2,6189.395,0.0,3466.6525,438.57,0.2975,28.15,627.985,1011.8475,1722.745,118.685,0.0,7663.5175,454.9125,191.8825,0.4775,774.7275,5882.21,19267.0075,31752.3,17668.8175,24567.3475,23,0,3,1,0,Spring
2020-03-10 00:00:00+01:00,24.06,53594.2125,4722.3,5391.8175,5417.6375,0.0,3523.9825,438.57,0.27,28.4575,1264.7075,1499.58,1733.0825,94.48,0.0,7586.4875,440.4025,186.8725,0.4875,732.47,6056.2925,21279.445,33886.0875,14772.0075,19708.125,0,1,3,1,0,Spring
2020-03-10 01:00:00+01:00,23.7,52267.2475,4714.16,4553.37,5116.0525,0.0,3705.705,438.57,0.275,28.775,1168.685,2322.2075,1724.8625,33.495000000000005,0.0,7482.8875,424.4,178.4275,0.4675,735.7225,5898.06,22779.34,35150.384999999995,13813.697499999998,17116.862500000003,1,1,3,1,0,Spring
2020-03-10 02:00:00+01:00,21.77,51598.8175,4709.535,4295.26,4867.83,0.0,3697.9075,438.57,0.22,28.795,1619.6175,3231.14,1730.5025,137.93,0.0,7429.8275,422.675,177.5925,0.5375,738.6,5943.2225,24331.075,36852.8025,13299.5675,14746.015,2,1,3,1,0,Spring
2020-03-10 03:00:00+01:00,15.91,52521.15,4678.2625,4281.9575,4769.42,0.0,3781.5675,437.1525,0.2525,28.6,2288.685,3314.235,1726.645,54.2225,0.0,7445.775,422.54,178.68,0.515,709.8025,5958.5075,26473.1425,38891.295,13270.0975,13629.855000000003,3,1,3,1,0,Spring
2020-03-10 04:00:00+01:00,13.06,54822.13,4683.4175000000005,4311.72,4993.6325,0.0,3875.6525,436.07,0.2475,28.2425,2361.5075,3652.955,1721.86,32.135,0.0,7231.592500000001,424.0825,179.4125,0.52,713.7175,6045.4175,28416.8325,40900.18250000001,13617.075,13921.947499999987,4,1,3,1,0,Spring
2020-03-10 05:00:00+01:00,15.8,58427.715,4710.0725,4442.73,5538.535,0.0,4003.065,435.6925,0.255,27.97,1176.72,2744.935,1721.6075,34.0475,0.0,7181.6425,433.53,183.7875,0.6375,718.2025,5840.55,30697.785,43004.700000000004,14420.0225,15423.014999999992,5,1,3,1,0,Spring
2020-03-10 06:00:00+01:00,24.23,66033.68,4795.62,5093.005,6587.52,0.0,4179.9975,436.07,0.38,27.655,262.435,1040.0625,1734.7225,41.53,0.0,7379.577499999999,459.8475,194.5925,53.307500000000005,730.02,5649.262500000001,33159.2925,45433.73500000001,16296.592500000002,20599.944999999985,6,1,3,1,0,Spring
2020-03-10 07:00:00+01:00,29.0,71501.89749999999,4948.5375,5976.34,7175.87,0.0,4568.2075,436.07,0.325,27.465,825.22,3059.9925,1735.115,88.88499999999999,0.0,7447.684999999999,476.985,201.78,738.8075,731.6225,5690.24,33715.355,46916.94,18156.4875,24584.95749999999,7,1,3,1,0,Spring
2020-03-10 08:00:00+01:00,30.19,74352.965,4991.445,6737.145,7395.5225,0.0,4423.6325,472.445,0.25,27.225,1370.465,3496.015,1732.84,100.495,0.0,7473.2425,476.73,201.3775,1776.32,733.35,5782.91,33551.6225,47935.63249999999,19028.745,26417.332500000004,8,1,3,1,0,Spring
2020-03-10 09:00:00+01:00,31.08,75262.3125,4966.950000000001,6736.9975,7506.675,0.0,4573.8775,544.0775,0.2324999999999999,26.85,1231.445,2321.0725,1710.6999999999998,94.5675,0.0,7420.93,476.15,200.3175,3000.4925,742.895,5843.4025,33466.7925,49082.905,19361.6275,26179.4075,9,1,3,1,0,Spring
2020-03-10 10:00:00+01:00,30.1,76697.095,4890.9575,6869.07,7303.7225,0.0,4427.9025,602.3125,0.2525,26.75,1239.38,698.1925,1698.505,105.7175,0.0,7307.41,476.0425,199.03,4202.725,732.9975,6066.4625,33376.4725,50340.84,19203.0075,26356.255000000005,10,1,3,1,0,Spring
2020-03-10 11:00:00+01:00,31.77,77186.5025,4838.415,6918.362499999999,7412.7575,0.0,4727.66,593.3075,0.2625,27.11,1585.24,721.7825,1684.315,123.4725,0.0,7304.422500000001,475.8125,199.3075,4677.455,728.215,6143.6775,33419.08,50886.41500000001,19652.087499999998,26300.087499999994,11,1,3,1,0,Spring
2020-03-10 12:00:00+01:00,30.55,76265.2025,4787.6775,6498.08,7469.3275,0.0,4752.6925,500.0975,0.2575,27.2925,1662.39,665.6775,1675.7125,127.46,0.0,7296.465,475.635,200.8075,4763.975,728.7525,6295.2375,32697.545,50347.6075,19220.1975,25917.595,12,1,3,1,0,Spring
2020-03-10 13:00:00+01:00,30.0,75609.3625,4784.74,6448.235000000001,7267.3875,0.0,5109.32,437.36,0.245,27.0725,937.105,506.805,1672.8925,153.645,0.0,7332.1925,475.4475,203.2825,4364.385,724.6475,6344.395,31946.8975,49266.955,19262.3025,26342.4075,13,1,3,1,0,Spring
2020-03-10 14:00:00+01:00,29.69,74161.605,4732.6175,6177.8225,7275.545,0.0,5156.1725,440.835,0.265,26.6975,957.705,260.63,1660.375,181.65,0.0,7359.5225,479.07,205.6575,3427.575,714.915,6375.3575,31599.585,47977.159999999996,19050.375,26184.445,14,1,3,1,0,Spring
2020-03-10 15:00:00+01:00,24.84,73556.6175,4734.4975,5943.3,7213.64,0.0,5049.06,443.12,0.2325,26.385,721.095,292.54,1655.1825,159.3725,0.0,7410.675,484.5475,207.0375,2327.715,740.2125,5970.165,32173.255,47020.1875,18649.12,26536.429999999993,15,1,3,1,0,Spring
2020-03-10 16:00:00+01:00,22.64,72663.395,4823.4275,5729.85,7149.8625,0.0,4317.285,443.12,0.255,26.195,395.8475,446.655,1675.265,89.9725,0.0,7390.7125,483.6475,206.02,1179.1225,734.535,5776.3875,33492.9125,47037.087499999994,17640.117499999997,25626.30750000001,16,1,3,1,0,Spring
2020-03-10 17:00:00+01:00,24.27,73875.3,4884.5425,6202.2425,7142.4525,0.0,3884.9575,441.5875,0.2325,26.1375,489.2825,141.0675,1690.025,95.4475,0.0,7363.297500000001,484.155,202.105,286.1125,737.8125,5629.0675,35388.69,47973.88500000001,17671.24,25901.414999999994,17,1,3,1,0,Spring
2020-03-10 18:00:00+01:00,28.17,75387.175,4924.715,7080.5375,7286.7,0.0,4281.764999999999,438.61,0.23,26.1025,1273.0525,272.885,1691.7775,78.485,0.0,7348.515,484.6425,202.835,8.955,742.5675,5531.0575,37373.9025,49608.8925,19087.612500000003,25778.2825,18,1,3,1,0,Spring
2020-03-10 19:00:00+01:00,27.37,74711.89,4892.1775,7035.955,7328.54,0.0,4115.0650000000005,437.695,0.2625,26.21,1098.4325,401.3425,1696.7625,116.95,0.0,7385.8375,484.715,206.3575,0.6375,749.78,5157.6775,38775.6425,50639.84749999999,18917.254999999997,24072.04250000001,19,1,3,1,0,Spring
2020-03-10 20:00:00+01:00,24.04,70323.3125,4748.860000000001,5124.225,6845.655,0.0,3482.445,436.07,0.26,26.0075,625.5425,448.72,1707.0775,139.46,0.0,7334.1325,441.98,206.6575,0.5525,738.0575,5070.775,39152.4625,50819.1875,15888.395,19504.125,20,1,3,1,0,Spring
2020-03-10 21:00:00+01:00,11.79,66103.9175,4696.7425,4266.1075,4888.8275,0.0,3139.72,436.07,0.28,25.7425,2135.3525,352.0675,1727.6375,155.28,0.0,7265.1375,381.245,179.2025,0.545,712.9925000000001,5026.13,39364.7775,50971.11249999999,12730.725,15132.805000000008,21,1,3,1,0,Spring
2020-03-10 22:00:00+01:00,9.03,62883.285,4606.4725,4237.165,4621.65,0.0,2972.3625,436.07,0.24,25.635,2011.595,1448.33,1747.54,102.1125,0.0,7314.245,330.96000000000004,155.815,0.5275000000000001,713.3725,5790.7925,37724.7825,49972.22749999999,12267.2475,12911.05750000001,22,1,3,1,0,Spring
2020-03-10 23:00:00+01:00,4.93,59044.1575,4603.8575,4229.8925,4453.2375,0.0,2810.2625,435.735,0.2425,25.7075,2743.14,1561.595,1764.3175,140.18,0.0,6957.0525,325.4375,152.2225,0.4825,714.235,5988.91,37855.345,50353.0925,11929.1275,8691.065000000002,23,1,3,1,0,Spring
2020-03-11 00:00:00+01:00,-0.05,55748.5175,4590.5075,4317.3225,4247.9275,0.0,2596.015,433.56,0.2425,25.6075,2521.6775,3256.195,1744.015,83.305,0.0,6502.4575,316.395,149.3075,0.4649999999999999,691.73,6000.595,37361.5725,49780.46,11594.824999999999,5968.057500000003,0,2,3,1,0,Spring
2020-03-11 01:00:00+01:00,0.07,53700.6825,4616.3475,4282.7425,4179.0625,0.0,2609.9425,433.56,0.22,25.5025,2617.165,3313.5475,1732.6125,155.32,0.0,6529.3975,316.4325,148.8225,0.4925,693.23,6007.5675,36398.79,48911.130000000005,11505.3075,4789.552499999998,1,2,3,1,0,Spring
2020-03-11 02:00:00+01:00,0.1,52667.7925,4617.07,4341.9775,4110.1875,0.0,2597.36,433.56,0.2375,25.375,2591.6475,2906.87,1740.23,158.2525,0.0,6567.84,316.3575,148.7525,0.5275,697.725,5981.0575,34846.065,47343.20250000001,11483.085000000001,5324.5899999999965,2,2,3,1,0,Spring
2020-03-11 03:00:00+01:00,0.13,53222.8675,4619.74,4446.245,4170.4525,0.0,2598.635,433.56,0.21,25.215,2617.14,2263.495,1742.805,109.775,0.0,6894.7275,330.14,155.70749999999998,0.6025,663.6525,6112.955,32394.805,44980.6825,11648.8925,8242.184999999998,3,2,3,1,0,Spring
2020-03-11 04:00:00+01:00,5.58,54777.2825,4657.27,4767.1225,4382.702499999999,0.0,2588.7425000000003,433.56,0.2675,24.6425,1880.5825,2534.49,1749.795,89.495,0.0,7369.74,364.32,171.63,0.6925,673.3,6745.0725,30310.1625,43552.4875,12172.1275,11224.794999999998,4,2,3,1,0,Spring
2020-03-11 05:00:00+01:00,21.13,57925.145,4705.59,5372.4325,5074.905,0.0,2694.0925,433.56,0.2175,24.3475,1485.63,1737.8825,1759.095,149.1275,0.0,7669.94,376.26,174.815,0.8225,676.5475,6591.3025,27567.1275,40773.065,13574.99,17152.079999999994,5,2,3,1,0,Spring
2020-03-11 06:00:00+01:00,26.87,64753.945,4810.3150000000005,6158.29,6970.17,0.0,2922.6725,433.56,0.2225,23.9525,1160.75,1962.625,1773.095,185.11,0.0,7854.71,406.8275,184.5025,33.085,710.9275,6293.475,25268.4525,38363.5325,16484.6925,26390.4125,6,2,3,1,0,Spring
2020-03-11 07:00:00+01:00,33.94,69031.6,4965.8275,6633.01,7713.205,0.0,3382.38,434.605,0.2225,22.7725,2070.915,2905.995,1794.4325,220.6975,0.0,7786.0,469.675,195.84,953.67,713.775,5934.8,22521.125,36390.5525,18163.2,32641.047500000008,7,2,3,1,0,Spring
2020-03-11 08:00:00+01:00,37.17,71527.305,5005.5625,6667.8525,7743.8275,0.0,2828.75,436.07,0.215,21.87,1076.17,2560.9625,1818.3875,94.05,0.0,7685.4175,469.8725,198.1425,3627.6625,695.9475,5521.95,21552.125,37619.7375,17676.5,33907.56749999999,8,2,3,1,0,Spring
2020-03-11 09:00:00+01:00,34.27,72407.27,4980.48,6924.9025,7676.5575,0.0,2552.0725,437.1525,0.205,21.3675,986.79,1157.775,1835.7975,90.81,0.0,7638.2075,470.035,197.8125,6702.8125,666.2575,5181.8975,21956.0725,40747.869999999995,17590.685,31659.40000000001,9,2,3,1,0,Spring
