datetime,price_eur_mwh,load_mw,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal.1,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation
2020-01-14 09:00:00+01:00,39.11,72444.0,327.0,5649.0,8.0,0.0,203.0,691.0,0.0,5151.0,3477.0,50403.0,661.0,220.0,11089.0,20705.0,5860.0,51739.0,9,1,1,1,0,Winter,9.9,32.4,0.0,100,0.0
2020-01-14 10:00:00+01:00,38.86,71723.0,325.0,5213.0,8.0,0.0,203.0,555.0,0.0,5197.0,3334.0,50632.0,1621.0,220.0,11468.0,21945.0,5424.0,49778.0,10,1,1,1,0,Winter,9.7,31.6,1.0,98,0.0
2020-01-14 11:00:00+01:00,39.06,71514.0,328.0,5166.0,8.0,0.0,203.0,952.0,0.0,5025.0,3620.0,50663.0,2355.0,220.0,11771.0,23099.0,5377.0,48415.0,11,1,1,1,0,Winter,9.8,33.2,31.0,100,0.0
2020-01-14 12:00:00+01:00,37.75,71238.0,326.0,5387.0,16.0,0.0,203.0,1756.0,0.0,4587.0,3708.0,50669.0,2594.0,221.0,11803.0,23018.0,5606.0,48220.0,12,1,1,1,0,Winter,9.9,33.0,51.0,100,0.0
2020-01-14 13:00:00+01:00,35.46,69911.0,326.0,5356.0,21.0,0.0,203.0,1339.0,0.0,4598.0,3456.0,50563.0,2676.0,223.0,11887.0,22943.0,5580.0,46968.0,13,1,1,1,0,Winter,9.9,32.1,42.0,99,0.0
2020-01-14 14:00:00+01:00,35.82,67813.0,325.0,5419.0,26.0,0.0,203.0,1864.0,0.0,4417.0,3306.0,48710.0,2277.0,222.0,11906.0,22231.0,5648.0,45582.0,14,1,1,1,0,Winter,10.0,33.2,82.0,100,0.0
2020-01-14 15:00:00+01:00,32.99,65859.0,327.0,5875.0,36.0,0.0,203.0,953.0,0.0,4375.0,2646.0,47947.0,1662.0,222.0,11965.0,20975.0,6114.0,44884.0,15,1,1,1,0,Winter,10.1,33.0,26.0,100,0.2
2020-01-14 16:00:00+01:00,32.69,65289.0,326.0,5864.0,46.0,0.0,203.0,446.0,0.0,4551.0,1888.0,48599.0,724.0,224.0,11966.0,19455.0,6113.0,45834.0,16,1,1,1,0,Winter,10.3,35.0,41.0,100,0.2
2020-01-14 17:00:00+01:00,38.77,67583.0,326.0,5370.0,55.0,0.0,203.0,773.0,0.0,5122.0,1888.0,48578.0,171.0,221.0,11861.0,19368.0,5628.0,48215.0,17,1,1,1,0,Winter,10.6,33.9,52.0,98,0.2
2020-01-14 18:00:00+01:00,39.37,71813.0,326.0,5600.0,55.0,0.0,203.0,2125.0,0.0,5555.0,2958.0,48619.0,0.0,220.0,11956.0,20795.0,5858.0,51018.0,18,1,1,1,0,Winter,10.7,32.2,34.0,98,0.4
2020-01-14 19:00:00+01:00,39.25,71865.0,324.0,6082.0,55.0,0.0,203.0,2169.0,0.0,5439.0,3659.0,48513.0,0.0,222.0,11901.0,21323.0,6340.0,50542.0,19,1,1,1,0,Winter,11.0,31.7,1.0,91,0.0
2020-01-14 20:00:00+01:00,32.56,67749.0,325.0,5159.0,55.0,0.0,203.0,1361.0,0.0,4904.0,2971.0,48440.0,0.0,224.0,11972.0,20172.0,5417.0,47577.0,20,1,1,1,0,Winter,10.9,28.4,0.0,100,0.0
2020-01-14 21:00:00+01:00,31.1,63720.0,326.0,4509.0,55.0,0.0,203.0,458.0,0.0,4486.0,1862.0,48432.0,0.0,224.0,11916.0,18590.0,4767.0,45130.0,21,1,1,1,0,Winter,10.5,27.1,0.0,99,0.1
2020-01-14 22:00:00+01:00,32.13,63326.0,326.0,3759.0,55.0,0.0,202.0,241.0,0.0,4135.0,1734.0,48637.0,0.0,223.0,11615.0,17810.0,4016.0,45516.0,22,1,1,1,0,Winter,9.6,24.9,0.0,100,1.7
2020-01-14 23:00:00+01:00,29.55,64390.0,324.0,3785.0,55.0,0.0,203.0,0.0,4.0,3765.0,1409.0,49908.0,0.0,223.0,11301.0,16799.0,4043.0,47591.0,23,1,1,1,0,Winter,9.7,23.6,0.0,100,0.0
2020-01-15 00:00:00+01:00,24.95,61667.0,326.0,3678.0,55.0,0.0,203.0,0.0,1023.0,3453.0,991.0,48801.0,0.0,224.0,11285.0,16055.0,3936.0,45612.0,0,2,1,1,0,Winter,9.9,25.9,0.0,99,0.7
2020-01-15 01:00:00+01:00,19.36,59140.0,327.0,3348.0,55.0,0.0,203.0,0.0,2377.0,3238.0,1040.0,48107.0,0.0,224.0,11297.0,15902.0,3606.0,43238.0,1,2,1,1,0,Winter,10.7,25.1,0.0,19,0.0
2020-01-15 02:00:00+01:00,16.01,57892.0,328.0,3308.0,55.0,0.0,202.0,0.0,2702.0,3161.0,921.0,47654.0,0.0,223.0,11516.0,15926.0,3565.0,41966.0,2,2,1,1,0,Winter,9.4,21.2,0.0,1,0.0
2020-01-15 03:00:00+01:00,11.09,55439.0,327.0,3289.0,55.0,0.0,201.0,0.0,3033.0,3114.0,879.0,46471.0,0.0,223.0,11599.0,15919.0,3545.0,39520.0,3,2,1,1,0,Winter,10.2,23.0,0.0,54,0.0
2020-01-15 04:00:00+01:00,10.52,54725.0,327.0,3378.0,55.0,0.0,201.0,0.0,2602.0,3101.0,1072.0,46231.0,0.0,223.0,11653.0,16153.0,3634.0,38572.0,4,2,1,1,0,Winter,10.6,26.4,0.0,19,0.0
2020-01-15 05:00:00+01:00,19.15,57343.0,326.0,3395.0,55.0,0.0,200.0,0.0,2247.0,3205.0,1444.0,48078.0,0.0,223.0,11675.0,16650.0,3650.0,40693.0,5,2,1,1,0,Winter,9.8,27.0,0.0,48,0.0
2020-01-15 06:00:00+01:00,30.02,62937.0,326.0,4443.0,55.0,0.0,202.0,0.0,1597.0,3679.0,1490.0,50261.0,0.0,222.0,11744.0,17239.0,4700.0,45698.0,6,2,1,1,0,Winter,9.1,26.4,0.0,49,0.0
2020-01-15 07:00:00+01:00,38.53,68310.0,325.0,6206.0,55.0,0.0,203.0,89.0,0.0,4334.0,2472.0,50410.0,0.0,221.0,11985.0,19116.0,6464.0,49194.0,7,2,1,1,0,Winter,8.7,26.7,0.0,40,0.0
2020-01-15 08:00:00+01:00,41.64,71017.0,328.0,6547.0,55.0,0.0,203.0,700.0,0.0,4771.0,2140.0,49837.0,169.0,222.0,12043.0,19451.0,6805.0,51566.0,8,2,1,1,0,Winter,8.5,26.2,0.0,79,0.0
2020-01-15 09:00:00+01:00,39.54,71124.0,326.0,6800.0,55.0,0.0,203.0,1409.0,0.0,4786.0,2619.0,50051.0,535.0,222.0,11712.0,19978.0,7058.0,51146.0,9,2,1,1,0,Winter,8.7,27.2,0.0,87,0.0
2020-01-15 10:00:00+01:00,35.24,70227.0,325.0,6889.0,55.0,0.0,203.0,1640.0,0.0,4673.0,2496.0,50726.0,1341.0,221.0,11326.0,20161.0,7147.0,50066.0,10,2,1,1,0,Winter,9.0,27.8,1.0,73,0.0
2020-01-15 11:00:00+01:00,34.06,70327.0,323.0,6524.0,55.0,0.0,203.0,1070.0,0.0,4504.0,2417.0,50703.0,2094.0,221.0,11286.0,20624.0,6782.0,49703.0,11,2,1,1,0,Winter,9.6,28.5,51.0,76,0.0
2020-01-15 12:00:00+01:00,32.0,70416.0,324.0,6505.0,55.0,0.0,203.0,352.0,0.0,4229.0,2932.0,49953.0,2497.0,222.0,11327.0,21309.0,6763.0,49107.0,12,2,1,1,0,Winter,10.7,29.2,131.0,90,0.0
2020-01-15 13:00:00+01:00,31.27,68801.0,324.0,6658.0,56.0,0.0,203.0,852.0,0.0,4207.0,3580.0,49658.0,2253.0,223.0,10717.0,21081.0,6917.0,47720.0,13,2,1,1,0,Winter,11.5,25.1,171.0,62,0.0
2020-01-15 14:00:00+01:00,33.47,66796.0,325.0,6666.0,56.0,0.0,203.0,334.0,0.0,4369.0,3002.0,49687.0,1647.0,224.0,9731.0,19074.0,6925.0,47722.0,14,2,1,1,0,Winter,11.1,27.1,243.0,82,0.0
2020-01-15 15:00:00+01:00,34.46,64892.0,324.0,6849.0,56.0,0.0,203.0,536.0,0.0,4409.0,3186.0,49383.0,1077.0,223.0,8342.0,17338.0,7108.0,47554.0,15,2,1,1,0,Winter,12.0,26.9,69.0,99,0.0
2020-01-15 16:00:00+01:00,36.54,64096.0,324.0,6875.0,55.0,0.0,203.0,700.0,0.0,4615.0,3503.0,49287.0,412.0,222.0,7189.0,16043.0,7133.0,48053.0,16,2,1,1,0,Winter,11.6,28.4,44.0,100,1.7
2020-01-15 17:00:00+01:00,43.32,66347.0,323.0,6840.0,55.0,0.0,203.0,867.0,0.0,5207.0,4157.0,49169.0,147.0,223.0,6320.0,16154.0,7098.0,50193.0,17,2,1,1,0,Winter,11.9,27.7,51.0,85,0.0
2020-01-15 18:00:00+01:00,44.14,71320.0,324.0,6938.0,55.0,0.0,203.0,1529.0,0.0,5685.0,5086.0,48971.0,0.0,224.0,5444.0,16539.0,7196.0,54781.0,18,2,1,1,0,Winter,11.4,21.8,40.0,100,0.0
2020-01-15 19:00:00+01:00,44.25,71661.0,326.0,6878.0,55.0,0.0,203.0,2195.0,0.0,5721.0,5117.0,48376.0,0.0,222.0,4973.0,16137.0,7136.0,55524.0,19,2,1,1,0,Winter,11.1,15.0,0.0,99,0.0
2020-01-15 20:00:00+01:00,38.02,67649.0,324.0,6851.0,55.0,0.0,202.0,1455.0,0.0,5479.0,4470.0,48270.0,0.0,223.0,4649.0,14922.0,7108.0,52727.0,20,2,1,1,0,Winter,10.0,10.8,0.0,23,0.0
2020-01-15 21:00:00+01:00,33.4,64061.0,325.0,6837.0,55.0,0.0,202.0,680.0,0.0,4983.0,3882.0,48559.0,0.0,226.0,4403.0,13593.0,7094.0,50468.0,21,2,1,1,0,Winter,7.5,7.6,0.0,2,0.0
2020-01-15 22:00:00+01:00,35.42,64128.0,323.0,6820.0,55.0,0.0,203.0,711.0,0.0,4775.0,2952.0,48212.0,0.0,225.0,4188.0,12238.0,7078.0,51890.0,22,2,1,1,0,Winter,6.0,7.6,0.0,5,0.0
2020-01-15 23:00:00+01:00,32.39,65183.0,323.0,7009.0,55.0,0.0,202.0,520.0,0.0,4442.0,3476.0,48555.0,0.0,224.0,3821.0,12062.0,7266.0,53121.0,23,2,1,1,0,Winter,5.2,8.4,0.0,11,0.0
2020-01-16 00:00:00+01:00,31.17,62421.0,324.0,6288.0,18.0,0.0,203.0,0.0,521.0,4041.0,2556.0,48617.0,0.0,224.0,3444.0,10365.0,6509.0,52056.0,0,3,1,1,0,Winter,5.0,8.2,0.0,12,0.0
2020-01-16 01:00:00+01:00,31.18,60134.0,324.0,5480.0,18.0,0.0,203.0,0.0,1090.0,3591.0,2569.0,49254.0,0.0,224.0,3070.0,9554.0,5701.0,50580.0,1,3,1,1,0,Winter,4.3,9.3,0.0,18,0.0
2020-01-16 02:00:00+01:00,30.8,58867.0,324.0,5513.0,18.0,0.0,203.0,0.0,1128.0,3400.0,2621.0,49470.0,0.0,223.0,2855.0,9200.0,5734.0,49667.0,2,3,1,1,0,Winter,3.7,9.7,0.0,21,0.0
2020-01-16 03:00:00+01:00,29.9,56581.0,324.0,5498.0,19.0,0.0,203.0,0.0,1809.0,3413.0,2250.0,49789.0,0.0,223.0,2920.0,8907.0,5720.0,47674.0,3,3,1,1,0,Winter,2.9,8.8,0.0,17,0.0
2020-01-16 04:00:00+01:00,29.72,55974.0,325.0,5494.0,18.0,0.0,203.0,0.0,2024.0,3408.0,2186.0,49723.0,0.0,223.0,3267.0,9186.0,5715.0,46788.0,4,3,1,1,0,Winter,3.4,6.8,0.0,30,0.0
2020-01-16 05:00:00+01:00,31.1,58663.0,326.0,6193.0,18.0,0.0,202.0,0.0,1733.0,3516.0,2358.0,50103.0,0.0,223.0,3666.0,9866.0,6413.0,48797.0,5,3,1,1,0,Winter,4.3,8.0,0.0,33,0.0
2020-01-16 06:00:00+01:00,38.7,64635.0,325.0,7287.0,18.0,0.0,203.0,0.0,161.0,4086.0,2968.0,50478.0,0.0,222.0,4244.0,11623.0,7508.0,53012.0,6,3,1,1,0,Winter,4.3,8.8,0.0,100,0.0
2020-01-16 07:00:00+01:00,45.42,70738.0,325.0,7684.0,18.0,0.0,203.0,1225.0,0.0,4927.0,5031.0,50877.0,0.0,223.0,5007.0,15290.0,7905.0,55448.0,7,3,1,1,0,Winter,5.2,11.4,0.0,100,0.0
2020-01-16 08:00:00+01:00,52.4,72634.0,327.0,7693.0,18.0,0.0,203.0,1873.0,0.0,5504.0,5379.0,51111.0,196.0,224.0,5703.0,17109.0,7914.0,55525.0,8,3,1,1,0,Winter,5.9,12.3,0.0,100,0.0
2020-01-16 09:00:00+01:00,47.0,71702.0,326.0,7662.0,18.0,0.0,202.0,1590.0,0.0,5547.0,4806.0,51118.0,916.0,222.0,6245.0,17840.0,7882.0,53862.0,9,3,1,1,0,Winter,6.3,13.8,0.0,100,0.0
2020-01-16 10:00:00+01:00,43.51,70133.0,325.0,7595.0,18.0,0.0,202.0,759.0,0.0,5400.0,3616.0,51132.0,2261.0,222.0,6306.0,17908.0,7815.0,52225.0,10,3,1,1,0,Winter,7.0,15.3,1.0,100,0.0
2020-01-16 11:00:00+01:00,42.1,69104.0,325.0,7049.0,18.0,0.0,203.0,630.0,0.0,5266.0,3262.0,50732.0,3257.0,222.0,6197.0,18307.0,7270.0,50797.0,11,3,1,1,0,Winter,8.0,15.9,22.0,86,0.0
2020-01-16 12:00:00+01:00,40.36,68249.0,324.0,6768.0,21.0,0.0,203.0,391.0,0.0,4702.0,3410.0,50587.0,3681.0,222.0,6409.0,18526.0,6992.0,49723.0,12,3,1,1,0,Winter,8.8,15.8,130.0,11,0.0
2020-01-16 13:00:00+01:00,40.08,66089.0,324.0,6512.0,26.0,0.0,203.0,592.0,0.0,4512.0,4151.0,50472.0,3627.0,222.0,6884.0,19498.0,6741.0,46591.0,13,3,1,1,0,Winter,10.3,18.2,264.0,2,0.0
2020-01-16 14:00:00+01:00,36.81,63420.0,328.0,6490.0,32.0,0.0,203.0,654.0,0.0,4373.0,3051.0,49991.0,3092.0,222.0,7183.0,18027.0,6725.0,45393.0,14,3,1,1,0,Winter,12.0,21.2,313.0,0,0.0
2020-01-16 15:00:00+01:00,32.49,61262.0,327.0,6614.0,36.0,0.0,203.0,622.0,0.0,4461.0,3031.0,48766.0,2135.0,222.0,7623.0,17577.0,6853.0,43685.0,15,3,1,1,0,Winter,13.1,21.1,317.0,0,0.0
2020-01-16 16:00:00+01:00,32.87,60763.0,325.0,6571.0,46.0,0.0,203.0,318.0,0.0,4592.0,2991.0,48619.0,863.0,222.0,8007.0,16778.0,6820.0,43985.0,16,3,1,1,0,Winter,13.4,18.6,271.0,24,0.0
2020-01-16 17:00:00+01:00,40.84,63539.0,323.0,6997.0,53.0,0.0,203.0,258.0,0.0,5019.0,2477.0,48132.0,181.0,223.0,8768.0,16768.0,7253.0,46771.0,17,3,1,1,0,Winter,13.0,18.3,180.0,0,0.0
2020-01-16 18:00:00+01:00,43.15,68269.0,323.0,6888.0,53.0,0.0,202.0,357.0,0.0,5177.0,2233.0,47826.0,0.0,222.0,9763.0,17496.0,7143.0,50773.0,18,3,1,1,0,Winter,11.6,16.5,71.0,0,0.0
2020-01-16 19:00:00+01:00,40.45,68812.0,324.0,7003.0,53.0,0.0,202.0,406.0,0.0,5105.0,2770.0,48041.0,0.0,224.0,10172.0,18371.0,7258.0,50441.0,19,3,1,1,0,Winter,10.6,19.3,2.0,0,0.0
2020-01-16 20:00:00+01:00,35.39,65309.0,325.0,6814.0,53.0,0.0,202.0,985.0,0.0,4873.0,3030.0,47962.0,0.0,222.0,10205.0,18433.0,7069.0,46876.0,20,3,1,1,0,Winter,10.2,20.3,0.0,59,0.0
2020-01-16 21:00:00+01:00,31.14,62096.0,324.0,6846.0,53.0,0.0,202.0,63.0,0.0,4592.0,2335.0,48195.0,0.0,223.0,10273.0,17524.0,7101.0,44572.0,21,3,1,1,0,Winter,9.8,19.6,0.0,34,0.0
2020-01-16 22:00:00+01:00,32.17,61735.0,325.0,6591.0,53.0,0.0,203.0,0.0,581.0,4242.0,1301.0,49266.0,0.0,224.0,9912.0,15780.0,6847.0,45955.0,22,3,1,1,0,Winter,9.6,19.6,0.0,18,0.0
2020-01-16 23:00:00+01:00,32.68,62628.0,326.0,5910.0,53.0,0.0,202.0,0.0,645.0,3950.0,1342.0,49320.0,0.0,225.0,9538.0,15156.0,6165.0,47472.0,23,3,1,1,0,Winter,9.6,19.7,0.0,24,0.0
2020-01-17 00:00:00+01:00,27.6,59772.0,326.0,4695.0,13.0,0.0,202.0,0.0,1960.0,3654.0,1406.0,49628.0,0.0,225.0,9160.0,14546.0,4910.0,45226.0,0,4,1,1,0,Winter,9.4,20.2,0.0,42,0.0
2020-01-17 01:00:00+01:00,27.42,57343.0,325.0,4478.0,13.0,0.0,203.0,0.0,2473.0,3278.0,1478.0,49716.0,0.0,224.0,8678.0,13759.0,4694.0,43584.0,1,4,1,1,0,Winter,9.4,19.8,0.0,59,0.0
2020-01-17 02:00:00+01:00,26.86,55835.0,326.0,4790.0,14.0,0.0,203.0,0.0,2779.0,3125.0,1549.0,49683.0,0.0,225.0,8598.0,13598.0,5007.0,42237.0,2,4,1,1,0,Winter,10.8,18.1,0.0,55,0.0
2020-01-17 03:00:00+01:00,25.71,53534.0,327.0,4669.0,14.0,0.0,200.0,0.0,3123.0,3214.0,786.0,49730.0,0.0,222.0,8505.0,12832.0,4883.0,40702.0,3,4,1,1,0,Winter,11.6,19.6,0.0,47,0.0
2020-01-17 04:00:00+01:00,26.01,52748.0,326.0,4995.0,14.0,0.0,200.0,0.0,3085.0,3364.0,847.0,49908.0,0.0,220.0,8083.0,12620.0,5209.0,40128.0,4,4,1,1,0,Winter,11.3,19.9,0.0,84,0.0
2020-01-17 05:00:00+01:00,27.97,55359.0,322.0,5623.0,13.0,0.0,200.0,0.0,3020.0,3434.0,1192.0,50090.0,0.0,223.0,7903.0,12851.0,5836.0,42508.0,5,4,1,1,0,Winter,11.5,22.8,0.0,92,0.1
2020-01-17 06:00:00+01:00,31.09,60779.0,322.0,6375.0,13.0,0.0,202.0,0.0,1598.0,3797.0,1926.0,50094.0,0.0,222.0,7638.0,13683.0,6590.0,47096.0,6,4,1,1,0,Winter,10.5,22.1,0.0,100,0.2
2020-01-17 07:00:00+01:00,40.25,66725.0,322.0,7697.0,13.0,0.0,203.0,214.0,0.0,4616.0,3823.0,50335.0,0.0,221.0,7809.0,16570.0,7913.0,50155.0,7,4,1,1,0,Winter,9.9,18.9,0.0,100,1.0
2020-01-17 08:00:00+01:00,43.8,69010.0,323.0,7933.0,13.0,0.0,203.0,1349.0,0.0,5159.0,4368.0,50419.0,163.0,223.0,7455.0,17468.0,8149.0,51542.0,8,4,1,1,0,Winter,9.6,18.3,0.0,100,0.2
2020-01-17 09:00:00+01:00,43.19,69399.0,322.0,7929.0,13.0,0.0,203.0,1935.0,0.0,5427.0,4524.0,50784.0,381.0,223.0,7100.0,17754.0,8145.0,51645.0,9,4,1,1,0,Winter,9.4,18.8,0.0,100,0.0
2020-01-17 10:00:00+01:00,43.68,69118.0,323.0,7909.0,13.0,0.0,203.0,1738.0,0.0,5165.0,4459.0,50814.0,764.0,223.0,6950.0,17661.0,8125.0,51457.0,10,4,1,1,0,Winter,9.5,18.5,1.0,100,0.0
2020-01-17 11:00:00+01:00,42.72,69447.0,323.0,7897.0,14.0,0.0,203.0,1759.0,0.0,4988.0,4631.0,50716.0,1139.0,223.0,6978.0,18059.0,8114.0,51388.0,11,4,1,1,0,Winter,9.8,20.9,22.0,100,0.1
2020-01-17 12:00:00+01:00,41.37,69605.0,324.0,7801.0,13.0,0.0,203.0,1013.0,0.0,4823.0,4524.0,50462.0,1536.0,222.0,7504.0,18711.0,8017.0,50894.0,12,4,1,1,0,Winter,10.1,19.4,75.0,82,0.0
2020-01-17 13:00:00+01:00,39.98,67948.0,323.0,7712.0,13.0,0.0,203.0,876.0,0.0,4723.0,4266.0,50290.0,1669.0,221.0,8412.0,19393.0,7928.0,48555.0,13,4,1,1,0,Winter,10.7,23.8,216.0,68,0.0
2020-01-17 14:00:00+01:00,39.02,66097.0,324.0,7714.0,14.0,0.0,203.0,710.0,0.0,4664.0,3923.0,50187.0,1530.0,223.0,8574.0,19015.0,7931.0,47082.0,14,4,1,1,0,Winter,10.0,19.1,241.0,96,0.0
2020-01-17 15:00:00+01:00,39.11,64461.0,324.0,8169.0,13.0,0.0,203.0,830.0,0.0,4618.0,3874.0,49212.0,1152.0,222.0,8399.0,18367.0,8385.0,46094.0,15,4,1,1,0,Winter,10.4,22.0,238.0,31,0.1
2020-01-17 16:00:00+01:00,41.37,63844.0,323.0,8363.0,11.0,0.0,203.0,788.0,0.0,4974.0,3455.0,49176.0,567.0,222.0,7807.0,17126.0,8577.0,46718.0,16,4,1,1,0,Winter,10.2,23.1,228.0,26,0.0
2020-01-17 17:00:00+01:00,43.98,66078.0,323.0,8427.0,10.0,0.0,203.0,1109.0,0.0,5443.0,3829.0,49418.0,164.0,223.0,6918.0,16677.0,8640.0,49401.0,17,4,1,1,0,Winter,9.8,20.2,154.0,85,0.0
2020-01-17 18:00:00+01:00,46.0,70258.0,323.0,8454.0,10.0,0.0,203.0,1560.0,0.0,6117.0,4188.0,49764.0,0.0,221.0,6757.0,17385.0,8667.0,52873.0,18,4,1,1,0,Winter,8.7,19.8,65.0,21,0.0
2020-01-17 19:00:00+01:00,44.66,70524.0,324.0,8390.0,13.0,0.0,202.0,1774.0,0.0,6129.0,4160.0,50164.0,0.0,222.0,6571.0,17184.0,8605.0,53340.0,19,4,1,1,0,Winter,7.4,13.7,2.0,11,0.0
2020-01-17 20:00:00+01:00,40.99,67343.0,323.0,8419.0,13.0,0.0,202.0,1095.0,0.0,5563.0,3857.0,50372.0,0.0,223.0,6240.0,15983.0,8634.0,51360.0,20,4,1,1,0,Winter,6.4,11.6,0.0,4,0.0
2020-01-17 21:00:00+01:00,33.9,64302.0,324.0,8206.0,13.0,0.0,202.0,476.0,0.0,4996.0,2935.0,50364.0,0.0,224.0,6107.0,14362.0,8421.0,49940.0,21,4,1,1,0,Winter,5.6,12.1,0.0,5,0.0
2020-01-17 22:00:00+01:00,33.38,64764.0,323.0,8131.0,13.0,0.0,202.0,720.0,0.0,4739.0,2650.0,50279.0,0.0,223.0,5804.0,13516.0,8346.0,51248.0,22,4,1,1,0,Winter,5.4,13.1,0.0,5,0.0
2020-01-17 23:00:00+01:00,33.0,65642.0,323.0,8085.0,13.0,0.0,202.0,1225.0,0.0,4515.0,2374.0,50038.0,0.0,222.0,5919.0,13131.0,8300.0,52511.0,23,4,1,1,0,Winter,4.9,13.0,0.0,0,0.0
2020-01-18 00:00:00+01:00,32.87,62647.0,323.0,8113.0,13.0,0.0,202.0,660.0,0.0,4004.0,1993.0,49250.0,0.0,223.0,5957.0,12277.0,8328.0,50370.0,0,5,1,1,1,Winter,4.5,14.4,0.0,0,0.0
2020-01-18 01:00:00+01:00,29.73,60070.0,323.0,7395.0,13.0,0.0,202.0,0.0,105.0,3679.0,1162.0,48124.0,0.0,224.0,5821.0,10985.0,7610.0,49085.0,1,5,1,1,1,Winter,4.5,16.6,0.0,2,0.0
2020-01-18 02:00:00+01:00,31.3,58566.0,323.0,7295.0,13.0,0.0,202.0,0.0,502.0,3483.0,1225.0,47847.0,0.0,225.0,5487.0,10518.0,7510.0,48048.0,2,5,1,1,1,Winter,4.5,16.7,0.0,4,0.0
2020-01-18 03:00:00+01:00,26.45,56190.0,324.0,6426.0,13.0,0.0,202.0,0.0,1920.0,3407.0,419.0,48106.0,0.0,224.0,5162.0,9312.0,6641.0,46878.0,3,5,1,1,1,Winter,4.4,16.6,0.0,36,0.0
2020-01-18 04:00:00+01:00,26.52,55209.0,323.0,6603.0,13.0,0.0,202.0,0.0,2447.0,3426.0,438.0,48236.0,0.0,225.0,4603.0,8790.0,6818.0,46419.0,4,5,1,1,1,Winter,4.6,17.1,0.0,37,0.0
2020-01-18 05:00:00+01:00,27.05,56284.0,323.0,6541.0,13.0,0.0,203.0,0.0,2085.0,3498.0,526.0,48043.0,0.0,220.0,4203.0,8550.0,6757.0,47734.0,5,5,1,1,1,Winter,4.3,15.5,0.0,6,0.0
2020-01-18 06:00:00+01:00,32.45,58405.0,323.0,7373.0,13.0,0.0,202.0,0.0,885.0,3704.0,1237.0,48323.0,0.0,218.0,3704.0,8968.0,7588.0,49437.0,6,5,1,1,1,Winter,3.5,13.8,0.0,7,0.0
2020-01-18 07:00:00+01:00,33.21,61332.0,322.0,8217.0,13.0,0.0,202.0,0.0,486.0,4016.0,1703.0,48271.0,0.0,218.0,3294.0,9335.0,8432.0,51997.0,7,5,1,1,1,Winter,3.1,12.1,0.0,4,0.0
2020-01-18 08:00:00+01:00,37.74,64122.0,323.0,8527.0,13.0,0.0,202.0,85.0,0.0,4448.0,2687.0,48524.0,200.0,217.0,2895.0,10553.0,8742.0,53569.0,8,5,1,1,1,Winter,2.5,10.1,0.0,6,0.0
2020-01-18 09:00:00+01:00,38.92,66492.0,323.0,8503.0,13.0,0.0,202.0,455.0,0.0,4884.0,3759.0,48586.0,730.0,215.0,2517.0,12213.0,8718.0,54279.0,9,5,1,1,1,Winter,2.2,9.8,0.0,6,0.0
2020-01-18 10:00:00+01:00,40.0,66791.0,324.0,8491.0,13.0,0.0,202.0,366.0,0.0,5046.0,3690.0,48649.0,1708.0,215.0,1880.0,12648.0,8706.0,54143.0,10,5,1,1,1,Winter,2.2,11.0,3.0,7,0.0
2020-01-18 11:00:00+01:00,39.3,66198.0,323.0,8266.0,14.0,0.0,202.0,669.0,0.0,4928.0,3072.0,48736.0,2684.0,218.0,1249.0,12256.0,8482.0,53942.0,11,5,1,1,1,Winter,4.0,14.3,70.0,17,0.0
2020-01-18 12:00:00+01:00,39.59,66715.0,323.0,8356.0,14.0,0.0,203.0,817.0,0.0,4742.0,3316.0,48751.0,3459.0,218.0,997.0,12837.0,8573.0,53878.0,12,5,1,1,1,Winter,5.8,13.1,168.0,35,0.0
2020-01-18 13:00:00+01:00,37.86,64108.0,323.0,8210.0,14.0,0.0,202.0,254.0,0.0,4430.0,2423.0,48569.0,3720.0,219.0,967.0,11863.0,8426.0,52245.0,13,5,1,1,1,Winter,7.1,11.3,225.0,97,0.0
2020-01-18 14:00:00+01:00,35.69,60931.0,324.0,8171.0,14.0,0.0,203.0,202.0,0.0,3939.0,1611.0,48452.0,3072.0,219.0,1030.0,9976.0,8388.0,50955.0,14,5,1,1,1,Winter,8.1,8.7,263.0,94,0.0
2020-01-18 15:00:00+01:00,35.69,58975.0,324.0,8296.0,14.0,0.0,203.0,408.0,0.0,3968.0,1690.0,48400.0,2056.0,221.0,1209.0,9247.0,8513.0,49728.0,15,5,1,1,1,Winter,8.3,8.4,275.0,80,0.0
2020-01-18 16:00:00+01:00,37.41,58510.0,323.0,8479.0,14.0,0.0,203.0,535.0,0.0,3978.0,2343.0,48371.0,756.0,221.0,1467.0,8867.0,8696.0,49643.0,16,5,1,1,1,Winter,8.4,8.3,172.0,61,0.0
2020-01-18 17:00:00+01:00,41.3,61874.0,323.0,8338.0,14.0,0.0,202.0,803.0,0.0,4742.0,3702.0,48314.0,163.0,221.0,1892.0,10822.0,8554.0,51052.0,17,5,1,1,1,Winter,8.1,8.5,120.0,74,0.0
