datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Nuclear.1,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-06-26 05:00:00+02:00,26.8,44582.472499999996,4435.3425,10786.6,9188.4075,0.5,2250.54,390.9075,0.2225,25.0125,1393.225,1973.0925,2005.94,120.04249999999999,5306.0599999999995,0.07,267.76,134.36,331.21500000000003,571.8874999999999,1594.05,7006.2475
2020-06-26 06:00:00+02:00,34.05,50833.7275,4554.6849999999995,11428.7,9537.415,0.4975,3243.3875,390.9475,0.2275,24.6025,230.15,1111.1275,2000.6825,248.27499999999998,5310.4825,0.23,268.22249999999997,134.1425,2312.9075000000003,563.3125,1397.07,6553.4925
2020-06-26 07:00:00+02:00,38.94,56698.935,4658.4825,11565.58,10014.19,0.5125,3495.4275,390.865,0.2375,23.3325,780.6725,1037.785,2001.08,474.32,5311.57,0.11,267.91499999999996,122.4875,6965.4625,558.22,1406.43,4378.6175
2020-06-26 08:00:00+02:00,40.13,60197.6475,4715.6625,11720.9775,10033.41,0.535,3054.745,390.905,0.2275,21.7675,1472.7575,830.6075000000001,2005.7425,494.0125,5295.5325,0.12,266.8725,121.8075,13628.1975,556.0074999999999,1517.6925,2273.6525
2020-06-26 09:00:00+02:00,39.19,61414.3575,4685.705,11678.015,9956.395,0.525,3258.9275,390.5725,0.2375,20.435000000000002,1088.1225,912.2375,2000.1275,525.23,5269.9,0.18,260.66999999999996,126.28999999999999,20121.205,554.1125,1504.0525,2628.4925000000003
2020-06-26 10:00:00+02:00,36.93,62676.6825,4611.7075,11650.605,9920.744999999999,0.5175000000000001,3129.425,390.78,0.2125,19.54,790.2525,528.115,2003.4,545.5649999999999,5250.365,0.12,255.84,128.015,24903.93,563.9024999999999,1420.43,4505.07
2020-06-26 11:00:00+02:00,34.64,63687.759999999995,4553.5675,11590.855,9846.6475,0.4925,2827.9575,390.905,0.2225,18.5625,447.44,208.245,2006.55,341.95,5242.525,0.05500000000000001,255.51999999999998,129.245,27714.315000000002,554.89,1379.3725,5840.2474999999995
2020-06-26 12:00:00+02:00,33.12,63526.4975,4462.945,11527.63,9675.045,0.495,2384.94,390.99,0.2125,17.285,341.155,70.5325,2014.43,352.46,5235.469999999999,0.02,257.075,129.14249999999998,28701.302499999998,553.565,1554.9075,5870.795
2020-06-26 13:00:00+02:00,32.79,61939.652500000004,4426.375,11600.6425,9569.045,0.4975,2209.1275,390.9475,0.2025,16.8125,1183.2975,193.01999999999998,2017.92,414.14,5240.5075,0.01,256.42,128.495,28532.6425,551.1425,1391.5475000000001,5659.945
2020-06-26 14:00:00+02:00,32.42,60458.1575,4397.1849999999995,11461.307499999999,9518.6025,0.5175000000000001,2198.3475,390.865,0.22999999999999998,16.192500000000003,1440.3625,566.985,2013.7275,291.995,5251.282499999999,0.0,256.7975,124.4275,26805.5775,556.195,1360.72,5314.28
2020-06-26 15:00:00+02:00,32.18,59563.41,4398.455,11503.5525,9501.2375,0.5325,2167.71,390.7375,0.2425,16.005000000000003,1377.21,299.65999999999997,2010.035,205.19,5245.43,0.0,255.805,123.3625,23736.285,555.755,1479.7175,4686.0875
2020-06-26 16:00:00+02:00,33.28,58757.380000000005,4426.7125,11487.585,9483.325,0.5475,2291.1375,390.735,0.23249999999999998,15.932500000000001,1283.505,703.84,2003.8275,302.9175,5245.9675,0.0,256.1225,122.03,19410.985,555.9175,1460.0900000000001,4795.105
2020-06-26 17:00:00+02:00,36.45,58163.8575,4480.68,11588.8725,9544.4875,0.5549999999999999,2709.5275,389.6975,0.215,14.4875,823.21,375.9475,1998.0025,468.20000000000005,5237.18,0.0,255.22750000000002,113.915,13491.4375,555.935,1488.865,5347.375
2020-06-26 18:00:00+02:00,40.43,57111.0475,4560.9375,11704.175,9596.0975,0.54,2945.02,388.4425,0.2125,14.787500000000001,1284.7375000000002,1560.9175,1989.85,659.0275,5237.155,0.0,262.425,111.2225,7966.077499999999,556.2075,1528.815,5944.0625
2020-06-26 19:00:00+02:00,46.8,56386.82,4611.68,11623.2375,9319.9475,0.5075000000000001,3097.8025,388.32,0.2125,15.3825,1175.54,1729.0275000000001,1983.67,486.6925,5239.5375,0.0,262.91,112.105,3647.015,555.415,1724.34,6244.3975
2020-06-26 20:00:00+02:00,41.96,54055.915,4613.1849999999995,11721.1425,8913.565,0.5075000000000001,2942.1549999999997,388.45,0.2225,15.977500000000001,894.27,1916.015,1988.0925,511.15250000000003,5240.205,0.0,265.5875,113.985,1152.215,556.67,2019.6575,5768.1275000000005
2020-06-26 21:00:00+02:00,39.9,51494.3225,4598.9375,11782.6075,8837.2925,0.495,2965.6549999999997,388.235,0.2125,16.2825,763.095,1829.0700000000002,1986.8375,598.04,5233.797500000001,0.0,266.385,117.405,92.2275,560.335,2444.715,5457.96
2020-06-26 22:00:00+02:00,40.1,49186.56,4546.639999999999,11823.14,8588.7,0.4825,2760.8075,387.65,0.2475,18.1025,1576.1725000000001,1173.58,1998.2675,663.4825000000001,5236.57,0.0,266.86749999999995,115.6525,0.675,567.98,2197.31,4827.6925
2020-06-26 23:00:00+02:00,37.4,45464.729999999996,4496.135,11789.205,8603.015,0.5275,2637.6225,388.49,0.2175,19.3125,1847.965,307.02,2012.5049999999999,811.665,5237.4575,0.0,266.0475,116.12,0.5175,564.815,1894.605,4874.645
2020-06-27 00:00:00+02:00,35.92,43033.74,4418.025,11112.755000000001,8549.76,0.5225,2280.54,388.405,0.25,19.2575,1260.245,199.5075,2027.7375,729.225,5241.78,0.0,267.49,118.9025,0.45499999999999996,542.165,2047.605,4618.5725
2020-06-27 01:00:00+02:00,30.68,40972.5175,4404.6900000000005,9907.8675,8246.375,0.5075000000000001,1952.1725,388.235,0.20750000000000002,19.4475,282.3575,121.485,2046.81,676.885,5255.3975,0.0,267.1225,121.87,0.4775,541.1424999999999,1985.295,4542.755
2020-06-27 02:00:00+02:00,28.3,39310.0625,4380.305,9453.5975,8042.0,0.4925,1794.23,388.3625,0.22,19.447499999999998,168.19,147.27,2048.115,409.7875,5264.2075,0.0,267.11,124.60249999999999,0.455,559.7075,1762.21,4316.78
2020-06-27 03:00:00+02:00,27.48,38744.1375,4369.6224999999995,8996.735,8015.0075,0.4975,1793.055,388.275,0.2275,19.52,133.13,725.975,2048.8125,225.635,5271.2275,0.0,267.11,126.8675,0.5775,560.2625,1829.65,4225.8425
2020-06-27 04:00:00+02:00,27.14,38181.98,4371.2325,8706.355,7829.915,0.48,1786.2275,388.445,0.2275,19.6225,1470.3525,417.3825,2048.92,315.89250000000004,5274.195,0.05,267.11,123.3975,4.4975000000000005,559.0425,1168.815,4058.84
2020-06-27 05:00:00+02:00,26.82,38048.222499999996,4382.89,8083.0075,7629.875,0.49,1762.9775,388.2775,0.2325,19.8175,1347.335,455.0025,2046.0125,348.1675,5286.885,0.0,267.11,127.095,312.51,544.3825,777.3325,3833.085
2020-06-27 06:00:00+02:00,25.34,39615.6125,4438.365,7715.2025,7566.202499999999,0.48,1725.085,388.32,0.23750000000000002,19.66,59.4025,499.31,2037.8,239.4425,5291.9075,0.0,267.11,127.545,2121.6000000000004,544.73,688.36,4416.48
2020-06-27 07:00:00+02:00,27.72,43080.645000000004,4531.0125,8551.75,7403.485000000001,0.4825,1731.7625,388.35749999999996,0.22999999999999998,18.6625,147.385,461.155,2037.1575,206.8675,5290.1975,0.0,267.3,127.5625,5997.0125,541.105,414.7375,4539.3575
2020-06-27 08:00:00+02:00,28.44,47796.0975,4589.9425,8245.5375,7521.26,0.525,1759.4575,388.155,0.22999999999999998,17.5325,585.3824999999999,354.77,2036.35,640.475,5279.6475,0.0,267.25,127.92500000000001,11447.1175,541.395,360.78999999999996,2923.6
2020-06-27 09:00:00+02:00,28.22,51052.7175,4589.4925,7936.0475,7473.9875,0.5025,1558.4375,388.0275,0.2225,16.4,609.3725,181.49,2030.565,447.7675,5265.985,0.08,267.11,127.97749999999999,17291.052499999998,542.705,461.385,2342.4525
2020-06-27 10:00:00+02:00,27.01,52820.8225,4534.7474999999995,7502.79,7458.4575,0.4975,1357.48,388.445,0.22,15.515,333.815,336.815,2039.0625,277.53,5257.5725,0.0,267.11,129.905,22167.23,538.8824999999999,370.96000000000004,2876.3
2020-06-27 11:00:00+02:00,25.0,53892.3825,4486.3150000000005,6225.23,7203.0875,0.485,1364.97,388.15,0.2,14.875,126.255,853.39,2044.85,218.315,5245.37,0.0,267.11,128.96,25300.045,538.8050000000001,580.48,4275.7875
2020-06-27 12:00:00+02:00,23.09,53755.215,4425.0625,5566.9175,7082.8875,0.4975,1384.5125,388.1075,0.2,15.73,175.245,684.3975,2039.5475000000001,247.01749999999998,5236.5875,0.0,267.11,123.1925,26514.89,534.9449999999999,745.435,6066.585
2020-06-27 13:00:00+02:00,21.56,52137.315,4392.99,5024.1975,6855.7925,0.495,1369.16,388.90250000000003,0.2275,14.9725,610.5725,1705.1325000000002,2028.98,208.3725,5231.0225,0.0,267.11,123.74249999999999,25555.165,537.2525,438.585,7559.12
2020-06-27 14:00:00+02:00,18.29,50427.167499999996,4351.495,4981.11,6805.360000000001,0.4825,1359.57,389.99,0.20500000000000002,14.567499999999999,1328.31,2274.1975,2036.81,63.89,5221.735,0.0,267.11,124.7125,24008.4725,538.1225,293.5525,9501.5875
2020-06-27 15:00:00+02:00,17.52,49818.4275,4350.047500000001,5027.5650000000005,6754.6775,0.505,1355.7925,390.53499999999997,0.2225,13.985,1610.91,2410.5175,2035.1775,122.9725,5215.6575,0.0,267.11,119.7925,21904.510000000002,534.925,211.1725,11106.5
2020-06-27 16:00:00+02:00,18.52,49814.985,4378.0425,5149.6675,6659.7375,0.4875,1482.0225,388.24,0.2325,13.8,1439.5675,1747.3425000000002,2019.9475,493.0525,5217.8025,0.0,267.11,118.545,18096.4325,533.01,275.2025,10795.5125
2020-06-27 17:00:00+02:00,23.05,50055.94,4444.42,5939.63,7193.84,0.485,1705.9125,388.245,0.225,13.635,714.475,420.85,2015.5700000000002,582.3125,5217.7075,0.0,267.11,119.3,13070.945,536.245,310.875,10848.34
2020-06-27 18:00:00+02:00,27.08,49996.355,4510.635,7225.5,7378.6025,0.4875,1746.0875,387.1975,0.215,13.73,1208.7625,161.98,2005.7975000000001,471.10249999999996,5211.79,0.0,267.11,120.5825,8146.4325,532.9975,296.72,11203.7825
2020-06-27 19:00:00+02:00,30.52,49464.4975,4576.9125,7859.145,7455.0225,0.48,1605.2875,387.6175,0.225,14.1075,872.3475000000001,1016.3074999999999,2000.3775,580.025,5228.514999999999,0.0,267.11,121.5075,4082.8725,507.6625,255.9375,9095.815
2020-06-27 20:00:00+02:00,32.28,47380.165,4591.505,8213.1025,7527.1175,0.4925,1565.1825,385.82500000000005,0.2275,15.7075,2506.1075,2299.305,1999.43,862.595,5228.73,0.0,267.11,121.8675,1338.7124999999999,507.015,320.365,6951.1900000000005
2020-06-27 21:00:00+02:00,32.96,45448.5775,4598.91,8340.55,7555.7575,0.4975,1761.4775,385.2825,0.2225,17.4975,2316.8875,1930.5874999999999,1998.6100000000001,785.6899999999999,5244.8975,0.0,267.11,122.3375,99.83,517.4675,565.75,6165.672500000001
2020-06-27 22:00:00+02:00,32.91,44616.475,4554.43,8380.575,7554.715,0.5375,1662.5149999999999,385.365,0.2325,18.197499999999998,1967.48,1730.25,2004.475,691.2725,5245.865,0.0,267.11,122.725,0.6225,494.1125,918.4225,6306.955
2020-06-27 23:00:00+02:00,28.09,42018.125,4473.515,8215.9275,7309.3,0.525,1646.6825000000001,385.315,0.2325,18.65,517.8175,527.13,2006.0325,485.97,5247.265,0.0,267.11,122.645,0.42500000000000004,470.745,1591.765,7079.295
2020-06-28 00:00:00+02:00,23.93,39899.7725,4406.6525,6384.0175,6163.16,0.5,1631.0875,385.14750000000004,0.2175,19.09,306.825,969.3825,2008.09,357.53,5241.1825,0.0,270.22,121.7825,0.5025,222.215,2367.5025,7884.3875
2020-06-28 01:00:00+02:00,21.03,38048.8325,4381.39,5015.675,5474.0475,0.495,1668.6525,385.4825,0.2,19.08,451.925,433.675,2003.7675,410.90999999999997,5245.6125,0.0,270.22,122.0025,0.47250000000000003,222.645,2977.2525,8549.1075
2020-06-28 02:00:00+02:00,16.9,36568.6075,4382.9075,4784.6175,5097.055,0.4975,1689.915,385.98249999999996,0.2225,19.2475,692.5225,1166.8825,2010.0275000000001,353.8925,5217.985,0.0,270.22,121.8,0.465,225.375,3191.12,8429.9875
2020-06-28 03:00:00+02:00,14.26,36045.925,4373.9075,4886.84,4644.1975,0.505,1617.96,385.855,0.2275,19.509999999999998,782.975,718.51,2025.25,329.15250000000003,5164.4375,0.0,270.22,120.8175,0.5025,219.505,3516.21,8702.6675
2020-06-28 04:00:00+02:00,15.48,35812.4125,4366.4475,4786.835,3981.7200000000003,0.5125,1622.955,385.6475,0.2325,19.544999999999998,1698.26,834.1675,2022.6325,231.595,5174.4525,0.0,270.22,121.7775,3.7625,219.7125,3415.6875,8641.977499999999
2020-06-28 05:00:00+02:00,13.02,35242.705,4381.452499999999,4811.9025,3981.0225,0.5025,1613.22,385.6875,0.22999999999999998,19.6975,1627.5175,1611.2875,2018.8425,245.79500000000002,5179.73,0.0,270.22,122.45,301.5375,216.8575,2846.33,8789.2825
2020-06-28 06:00:00+02:00,12.45,36379.79,4433.4349999999995,4808.0175,3995.2775,0.5025,1618.2625,385.395,0.225,19.39,1616.975,1143.105,2021.7024999999999,409.4825,5185.125,0.0,270.22,120.53,1887.25,217.9725,2683.82,8498.717499999999
2020-06-28 07:00:00+02:00,12.6,38556.1025,4496.78,4975.6975,4003.0025,0.175,1619.3775,385.4375,0.22,18.495,893.24,730.035,2023.6725000000001,408.5675,5179.5175,0.0,270.22,123.065,4786.610000000001,215.1325,3156.8275,7929.0675
2020-06-28 08:00:00+02:00,13.36,41786.7425,4545.110000000001,4945.375,3888.7775,0.08,1626.03,385.73,0.2275,17.47,822.47,965.9925000000001,2023.9825,187.36,4974.215,0.0,270.22,125.30499999999999,8596.192500000001,217.9025,3165.3599999999997,8759.0525
2020-06-28 09:00:00+02:00,12.48,44824.635,4546.45,5061.1849999999995,3904.28,0.0,1641.78,385.605,0.2175,16.307499999999997,857.29,613.9425,2013.925,472.3025,4931.4175,0.0,270.22,126.2075,11863.3925,181.845,3379.0775,10504.5975
2020-06-28 10:00:00+02:00,14.17,47325.582500000004,4504.7025,5153.095,3461.205,0.0,1645.735,386.525,0.2225,15.315,1075.055,1059.95,2020.58,311.7675,4930.93,0.0,270.22,127.3375,14356.07,260.77,3382.9725,12865.1425
2020-06-28 11:00:00+02:00,15.9,49708.32,4486.535,5120.815,3106.215,0.0,1628.565,387.8175,0.2225,14.3725,1923.135,552.8425,2033.185,403.45000000000005,4924.610000000001,0.0,270.22,127.28999999999999,16251.89,263.7775,3354.335,13811.515
2020-06-28 12:00:00+02:00,13.71,49892.2,4439.455,5161.0125,2913.4500000000003,0.0,1478.7825,388.025,0.2175,11.8125,1700.56,1360.9325,2039.0525,286.73,4910.8675,0.0,270.22,127.36,17600.255,265.635,3257.0325000000003,14752.515
2020-06-28 13:00:00+02:00,1.42,48377.735,4429.445,4928.4125,2864.1,0.0,1485.925,388.4025,0.2175,11.86,1664.03,2681.09,2026.955,86.7,4797.605,0.0,270.22,126.745,18346.9575,265.8125,3475.485,15774.8625
2020-06-28 14:00:00+02:00,0.08,47249.3875,4379.9675,4589.98,2846.2975,0.0,1467.665,388.1125,0.1925,11.9675,1614.8425,2917.0775000000003,2016.815,146.305,4313.4075,0.01,270.22,125.6525,18082.495000000003,262.26,3525.6475,15940.970000000001
2020-06-28 15:00:00+02:00,0.54,46319.7025,4383.9825,4561.06,2822.6075,0.0,1440.7275,388.52750000000003,0.195,12.1525,1580.0124999999998,2386.61,2015.0325,270.71000000000004,4665.3125,0.0,270.22,124.0925,16759.145,263.945,3480.9425,15616.5075
2020-06-28 16:00:00+02:00,2.22,45849.9525,4424.6975,4689.2875,2855.2775,0.0,1471.725,388.15999999999997,0.2175,12.51,1307.5925,1894.9524999999999,2011.02,243.3775,4840.9425,0.0,270.22,122.95,14473.98,261.9525,3540.08,13850.67
2020-06-28 17:00:00+02:00,16.9,46615.14,4480.6425,4913.0725,3961.1825000000003,0.0,1480.845,388.70500000000004,0.2225,13.252500000000001,320.135,1441.06,2007.5525,341.605,4985.0825,0.0,270.22,122.515,10533.895,253.5675,3127.5225,11710.2775
2020-06-28 18:00:00+02:00,25.04,47217.8925,4555.66,6626.18,5619.2075,0.0,1494.9450000000002,388.705,0.22,13.8025,608.025,581.3875,1999.74,645.4200000000001,5201.295,0.0,270.22,118.11749999999999,6396.5575,224.285,2831.2825000000003,9588.385
2020-06-28 19:00:00+02:00,29.83,46867.5275,4594.875,8267.155,6674.695,0.0,1503.7775000000001,388.16,0.225,15.1325,691.385,231.5975,1998.96,483.1725,5250.8825,0.0,270.22,122.55250000000001,3022.625,228.5525,2702.69,7235.8550000000005
2020-06-28 20:00:00+02:00,33.04,45783.7325,4607.5325,8993.6875,6750.2,0.0,1441.4375,387.995,0.21500000000000002,15.615,1373.0175,1446.655,1998.1075,622.3774999999999,5265.75,0.0,270.22,122.3475,984.65,229.3375,2406.1325,5505.6775
2020-06-28 21:00:00+02:00,35.07,44727.345,4574.27,9178.8225,7093.2025,0.0,1437.505,388.4125,0.2025,15.7575,1762.6399999999999,1421.5375,2003.8825,844.5175,5276.68,0.0,270.22,122.3325,108.905,219.8225,2383.3775,4552.0225
2020-06-28 22:00:00+02:00,36.0,44515.6325,4551.797500000001,9165.2825,7398.51,0.0,1471.8575,387.9025,0.20750000000000002,15.935,1740.1875,1450.6075,2009.2875,675.385,5279.2474999999995,0.0,270.22,119.77250000000001,0.58,228.66,2539.8975,4137.9349999999995
2020-06-28 23:00:00+02:00,31.14,41753.5475,4493.0375,8734.23,7406.9275,0.0,1486.545,388.025,0.22999999999999998,16.15,1799.0475,214.1975,2006.3325,564.9825000000001,5277.235000000001,0.0,270.22,120.7375,0.36,232.095,2720.2375,4223.25
2020-06-29 00:00:00+02:00,24.02,39272.79,4396.225,7550.2275,7333.4375,0.0,1465.325,388.2775,0.235,16.3575,441.7425,412.0125,1997.79,252.54500000000002,5281.835,0.0,266.64,119.5425,0.3925,238.425,3287.2875,4738.0725
2020-06-29 01:00:00+02:00,19.77,38171.0625,4367.725,6276.7699999999995,7213.66,0.0,1475.1725000000001,388.825,0.225,16.4475,18.68,1255.1625,1988.04,157.5475,5272.7675,0.0,266.64,118.9125,0.455,236.1825,3660.24,5329.344999999999
2020-06-29 02:00:00+02:00,17.76,37615.3825,4344.6224999999995,5533.1275000000005,7105.2675,0.0,1489.625,388.2375,0.2425,16.555,282.74,1815.69,2004.05,202.91,5279.4025,0.0,266.64,122.6125,0.435,241.27,3869.4275,6048.765
2020-06-29 03:00:00+02:00,17.4,37769.5325,4333.9725,5403.952499999999,7034.3125,0.0,1518.08,388.0675,0.2225,16.9625,1164.7350000000001,2149.5425,2027.69,137.5625,5276.925,0.11,266.64,125.63,0.5025,238.9525,3862.1225,6802.1925
2020-06-29 04:00:00+02:00,17.6,38916.0475,4345.755,5579.85,7030.6775,0.0,1586.0975,387.985,0.2325,17.0975,1158.665,2767.81,2050.3125,122.2675,5282.595,0.060000000000000005,266.64,127.0575,3.02,237.475,3432.18,7260.29
2020-06-29 05:00:00+02:00,19.88,42143.412500000006,4404.4425,6717.0975,7382.9775,0.0,1625.4424999999999,388.32,0.2375,17.1425,346.97,2186.47,2064.7425000000003,228.85250000000002,5291.7875,0.18,266.64,128.0025,205.46249999999998,215.9425,3141.58,7061.112499999999
2020-06-29 06:00:00+02:00,26.52,50023.817500000005,4520.8425,8962.8825,8497.305,0.0,1808.795,388.32,0.22,17.0575,466.6875,1705.435,2074.8025,662.2249999999999,5271.4475,0.06333333333333334,266.64,124.135,1366.0875,239.2625,3396.0075,6221.0
2020-06-29 07:00:00+02:00,35.54,56453.8575,4623.39,9246.6975,8568.4725,0.0,2118.11,387.775,0.2175,17.0425,720.8974999999999,2254.0725,2075.465,621.1925,5290.0125,0.07,266.64,124.815,3758.27,231.8675,3487.2825000000003,5404.41
2020-06-29 08:00:00+02:00,40.45,60526.8875,4690.3675,9346.51,8608.715,0.0,2015.375,387.945,0.23249999999999998,16.945,902.9425,2102.685,2080.9325,619.51,5062.375,0.095,266.7075,121.585,7098.4825,232.0925,3863.07,5707.5824999999995
2020-06-29 09:00:00+02:00,38.81,61965.692500000005,4631.995,9202.744999999999,8566.3775,0.0,1779.115,388.4475,0.2225,16.564999999999998,1490.1,1989.5425,2081.8675000000003,602.385,5044.2375,0.12,266.64,122.8775,11178.9225,232.20250000000001,3746.45,7855.6075
2020-06-29 10:00:00+02:00,35.4,63597.3025,4568.4825,8730.665,8609.125,0.0,1394.13,388.5675,0.2,16.2125,894.425,1366.2725,2078.8175,559.8875,5042.8025,0.12666666666666668,266.64,126.365,15353.835,233.05,3405.135,8717.335
2020-06-29 11:00:00+02:00,34.03,65034.9325,4549.53,8373.3625,8514.3525,0.0,1362.38,388.4,0.2125,15.7975,633.625,1067.6575,2079.2625,295.4325,4926.3425,0.08,266.64,122.075,19001.7975,233.595,3330.9775,9891.5275
2020-06-29 12:00:00+02:00,29.35,65047.66,4473.7675,7661.4725,8182.8725,0.0,1328.7425,388.1925,0.215,15.655,148.7225,954.5275,2075.2925,226.5125,4553.53,0.22999999999999998,266.64,126.6625,21619.7225,233.155,3484.1875,11387.715
2020-06-29 13:00:00+02:00,22.63,63820.2425,4433.92,6133.110000000001,7806.375,0.0,1307.64,388.32,0.2025,15.2775,407.1875,699.0250000000001,2064.285,273.0675,4468.02,0.16333333333333333,266.64,129.1225,22809.035,234.245,3695.7925,12795.265
2020-06-29 14:00:00+02:00,21.98,62428.6625,4411.200000000001,5575.0,7330.94,0.0,1363.0825,388.15,0.2125,14.975,572.5475,1300.29,2044.29,192.1375,4539.48,0.0525,266.64,128.0575,22854.11,231.1775,3641.2475,14447.869999999999
2020-06-29 15:00:00+02:00,21.02,61416.8925,4413.835,5645.03,7927.025,0.0,1910.27,387.86,0.2225,14.55,572.28,1205.2375,2012.7175,182.62,4543.8325,0.11,283.265,122.52250000000001,20880.7175,229.7625,3757.8575,15222.175
2020-06-29 16:00:00+02:00,19.85,60870.75,4436.93,6151.89,7944.1525,0.0,1828.355,388.0725,0.2175,14.315,638.8050000000001,1462.7625,2002.5825,207.0425,4555.445,0.13,279.9,124.9375,18319.682500000003,231.1875,3853.0375,16250.454999999998
2020-06-29 17:00:00+02:00,22.84,60868.9925,4490.485000000001,7367.7575,8107.12,0.0,1899.77,387.8175,0.235,14.335,593.12,386.195,1998.2775,391.96500000000003,4629.935,0.19333333333333333,278.9925,128.2775,13706.2225,234.7775,4083.5025000000005,16194.439999999999
2020-06-29 18:00:00+02:00,32.96,59780.7325,4586.96,8837.1075,8442.2225,0.0,1704.89,386.9425,0.215,14.3925,1649.8225,572.8375,1972.625,734.6025,5123.4425,0.105,278.3125,130.855,8538.9175,234.4975,3889.55,15173.555
2020-06-29 19:00:00+02:00,34.95,58533.4,4668.66,9137.1475,8495.625,0.0,1877.07,387.485,0.225,14.842500000000001,2624.24,1035.875,1961.2975000000001,759.975,5269.8775,0.08333333333333333,278.14,128.79,4020.6775000000002,234.20499999999998,4303.925,13581.77
2020-06-29 20:00:00+02:00,34.9,55948.985,4653.46,9149.3,8543.189999999999,0.0,1975.2475,387.95,0.21250000000000002,15.485,2441.9775,1159.1575,1970.095,596.6675,5278.455,0.0,279.235,130.47,1205.1875,234.1875,4336.105,11757.6025
2020-06-29 21:00:00+02:00,34.63,53142.5975,4616.9925,9126.0225,8569.33,0.0,2055.4375,387.86,0.2175,16.0825,2958.715,1304.9325,1965.525,640.5525,5280.64,0.0,280.11749999999995,131.5,88.55749999999999,234.6825,4262.865,11004.8925
2020-06-29 22:00:00+02:00,33.97,51350.915,4545.005,8778.11,8580.645,0.0,2018.845,388.235,0.21,16.5775,2237.3525,1252.67,1970.235,637.4825,5280.4425,0.04,280.02,131.1725,0.645,237.7625,4567.6525,11293.3625
2020-06-29 23:00:00+02:00,23.28,47592.0925,4458.8825,7705.3775,8457.0875,0.0,1836.83,387.28,0.2325,16.85,428.94500000000005,480.255,1987.6599999999999,369.01750000000004,5271.7975,0.02,277.95,130.29749999999999,0.53,236.26,4581.975,13127.615
2020-06-30 00:00:00+02:00,22.49,44759.817500000005,4377.1825,6437.34,7283.0225,0.0,1587.2250000000001,387.36,0.2225,17.3275,802.0525,876.3775,2010.77,200.7175,5112.5,0.04666666666666667,216.14,130.14249999999998,0.42,446.6,4244.43,14557.9825
2020-06-30 01:00:00+02:00,21.02,42836.96,4366.945,5047.11,6526.3724999999995,0.0,1727.8425,387.8175,0.2275,17.1525,1652.5,806.47,2022.65,664.975,5054.5125,0.18666666666666668,261.42499999999995,131.1025,0.445,413.4,3854.3475,15589.93
2020-06-30 02:00:00+02:00,17.53,42062.9125,4349.985000000001,4633.155,6162.610000000001,0.0,1718.55,387.775,0.26,16.9875,1796.5975,137.34,2021.38,451.4475,5005.2075,0.13,276.3625,131.7,0.47250000000000003,419.255,4017.6499999999996,16230.0925
2020-06-30 03:00:00+02:00,15.82,42301.14,4346.7325,4437.0325,6047.7575,0.0,1708.6975,387.1925,0.245,16.92,2141.6125,178.45,2028.385,411.02,5002.6849999999995,0.2,276.075,131.95499999999998,0.525,420.3575,4275.9525,17099.2875
2020-06-30 04:00:00+02:00,16.44,43604.04,4365.41,4464.92,5929.535,0.0,1645.3225,387.3575,0.26,17.03,2013.565,582.1025,2033.94,179.255,5004.9675,0.1,275.5325,132.095,2.9625,452.8375,4400.09,17966.5425
2020-06-30 05:00:00+02:00,19.1,46427.585,4409.93,5076.08,6283.275,0.0,1813.7,386.985,0.255,17.3325,1462.73,814.5725,2044.62,478.58000000000004,5008.435,0.16749999999999998,274.78249999999997,132.535,276.695,417.84749999999997,4090.275,18984.5125
2020-06-30 06:00:00+02:00,25.79,53872.572499999995,4530.1475,5990.25,6740.1325,0.0,2138.34,387.9425,0.2175,17.2875,544.7775,513.2625,2045.1174999999998,715.9125,4904.2675,0.28500000000000003,275.835,131.5,2092.3325,422.0775,4067.26,19292.15
2020-06-30 07:00:00+02:00,31.95,59642.175,4634.4275,5925.425,6938.16,0.0,2575.0550000000003,388.02750000000003,0.2325,16.5075,1163.31,2065.1825,2056.495,761.9125,4834.915,0.075,276.1075,129.2775,6139.424999999999,422.975,4159.705,19971.605
2020-06-30 08:00:00+02:00,26.14,64246.3575,4614.5325,6106.24,6449.8575,0.0,2525.5275,388.11,0.2275,15.58,729.51,1181.8425,2077.15,451.8,4837.4775,0.15666666666666665,274.9525,123.045,11677.52,448.73,3443.2225,22090.8975
2020-06-30 09:00:00+02:00,17.1,65223.082500000004,4457.725,5519.4125,5558.53,0.0,2505.92,442.19,0.2275,15.120000000000001,809.61,562.75,2090.1949999999997,746.645,4859.11,0.1366666666666667,275.32,122.66499999999999,16522.705,413.4625,3130.7475,22534.39
2020-06-30 10:00:00+02:00,2.58,65961.72750000001,4408.0525,5672.6425,5223.8475,0.0,2634.3225,459.8575,0.225,14.6925,2187.1125,165.335,2082.9425,664.56,4972.4925,0.135,275.8825,122.325,19407.965,458.805,2661.0075,23106.9775
