Datetime,Price,Temperature,Humidity,WindSpeed,Rain,Volatility_24h,Spike_Flag,Negative_Price,Position,PnL,Cumulative_PnL
2023-02-06 06:00:00,175.67,2.5,91.0,7.6,0.3,21.00002151482652,0,0,0,0.0,569.4999999999998
2023-02-06 07:00:00,200.65,2.5,95.0,7.6,0.0,23.977665872398703,1,0,0,0.0,569.4999999999998
2023-02-06 08:00:00,213.39,2.6,97.0,3.6,0.0,27.612621392126357,1,0,0,0.0,569.4999999999998
2023-02-06 09:00:00,200.65,3.6,80.0,9.4,0.0,29.110607332021026,0,0,0,-0.0,569.4999999999998
2023-02-06 10:00:00,185.08,4.0,73.0,16.6,0.0,29.177513002931168,0,0,0,-0.0,569.4999999999998
2023-02-06 11:00:00,179.84,4.5,66.0,20.2,0.0,28.989432507405773,0,0,0,-0.0,569.4999999999998
2023-02-06 12:00:00,168.72,5.1,64.0,17.3,0.0,27.941330222475703,0,0,0,-0.0,569.4999999999998
2023-02-06 13:00:00,161.16,5.8,59.0,17.6,0.0,25.87806287970144,0,0,0,-0.0,569.4999999999998
2023-02-06 14:00:00,163.9,5.9,59.0,19.8,0.0,23.68350003128482,0,0,0,0.0,569.4999999999998
2023-02-06 15:00:00,170.67,6.6,59.0,18.7,0.0,21.738918149687763,0,0,0,0.0,569.4999999999998
2023-02-06 16:00:00,181.8,5.9,57.0,19.8,0.0,20.452899160215743,0,0,0,0.0,569.4999999999998
2023-02-06 17:00:00,198.94,5.2,58.0,14.8,0.0,21.15165703842129,0,0,0,0.0,569.4999999999998
2023-02-06 18:00:00,213.5,3.3,69.0,10.1,0.0,23.116080320505038,0,0,0,0.0,569.4999999999998
2023-02-06 19:00:00,205.38,3.1,68.0,9.7,0.0,24.24620669196024,0,0,0,-0.0,569.4999999999998
2023-02-06 20:00:00,186.21,2.0,73.0,8.6,0.0,24.414120231264704,0,0,0,-0.0,569.4999999999998
2023-02-06 21:00:00,166.48,2.2,73.0,13.7,0.0,24.1378086933026,0,0,0,-0.0,569.4999999999998
2023-02-06 22:00:00,159.82,1.7,74.0,10.1,0.0,24.03051663427415,0,0,0,-0.0,569.4999999999998
2023-02-06 23:00:00,154.0,1.8,72.0,13.7,0.0,23.60624229652616,0,0,0,-0.0,569.4999999999998
2023-02-07 00:00:00,145.78,1.9,70.0,13.7,0.0,23.56657340140988,0,0,0,-0.0,569.4999999999998
2023-02-07 01:00:00,142.21,1.3,73.0,12.2,0.0,23.650535475139908,0,0,0,-0.0,569.4999999999998
2023-02-07 02:00:00,140.42,1.4,74.0,11.2,0.0,23.92337150500841,0,0,0,-0.0,569.4999999999998
2023-02-07 03:00:00,139.44,0.5,76.0,9.7,0.0,24.07653591952214,0,0,0,-0.0,569.4999999999998
2023-02-07 04:00:00,141.6,-1.3,82.0,7.6,0.0,23.99025538886925,0,0,0,0.0,569.4999999999998
2023-02-07 05:00:00,145.87,-0.6,77.0,6.8,0.0,24.12967430124244,0,0,0,0.0,569.4999999999998
2023-02-07 06:00:00,170.54,-0.9,78.0,6.1,0.0,24.123547756094283,0,0,0,0.0,569.4999999999998
2023-02-07 07:00:00,198.04,-1.2,77.0,6.5,0.0,23.995899951715405,0,0,0,0.0,569.4999999999998
2023-02-07 08:00:00,214.16,-1.2,77.0,8.3,0.0,24.053774595322675,0,0,0,0.0,569.4999999999998
2023-02-07 09:00:00,191.85,0.2,69.0,9.7,0.0,23.666120524673822,0,0,0,-0.0,569.4999999999998
2023-02-07 10:00:00,172.52,0.8,62.0,12.6,0.0,23.500102740293066,0,0,0,-0.0,569.4999999999998
2023-02-07 11:00:00,141.83,1.8,58.0,11.2,0.0,24.17548021194704,0,0,0,-0.0,569.4999999999998
2023-02-07 12:00:00,140.33,3.3,54.0,10.8,0.0,24.91316937915517,0,0,0,-0.0,569.4999999999998
2023-02-07 13:00:00,134.86,3.7,50.0,10.1,0.0,25.81678032202378,0,0,0,-0.0,569.4999999999998
2023-02-07 14:00:00,148.34,4.2,47.0,11.2,0.0,26.10504981619034,0,0,0,0.0,569.4999999999998
2023-02-07 15:00:00,171.86,4.3,47.0,12.2,0.0,26.113733892840166,0,0,0,0.0,569.4999999999998
2023-02-07 16:00:00,189.98,4.0,47.0,11.2,0.0,26.36869762602499,0,0,0,0.0,569.4999999999998
2023-02-07 17:00:00,222.26,1.8,59.0,10.8,0.0,27.968422722155776,0,0,0,0.0,569.4999999999998
2023-02-07 18:00:00,245.6,1.4,60.0,13.0,0.0,30.84731236971488,1,0,0,0.0,569.4999999999998
2023-02-07 19:00:00,229.0,-0.4,70.0,11.2,0.0,32.37868121312898,0,0,0,-0.0,569.4999999999998
2023-02-07 20:00:00,199.03,1.6,54.0,7.6,0.0,32.752004507744935,0,0,0,-0.0,569.4999999999998
2023-02-07 21:00:00,188.18,-1.7,71.0,9.4,0.0,32.91871926823478,0,0,0,-0.0,569.4999999999998
2023-02-07 22:00:00,173.36,-1.5,71.0,5.4,0.0,32.81712688013149,0,0,0,-0.0,569.4999999999998
2023-02-07 23:00:00,163.08,-2.5,78.0,9.4,0.0,32.64593779243918,0,0,0,-0.0,569.4999999999998
2023-02-08 00:00:00,160.05,-3.3,79.0,9.4,0.0,32.257737929690016,0,0,0,-0.0,569.4999999999998
2023-02-08 01:00:00,155.16,-3.5,80.0,9.4,0.0,31.81657999092333,0,0,0,-0.0,569.4999999999998
2023-02-08 02:00:00,150.0,-4.4,81.0,9.4,0.0,31.434025723543396,0,0,0,-0.0,569.4999999999998
2023-02-08 03:00:00,147.97,-4.7,82.0,13.0,0.0,31.066977059040337,0,0,0,-0.0,569.4999999999998
2023-02-08 04:00:00,145.97,-4.8,84.0,9.4,0.0,30.876082859611664,0,0,0,-0.0,569.4999999999998
2023-02-08 05:00:00,149.18,-4.3,81.0,14.8,0.0,30.747463990511612,0,0,0,0.0,569.4999999999998
2023-02-08 06:00:00,175.69,-4.2,83.0,13.0,0.0,30.73199577789792,0,0,0,0.0,569.4999999999998
2023-02-08 07:00:00,196.64,-4.2,84.0,9.4,0.0,30.68834409093231,0,0,0,0.0,569.4999999999998
2023-02-08 08:00:00,216.19,-2.5,78.0,7.6,0.0,30.802727290200696,0,0,0,0.0,569.4999999999998
2023-02-08 09:00:00,177.75,-0.2,63.0,9.4,0.0,30.608632766244597,0,0,0,-0.0,569.4999999999998
2023-02-08 10:00:00,128.0,1.3,56.0,14.8,0.0,32.06617986482285,0,0,0,-0.0,569.4999999999998
2023-02-08 11:00:00,126.33,2.3,49.0,11.5,0.0,32.86589626801591,0,0,0,-0.0,569.4999999999998
2023-02-08 12:00:00,124.95,3.1,47.0,11.5,0.0,33.656467752245675,0,0,0,-0.0,569.4999999999998
2023-02-08 13:00:00,124.96,4.3,39.0,9.4,0.0,34.183429685100556,0,0,0,0.0,569.4999999999998
2023-02-08 14:00:00,124.95,4.7,37.0,10.4,0.0,35.18322734246911,0,0,0,-0.0,569.4999999999998
2023-02-08 15:00:00,134.49,5.0,37.0,10.8,0.0,35.92819013248001,0,0,0,0.0,569.4999999999998
2023-02-08 16:00:00,156.86,3.9,44.0,10.1,0.0,35.71064891871379,0,0,0,0.0,569.4999999999998
2023-02-08 17:00:00,183.99,3.5,44.0,7.6,0.0,33.96233539323085,0,0,0,0.0,569.4999999999998
2023-02-08 18:00:00,192.45,2.1,49.0,6.1,0.0,30.0329829526841,0,0,0,0.0,569.4999999999998
2023-02-08 19:00:00,153.0,2.4,49.0,4.3,0.0,26.64283205327133,0,0,0,-0.0,569.4999999999998
2023-02-08 20:00:00,145.45,1.0,56.0,5.8,0.0,25.47959345098579,0,0,0,-0.0,569.4999999999998
2023-02-08 21:00:00,133.81,-0.9,64.0,6.8,0.0,25.104115720075423,0,0,0,-0.0,569.4999999999998
2023-02-08 22:00:00,127.73,-0.9,64.0,6.1,0.0,25.445514136560384,0,0,0,-0.0,569.4999999999998
2023-02-08 23:00:00,118.94,-3.8,75.0,6.5,0.0,26.336053149076754,0,0,0,-0.0,569.4999999999998
2023-02-09 00:00:00,109.56,-4.7,79.0,7.2,0.0,27.657226890549666,0,0,0,-0.0,569.4999999999998
2023-02-09 01:00:00,118.36,-3.9,78.0,7.6,0.0,28.369693911085413,0,0,0,0.0,569.4999999999998
2023-02-09 02:00:00,115.12,-4.4,77.0,8.3,0.0,29.16991018403911,0,0,0,-0.0,569.4999999999998
2023-02-09 03:00:00,115.46,-4.5,80.0,6.5,0.0,29.870036240959145,0,0,0,0.0,569.4999999999998
2023-02-09 04:00:00,120.47,-5.9,82.0,6.8,0.0,30.308818845656482,0,0,0,0.0,569.4999999999998
2023-02-09 05:00:00,132.57,-4.9,81.0,7.2,0.0,30.38915395763512,0,0,0,0.0,569.4999999999998
2023-02-09 06:00:00,155.24,-5.5,82.0,6.5,0.0,29.738926690255425,0,0,0,0.0,569.4999999999998
2023-02-09 07:00:00,174.46,-5.7,87.0,6.1,0.0,28.311633699194612,0,0,0,0.0,569.4999999999998
2023-02-09 08:00:00,173.02,-3.1,71.0,5.0,0.0,24.518995652882428,0,0,0,-0.0,569.4999999999998
2023-02-09 09:00:00,111.36,-1.5,67.0,4.3,0.0,23.849637279622208,0,0,0,-0.0,569.4999999999998
2023-02-09 10:00:00,114.01,-0.1,62.0,5.4,0.0,24.260970968178928,0,0,0,0.0,569.4999999999998
2023-02-09 11:00:00,111.77,1.4,58.0,7.9,0.0,24.71664742931184,0,0,0,-0.0,569.4999999999998
2023-02-09 12:00:00,111.18,1.6,57.0,5.4,0.0,25.149401493295905,0,0,0,-0.0,569.4999999999998
2023-02-09 13:00:00,110.19,2.1,55.0,8.6,0.0,25.60283119534578,0,0,0,-0.0,569.4999999999998
2023-02-09 14:00:00,121.46,3.1,54.0,8.6,0.0,25.673304605835956,0,0,0,0.0,569.4999999999998
2023-02-09 15:00:00,157.91,3.0,55.0,8.3,0.0,26.093166684879538,0,0,0,0.0,569.4999999999998
2023-02-09 16:00:00,165.04,2.4,59.0,9.0,0.0,26.428549091185413,0,0,0,0.0,569.4999999999998
2023-02-09 17:00:00,173.25,-0.2,70.0,8.6,0.0,25.666877033063734,0,0,0,0.0,569.4999999999998
2023-02-09 18:00:00,166.33,-1.6,76.0,5.8,0.0,23.638812498527912,0,0,0,-0.0,569.4999999999998
2023-02-09 19:00:00,134.89,-2.3,80.0,4.3,0.0,23.32016442567589,0,0,0,-0.0,569.4999999999998
2023-02-09 20:00:00,115.77,-2.4,82.0,4.0,0.0,23.47665406807076,0,0,0,-0.0,569.4999999999998
2023-02-09 21:00:00,135.77,-2.9,83.0,2.2,0.0,23.483622399759202,0,0,0,0.0,569.4999999999998
2023-02-09 22:00:00,119.93,-3.6,86.0,3.2,0.0,23.61206211952296,0,0,0,-0.0,569.4999999999998
2023-02-09 23:00:00,117.95,-4.6,90.0,2.5,0.0,23.637788460367457,0,0,0,-0.0,569.4999999999998
2023-02-10 00:00:00,122.69,-4.9,91.0,4.7,0.0,23.231139646503394,0,0,0,0.0,569.4999999999998
2023-02-10 01:00:00,123.09,-4.9,91.0,5.8,0.0,23.120528862707356,0,0,0,0.0,569.4999999999998
2023-02-10 02:00:00,116.32,-5.4,94.0,7.6,0.0,23.080792562779695,0,0,0,-0.0,569.4999999999998
2023-02-10 03:00:00,116.7,-5.0,94.0,5.8,0.0,23.04038316392675,0,0,0,0.0,569.4999999999998
2023-02-10 04:00:00,118.51,-2.1,86.0,7.6,0.0,23.091587459787664,0,0,0,0.0,569.4999999999998
2023-02-10 05:00:00,125.47,-1.7,84.0,7.6,0.0,23.146877238750296,0,0,0,0.0,569.4999999999998
2023-02-10 06:00:00,153.99,-1.5,84.0,8.3,0.0,23.09603954693537,0,0,0,0.0,569.4999999999998
2023-02-10 07:00:00,185.91,-1.5,84.0,9.7,0.0,24.087515073737176,1,0,0,0.0,569.4999999999998
2023-02-10 08:00:00,196.23,-1.0,82.0,9.7,0.0,26.12549246467363,1,0,0,0.0,569.4999999999998
2023-02-10 09:00:00,158.72,-0.2,79.0,9.4,0.0,26.09776046807954,0,0,0,-0.0,569.4999999999998
2023-02-10 10:00:00,140.35,0.7,75.0,9.4,0.0,25.666477022637977,0,0,0,-0.0,569.4999999999998
2023-02-10 11:00:00,131.68,3.1,68.0,7.6,0.0,25.115342440543735,0,0,0,-0.0,569.4999999999998
2023-02-10 12:00:00,118.84,3.6,65.0,5.8,0.0,24.802365942396708,0,0,0,-0.0,569.4999999999998
2023-02-10 13:00:00,117.94,4.3,64.0,9.7,0.0,24.46420903918669,0,0,0,-0.0,569.4999999999998
2023-02-10 14:00:00,110.12,5.2,62.0,10.8,0.0,24.921875321997696,0,0,0,-0.0,569.4999999999998
2023-02-10 15:00:00,127.95,4.9,64.0,11.5,0.0,24.654969807969028,0,0,0,0.0,569.4999999999998
2023-02-10 16:00:00,123.76,4.6,65.0,10.4,0.0,24.06307050895252,0,0,0,-0.0,569.4999999999998
2023-02-10 17:00:00,158.93,3.0,69.0,11.9,0.0,23.250311264863175,0,0,0,0.0,569.4999999999998
2023-02-10 18:00:00,129.55,2.6,72.0,13.0,0.0,22.28122454873798,0,0,0,-0.0,569.4999999999998
2023-02-10 19:00:00,108.29,-0.1,83.0,8.3,0.0,22.85686233491117,0,0,0,-0.0,569.4999999999998
2023-02-10 20:00:00,108.26,-0.1,84.0,5.0,0.0,23.142187302676327,0,0,0,-0.0,569.4999999999998
2023-02-10 21:00:00,94.66,-0.2,86.0,7.6,0.0,24.338149275261394,0,0,0,-0.0,569.4999999999998
2023-02-10 22:00:00,89.19,0.5,86.0,9.7,0.0,25.676571329080726,0,0,1,-0.0,569.4999999999998
2023-02-10 23:00:00,45.0,-1.4,90.0,9.4,0.0,30.83636609154624,0,0,1,-44.19,525.3099999999997
2023-02-11 00:00:00,89.89,-1.1,92.0,8.6,0.0,31.700614835965553,0,0,1,44.89,570.1999999999997
2023-02-11 01:00:00,85.38,0.1,89.0,10.4,0.0,32.695394835943475,0,0,1,-4.510000000000005,565.6899999999997
2023-02-11 02:00:00,85.03,1.1,87.0,9.7,0.0,33.58448714258434,0,0,1,-0.3499999999999943,565.3399999999997
2023-02-11 03:00:00,81.87,1.3,87.0,11.2,0.0,34.54781475502906,0,0,1,-3.1599999999999966,562.1799999999997
2023-02-11 04:00:00,82.31,1.3,86.0,13.7,0.0,35.40575421995746,0,0,1,0.4399999999999977,562.6199999999997
2023-02-11 05:00:00,80.88,1.4,85.0,14.8,0.0,36.19732044040269,0,0,1,-1.4300000000000068,561.1899999999996
2023-02-11 06:00:00,82.95,1.7,82.0,18.0,0.0,35.933007571759845,0,0,1,2.0700000000000074,563.2599999999996
2023-02-11 07:00:00,86.59,1.6,82.0,17.6,0.0,32.868172391244315,0,0,1,3.6400000000000006,566.8999999999996
2023-02-11 08:00:00,93.13,2.0,82.0,17.6,0.0,27.350381839662447,0,0,1,6.539999999999992,573.4399999999996
2023-02-11 09:00:00,93.95,3.0,78.0,14.8,0.0,24.95848185821087,0,0,1,0.8200000000000074,574.2599999999996
2023-02-11 10:00:00,93.01,4.4,75.0,13.7,0.0,23.698280742385123,0,0,1,-0.9399999999999977,573.3199999999997
2023-02-11 11:00:00,89.93,5.5,74.0,11.9,0.0,22.84999425601621,0,0,1,-3.0799999999999983,570.2399999999997
2023-02-11 12:00:00,93.23,6.2,74.0,10.1,0.0,22.481064431449592,0,0,1,3.299999999999997,573.5399999999996
2023-02-11 13:00:00,90.92,6.8,75.0,11.2,0.0,22.112176837496733,0,0,1,-2.3100000000000023,571.2299999999996
2023-02-11 14:00:00,93.89,7.1,75.0,16.9,0.0,21.93668705500556,0,0,1,2.969999999999999,574.1999999999996
2023-02-11 15:00:00,101.13,7.2,77.0,16.2,0.0,20.90738562642056,0,0,0,7.239999999999995,581.4399999999996
2023-02-11 16:00:00,118.36,7.1,77.0,13.0,0.0,20.612203324869714,0,0,0,0.0,581.4399999999996
2023-02-11 17:00:00,153.94,6.7,77.0,9.7,0.0,19.952293518957653,1,0,0,0.0,581.4399999999996
2023-02-11 18:00:00,152.79,6.3,79.0,9.7,0.0,22.161866435682178,1,0,0,-0.0,581.4399999999996
2023-02-11 19:00:00,140.73,6.0,81.0,10.4,0.0,23.89083650357502,0,0,0,-0.0,581.4399999999996
2023-02-11 20:00:00,140.42,6.0,82.0,9.4,0.0,25.40609168934705,0,0,0,-0.0,581.4399999999996
2023-02-11 21:00:00,138.28,5.6,84.0,8.3,0.0,26.663558043445835,0,0,0,-0.0,581.4399999999996
2023-02-11 22:00:00,143.76,4.8,88.0,7.9,0.0,27.98525426614082,0,0,0,0.0,581.4399999999996
2023-02-11 23:00:00,138.06,5.4,86.0,5.4,0.0,26.06916519054375,0,0,0,-0.0,581.4399999999996
2023-02-12 00:00:00,129.72,4.6,88.0,4.0,0.0,26.24839079953648,0,0,0,-0.0,581.4399999999996
2023-02-12 01:00:00,125.49,4.5,91.0,2.2,0.0,26.026334708704937,0,0,0,-0.0,581.4399999999996
2023-02-12 02:00:00,131.79,4.7,89.0,3.2,0.0,25.856826779849897,0,0,0,0.0,581.4399999999996
2023-02-12 03:00:00,127.57,4.4,91.0,1.4,0.0,25.251965452992067,0,0,0,-0.0,581.4399999999996
2023-02-12 04:00:00,118.46,4.5,91.0,2.2,0.0,24.376645674657553,0,0,0,-0.0,581.4399999999996
2023-02-12 05:00:00,118.89,4.9,88.0,2.2,0.0,23.276289356244625,0,0,0,0.0,581.4399999999996
2023-02-12 06:00:00,108.02,5.3,89.0,3.2,0.0,22.24285110686788,0,0,0,-0.0,581.4399999999996
2023-02-12 07:00:00,116.17,4.7,92.0,2.2,0.0,21.247943463997885,0,0,0,0.0,581.4399999999996
2023-02-12 08:00:00,149.4,5.4,95.0,3.2,0.0,21.394173826812274,0,0,0,0.0,581.4399999999996
2023-02-12 09:00:00,144.27,6.1,93.0,3.6,0.0,21.07464548758797,0,0,0,-0.0,581.4399999999996
2023-02-12 10:00:00,145.56,7.2,90.0,5.0,0.0,20.517695844163377,0,0,0,0.0,581.4399999999996
2023-02-12 11:00:00,140.07,7.9,84.0,6.5,0.0,19.25780602128912,0,0,0,-0.0,581.4399999999996
2023-02-12 12:00:00,129.89,8.5,82.0,8.6,0.0,17.818312006292842,0,0,0,-0.0,581.4399999999996
2023-02-12 13:00:00,120.0,9.3,79.0,9.7,0.0,16.00838238304282,0,0,0,-0.0,581.4399999999996
2023-02-12 14:00:00,120.0,9.4,76.0,9.0,0.0,14.214723530065882,0,0,0,0.0,581.4399999999996
2023-02-12 15:00:00,124.63,9.5,78.0,10.1,0.0,12.778237947237043,0,0,0,0.0,581.4399999999996
2023-02-12 16:00:00,135.16,9.0,78.0,12.6,0.0,12.434376255457925,0,0,0,0.0,581.4399999999996
2023-02-12 17:00:00,158.54,8.2,81.0,14.0,0.0,12.8005291373298,0,0,0,0.0,581.4399999999996
2023-02-12 18:00:00,167.51,7.3,86.0,11.9,0.0,14.068070687279615,1,0,0,0.0,581.4399999999996
2023-02-12 19:00:00,169.49,8.0,86.0,11.2,0.0,15.79815508743486,1,0,0,0.0,581.4399999999996
2023-02-12 20:00:00,160.0,8.2,85.0,7.9,0.0,16.574144823501822,0,0,0,-0.0,581.4399999999996
2023-02-12 21:00:00,140.89,8.2,82.0,7.2,0.0,16.599231844457876,0,0,0,-0.0,581.4399999999996
2023-02-12 22:00:00,151.91,7.8,82.0,6.1,0.0,16.846989920577368,0,0,0,0.0,581.4399999999996
2023-02-12 23:00:00,137.98,7.5,83.0,4.0,0.0,16.846636953125458,0,0,0,-0.0,581.4399999999996
2023-02-13 00:00:00,137.5,6.4,88.0,5.8,0.0,16.78909648219294,0,0,0,-0.0,581.4399999999996
2023-02-13 01:00:00,132.68,4.4,91.0,6.5,0.0,16.645150031321283,0,0,0,-0.0,581.4399999999996
2023-02-13 02:00:00,132.64,5.1,90.0,6.1,0.0,16.63463332646003,0,0,0,-0.0,581.4399999999996
2023-02-13 03:00:00,129.04,3.3,92.0,5.0,0.0,16.60119768247855,0,0,0,-0.0,581.4399999999996
2023-02-13 04:00:00,130.84,2.8,97.0,4.3,0.0,16.186280288108044,0,0,0,0.0,581.4399999999996
2023-02-13 05:00:00,137.36,1.4,92.0,4.3,0.0,15.69230134677348,0,0,0,0.0,581.4399999999996
2023-02-13 06:00:00,163.19,1.9,95.0,7.2,0.0,15.09090416130774,0,0,0,0.0,581.4399999999996
2023-02-13 07:00:00,196.08,2.4,95.0,6.1,0.0,17.998697411603754,1,0,0,0.0,581.4399999999996
2023-02-13 08:00:00,215.87,3.6,93.0,7.2,0.0,23.229060556720878,1,0,0,0.0,581.4399999999996
2023-02-13 09:00:00,196.2,5.3,87.0,8.3,0.0,25.316463248507354,0,0,0,-0.0,581.4399999999996
2023-02-13 10:00:00,173.35,6.5,79.0,10.8,0.0,25.789300598548596,0,0,0,-0.0,581.4399999999996
2023-02-13 11:00:00,154.42,8.0,73.0,9.7,0.0,25.71448195915128,0,0,0,-0.0,581.4399999999996
2023-02-13 12:00:00,140.0,9.9,64.0,7.6,0.0,25.44127400875173,0,0,0,-0.0,581.4399999999996
2023-02-13 13:00:00,136.87,11.0,57.0,6.5,0.0,24.770198576111184,0,0,0,-0.0,581.4399999999996
2023-02-13 14:00:00,140.0,12.2,53.0,9.7,0.0,23.979181455943863,0,0,0,0.0,581.4399999999996
2023-02-13 15:00:00,157.45,12.2,52.0,10.8,0.0,23.239799347926066,0,0,0,0.0,581.4399999999996
2023-02-13 16:00:00,166.06,11.2,53.0,10.1,0.0,23.00793511116743,0,0,0,0.0,581.4399999999996
2023-02-13 17:00:00,188.06,7.8,66.0,9.0,0.0,23.961090738612864,0,0,0,0.0,581.4399999999996
2023-02-13 18:00:00,221.8,8.4,65.0,7.6,0.0,27.368579360863173,1,0,0,0.0,581.4399999999996
2023-02-13 19:00:00,206.6,7.1,74.0,7.9,0.0,29.002086353610846,0,0,0,-0.0,581.4399999999996
2023-02-13 20:00:00,187.86,4.6,83.0,5.4,0.0,29.54278986744745,0,0,0,-0.0,581.4399999999996
2023-02-13 21:00:00,168.95,4.2,87.0,7.6,0.0,29.247770852132,0,0,0,-0.0,581.4399999999996
2023-02-13 22:00:00,160.97,5.0,82.0,8.6,0.0,29.161965174903774,0,0,0,-0.0,581.4399999999996
2023-02-13 23:00:00,150.12,3.2,89.0,8.6,0.0,28.81247522869789,0,0,0,-0.0,581.4399999999996
2023-02-14 00:00:00,135.62,2.0,96.0,8.3,0.0,28.888679741554935,0,0,0,-0.0,581.4399999999996
2023-02-14 01:00:00,132.32,1.1,95.0,2.5,0.0,28.905422460931256,0,0,0,-0.0,581.4399999999996
2023-02-14 02:00:00,132.16,0.1,98.0,6.1,0.0,28.927790531532363,0,0,0,-0.0,581.4399999999996
2023-02-14 03:00:00,132.12,0.1,95.0,3.6,0.0,28.7752394033025,0,0,0,-0.0,581.4399999999996
2023-02-14 04:00:00,132.32,-1.1,96.0,6.8,0.0,28.703676098331947,0,0,0,0.0,581.4399999999996
2023-02-14 05:00:00,141.93,-0.6,94.0,6.5,0.0,28.53689612728917,0,0,0,0.0,581.4399999999996
2023-02-14 06:00:00,166.22,0.6,94.0,7.6,0.0,28.5409515820711,0,0,0,0.0,581.4399999999996
2023-02-14 07:00:00,199.99,0.5,97.0,8.6,0.0,28.74313245009075,0,0,0,0.0,581.4399999999996
2023-02-14 08:00:00,206.98,1.2,94.0,6.1,0.0,28.09632514716727,0,0,0,0.0,581.4399999999996
2023-02-14 09:00:00,180.6,1.2,94.0,5.4,0.0,27.485127358369265,0,0,0,-0.0,581.4399999999996
2023-02-14 10:00:00,138.26,1.4,94.0,4.7,0.0,27.84337670051781,0,0,0,-0.0,581.4399999999996
2023-02-14 11:00:00,139.16,1.6,92.0,4.7,0.0,28.18588621782255,0,0,0,0.0,581.4399999999996
2023-02-14 12:00:00,130.36,2.1,90.0,5.0,0.0,28.563342614342755,0,0,0,-0.0,581.4399999999996
2023-02-14 13:00:00,125.41,2.4,87.0,5.0,0.0,29.06745408453418,0,0,0,-0.0,581.4399999999996
2023-02-14 14:00:00,126.93,3.3,84.0,5.0,0.0,29.577483574527268,0,0,0,0.0,581.4399999999996
2023-02-14 15:00:00,132.32,3.6,82.0,3.2,0.0,30.09390631176734,0,0,0,0.0,581.4399999999996
2023-02-14 16:00:00,152.7,3.6,81.0,6.1,0.0,30.070831695191945,0,0,0,0.0,581.4399999999996
2023-02-14 17:00:00,180.81,1.9,90.0,6.5,0.0,29.78985251494709,0,0,0,0.0,581.4399999999996
2023-02-14 18:00:00,199.99,0.0,96.0,5.4,0.0,28.02690041908719,0,0,0,0.0,581.4399999999996
2023-02-14 19:00:00,192.97,-1.3,98.0,5.4,0.0,27.09429026633125,0,0,0,-0.0,581.4399999999996
2023-02-14 20:00:00,175.81,-1.2,99.0,6.1,0.0,26.587609228599963,0,0,0,-0.0,581.4399999999996
2023-02-14 21:00:00,160.09,0.7,98.0,5.0,0.0,26.455743794309114,0,0,0,-0.0,581.4399999999996
2023-02-14 22:00:00,151.03,1.2,98.0,5.4,0.0,26.44021348496292,0,0,0,-0.0,581.4399999999996
2023-02-14 23:00:00,141.73,1.2,96.0,5.8,0.0,26.56055844737102,0,0,0,-0.0,581.4399999999996
2023-02-15 00:00:00,134.81,1.1,97.0,4.7,0.0,26.586084937779404,0,0,0,-0.0,581.4399999999996
2023-02-15 01:00:00,130.95,1.2,96.0,5.0,0.0,26.63710879649314,0,0,0,-0.0,581.4399999999996
2023-02-15 02:00:00,130.0,1.1,95.0,6.5,0.0,26.71904954362099,0,0,0,-0.0,581.4399999999996
2023-02-15 03:00:00,130.01,1.2,96.0,6.5,0.0,26.798598424847,0,0,0,0.0,581.4399999999996
2023-02-15 04:00:00,126.66,1.2,96.0,5.0,0.0,27.02369985074525,0,0,0,-0.0,581.4399999999996
2023-02-15 05:00:00,136.53,1.0,97.0,4.7,0.0,27.150645066668528,0,0,0,0.0,581.4399999999996
2023-02-15 06:00:00,161.2,0.7,100.0,5.0,0.0,27.06972364849293,0,0,0,0.0,581.4399999999996
2023-02-15 07:00:00,185.0,0.3,99.0,7.9,0.0,26.10755337631394,0,0,0,0.0,581.4399999999996
2023-02-15 08:00:00,188.76,0.0,100.0,10.1,0.0,24.694163274320932,0,0,0,0.0,581.4399999999996
2023-02-15 09:00:00,171.22,0.1,100.0,10.4,0.0,24.29565938673433,0,0,0,-0.0,581.4399999999996
2023-02-15 10:00:00,152.52,0.2,99.0,6.8,0.0,24.1244191301997,0,0,0,-0.0,581.4399999999996
2023-02-15 11:00:00,132.16,0.8,98.0,7.9,0.0,24.332538240186228,0,0,0,-0.0,581.4399999999996
2023-02-15 12:00:00,120.79,1.3,95.0,9.7,0.0,24.7783172511186,0,0,0,-0.0,581.4399999999996
2023-02-15 13:00:00,121.45,2.0,92.0,7.6,0.0,24.973297159455594,0,0,0,0.0,581.4399999999996
2023-02-15 14:00:00,121.38,2.0,92.0,6.1,0.0,25.2352046156304,0,0,0,-0.0,581.4399999999996
2023-02-15 15:00:00,128.71,2.3,92.0,6.1,0.0,25.363607216136923,0,0,0,0.0,581.4399999999996
2023-02-15 16:00:00,144.99,2.2,91.0,6.8,0.0,25.391756447142342,0,0,0,0.0,581.4399999999996
2023-02-15 17:00:00,158.8,1.8,93.0,10.1,0.0,24.647906105028454,0,0,0,0.0,581.4399999999996
2023-02-15 18:00:00,173.52,1.5,95.0,10.4,0.0,22.834524962293465,0,0,0,0.0,581.4399999999996
2023-02-15 19:00:00,165.25,1.5,96.0,9.7,0.0,21.141243532008478,0,0,0,-0.0,581.4399999999996
2023-02-15 20:00:00,143.59,1.5,95.0,9.4,0.0,20.28013077291778,0,0,0,-0.0,581.4399999999996
