Datetime,Price,Temperature,Humidity,WindSpeed,Rain
2023-02-23 15:00:00,135.39,12.0,73.0,11.2,0.0
2023-02-23 16:00:00,139.54,11.5,73.0,12.2,0.0
2023-02-23 17:00:00,152.36,11.0,74.0,9.7,0.0
2023-02-23 18:00:00,165.22,10.5,75.0,11.2,0.0
2023-02-23 19:00:00,165.0,9.9,78.0,8.6,0.0
2023-02-23 20:00:00,155.91,9.7,79.0,11.5,0.0
2023-02-23 21:00:00,151.14,9.4,75.0,14.0,0.0
2023-02-23 22:00:00,145.61,8.8,77.0,13.7,0.0
2023-02-23 23:00:00,131.46,8.5,79.0,12.2,0.0
2023-02-24 00:00:00,133.68,8.3,78.0,9.0,0.0
2023-02-24 01:00:00,118.18,8.1,80.0,1.4,0.0
2023-02-24 02:00:00,117.55,7.6,80.0,5.4,0.0
2023-02-24 03:00:00,114.76,7.3,81.0,7.9,0.0
2023-02-24 04:00:00,117.55,7.5,77.0,10.8,0.0
2023-02-24 05:00:00,117.23,6.9,81.0,13.3,0.0
2023-02-24 06:00:00,137.12,6.7,83.0,13.3,0.0
2023-02-24 07:00:00,155.05,6.5,84.0,13.7,0.0
2023-02-24 08:00:00,155.0,6.8,85.0,11.9,0.0
2023-02-24 09:00:00,150.26,7.8,75.0,9.7,0.0
2023-02-24 10:00:00,131.43,8.5,70.0,9.0,0.0
2023-02-24 11:00:00,109.02,9.4,62.0,15.1,0.0
2023-02-24 12:00:00,112.76,9.4,58.0,20.9,0.0
2023-02-24 13:00:00,107.88,10.0,56.0,24.5,0.0
2023-02-24 14:00:00,101.49,10.0,53.0,20.2,0.0
2023-02-24 15:00:00,109.08,9.1,62.0,14.4,0.0
2023-02-24 16:00:00,110.49,8.5,60.0,19.1,0.0
2023-02-24 17:00:00,119.69,7.4,65.0,16.6,0.0
2023-02-24 18:00:00,136.41,6.0,77.0,21.2,0.1
2023-02-24 19:00:00,116.96,5.3,82.0,20.9,0.0
2023-02-24 20:00:00,91.35,5.1,81.0,22.0,0.0
2023-02-24 21:00:00,104.61,5.5,80.0,20.5,0.0
2023-02-24 22:00:00,93.13,5.8,75.0,19.4,0.0
2023-02-24 23:00:00,78.58,4.6,79.0,20.2,0.0
2023-02-25 00:00:00,90.55,4.0,79.0,15.5,0.0
2023-02-25 01:00:00,83.14,4.3,76.0,18.0,0.0
2023-02-25 02:00:00,78.93,4.6,76.0,14.8,0.0
2023-02-25 03:00:00,75.23,4.4,77.0,11.9,0.0
2023-02-25 04:00:00,82.03,4.2,75.0,13.3,0.0
2023-02-25 05:00:00,77.97,4.1,76.0,14.0,0.0
2023-02-25 06:00:00,76.77,4.1,75.0,16.6,0.0
2023-02-25 07:00:00,84.47,3.9,76.0,20.9,0.0
2023-02-25 08:00:00,89.89,4.1,75.0,21.6,0.0
2023-02-25 09:00:00,87.02,4.7,75.0,23.8,0.0
2023-02-25 10:00:00,74.4,6.5,62.0,23.4,0.0
2023-02-25 11:00:00,65.17,6.5,58.0,25.9,0.0
2023-02-25 12:00:00,59.43,6.5,61.0,23.0,0.0
2023-02-25 13:00:00,44.9,4.8,73.0,18.0,0.0
2023-02-25 14:00:00,62.68,7.1,59.0,15.8,0.0
2023-02-25 15:00:00,81.85,3.0,89.0,21.6,0.2
2023-02-25 16:00:00,96.54,5.1,59.0,11.9,0.0
2023-02-25 17:00:00,123.4,4.2,52.0,17.3,0.0
2023-02-25 18:00:00,136.48,3.7,47.0,22.0,0.0
2023-02-25 19:00:00,130.85,3.2,48.0,15.8,0.0
2023-02-25 20:00:00,116.64,2.0,55.0,9.4,0.0
2023-02-25 21:00:00,102.27,1.9,55.0,9.0,0.0
2023-02-25 22:00:00,114.93,1.6,54.0,9.0,0.0
2023-02-25 23:00:00,107.43,-1.4,67.0,7.9,0.0
2023-02-26 00:00:00,106.39,-2.3,72.0,5.4,0.0
2023-02-26 01:00:00,102.94,-0.5,69.0,6.8,0.0
2023-02-26 02:00:00,102.77,-1.2,74.0,7.2,0.0
2023-02-26 03:00:00,106.26,0.6,69.0,14.8,0.0
2023-02-26 04:00:00,104.1,0.0,72.0,14.0,0.0
2023-02-26 05:00:00,105.54,-0.3,73.0,13.7,0.0
2023-02-26 06:00:00,107.04,-0.5,71.0,14.8,0.0
2023-02-26 07:00:00,109.55,-0.5,71.0,16.2,0.0
2023-02-26 08:00:00,109.02,-0.1,68.0,22.7,0.0
2023-02-26 09:00:00,105.54,0.8,63.0,26.6,0.0
2023-02-26 10:00:00,97.34,1.2,61.0,25.6,0.0
2023-02-26 11:00:00,92.94,1.8,58.0,23.4,0.0
2023-02-26 12:00:00,85.0,2.6,53.0,25.9,0.0
2023-02-26 13:00:00,55.0,3.1,51.0,22.7,0.0
2023-02-26 14:00:00,55.28,3.0,50.0,25.6,0.0
2023-02-26 15:00:00,85.04,3.0,53.0,23.4,0.0
2023-02-26 16:00:00,98.92,2.9,49.0,24.5,0.0
2023-02-26 17:00:00,129.9,2.5,48.0,24.8,0.0
2023-02-26 18:00:00,153.7,2.2,51.0,19.4,0.0
2023-02-26 19:00:00,156.91,2.0,53.0,20.5,0.0
2023-02-26 20:00:00,153.64,1.8,53.0,16.2,0.0
2023-02-26 21:00:00,141.64,1.0,55.0,17.6,0.0
2023-02-26 22:00:00,138.29,0.5,58.0,16.2,0.0
2023-02-26 23:00:00,132.98,0.3,59.0,13.0,0.0
2023-02-27 00:00:00,122.83,-0.1,61.0,7.9,0.0
2023-02-27 01:00:00,132.91,-0.5,64.0,13.7,0.0
2023-02-27 02:00:00,132.9,-0.5,64.0,14.0,0.0
2023-02-27 03:00:00,125.03,-0.8,66.0,13.0,0.0
2023-02-27 04:00:00,120.07,-1.0,65.0,13.3,0.0
2023-02-27 05:00:00,139.83,-1.5,67.0,9.0,0.0
2023-02-27 06:00:00,164.23,-1.4,66.0,11.9,0.0
2023-02-27 07:00:00,186.66,-1.0,67.0,15.8,0.0
2023-02-27 08:00:00,186.95,-0.2,65.0,18.7,0.0
2023-02-27 09:00:00,166.57,1.0,59.0,21.6,0.0
2023-02-27 10:00:00,152.91,1.9,57.0,25.2,0.0
2023-02-27 11:00:00,135.87,2.6,54.0,26.6,0.0
2023-02-27 12:00:00,138.59,3.7,50.0,22.7,0.0
2023-02-27 13:00:00,135.52,4.4,48.0,21.2,0.0
2023-02-27 14:00:00,131.51,4.9,43.0,20.2,0.0
2023-02-27 15:00:00,132.2,4.4,41.0,16.9,0.0
2023-02-27 16:00:00,153.45,4.2,42.0,15.8,0.0
2023-02-27 17:00:00,170.69,3.9,44.0,17.6,0.0
2023-02-27 18:00:00,190.01,3.1,45.0,17.3,0.0
2023-02-27 19:00:00,198.15,2.0,52.0,12.2,0.0
2023-02-27 20:00:00,174.49,1.3,54.0,9.7,0.0
2023-02-27 21:00:00,160.3,2.3,55.0,9.4,0.0
2023-02-27 22:00:00,153.46,1.8,58.0,11.9,0.0
2023-02-27 23:00:00,149.46,0.3,63.0,12.2,0.0
2023-02-28 00:00:00,134.0,-0.2,66.0,10.8,0.0
2023-02-28 01:00:00,124.82,0.8,63.0,10.1,0.0
2023-02-28 02:00:00,123.83,-0.2,71.0,12.6,0.0
2023-02-28 03:00:00,124.59,-0.7,75.0,10.4,0.0
2023-02-28 04:00:00,126.25,-1.1,74.0,14.0,0.0
2023-02-28 05:00:00,141.41,-1.2,75.0,13.3,0.0
2023-02-28 06:00:00,162.47,-1.4,74.0,13.3,0.0
2023-02-28 07:00:00,177.99,-0.9,71.0,15.1,0.0
2023-02-28 08:00:00,186.04,0.6,63.0,19.1,0.0
2023-02-28 09:00:00,160.31,2.2,54.0,22.0,0.0
2023-02-28 10:00:00,130.38,3.3,49.0,20.2,0.0
2023-02-28 11:00:00,124.2,4.2,43.0,19.8,0.0
2023-02-28 12:00:00,116.71,4.7,43.0,19.1,0.0
2023-02-28 13:00:00,119.19,5.4,43.0,20.9,0.0
2023-02-28 14:00:00,123.41,5.0,42.0,22.3,0.0
2023-02-28 15:00:00,133.2,5.4,44.0,19.8,0.0
2023-02-28 16:00:00,154.42,4.7,46.0,19.8,0.0
2023-02-28 17:00:00,173.13,4.2,48.0,18.7,0.0
2023-02-28 18:00:00,193.87,3.5,50.0,14.0,0.0
2023-02-28 19:00:00,193.78,2.7,54.0,11.5,0.0
2023-02-28 20:00:00,174.89,2.0,58.0,14.0,0.0
2023-02-28 21:00:00,158.27,1.4,61.0,15.5,0.0
2023-02-28 22:00:00,153.78,0.5,66.0,11.5,0.0
2023-02-28 23:00:00,142.14,0.3,67.0,9.7,0.0
2023-03-01 00:00:00,133.08,0.1,68.0,9.4,0.0
2023-03-01 01:00:00,125.46,-0.1,69.0,8.6,0.0
2023-03-01 02:00:00,124.96,-0.3,70.0,9.7,0.0
2023-03-01 03:00:00,127.66,0.0,69.0,9.0,0.0
2023-03-01 04:00:00,130.58,-0.3,70.0,11.2,0.0
2023-03-01 05:00:00,141.35,-0.5,70.0,13.3,0.0
2023-03-01 06:00:00,163.45,-0.5,70.0,16.6,0.0
2023-03-01 07:00:00,186.03,-0.6,70.0,11.9,0.0
2023-03-01 08:00:00,186.03,0.1,68.0,11.9,0.0
2023-03-01 09:00:00,152.9,2.1,62.0,17.6,0.0
2023-03-01 10:00:00,126.69,3.3,57.0,20.2,0.0
2023-03-01 11:00:00,118.72,4.4,53.0,20.9,0.0
2023-03-01 12:00:00,115.79,5.8,50.0,22.0,0.0
2023-03-01 13:00:00,114.12,7.0,43.0,22.0,0.0
2023-03-01 14:00:00,116.09,7.8,42.0,23.8,0.0
2023-03-01 15:00:00,122.81,7.9,42.0,27.4,0.0
2023-03-01 16:00:00,135.46,7.7,42.0,27.4,0.0
2023-03-01 17:00:00,162.74,6.8,43.0,26.3,0.0
2023-03-01 18:00:00,183.69,5.6,47.0,20.5,0.0
2023-03-01 19:00:00,182.48,4.3,51.0,20.9,0.0
2023-03-01 20:00:00,162.74,3.7,53.0,14.4,0.0
2023-03-01 21:00:00,144.85,3.2,57.0,14.0,0.0
2023-03-01 22:00:00,142.05,2.9,57.0,16.9,0.0
2023-03-01 23:00:00,131.51,2.7,57.0,17.3,0.0
2023-03-02 00:00:00,125.82,2.1,59.0,16.2,0.0
2023-03-02 01:00:00,128.57,2.0,59.0,15.5,0.0
2023-03-02 02:00:00,130.03,2.0,60.0,18.0,0.0
2023-03-02 03:00:00,131.47,1.7,62.0,17.6,0.0
2023-03-02 04:00:00,130.01,1.8,62.0,15.8,0.0
2023-03-02 05:00:00,135.58,1.3,63.0,15.1,0.0
2023-03-02 06:00:00,164.99,1.4,62.0,13.3,0.0
2023-03-02 07:00:00,181.11,1.7,61.0,18.0,0.0
2023-03-02 08:00:00,177.62,3.2,58.0,19.8,0.0
2023-03-02 09:00:00,141.44,5.0,54.0,20.2,0.0
2023-03-02 10:00:00,124.36,6.3,51.0,19.8,0.0
2023-03-02 11:00:00,116.79,8.1,48.0,19.8,0.0
2023-03-02 12:00:00,115.39,9.3,45.0,16.9,0.0
2023-03-02 13:00:00,113.64,10.6,44.0,19.4,0.0
2023-03-02 14:00:00,117.69,11.5,41.0,21.6,0.0
2023-03-02 15:00:00,128.62,11.5,41.0,22.0,0.0
2023-03-02 16:00:00,152.64,11.1,41.0,21.6,0.0
2023-03-02 17:00:00,166.38,10.3,41.0,19.4,0.0
2023-03-02 18:00:00,184.91,8.8,39.0,18.4,0.0
2023-03-02 19:00:00,184.13,7.9,38.0,16.9,0.0
2023-03-02 20:00:00,163.43,7.3,37.0,16.2,0.0
2023-03-02 21:00:00,159.31,6.4,43.0,16.9,0.0
2023-03-02 22:00:00,149.53,5.7,49.0,13.7,0.0
2023-03-02 23:00:00,139.9,4.6,55.0,14.4,0.0
2023-03-03 00:00:00,140.3,3.4,63.0,16.9,0.0
2023-03-03 01:00:00,130.18,3.4,67.0,15.8,0.0
2023-03-03 02:00:00,130.59,2.2,75.0,12.2,0.0
2023-03-03 03:00:00,128.43,0.7,83.0,6.1,0.0
2023-03-03 04:00:00,127.78,-0.4,86.0,8.6,0.0
2023-03-03 05:00:00,135.0,0.5,85.0,11.9,0.0
2023-03-03 06:00:00,162.19,0.5,85.0,11.2,0.0
2023-03-03 07:00:00,187.03,0.2,88.0,12.6,0.0
2023-03-03 08:00:00,195.39,1.2,82.0,20.2,0.0
2023-03-03 09:00:00,166.48,1.8,80.0,22.7,0.0
2023-03-03 10:00:00,131.12,3.4,73.0,18.4,0.0
2023-03-03 11:00:00,123.01,4.4,66.0,17.3,0.0
2023-03-03 12:00:00,114.69,5.9,59.0,20.2,0.0
2023-03-03 13:00:00,112.1,7.0,56.0,14.8,0.0
2023-03-03 14:00:00,110.89,7.7,54.0,12.6,0.0
2023-03-03 15:00:00,114.69,8.2,54.0,14.8,0.0
2023-03-03 16:00:00,129.31,7.7,55.0,13.3,0.0
2023-03-03 17:00:00,155.98,6.5,56.0,12.6,0.0
2023-03-03 18:00:00,165.0,4.9,64.0,10.8,0.0
2023-03-03 19:00:00,152.94,3.5,69.0,12.6,0.0
2023-03-03 20:00:00,133.31,3.2,72.0,11.9,0.0
2023-03-03 21:00:00,122.2,1.9,76.0,9.7,0.0
2023-03-03 22:00:00,112.09,0.6,81.0,6.5,0.0
2023-03-03 23:00:00,101.63,-0.6,88.0,6.5,0.0
2023-03-04 00:00:00,108.27,-2.2,90.0,12.6,0.0
2023-03-04 01:00:00,95.86,-2.7,94.0,7.2,0.0
2023-03-04 02:00:00,92.18,-3.3,93.0,1.4,0.0
2023-03-04 03:00:00,97.96,-3.8,95.0,2.9,0.0
2023-03-04 04:00:00,97.69,-3.8,92.0,4.0,0.0
2023-03-04 05:00:00,96.98,-2.2,92.0,4.7,0.0
2023-03-04 06:00:00,94.1,-1.5,93.0,4.0,0.0
2023-03-04 07:00:00,98.82,-0.8,90.0,5.0,0.0
2023-03-04 08:00:00,100.69,0.5,87.0,5.0,0.0
2023-03-04 09:00:00,96.89,2.8,80.0,4.7,0.0
2023-03-04 10:00:00,97.04,4.1,69.0,5.8,0.0
2023-03-04 11:00:00,94.71,4.8,64.0,6.8,0.0
2023-03-04 12:00:00,89.37,5.1,64.0,9.4,0.0
2023-03-04 13:00:00,91.26,5.4,63.0,9.7,0.0
2023-03-04 14:00:00,95.35,6.3,61.0,9.7,0.0
2023-03-04 15:00:00,101.77,6.3,63.0,14.0,0.0
2023-03-04 16:00:00,106.9,6.3,65.0,14.8,0.0
2023-03-04 17:00:00,140.0,6.2,68.0,13.7,0.0
2023-03-04 18:00:00,151.66,6.1,69.0,14.8,0.0
2023-03-04 19:00:00,145.0,5.8,71.0,12.2,0.0
2023-03-04 20:00:00,138.68,4.9,83.0,15.8,0.0
2023-03-04 21:00:00,117.71,5.2,81.0,15.5,0.0
2023-03-04 22:00:00,121.02,5.0,83.0,13.3,0.0
2023-03-04 23:00:00,109.41,5.0,83.0,13.0,0.0
2023-03-05 00:00:00,107.53,5.2,77.0,14.8,0.0
2023-03-05 01:00:00,106.25,4.9,76.0,13.0,0.0
2023-03-05 02:00:00,105.55,4.9,69.0,13.0,0.0
2023-03-05 03:00:00,106.84,4.6,67.0,13.0,0.0
2023-03-05 04:00:00,104.99,4.3,72.0,13.0,0.0
2023-03-05 05:00:00,105.81,4.3,71.0,14.0,0.0
2023-03-05 06:00:00,105.94,3.8,67.0,11.2,0.0
2023-03-05 07:00:00,108.39,3.5,71.0,11.5,0.0
2023-03-05 08:00:00,107.72,3.8,72.0,16.6,0.0
2023-03-05 09:00:00,107.73,3.9,70.0,15.5,0.0
2023-03-05 10:00:00,105.18,4.4,66.0,15.1,0.0
2023-03-05 11:00:00,107.55,4.6,64.0,15.1,0.0
2023-03-05 12:00:00,110.25,4.8,65.0,17.3,0.0
2023-03-05 13:00:00,107.73,5.3,62.0,15.5,0.0
2023-03-05 14:00:00,110.22,5.4,61.0,17.3,0.0
2023-03-05 15:00:00,115.14,5.2,61.0,15.8,0.0
2023-03-05 16:00:00,129.37,5.0,62.0,13.3,0.0
2023-03-05 17:00:00,145.14,4.7,64.0,13.0,0.0
2023-03-05 18:00:00,166.67,4.2,66.0,11.9,0.0
2023-03-05 19:00:00,172.37,3.8,69.0,13.0,0.0
2023-03-05 20:00:00,160.23,3.6,70.0,9.4,0.0
2023-03-05 21:00:00,152.49,3.3,72.0,8.6,0.0
2023-03-05 22:00:00,143.66,2.8,76.0,9.4,0.0
2023-03-05 23:00:00,130.13,2.8,74.0,7.2,0.0
2023-03-06 00:00:00,136.1,2.6,75.0,10.1,0.0
2023-03-06 01:00:00,125.09,2.5,76.0,11.5,0.0
2023-03-06 02:00:00,123.31,2.7,74.0,8.3,0.0
2023-03-06 03:00:00,123.12,2.6,75.0,8.6,0.0
2023-03-06 04:00:00,123.75,2.5,77.0,10.8,0.0
2023-03-06 05:00:00,137.44,2.3,80.0,9.4,0.0
2023-03-06 06:00:00,159.8,2.2,81.0,10.4,0.0
2023-03-06 07:00:00,185.0,2.2,83.0,11.5,0.0
2023-03-06 08:00:00,217.09,3.6,78.0,13.0,0.0
2023-03-06 09:00:00,188.35,4.1,77.0,16.6,0.0
2023-03-06 10:00:00,170.26,4.6,70.0,19.8,0.0
2023-03-06 11:00:00,160.84,5.1,68.0,14.8,0.0
2023-03-06 12:00:00,149.92,5.8,58.0,14.8,0.0
2023-03-06 13:00:00,144.95,5.5,61.0,16.6,0.0
2023-03-06 14:00:00,144.3,6.5,53.0,12.6,0.0
2023-03-06 15:00:00,145.78,6.5,53.0,18.4,0.0
2023-03-06 16:00:00,152.0,5.9,59.0,22.0,0.0
2023-03-06 17:00:00,162.01,5.0,62.0,23.0,0.0
2023-03-06 18:00:00,184.86,4.5,65.0,20.9,0.0
2023-03-06 19:00:00,174.61,3.8,66.0,20.5,0.0
2023-03-06 20:00:00,147.95,2.8,70.0,19.4,0.0
2023-03-06 21:00:00,130.39,1.9,75.0,15.5,0.0
2023-03-06 22:00:00,120.65,1.6,78.0,15.5,0.0
2023-03-06 23:00:00,108.58,1.9,80.0,16.6,0.0
2023-03-07 00:00:00,98.06,2.7,77.0,18.4,0.0
2023-03-07 01:00:00,94.26,2.3,86.0,22.0,0.1
2023-03-07 02:00:00,85.0,2.2,91.0,20.2,0.2
2023-03-07 03:00:00,78.96,2.8,86.0,17.6,0.0
2023-03-07 04:00:00,78.52,3.0,85.0,16.9,0.0
2023-03-07 05:00:00,85.57,3.1,83.0,19.8,0.0
2023-03-07 06:00:00,98.71,3.3,81.0,21.2,0.0
2023-03-07 07:00:00,99.57,3.5,79.0,21.6,0.0
2023-03-07 08:00:00,105.59,4.1,76.0,21.6,0.0
2023-03-07 09:00:00,91.92,5.2,69.0,27.0,0.0
2023-03-07 10:00:00,93.86,6.2,63.0,30.6,0.0
2023-03-07 11:00:00,94.26,6.9,60.0,36.4,0.0
2023-03-07 12:00:00,87.57,7.8,54.0,35.3,0.0
2023-03-07 13:00:00,93.86,8.0,53.0,35.3,0.0
2023-03-07 14:00:00,95.07,7.7,58.0,35.3,0.0
2023-03-07 15:00:00,97.6,7.4,59.0,35.6,0.0
2023-03-07 16:00:00,109.22,6.7,64.0,37.1,0.0
2023-03-07 17:00:00,142.97,6.4,66.0,31.7,0.0
2023-03-07 18:00:00,164.08,6.3,64.0,31.7,0.0
2023-03-07 19:00:00,143.91,6.6,61.0,28.1,0.0
2023-03-07 20:00:00,152.14,6.6,61.0,31.0,0.0
2023-03-07 21:00:00,136.43,6.4,63.0,27.0,0.0
2023-03-07 22:00:00,122.21,3.7,83.0,11.2,0.0
2023-03-07 23:00:00,115.49,2.8,90.0,13.3,0.4
2023-03-08 00:00:00,114.3,2.5,93.0,9.7,0.2
2023-03-08 01:00:00,112.1,2.3,95.0,9.0,0.0
2023-03-08 02:00:00,112.02,2.2,97.0,5.8,0.0
2023-03-08 03:00:00,111.0,2.2,96.0,2.9,0.0
2023-03-08 04:00:00,111.0,2.3,97.0,3.2,0.0
2023-03-08 05:00:00,118.23,3.4,78.0,8.6,0.0
2023-03-08 06:00:00,140.68,3.7,74.0,17.3,0.0
2023-03-08 07:00:00,158.53,2.9,80.0,19.1,0.1
2023-03-08 08:00:00,173.1,2.4,86.0,10.4,0.5
2023-03-08 09:00:00,163.0,1.6,94.0,10.8,1.1
2023-03-08 10:00:00,152.99,2.0,95.0,7.9,0.9
2023-03-08 11:00:00,144.17,1.6,96.0,4.7,0.8
2023-03-08 12:00:00,137.17,2.2,97.0,3.2,0.7
2023-03-08 13:00:00,135.93,3.4,96.0,2.5,0.7
2023-03-08 14:00:00,137.44,4.1,98.0,3.6,0.2
2023-03-08 15:00:00,141.09,4.3,97.0,4.3,0.2
2023-03-08 16:00:00,144.47,3.9,97.0,5.0,0.2
2023-03-08 17:00:00,153.01,3.9,96.0,4.3,0.1
2023-03-08 18:00:00,166.89,4.6,98.0,10.4,0.6
2023-03-08 19:00:00,170.02,5.6,98.0,7.9,1.4
2023-03-08 20:00:00,153.77,6.0,98.0,7.9,1.1
2023-03-08 21:00:00,134.64,5.9,98.0,6.8,0.8
2023-03-08 22:00:00,128.82,6.6,100.0,5.8,0.6
2023-03-08 23:00:00,119.0,8.0,98.0,11.5,0.0
2023-03-09 00:00:00,113.66,8.9,96.0,15.1,0.1
2023-03-09 01:00:00,111.39,9.2,96.0,18.0,1.7
2023-03-09 02:00:00,111.02,9.1,96.0,23.8,1.8
2023-03-09 03:00:00,109.38,8.5,93.0,22.7,1.5
2023-03-09 04:00:00,111.22,8.8,88.0,23.0,0.0
2023-03-09 05:00:00,113.02,8.7,90.0,21.2,0.1
2023-03-09 06:00:00,137.39,8.9,90.0,19.4,0.0
2023-03-09 07:00:00,150.0,9.0,88.0,26.3,0.2
2023-03-09 08:00:00,159.06,9.3,90.0,28.8,0.0
2023-03-09 09:00:00,150.93,10.5,80.0,29.2,0.0
2023-03-09 10:00:00,142.36,11.2,77.0,30.6,0.0
2023-03-09 11:00:00,131.81,12.1,72.0,32.8,0.0
2023-03-09 12:00:00,122.0,12.6,71.0,38.2,0.0
2023-03-09 13:00:00,116.45,13.3,68.0,38.2,0.0
2023-03-09 14:00:00,116.19,13.9,62.0,40.0,0.0
2023-03-09 15:00:00,116.72,13.5,66.0,37.8,0.0
2023-03-09 16:00:00,118.36,13.3,66.0,36.7,0.0
2023-03-09 17:00:00,135.85,12.8,70.0,34.6,0.0
2023-03-09 18:00:00,147.22,12.0,72.0,20.2,0.0
2023-03-09 19:00:00,145.04,11.7,72.0,16.2,0.0
2023-03-09 20:00:00,135.1,12.1,68.0,13.3,0.0
2023-03-09 21:00:00,125.09,12.0,64.0,16.6,0.0
2023-03-09 22:00:00,123.82,12.3,63.0,23.8,0.0
2023-03-09 23:00:00,109.7,11.9,67.0,24.5,0.0
2023-03-10 00:00:00,102.89,11.9,67.0,23.4,0.0
2023-03-10 01:00:00,100.68,11.7,71.0,31.3,0.0
2023-03-10 02:00:00,99.06,11.4,74.0,38.5,0.0
2023-03-10 03:00:00,98.84,11.3,74.0,38.2,0.0
2023-03-10 04:00:00,99.09,10.6,79.0,32.4,0.0
2023-03-10 05:00:00,105.0,10.8,76.0,24.1,0.0
2023-03-10 06:00:00,119.81,10.5,75.0,18.4,0.0
2023-03-10 07:00:00,136.91,9.3,91.0,16.2,0.4
2023-03-10 08:00:00,140.91,9.7,88.0,14.4,0.2
2023-03-10 09:00:00,136.61,9.3,86.0,22.7,0.8
2023-03-10 10:00:00,131.89,10.2,75.0,25.2,0.0
2023-03-10 11:00:00,125.1,10.9,71.0,28.8,0.0
2023-03-10 12:00:00,116.42,11.5,68.0,28.1,0.0
2023-03-10 13:00:00,112.84,10.2,80.0,29.5,0.3
2023-03-10 14:00:00,114.91,9.6,88.0,26.6,1.0
2023-03-10 15:00:00,112.62,10.1,85.0,26.6,1.3
2023-03-10 16:00:00,110.1,9.3,73.0,51.8,0.1
2023-03-10 17:00:00,129.34,8.8,71.0,46.1,0.0
2023-03-10 18:00:00,135.48,8.0,67.0,46.4,0.0
2023-03-10 19:00:00,133.92,5.2,70.0,43.9,0.1
2023-03-10 20:00:00,115.41,3.5,65.0,42.8,0.0
2023-03-10 21:00:00,108.96,3.1,68.0,33.1,0.0
2023-03-10 22:00:00,100.35,2.9,69.0,32.8,0.0
2023-03-10 23:00:00,87.59,2.6,72.0,31.3,0.0
2023-03-11 00:00:00,70.22,1.7,81.0,29.5,0.0
2023-03-11 01:00:00,71.11,2.1,68.0,23.8,0.0
2023-03-11 02:00:00,73.08,1.5,76.0,24.1,0.0
2023-03-11 03:00:00,82.42,1.8,74.0,22.7,0.0
2023-03-11 04:00:00,87.87,1.6,73.0,21.2,0.0
2023-03-11 05:00:00,96.18,1.7,73.0,17.6,0.0
2023-03-11 06:00:00,104.24,0.8,76.0,16.2,0.0
2023-03-11 07:00:00,110.09,1.2,73.0,13.7,0.0
2023-03-11 08:00:00,114.01,2.7,63.0,15.1,0.0
2023-03-11 09:00:00,106.37,2.8,58.0,15.8,0.0
2023-03-11 10:00:00,93.81,3.6,50.0,14.8,0.0
2023-03-11 11:00:00,81.95,3.7,51.0,10.8,0.0
2023-03-11 12:00:00,78.66,3.8,48.0,7.9,0.0
2023-03-11 13:00:00,60.0,4.4,45.0,10.8,0.0
2023-03-11 14:00:00,60.38,4.1,48.0,13.0,0.0
2023-03-11 15:00:00,82.63,4.2,47.0,13.7,0.0
2023-03-11 16:00:00,101.24,4.4,46.0,9.4,0.0
2023-03-11 17:00:00,130.02,4.1,47.0,6.5,0.0
2023-03-11 18:00:00,145.0,1.4,60.0,4.3,0.0
2023-03-11 19:00:00,136.63,-0.7,71.0,2.9,0.0
2023-03-11 20:00:00,131.58,-1.8,75.0,3.6,0.0
2023-03-11 21:00:00,119.96,-2.2,76.0,2.5,0.0
2023-03-11 22:00:00,120.56,-2.9,81.0,1.4,0.0
2023-03-11 23:00:00,108.51,-3.1,83.0,2.5,0.0
2023-03-12 00:00:00,121.01,-3.4,84.0,3.2,0.0
2023-03-12 01:00:00,101.18,-3.3,85.0,3.6,0.0
2023-03-12 02:00:00,101.18,-2.7,84.0,2.5,0.0
2023-03-12 03:00:00,90.43,-2.1,83.0,2.9,0.0
2023-03-12 04:00:00,91.81,-1.9,85.0,4.0,0.0
2023-03-12 05:00:00,92.08,-1.5,86.0,3.2,0.0
2023-03-12 06:00:00,90.81,-0.9,86.0,4.7,0.0
2023-03-12 07:00:00,89.05,-0.4,82.0,3.2,0.0
2023-03-12 08:00:00,90.27,-0.3,89.0,6.1,0.2
2023-03-12 09:00:00,93.98,-0.1,95.0,7.2,0.1
2023-03-12 10:00:00,92.0,0.9,97.0,10.1,0.0
2023-03-12 11:00:00,87.79,2.5,95.0,13.7,0.0
2023-03-12 12:00:00,80.4,3.6,91.0,15.8,0.0
2023-03-12 13:00:00,68.96,5.4,86.0,14.4,0.0
2023-03-12 14:00:00,70.0,8.0,81.0,9.7,0.0
2023-03-12 15:00:00,74.9,7.6,81.0,9.4,0.0
2023-03-12 16:00:00,85.05,8.3,81.0,9.7,0.0
2023-03-12 17:00:00,100.91,7.9,83.0,10.8,0.0
2023-03-12 18:00:00,119.85,7.7,85.0,10.8,0.0
2023-03-12 19:00:00,141.04,11.0,65.0,22.0,0.0
2023-03-12 20:00:00,129.97,10.8,66.0,20.5,0.0
2023-03-12 21:00:00,104.69,10.5,68.0,18.7,0.0
2023-03-12 22:00:00,94.87,9.6,71.0,19.1,0.0
2023-03-12 23:00:00,80.55,9.9,70.0,15.5,0.0
2023-03-13 00:00:00,45.99,9.7,73.0,19.8,0.0
2023-03-13 01:00:00,37.09,10.2,71.0,17.6,0.0
2023-03-13 02:00:00,33.36,10.2,72.0,17.6,0.0
2023-03-13 03:00:00,16.89,9.6,79.0,15.8,0.2
