datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Nuclear.1,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation
2020-07-08 08:00:00,47.0,61594.2125,4609.955,11067.555,9963.6775,0.0,3600.5,386.4175,0.3,17.872500000000002,2534.485,1634.655,1963.5975,832.895,0.0,5353.9825,17.52,227.28,119.5575,7781.535,551.3025,1229.2375000000002,4011.28,20428.5,25018.15,41165.7125,8,2,7,3,0,Summer,13.8,14.2,116.0,100,0.0
2020-07-08 09:00:00,46.2,63662.2375,4561.56,11182.5775,10016.87,0.0,3818.7075,386.0775,0.3075,17.02,2400.745,1212.5775,1958.765,662.5375,0.0,5342.85,18.155,227.28,118.5575,11568.175,553.2625,1192.5375,3991.825,23935.4,25404.2325,39726.83750000001,9,2,7,3,0,Summer,14.5,14.2,170.0,93,0.0
2020-07-08 10:00:00,44.44,65420.9775,4487.3975,11180.68,9972.595,0.0,3798.02,385.8275,0.29,16.335,1185.625,809.115,1972.425,548.8199999999999,0.0,5336.0025,12.365,227.28,115.9825,14628.1575,552.7375,1201.2575,4602.435,27440.4925,25337.1225,37980.485,10,2,7,3,0,Summer,15.6,15.6,356.0,51,0.0
2020-07-08 11:00:00,44.71,66875.92,4424.635,11291.38,10002.205,0.0,3746.3925,386.0525,0.3633333333333333,15.6525,1906.8825,619.2025,1972.42,833.1775,0.0,5334.32,14.1425,227.28,114.29,16362.195,552.5975000000001,1138.7,5082.5475,29813.675000000003,25426.03,37062.245,11,2,7,3,0,Summer,16.2,15.5,368.0,90,0.0
2020-07-08 12:00:00,42.02,66742.42,4371.65,11279.6275,10085.615,0.0,3871.7425,386.83,0.3924999999999999,15.0925,1141.82,191.875,1976.8875,750.245,0.0,5326.7475,14.9325,227.28,114.405,17068.2725,548.9075,1267.84,5205.535,30640.43,25623.815,36101.99,12,2,7,3,0,Summer,16.8,16.1,372.0,98,0.0
2020-07-08 13:00:00,41.09,66245.5625,4368.1075,11257.935,10052.5525,0.0,3926.0375,388.455,0.415,14.6825,824.4775,313.41,1975.2375,813.11,0.0,5326.025,15.0675,227.28,116.66,16292.4825,550.41,1293.1025,5315.797500000001,30057.8375,25624.980000000003,36187.725,13,2,7,3,0,Summer,17.0,14.9,340.0,98,0.0
2020-07-08 14:00:00,40.2,64731.2325,4365.6075,11248.58,10005.1475,0.0,3943.28,388.865,0.4,14.285,1789.3,641.4125,1977.1925,831.68,0.0,5322.37,15.215,227.28,116.0425,14760.5925,554.8175,1171.49,5104.8325,28211.395000000004,25585.8725,36519.8375,14,2,7,3,0,Summer,16.0,9.0,395.0,97,0.0
2020-07-08 15:00:00,39.99,63502.5975,4357.889999999999,11226.91,9865.6275,0.0,3719.8025,388.405,0.425,13.985,576.13,177.4675,1984.695,331.9125,0.0,5308.055,15.06,227.28,122.135,13349.42,558.53,1140.585,4524.764999999999,25689.267499999994,25200.745,37813.33000000001,15,2,7,3,0,Summer,16.5,11.5,231.0,82,0.0
2020-07-08 16:00:00,40.02,62113.1025,4405.255,11307.28,9981.3925,0.0,3770.3875,388.49,0.38,14.03,681.86,212.115,1979.2975,676.795,0.0,5304.4775,15.0175,227.28,121.9625,11125.7375,551.475,1124.1375,3978.12,23289.3425,25447.55,38823.76,16,2,7,3,0,Summer,16.9,13.6,247.0,81,0.0
2020-07-08 17:00:00,45.05,62050.805,4534.8475,11376.22,10020.7725,0.0,3835.4225,388.49,0.39,14.12,1274.5,869.62,1975.4275,813.9025,0.0,5303.715,14.9625,227.28,122.26,7939.3125,549.0550000000001,1025.4975,3748.7525,20037.74,25620.905,42013.065,17,2,7,3,0,Summer,17.4,14.1,248.0,84,0.0
2020-07-08 18:00:00,52.13,61627.2975,4613.7225,11375.4475,10103.5725,0.0,4052.8775,388.49,0.3875,14.51,2172.215,1969.08,1963.7225,722.455,0.0,5308.639999999999,14.895,227.28,123.28,5045.4875,552.4649999999999,860.9,3315.9425,16522.23,25920.3875,45105.067500000005,18,2,7,3,0,Summer,17.6,14.9,230.0,74,0.0
2020-07-08 19:00:00,55.0,60345.37,4631.825,11382.2225,10052.45,0.0,4134.145,388.49,0.4049999999999999,15.32,2688.99,2396.7225,1958.0225,768.0075,0.0,5318.1125,14.8725,227.28,123.02,2513.645,553.26,690.99,2814.3425,13376.8325,25957.307500000003,46968.537500000006,19,2,7,3,0,Summer,17.8,13.7,224.0,5,0.0
2020-07-08 20:00:00,52.92,57999.51,4602.385,11409.145,10201.0,0.0,4274.5525,388.49,0.3775,15.9375,1710.4875,2172.0275,1959.1125,454.6675,0.0,5324.045,14.985,227.28,122.5625,774.9200000000001,552.56,593.4025,2297.21,10681.6975,26273.187500000004,47317.8125,20,2,7,3,0,Summer,17.7,11.0,165.0,22,0.0
2020-07-08 21:00:00,45.93,55620.565,4557.485,11434.4425,10178.315,0.0,4254.6075,388.49,0.39,16.655,1256.2025,2338.375,1961.02,734.0675,0.0,5327.935,14.7625,227.28,124.87,41.557500000000005,551.57,558.255,1932.8975,9785.2825,26255.855,45835.2825,21,2,7,3,0,Summer,16.4,8.9,52.0,31,0.0
2020-07-08 22:00:00,45.49,53050.995,4464.549999999999,11373.2675,10125.8025,0.55,4257.0775,388.49,0.395,17.525,1476.235,1310.01,1954.2575,713.55,0.0,5330.13,15.1,227.28,123.075,0.255,553.9375,532.4425,1843.5,9508.555,26144.6375,43542.44,22,2,7,3,0,Summer,14.1,6.9,3.0,99,0.0
2020-07-08 23:00:00,39.8,49211.26,4378.2,11230.1575,9933.5875,0.53,4193.9975,388.4875,0.3875,18.1875,379.715,263.4275,1951.21,324.885,0.0,5331.5525,15.05,227.28,121.745,0.175,553.5025,468.08,1962.635,9085.185,25746.23,40126.075,23,2,7,3,0,Summer,14.4,6.2,0.0,100,0.0
2020-07-09 00:00:00,39.94,46731.9925,4276.4525,11145.27,9935.4275,0.525,3842.2775,388.445,0.38,18.515,746.715,581.84,1952.5575,354.4775,0.0,5332.86,14.9025,227.71,121.795,0.1675,562.8725,354.41,1964.395,8902.46,25311.42,37829.5325,0,3,7,3,0,Summer,15.1,4.3,0.0,100,0.0
2020-07-09 01:00:00,35.41,44714.13,4280.6975,11127.465,9937.955,0.5325,3113.9025,388.0275,0.395,18.6825,2090.0175,1557.26,1957.815,434.43,0.0,5333.1475,12.6375,227.71,119.58,0.1675,562.5575,271.7025,1962.11,8906.9225,24567.35,35807.2075,1,3,7,3,0,Summer,15.2,5.0,0.0,100,0.0
2020-07-09 02:00:00,32.66,43120.3175,4259.51,10674.39,9826.9625,0.5425,2430.525,388.15,0.43,19.02,2051.395,2526.59,1948.7825,297.62,0.0,5334.2225,11.425,227.71,123.4575,0.1825,566.0525,199.9875,2068.32,8774.4025,23320.0275,34345.91499999999,2,3,7,3,0,Summer,13.7,6.5,0.0,100,0.0
2020-07-09 03:00:00,30.21,42731.44,4235.25,10362.925,9807.0775,0.52,2355.575,388.3625,0.4125,19.1625,1824.895,2694.945,1957.9875,307.26,0.0,5333.745,11.5875,227.71,124.2525,0.255,564.9875,163.91,2266.855,8931.5175,22913.94,33799.9225,3,3,7,3,0,Summer,13.2,5.4,0.0,90,0.0
2020-07-09 04:00:00,30.99,43060.9725,4227.655,10693.41,9878.5375,0.5275,2435.19,388.19,0.405,19.32,1921.5975,2714.0475,1962.7975,426.7025,0.0,5334.1475,11.2,227.71,125.925,1.3875,557.7325000000001,116.8375,2657.18,9392.56,23395.3275,33668.412500000006,4,3,7,3,0,Summer,12.5,4.7,0.0,86,0.0
2020-07-09 05:00:00,34.37,45126.235,4242.3475,11146.6225,9841.37,0.5475,2956.7775,388.3625,0.4125,19.3275,1875.5225,2325.565,1960.875,459.4925,0.0,5335.5275,11.625,227.71,127.365,115.5725,555.2275,131.78,3557.265,10467.3325,24333.1325,34658.9025,5,3,7,3,0,Summer,13.0,5.1,0.0,97,0.0
2020-07-09 06:00:00,42.9,51111.42,4357.3175,11263.645,9800.6925,0.535,3929.8475,388.195,0.4125,19.0975,260.125,905.46,1953.3225,530.3225,0.0,5333.1025,11.505,227.71,125.1375,1211.25,553.73,190.91,4503.2725,12746.395,25382.38,38365.025,6,3,7,3,0,Summer,13.6,6.0,10.0,100,0.0
2020-07-09 07:00:00,51.96,56583.2375,4500.6900000000005,11299.715,9942.0775,0.5375000000000001,4396.7525000000005,388.4475,0.38,17.8325,1193.7025,1136.37,1957.165,482.4825,0.0,5331.2575,11.415,227.71,123.0975,3687.4725,553.135,363.4275,4971.889999999999,15963.1275,26026.9925,40620.11,7,3,7,3,0,Summer,14.0,6.5,32.0,99,0.0
2020-07-09 08:00:00,51.18,61019.595,4523.0225,11320.585,9856.735,0.545,4430.8525,388.32,0.42,16.515,1416.4575,1653.7125,1950.2825,596.9025,0.0,5323.85,11.68,227.785,123.2575,7240.54,555.4375,463.7025,5220.2975,19994.7475,25996.4925,41024.8475,8,3,7,3,0,Summer,14.6,6.5,61.0,95,0.0
2020-07-09 09:00:00,47.94,63648.9675,4469.262500000001,11328.9,9893.7875,0.5449999999999999,4465.225,388.11,0.4,15.5825,1830.4075,489.39,1948.3375,878.87,0.0,5309.0575,11.3975,227.9125,124.015,10805.6375,557.1225000000001,542.86,5635.39,24280.3575,26076.0225,39368.61,9,3,7,3,0,Summer,16.1,7.6,203.0,84,0.0
2020-07-09 10:00:00,47.08,65513.037500000006,4413.8275,11281.49,9672.1125,0.5549999999999999,4573.56,387.7775,0.4075,14.9625,756.53,285.3675,1930.8175,855.485,0.0,5303.23,10.9475,227.71,126.145,14237.5575,558.9375,605.805,6495.4825,28538.975,25914.94,36974.0625,10,3,7,3,0,Summer,17.4,9.8,278.0,100,0.0
2020-07-09 11:00:00,47.56,66046.5975,4355.83,11100.955,9816.77,0.5549999999999999,4307.422500000001,380.97,0.405,14.3325,516.14,348.055,1927.615,597.3425,0.0,5284.205,11.3525,227.71,123.4575,16628.17,558.995,699.0625,8177.317499999999,32385.337499999998,25606.1175,33661.26000000001,11,3,7,3,0,Summer,17.9,14.1,166.0,100,0.1
2020-07-09 12:00:00,43.23,66254.57500000001,4277.7575,10907.5325,9810.48,0.5575,4168.61,380.97,0.4075,14.0375,50.71,816.99,1939.61,350.46,0.0,5284.1075,11.4025,227.71,122.1375,17594.9025,558.0525,583.79,9865.92,34612.44,25267.5925,31642.13500000001,12,3,7,3,0,Summer,17.9,18.4,129.0,100,0.0
2020-07-09 13:00:00,42.53,65589.5575,4293.505,10579.6375,9549.7325,0.56,3969.415,381.1375000000001,0.4175,13.725,73.1875,1307.4225,1941.12,210.92,0.0,5285.0475,11.11,227.71,120.6175,18377.7625,556.565,471.74,11022.0625,36317.11,24479.9225,29272.447499999995,13,3,7,3,0,Summer,17.8,19.1,136.0,100,0.6
2020-07-09 14:00:00,40.11,64912.225,4317.0875,10293.67,9056.9125,0.5475,3713.065,383.48,0.4,13.3825,140.93,1464.6475,1981.23,338.22,0.0,5283.8875,10.9025,227.71,124.605,18477.95,562.6725,467.4075,11805.34,37387.235,23447.1275,27524.99,14,3,7,3,0,Summer,16.8,11.9,86.0,100,1.0
2020-07-09 15:00:00,39.84,63905.055,4337.24,9588.715,9059.8575,0.525,3449.8475,385.98,0.3875,13.1125,125.1,1560.405,1976.25,327.705,0.0,5282.7575,12.3575,227.71,126.99,17946.43,561.98,408.37,12219.7975,37215.7925,22484.4,26689.262500000004,15,3,7,3,0,Summer,17.0,14.6,69.0,98,1.7
2020-07-09 16:00:00,39.9,62218.1075,4375.775,9816.1625,9027.1475,0.5875,3468.4425,385.98,0.4024999999999999,12.7125,147.5825,1784.685,1963.6275,227.4525,0.0,5283.57,14.6825,235.2125,126.29,15858.3875,554.9625,268.0425,12236.355,34929.64,22697.7325,27288.4675,16,3,7,3,0,Summer,18.3,14.1,193.0,88,0.4
2020-07-09 17:00:00,41.78,61538.9275,4433.7125,10747.59,9723.7275,0.5549999999999999,3827.9175,384.94,0.41,12.54,382.955,407.91,1950.55,286.69,0.0,5284.1525,14.455,235.7225,129.09,12323.575,553.2850000000001,214.8275,11808.8,31018.155,24684.175,30520.7725,17,3,7,3,0,Summer,19.1,15.6,203.0,99,0.1
2020-07-09 18:00:00,46.35,61478.442500000005,4531.585,10851.785,9763.3,0.5825,3607.175,383.735,0.3924999999999999,12.55,542.56,1584.26,1943.695,392.8775,0.0,5288.16,14.5625,233.2,128.1125,7721.3125,552.54,246.1425,10517.8125,25353.425,24605.995,36125.0175,18,3,7,3,0,Summer,19.4,16.8,144.0,97,0.1
2020-07-09 19:00:00,51.7,60324.0375,4591.31,11171.82,9740.355,0.5875,3736.06,388.7875,0.405,12.8375,1287.8625,2580.2775,1939.3875,741.635,0.0,5290.965,14.6025,236.225,127.5425,3468.25,553.2325000000001,365.4775,8304.055,19410.115,25037.0225,40913.9225,19,3,7,3,0,Summer,19.8,16.1,202.0,100,0.1
2020-07-09 20:00:00,47.39,58740.9975,4558.0725,11270.1325,9751.4625,0.5575,3822.77,388.785,0.405,13.7025,1178.5025,2367.835,1934.2,870.5725,0.0,5289.2775,14.81,230.825,127.0075,932.4225,555.29,421.725,6921.9,15638.8925,25233.15,43102.105,20,3,7,3,0,Summer,19.0,17.9,60.0,88,0.2
2020-07-09 21:00:00,46.22,56720.4225,4485.7275,11297.1525,9762.6375,0.6025,3806.9575,388.29,0.405,15.4,781.3575000000001,276.975,1930.8625,881.5174999999999,0.0,5287.2,14.505,227.71,128.015,41.17,554.2725,632.2175,5998.7675,13970.2625,25255.0375,42750.16,21,3,7,3,0,Summer,18.5,18.5,25.0,83,0.2
2020-07-09 22:00:00,45.0,54521.2175,4453.93,11275.9475,9823.8875,0.5725,3614.83,388.5,0.39,16.4225,850.8975,301.34250000000003,1939.375,784.65,0.0,5289.9025,14.9475,227.71,129.525,0.2925,554.02,694.7875,4397.7775,12270.8125,25103.165,42250.405,22,3,7,3,0,Summer,17.8,20.5,1.0,97,0.1
2020-07-09 23:00:00,41.91,50433.3175,4387.62,11251.0225,9849.525,0.5700000000000001,3279.49,388.49,0.4275,17.035,628.565,207.175,1933.3025,357.4675,0.0,5288.6025,15.065,227.71,127.6775,0.2025,553.5925,770.8225,3356.18,10805.595,24768.5275,39627.7225,23,3,7,3,0,Summer,17.1,16.8,0.0,100,0.0
2020-07-10 00:00:00,39.0,46875.51,4283.8275,11185.435,9801.345,0.5475000000000001,2886.2475,388.4475,0.415,17.4325,1329.2575,143.5675,1925.585,605.1625,0.0,5283.9075,15.0125,228.94,126.025,0.2125,536.5775,853.5475,2698.63,10366.965,24261.474999999995,36508.545,0,4,7,3,0,Summer,16.7,14.1,0.0,94,0.0
2020-07-10 01:00:00,34.62,43481.4875,4247.785,10934.145,9769.85,0.5275,2183.53,388.4475,0.42,17.6025,405.8875000000001,331.62,1926.9875,458.48,0.0,5281.1625,14.75,228.94,126.7425,0.2325,536.6524999999999,1053.845,3208.65,10895.98,23275.9725,32585.507500000003,1,4,7,3,0,Summer,15.8,10.6,0.0,94,0.0
2020-07-10 02:00:00,32.94,41548.54,4235.9725,10323.4475,9552.33,0.5375000000000001,1935.85,388.49,0.4024999999999999,17.98,1610.49,1006.825,1929.5625,257.6025,0.0,5282.91,14.82,228.94,127.2325,0.235,538.565,1360.8325,4241.2325,12025.4375,22200.117500000004,29523.1025,2,4,7,3,0,Summer,16.6,5.8,0.0,100,1.1
2020-07-10 03:00:00,31.1,41683.0175,4224.25,10299.75,9386.935,0.54,1868.2325,388.49,0.3825,18.2875,2217.6575000000003,2063.2,1922.795,252.1575,0.0,5287.0,14.9025,228.94,128.5125,0.2525,538.1175000000001,1447.3975,5546.58,13393.4325,21943.4075,28289.585000000003,3,4,7,3,0,Summer,16.3,2.2,0.0,100,0.1
2020-07-10 04:00:00,30.52,42333.7675,4234.935,10220.7625,9249.9175,0.53,1884.8,388.4475,0.425,18.387500000000003,2266.2,2295.965,1920.9775,217.3525,0.0,5298.375,16.830000000000002,228.94,129.2425,0.8375,536.9375,1804.645,7009.0825,15187.830000000002,21743.9275,27145.9375,4,4,7,3,0,Summer,16.3,3.9,0.0,100,0.0
2020-07-10 05:00:00,32.05,44462.0025,4269.71,10188.095,9341.15,0.5175000000000001,1882.62,388.49,0.3875,18.355,1803.8575,1743.3325,1923.9125,233.42,0.0,5300.1975,17.125,228.94,130.7475,116.44,536.8199999999999,2026.3275,8973.5,17543.31,21800.355,26918.6925,5,4,7,3,0,Summer,16.4,6.8,0.0,99,0.0
2020-07-10 06:00:00,38.06,49989.6075,4377.745,10368.9575,9629.395,0.5525,2790.575,388.2775,0.4,17.752499999999998,668.7975,942.195,1922.65,328.63,0.0,5302.27,15.4425,228.94,132.0325,1349.75,534.8775,2141.88,10566.2125,20686.8675,23177.205,29302.74,6,4,7,3,0,Summer,16.5,6.6,16.0,100,0.0
2020-07-10 07:00:00,41.01,55200.945,4508.91,10454.4825,9858.095,0.525,2982.8325,388.3625,0.4024999999999999,16.02,1209.1025,2417.92,1923.515,568.35,0.0,5304.3150000000005,15.3425,228.94,128.2425,4349.895,551.635,1908.2375,10436.8575,23695.765,23683.7725,31505.18,7,4,7,3,0,Summer,17.0,8.1,61.0,98,0.0
2020-07-10 08:00:00,42.94,59526.98,4556.3150000000005,10633.935,9821.4475,0.575,3042.1225,388.32,0.41,13.0475,1808.39,2612.9575,1927.1925,807.0725,0.0,5299.4025,15.7625,228.94,127.0475,8573.2,597.9300000000001,1422.445,9759.2375,27045.4625,23885.825,32481.5175,8,4,7,3,0,Summer,18.0,10.5,150.0,100,0.1
2020-07-10 09:00:00,42.54,61714.265,4517.28,10613.485,9869.7125,0.545,3017.3625,388.7775,0.4075,12.06,1521.495,2328.75,1940.41,764.5225,0.0,5292.68,17.6,228.94,125.8575,13042.8775,652.6424999999999,1199.0725,11118.2125,32582.375,23889.3375,29131.890000000003,9,4,7,3,0,Summer,18.7,10.9,141.0,100,0.3
2020-07-10 10:00:00,41.76,63686.475,4439.4125,10474.4575,9906.67,0.5725,3023.7425,388.405,0.4,11.3325,764.2375,599.0225,1939.7725,449.6,0.0,5251.355,15.9875,228.94,128.465,16676.4625,653.12,1155.9475,13839.2925,38500.4875,23793.275,25185.987500000003,10,4,7,3,0,Summer,19.3,9.7,162.0,100,0.2
2020-07-10 11:00:00,39.95,64900.57,4372.3025,10098.78,9909.1975,0.5575,3004.7175,387.4425,0.385,11.015,315.40250000000003,644.9425,1943.3575,306.8075,0.0,5031.3675,16.025,228.94,132.66750000000002,18939.365,650.575,1096.4075,17024.995,43683.235,23400.1375,21217.335,11,4,7,3,0,Summer,20.0,11.3,204.0,96,0.1
2020-07-10 12:00:00,38.43,64051.3225,4300.92,8908.145,9357.005,0.575,2795.9025,385.855,0.4075,10.760000000000002,338.88,1599.5675,1945.1925,284.1725,0.0,4961.2325,15.765,227.0725,131.2225,19627.225,650.6175000000001,1171.2725,19618.105,46946.8875,21446.9075,17104.435000000005,12,4,7,3,0,Summer,21.9,14.3,349.0,90,0.0
2020-07-10 13:00:00,35.41,63596.21,4276.594999999999,7640.6,9437.0625,0.5549999999999999,2488.5425,385.98,0.445,10.59,510.535,1457.135,1944.405,293.81,0.0,4958.1875,15.7675,227.0725,134.39249999999998,19216.9,655.0975000000001,1653.6175,20537.235,47922.5625,19952.185,15673.6475,13,4,7,3,0,Summer,25.2,14.4,663.0,67,0.0
2020-07-10 14:00:00,29.54,63266.0825,4245.9975,6799.3875,9269.445,0.5700000000000001,2447.515,385.3575,0.425,11.1825,601.92,2416.63,1943.5625,155.69,0.0,4952.6775,15.9575,228.94,137.385,17471.965,715.2675,2328.41,20926.445,47072.07000000001,18901.705,16194.01249999999,14,4,7,3,0,Summer,23.8,14.5,474.0,98,0.6
2020-07-10 15:00:00,29.17,61436.4175,4241.8775000000005,6499.5125,9161.96,0.565,2466.06,386.115,0.4425,12.49,1246.495,2654.615,1946.6475,135.3675,0.0,4948.205,15.9775,225.61,135.8825,15421.2575,814.1175000000001,3151.2525,21005.0225,45901.425,18513.6475,15534.9925,15,4,7,3,0,Summer,21.8,13.7,284.0,100,6.9
2020-07-10 16:00:00,30.5,61088.6375,4286.4775,6334.88,9047.1,0.56,2473.4675,385.99,0.425,12.9225,1821.1575,1992.495,1946.4525,164.1575,0.0,4958.1425,16.17,228.94,135.835,13180.985,799.0625,3524.6175000000003,21135.855,44238.545,18241.437500000004,16850.0925,16,4,7,3,0,Summer,22.5,24.8,275.0,100,0.1
2020-07-10 17:00:00,35.34,61040.84,4356.712500000001,6808.3625,8865.9575,0.56,2478.795,391.915,0.42,13.895,613.1375,1437.8325,1939.48,179.565,0.0,4980.62,16.075,228.94,136.605,9990.335,826.8824999999999,3573.7425,20199.5475,40239.38250000001,18545.03,20801.45749999999,17,4,7,3,0,Summer,21.8,28.5,320.0,100,0.1
2020-07-10 18:00:00,38.98,60715.31,4469.06,8064.9025,9369.475,0.5475,2060.0550000000003,405.8625,0.44,15.5525,667.835,1177.3200000000002,1932.1,245.5725,0.0,4476.7525,15.685,228.94,139.41,6321.2475,851.2475000000001,3436.05,18885.785,35289.814999999995,19900.295,25425.495000000003,18,4,7,3,0,Summer,20.6,29.7,253.0,100,0.0
2020-07-10 19:00:00,40.79,59228.005000000005,4512.4475,9442.7675,10057.5775,0.55,2069.38,386.1575,0.415,16.442500000000003,1111.095,1477.315,1928.5275,428.2275,0.0,4033.5475,15.1675,228.94,138.0575,3107.6325,861.895,3358.2275,15696.4875,29031.550000000003,21955.8825,30196.455,19,4,7,3,0,Summer,18.5,26.3,154.0,100,0.0
2020-07-10 20:00:00,39.0,56393.555,4500.7075,9819.4825,10031.4125,0.5700000000000001,2118.0575,385.3225,0.4525,16.04,2414.2575,861.8075,1924.11,517.5625,0.0,3953.085,12.1075,228.94,138.5075,1032.4525,836.0725,3443.6875,11671.6575,23090.1775,22354.275,33303.3775,20,4,7,3,0,Summer,16.6,21.4,96.0,100,0.0
2020-07-10 21:00:00,39.0,53719.9925,4446.35,10398.2875,9472.1,0.5525,2002.9875,386.3225,0.43,16.7075,1956.1575,190.385,1916.12,464.8175,0.0,3892.4675,12.085,228.94,138.94,75.3375,855.85,3748.955,8948.035,19599.615,22259.6975,34120.3775,21,4,7,3,0,Summer,15.9,14.6,33.0,96,0.0
2020-07-10 22:00:00,39.4,51435.47,4392.4525,10580.9375,9428.7175,0.5475000000000001,2131.8,385.6875,0.425,18.675,1816.2875,719.5525,1912.5875,452.5475,0.0,3892.1725,11.9225,228.94,137.6075,0.29,841.3824999999999,3682.0225,7960.45,18400.35,22527.1425,33035.119999999995,22,4,7,3,0,Summer,15.0,14.6,2.0,80,0.0
2020-07-10 23:00:00,36.8,47788.405,4320.514999999999,10074.8625,9264.975,0.53,2105.505,386.6925,0.41,18.755000000000003,699.4449999999999,475.0925,1905.99,404.625,0.0,3878.3275,12.0775,228.94,136.7275,0.235,851.5925,3800.4425,7868.6475,18300.455,21832.035,29487.95,23,4,7,3,0,Summer,13.8,12.9,0.0,48,0.0
2020-07-11 00:00:00,34.57,44854.76,4224.1225,9277.415,9022.7025,0.535,2191.015,385.5625,0.4049999999999999,18.942500000000003,249.8325,559.3125,1910.22,158.5075,0.0,3902.38,14.99,227.53,136.625,0.265,852.3175,4130.1025,7802.89,18226.1075,20876.695,26628.652500000004,0,5,7,3,1,Summer,12.9,11.2,0.0,38,0.0
2020-07-11 01:00:00,29.9,42878.335,4198.795,8967.91,8881.91,0.5175000000000001,1905.57,385.98,0.4125,19.1525,568.3050000000001,521.9825000000001,1904.105,178.1475,0.0,3901.8775,15.24,227.53,137.0925,0.285,854.0475,4072.6975,7778.0875,18132.1175,20141.37,24746.2175,1,5,7,3,1,Summer,12.2,11.9,0.0,83,0.0
2020-07-11 02:00:00,28.37,41024.465,4193.395,7926.4425,8794.682499999999,0.52,1814.64,385.98,0.41,19.505000000000003,554.2774999999999,1072.4225,1913.2975,190.2025,0.0,3902.445,15.1075,227.53,136.14249999999998,0.345,847.0875,3824.895,7257.8625,17379.9975,18921.745,23644.467499999995,2,5,7,3,1,Summer,11.8,12.2,0.0,81,0.0
2020-07-11 03:00:00,27.13,40253.3725,4188.8775000000005,7199.9025,8694.227499999999,0.52,1804.1275,385.98,0.4175,20.0375,435.04,1263.225,1919.7675,159.41750000000002,0.0,3905.055,15.2175,227.53,134.64999999999998,0.3325,834.5174999999999,3554.445,6947.315,16770.155,18084.2375,23483.2175,3,5,7,3,1,Summer,11.3,13.1,0.0,8,0.0
2020-07-11 04:00:00,26.1,39979.6825,4174.495,6776.955,8659.5025,0.5375,1787.5475,385.98,0.4275,19.9475,718.64,824.1225,1927.72,101.6675,0.0,3909.72,15.025,227.53,138.1175,1.5025,847.6475,3150.5275,7096.7775,16452.69,17609.985,23526.992500000004,4,5,7,3,1,Summer,11.0,13.0,0.0,52,0.0
2020-07-11 05:00:00,26.1,39888.1,4198.405,6575.3175,8658.3975,0.4975,1760.485,385.605,0.42,20.185,1449.79,737.0799999999999,1935.9175,132.905,0.0,3914.6225,15.12,227.53,138.4375,158.985,849.3925,2811.6175000000003,7193.535,16431.365,17379.805,23456.735,5,5,7,3,1,Summer,10.6,12.2,0.0,95,0.0
2020-07-11 06:00:00,26.09,41348.455,4255.6175,6581.0075,8723.985,0.505,1726.3049999999998,385.23,0.41,20.3525,280.8925,409.35,1946.9475,277.8225,0.0,3912.06,15.1875,227.53,137.60750000000002,1272.825,843.78,2768.41,6321.4325,16843.055,17416.5275,24505.4,6,5,7,3,1,Summer,10.9,11.4,28.0,92,0.0
2020-07-11 07:00:00,27.58,43514.7325,4336.375,7123.9,8574.3975,0.5075000000000001,1753.2525,385.1875,0.4175,20.1475,84.91,657.76,1963.0975,149.95,0.0,3910.2425,15.255,227.53,137.2925,4277.7575,838.1324999999999,2676.3025,4668.995,18072.4775,17836.7375,25442.255,7,5,7,3,1,Summer,12.0,10.5,123.0,68,0.0
2020-07-11 08:00:00,29.09,46879.98,4411.9775,7281.3525,8329.0725,0.5125,1798.16,385.98,0.4175,19.95,99.3825,1029.3575,1974.415,124.41,0.0,3940.075,15.2,227.53,132.8475,9403.3675,855.31,2653.5125,4794.575,23362.257500000003,17794.565,23517.7225,8,5,7,3,1,Summer,13.3,10.5,269.0,0,0.0
2020-07-11 09:00:00,28.34,50188.6975,4413.1425,6514.04,8122.68,0.5225,1838.325,385.9375,0.4075,19.6475,222.2375,884.135,1998.15,106.725,0.0,3940.3975,15.155,227.53,132.005,14789.4375,851.6875,2657.5325000000003,5450.8025,29415.79,16860.982500000002,20772.9075,9,5,7,3,1,Summer,14.8,12.8,434.0,12,0.0
2020-07-11 10:00:00,26.53,52055.425,4376.702499999999,5792.4425,8531.9575,0.515,1868.4,398.21,0.425,19.3825,368.7925,489.0475,2023.5775,167.2425,0.0,3970.38,15.425,225.825,132.2625,18294.5625,855.09,2601.81,5882.74,33346.634999999995,16591.01,18708.790000000008,10,5,7,3,1,Summer,16.1,14.6,570.0,17,0.0
2020-07-11 11:00:00,25.62,53378.0975,4346.385,5273.67,8581.005000000001,0.525,1871.1525,400.6775,0.42,19.55,304.7175,358.4275,2043.0225,117.1725,0.0,4068.7025,15.285,220.205,131.0275,20114.34,862.215,2477.645,6096.379999999999,35194.945,16126.505,18183.152500000004,11,5,7,3,1,Summer,17.5,15.5,675.0,26,0.0
