datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation
2020-12-07 23:00:00,41.5,56511.55,4462.4025,15683.0525,12253.425,8653.467499999999,431.0175,0.8825,29.7225,916.5325,870.395,1336.49,84.9375,0.0,8143.105,504.67,197.175,0.93,656.6525,4024.1625,4965.78,14874.7025,37020.9625,41636.8475,23,0,12,4,0,Winter,2.1,4.8,0.0,90,0.0
2020-12-08 00:00:00,41.12,52967.73,4400.765,15456.7975,12233.0375,7777.7575,431.06,0.9475,30.0075,1166.8,1758.525,1326.325,85.6075,0.0,8143.827499999999,483.12,188.8875,0.9225,663.3425,2918.67,5169.842500000001,13902.1325,35898.6525,39065.5975,0,1,12,4,0,Winter,2.9,5.2,0.0,93,0.0
2020-12-08 01:00:00,39.44,51209.65,4388.69,15643.4575,12117.745,7601.67,431.06,0.9225,30.135,1933.08,2375.7825,1310.2325,65.145,0.0,8150.3925,465.1625,180.71,0.8975,664.16,2105.4325,5120.3425,12990.739999999998,35793.932499999995,38218.91,1,1,12,4,0,Winter,3.2,5.6,0.0,93,0.0
2020-12-08 02:00:00,39.84,50104.7075,4384.44,15382.89,11622.5575,7411.9425,431.06,0.91,30.095,2263.3450000000003,2602.73,1310.105,61.2025,0.0,8153.8125,465.2575,179.48000000000002,0.8474999999999999,661.0325,1351.8825,5239.0275,12347.505,34848.45,37757.2025,2,1,12,4,0,Winter,4.7,9.7,0.0,97,0.0
2020-12-08 03:00:00,37.15,50664.54,4388.4825,15066.4225,11255.6975,7146.0650000000005,431.5175,0.8825000000000001,29.8775,2240.4875,2733.2725,1303.3125,70.4975,0.0,8154.055,467.1875,177.195,0.875,650.34,1206.4525,5285.77,12255.39,33899.7025,38409.15,3,1,12,4,0,Winter,5.0,9.3,0.0,96,0.0
2020-12-08 04:00:00,37.95,52048.915,4414.8525,15392.8675,11401.3575,7258.79,431.06,0.8674999999999999,29.66,1966.8075,2844.4225,1288.7475,78.3875,0.0,8156.535,477.2125,179.77,0.855,658.465,1189.535,5112.139999999999,12084.517499999998,34484.075,39964.39750000001,4,1,12,4,0,Winter,4.6,10.5,0.0,86,0.0
2020-12-08 05:00:00,41.11,55454.9725,4459.8875,16053.335,11847.6925,9270.875,431.06,0.88,29.015,1145.755,1669.1425,1289.075,54.595,0.0,8149.7725,482.8675,180.975,0.9125,660.195,1332.9925,5108.5125,12245.975,37602.9625,43208.997500000005,5,1,12,4,0,Winter,4.4,11.0,0.0,94,0.0
2020-12-08 06:00:00,51.58,62981.42,4544.485,16470.925,13624.16,12897.645,431.895,0.4475,28.41,734.345,458.6525,1280.1799999999998,65.295,0.0,8160.49,496.9775,183.9975,0.8775,659.4925000000001,1416.5975,5061.5525,12368.9875,43424.62499999999,50612.4325,6,1,12,4,0,Winter,3.3,8.4,0.0,61,0.0
2020-12-08 07:00:00,68.08,69458.3375,4700.945,16744.997499999998,15062.03,14625.3525,476.85,0.115,27.87,447.785,134.11,1282.6750000000002,122.01,0.0,8166.059999999999,496.9675,182.715,7.3075,661.5025,1554.925,5152.0625,12819.925,46909.23,56638.41249999999,7,1,12,4,0,Winter,3.5,11.5,0.0,67,0.0
2020-12-08 08:00:00,74.11,72190.9725,4764.8025,16845.265,15215.8425,15161.455,593.6525,0.0,27.37,564.93,1957.4775,1286.6325,249.9025,0.0,8160.4275,497.1125,178.495,318.9225,663.9725,1234.45,5270.7475,13125.4575,47816.215,59065.51500000001,8,1,12,4,0,Winter,3.8,12.2,0.0,84,0.0
2020-12-08 09:00:00,71.86,72384.73,4721.9,16809.165,15062.1725,15197.565,593.92,0.0,27.0125,420.94,1755.725,1290.4725,250.665,0.0,8155.2375,497.575,180.405,2132.585,664.97,1297.6675,4769.8325,14463.1225,47662.8225,57921.6075,9,1,12,4,0,Winter,3.9,12.3,0.0,89,0.0
2020-12-08 10:00:00,72.44,72680.2025,4650.5225,16642.715,14900.6375,14930.7825,593.9,0.0,26.6275,332.65,1137.375,1288.5975,162.805,0.0,8148.955,498.06,182.21,4649.145,660.675,1370.7725,3912.0125,16033.855,47068.035,56646.3475,10,1,12,4,0,Winter,4.0,12.0,16.0,49,0.0
2020-12-08 11:00:00,76.74,73324.5125,4598.5325,16733.575,14616.1625,14798.96,592.1225,0.0,26.275,431.4875,907.4,1289.8874999999998,88.765,0.0,8147.605,498.875,187.1525,6853.0275,661.3824999999999,1208.46,3086.0875,17124.760000000002,46740.81999999999,56199.7525,11,1,12,4,0,Winter,4.7,11.7,83.0,35,0.0
2020-12-08 12:00:00,77.43,72777.45999999999,4520.475,16692.3725,14892.305,14911.915,590.8,0.0,26.175,754.39,461.7625,1291.675,62.5375,0.0,8151.07,497.96,190.9325,7625.08,649.185,971.4475,2519.8675,16991.0825,47087.3925,55786.37749999999,12,1,12,4,0,Winter,5.8,11.6,147.0,50,0.0
2020-12-08 13:00:00,76.96,71537.875,4508.965,16739.934999999998,15195.5975,15120.6825,442.3725,0.1066666666666666,26.2675,693.895,120.965,1296.4375,211.97,0.0,8152.65,498.12,195.3425,6440.5275,663.5799999999999,829.525,2317.4975,15604.9225,47498.5875,55932.9525,13,1,12,4,0,Winter,6.6,11.8,174.0,53,0.0
2020-12-08 14:00:00,76.48,70778.7475,4498.237499999999,16590.04,15322.4975,15513.9825,431.06,0.125,26.44,791.99,155.85500000000002,1303.7525,261.68,0.0,8153.645,498.13,196.065,3712.33,661.635,815.5725,2650.2475,13241.82,47857.58,57536.9275,14,1,12,4,0,Winter,6.4,15.4,174.0,57,0.0
2020-12-08 15:00:00,77.48,71068.8325,4551.5650000000005,16591.02,15227.37,15487.315,431.2275,0.105,26.6925,1196.56,604.53,1314.5075,239.505,0.0,8155.9775,498.4875,196.4875,954.0875,652.9425,835.4175,3809.565,11704.6475,47736.9325,59364.185000000005,15,1,12,4,0,Winter,6.3,14.5,145.0,30,0.0
2020-12-08 16:00:00,81.07,73103.8725,4665.075000000001,16584.5975,15309.6575,15656.43,431.6425,0.105,26.935,1027.845,1426.545,1332.33,337.66,0.0,8159.01,499.01,195.795,21.2725,654.6325,737.2825,5754.345,12847.965,47982.3275,60255.9075,16,1,12,4,0,Winter,5.3,12.4,88.0,11,0.0
2020-12-08 17:00:00,78.97,74782.215,4733.3475,16540.5,15501.1075,15879.1775,431.2675,0.1075,27.005000000000003,1371.5875,1550.54,1335.9525,356.195,0.0,8158.505,499.585,194.82,1.07,654.9,737.6775,7032.795,14197.0375,48352.052500000005,60585.1775,17,1,12,4,0,Winter,3.7,13.8,18.0,8,0.0
2020-12-08 18:00:00,67.05,74509.17,4745.4925,16339.095,15507.9825,15714.3275,431.06,0.13,27.27,1322.46,1604.005,1339.8325,252.2175,0.0,8157.309999999999,509.13,196.0025,0.9725,656.3375,1074.27,7752.547500000001,15165.332500000002,47992.465,59343.8375,18,1,12,4,0,Winter,3.3,15.2,0.0,7,0.0
2020-12-08 19:00:00,65.12,72189.845,4704.395,16366.4725,15374.52,15691.925,431.6425,0.1125,27.4475,520.5225,1555.8975,1353.83,253.3725,0.0,8157.3875,510.1175,196.0825,0.94,655.4549999999999,1083.96,7574.045,14970.5425,47864.56,57219.302500000005,19,1,12,4,0,Winter,3.0,13.4,0.0,63,0.0
2020-12-08 20:00:00,59.46,67697.51,4598.3725,16128.305,14857.0575,15209.36,432.77,0.1125,27.5325,809.8175,912.725,1357.835,205.8275,0.0,8151.7225,511.53,193.52,0.8725,654.125,1223.935,6425.264999999999,13812.107500000002,46627.4925,53885.4025,20,1,12,4,0,Winter,2.8,12.5,0.0,100,0.0
2020-12-08 21:00:00,55.64,63771.7675,4547.4375,15960.125,14564.3625,14218.7375,432.77,0.09,27.7,1293.6825,795.7725,1358.3,256.1525,0.0,8153.1125,512.3275,197.12,0.9,650.77,1271.295,5373.005,12807.09,45175.995,50964.677500000005,21,1,12,4,0,Winter,2.6,12.6,0.0,54,0.0
2020-12-08 22:00:00,51.75,60509.265,4493.235,15920.8175,13744.705,12901.855,431.9325,0.11,28.44,1050.075,594.4325,1354.88,212.4975,0.0,8156.059999999999,512.7674999999999,195.93,0.8400000000000001,646.16,1163.9825,4720.2875,11945.7225,42999.31,48563.5425,22,1,12,4,0,Winter,2.4,12.6,0.0,91,0.0
2020-12-08 23:00:00,47.05,56703.8775,4460.515,15857.435,13150.95,11679.895,432.7275,0.1075,28.9475,1575.7,980.4075,1360.775,141.82500000000002,0.0,8153.465,507.9325,191.87,0.8525,657.89,1090.7825,4503.525,11558.275,41121.0075,45145.6025,23,1,12,4,0,Winter,2.0,11.2,0.0,96,0.0
2020-12-09 00:00:00,40.32,53838.35,4415.9375,15879.9325,13049.6775,11236.76,432.645,0.09,28.99,1099.73,1543.885,1356.125,81.8625,0.0,8152.4625,499.31,192.2125,0.855,661.6375,1009.785,4031.8075,10896.3725,40599.015,42941.97749999999,0,2,12,4,0,Winter,2.0,11.9,0.0,100,0.0
2020-12-09 01:00:00,41.24,52002.4575,4414.2,15724.0175,13012.7425,10644.7225,431.0575,0.115,29.0025,1870.7325,2242.5725,1355.83,73.5275,0.0,8151.6625,499.28,195.3525,0.88,661.19,896.5699999999999,4238.49,10979.4975,39812.54,41022.96,1,2,12,4,0,Winter,2.5,12.6,0.0,100,0.0
2020-12-09 02:00:00,38.8,51041.825,4400.6075,15772.3525,12635.855,9368.4,430.2675,0.0975,28.89,2060.1725,2732.3075,1352.1075,90.685,0.0,8151.155,500.1675,196.5275,0.89,657.1275,979.73,4396.485000000001,11220.505,38206.875,39821.31999999999,2,2,12,4,0,Winter,1.2,14.2,0.0,100,0.0
2020-12-09 03:00:00,36.08,51328.805,4422.025,15711.305,12657.8975,8695.51,430.89,0.1175,28.6525,2035.0275,2955.955,1345.6725,37.807500000000005,0.0,8155.7325,501.7525,196.9875,0.9075,651.5275,1394.895,4073.275,11274.5825,37495.6025,40054.2225,3,2,12,4,0,Winter,1.4,11.9,0.0,100,0.3
2020-12-09 04:00:00,36.4,52733.1125,4456.21,15631.6675,12969.7475,9245.675,429.7625,0.1025,28.2975,1956.15,2654.4675,1333.905,39.41,0.0,8150.245,501.725,196.065,0.87,659.64,1793.3125,3926.5325,11550.24,38276.85249999999,41182.872500000005,4,2,12,4,0,Winter,1.9,14.1,0.0,100,0.1
2020-12-09 05:00:00,40.19,56482.8275,4491.935,15280.0175,13690.5575,11527.74,429.5125,0.105,27.785,1508.535,1554.1925,1318.3625,43.6225,0.0,8153.889999999999,501.015,195.3725,0.9225,659.835,1667.845,3743.83,11266.517500000002,40927.8275,45216.31,5,2,12,4,0,Winter,2.5,14.4,0.0,100,0.2
2020-12-09 06:00:00,52.48,63829.185,4568.195,16129.8225,14625.2625,14735.3525,429.8075,0.105,27.0525,1508.1925,185.9925,1314.01,219.98,0.0,8153.6075,504.135,194.6125,0.87,658.8625,1628.1475,3596.035,11327.2375,45920.245,52501.9475,6,2,12,4,0,Winter,2.9,17.0,0.0,100,0.0
2020-12-09 07:00:00,69.0,70776.7,4669.2825,16737.697500000002,15630.795,15657.355,430.0975,0.08,26.8625,911.75,535.6225000000001,1309.0225,288.0425,0.0,8147.9475,503.0875,192.7525,11.4875,657.9725,1516.515,3554.255,11348.605,48455.94500000001,59428.095,7,2,12,4,0,Winter,2.5,14.8,0.0,100,0.2
2020-12-09 08:00:00,95.8,72923.1575,4737.8525,16816.8075,15943.53,15718.0225,478.5025,0.0849999999999999,26.635,836.4375,1133.1125,1319.5825,232.06,0.0,8165.46,502.95,190.8725,136.435,651.6324999999999,1433.73,3263.66,11123.32,48956.8625,61799.8375,8,2,12,4,0,Winter,2.2,16.2,0.0,100,0.5
2020-12-09 09:00:00,105.39,73453.83499999999,4702.9575,16787.5625,16289.1825,15925.7875,608.2125,0.0,26.7525,1225.5549999999998,1015.72,1309.915,403.0175,0.0,8171.18,502.7775,190.33,641.95,660.015,1393.215,2714.635,11165.69,49610.745,62288.14499999999,9,2,12,4,0,Winter,2.4,16.8,0.0,100,0.4
2020-12-09 10:00:00,105.39,74513.58,4697.705,16763.585,16393.95,16165.12,665.165,0.0,26.6675,1658.2424999999998,1203.7,1308.9525,564.145,0.0,8162.1525,502.55,189.5875,1274.5575,654.925,1404.965,2079.22,11329.545,49987.82,63184.035,10,2,12,4,0,Winter,2.6,17.8,3.0,100,0.2
2020-12-09 11:00:00,105.39,75524.9475,4653.8025,16784.197500000002,16322.84,16001.18,721.275,0.0,26.7575,1206.0425,1470.065,1298.33,236.595,0.0,8157.7825,498.955,187.34,1628.79,661.1675,1434.0125,1741.62,10993.15,49829.4925,64531.79749999999,11,2,12,4,0,Winter,3.0,16.5,23.0,100,0.0
2020-12-09 12:00:00,105.37,75336.7175,4590.05,16784.1,16396.1375,16106.5125,722.405,0.0,26.8525,1075.6,1200.9525,1295.8575,308.9175,0.0,8165.5875,498.82,191.345,1750.4925,651.1675,1579.49,1598.475,11123.2825,50009.155,64213.435,12,2,12,4,0,Winter,4.0,15.3,106.0,100,0.0
2020-12-09 13:00:00,105.39,74359.1575,4597.875,16560.2875,16358.61,16122.4,710.1475,0.0,26.8025,879.4549999999999,1278.8225,1311.0175,457.05,0.0,8161.05,498.785,194.21,1516.975,654.7975,1486.03,1620.855,10989.8025,49751.445,63369.355,13,2,12,4,0,Winter,4.5,13.5,82.0,100,0.0
2020-12-09 14:00:00,105.39,73409.2175,4555.71,16325.2075,16497.42,16094.075,647.1675,0.0,27.2975,860.9525,1274.1325,1319.18,269.43,0.0,8167.695,498.45,193.025,971.87,659.925,1494.3525,1722.0375,10332.580000000002,49563.87,63076.6375,14,2,12,4,0,Winter,2.8,13.3,82.0,100,0.0
2020-12-09 15:00:00,103.22,73000.2925,4603.57,16406.2975,16653.405,15986.535,678.43,0.0,27.6525,757.62,2143.8975,1339.0825,388.96,0.0,8168.0275,498.785,188.1,301.58,649.2225,1411.3575,2010.335,10054.884999999998,49724.6675,62945.4075,15,2,12,4,0,Winter,2.7,12.6,39.0,100,0.2
2020-12-09 16:00:00,105.39,73809.52249999999,4690.3225,16347.195,16837.62,15898.1075,713.4,0.0,27.34,1791.2225,1606.5575,1348.515,463.275,0.0,8169.4175,507.41,185.015,10.955,647.9525,1351.3325,2237.795,10102.195,49796.3225,63707.32749999999,16,2,12,4,0,Winter,2.5,14.6,32.0,100,0.2
2020-12-09 17:00:00,114.0,75176.0225,4772.8675,16335.1525,16855.697500000002,15715.695,790.79,0.0,27.165,2570.295,2197.3,1356.76,508.49,0.0,8169.21,500.6075,183.165,1.02,649.5925,1519.3225,2453.85,10612.31,49697.335,64563.71250000001,17,2,12,4,0,Winter,2.2,14.9,7.0,100,0.0
2020-12-09 18:00:00,105.39,74264.5675,4777.8975,16313.62,16700.215,15576.705,608.1175000000001,0.0966666666666666,27.3475,1621.72,1643.92,1361.435,434.88,0.0,8161.7775,501.1825,185.685,0.975,650.1375,1812.225,2659.8225,11047.235,49198.6575,63217.3325,18,2,12,4,0,Winter,1.8,16.1,0.0,100,0.0
2020-12-09 19:00:00,89.36,72181.1425,4729.635,16328.8975,16271.6075,15819.905,454.345,0.1,27.5675,1083.1975,1096.2025,1369.34,275.455,0.0,8160.3375,501.3575,185.3975,0.9475,649.9024999999999,2307.1825,2682.28,11364.84,48874.755000000005,60816.302500000005,19,2,12,4,0,Winter,1.7,16.8,0.0,100,0.0
2020-12-09 20:00:00,62.2,68035.4675,4610.185,16029.5175,15834.9325,15328.1325,433.56,0.11,27.692500000000003,570.91,367.7625,1368.8775,205.4025,0.0,8155.335,502.355,187.86,0.8975,647.33,2894.81,2635.0325,11715.205000000002,47626.1425,56320.2625,20,2,12,4,0,Winter,1.3,16.3,0.0,95,0.0
2020-12-09 21:00:00,49.11,64304.0775,4567.505,15364.12,15058.64,14287.0475,434.02,0.09,28.1775,560.835,200.555,1379.635,60.3875,0.0,8159.0825,503.0475,190.5625,0.915,651.6075000000001,2930.7725,2444.9425,11384.1575,45143.8275,52919.92,21,2,12,4,0,Winter,1.2,15.7,0.0,91,0.0
2020-12-09 22:00:00,46.79,61243.4025,4519.1125,15550.99,14191.2,12638.82,434.0625,0.12,29.0075,1588.4175,979.7475,1401.8875,56.47,0.0,8161.7975,512.6899999999999,188.9575,0.845,657.2325,2679.78,2385.395,11043.490000000002,42815.0725,50199.91249999999,22,2,12,4,0,Winter,1.1,15.0,0.0,98,0.0
2020-12-09 23:00:00,42.55,57758.65,4518.612499999999,15799.365,13976.4325,11258.935,433.56,0.1525,29.455,1806.4075,1675.915,1414.805,37.01,0.0,8160.1875,513.7774999999999,189.1925,0.8725,656.5375,2819.99,2296.44,11087.73,41468.2925,46670.92,23,2,12,4,0,Winter,1.0,14.6,0.0,84,0.0
2020-12-10 00:00:00,40.7,54461.415,4486.775,15496.875,12949.805,9826.9475,433.56,0.125,29.6175,1660.3025,2343.2225,1419.7625,62.28,0.0,8124.1,508.9875,193.07,0.86,619.935,2827.69,2390.3825,11187.75,38707.1875,43273.665,0,3,12,4,0,Winter,0.9,14.6,0.0,86,0.0
2020-12-10 01:00:00,38.24,51977.23,4456.6975,15071.3475,12555.36,8924.282500000001,433.81,0.1225,29.6325,2242.695,2967.71,1413.215,63.465,0.0,8018.405,509.1275,195.2425,0.885,624.4125,2291.1475,2517.355,10742.765,36984.8,41234.465,1,3,12,4,0,Winter,0.7,14.9,0.0,95,0.0
2020-12-10 02:00:00,36.92,51046.5375,4460.4125,14750.1025,12672.7275,8345.0825,434.145,0.2,29.59,2177.5550000000003,2758.405,1408.7775,137.22,0.0,8059.635,509.065,194.0425,0.8775,623.1,1831.9625,2448.07,10287.32,36202.0575,40759.2175,2,3,12,4,0,Winter,0.2,15.9,0.0,96,0.0
2020-12-10 03:00:00,35.88,51295.395,4470.21,15244.0775,12709.1575,8229.255,433.98,0.125,29.45,2271.9175,2980.9325,1390.215,134.165,0.0,8152.3575,509.04,192.295,0.8875,612.375,1940.995,2184.0175,10120.49,36616.47,41174.905,3,3,12,4,0,Winter,0.1,16.5,0.0,99,0.0
2020-12-10 04:00:00,36.19,52874.2525,4485.29,15541.2275,12873.785,8512.165,433.77,0.1025,29.225,2357.55,2919.8525,1379.5025,154.06,0.0,8149.49,509.3375,192.3575,0.8925000000000001,618.3775,2010.625,2082.415,10112.785,37360.9475,42761.4675,4,3,12,4,0,Winter,-0.2,16.4,0.0,100,0.0
2020-12-10 05:00:00,42.5,56693.32,4508.5975,15801.24,13415.9825,10489.5425,433.56,0.11,28.81,2193.025,2205.39,1374.2425,214.2075,0.0,8171.5275,514.1375,195.29,0.9275,617.9325,1718.625,2019.7925,9836.392500000002,40140.325,46856.9275,5,3,12,4,0,Winter,-0.2,15.1,0.0,100,0.0
2020-12-10 06:00:00,53.8,64003.4375,4578.35,16297.2125,14437.1175,13352.825,434.105,0.11,28.2175,1191.74,545.35,1354.295,299.625,0.0,8156.1625,513.4125,194.5525,0.8825000000000001,591.955,1497.9625,1937.7675,9668.8825,44521.26,54334.555,6,3,12,4,0,Winter,-0.4,15.4,0.0,100,0.0
2020-12-10 07:00:00,72.93,70747.33,4659.2325,16490.465,15708.74,14392.37,437.51,0.09,27.9725,682.745,585.12,1333.9425,359.1325,0.0,8169.545,511.175,191.1675,10.3875,594.7975,1412.7275,1727.6925,9503.115,47029.085,61244.215,7,3,12,4,0,Winter,-0.7,16.4,0.0,100,0.0
2020-12-10 08:00:00,96.43,73079.9325,4766.1625,16522.690000000002,15988.49,14542.2325,591.4425,0.0,27.535,1087.2475,1926.675,1329.005,400.925,0.0,8177.665,510.795,191.6425,169.6,623.19,1195.0125,1558.275,9418.98,47644.855,63660.9525,8,3,12,4,0,Winter,-0.9,16.3,0.0,100,0.0
2020-12-10 09:00:00,93.94,73355.545,4746.79,16529.99,16078.7825,14636.8375,596.72,0.0,27.365,2179.5075,1314.705,1322.06,363.905,0.0,8178.815,511.6325,190.6725,622.1425,624.295,1237.2775,1333.365,9625.54,47842.33,63730.005,9,3,12,4,0,Winter,-1.0,15.1,0.0,100,0.0
2020-12-10 10:00:00,92.48,73445.4675,4708.0650000000005,16487.905,16130.24,14763.46,597.5525,0.0,27.4925,1321.65,1447.1025,1312.755,324.995,0.0,8179.405,512.2674999999999,191.6475,1390.3775,619.615,1103.33,1089.6125,9929.135,47979.1575,63516.3325,10,3,12,4,0,Winter,-1.0,12.6,7.0,97,0.0
2020-12-10 11:00:00,92.99,74360.3225,4677.26,16437.725,16190.225,14786.0175,638.4975,0.0,27.5225,1876.0975,1420.0075,1306.2025,355.9225,0.0,8174.29,512.8425,186.84,1862.4475,620.8625,939.695,799.9525,9941.48,48052.465,64418.8425,11,3,12,4,0,Winter,-0.7,12.2,34.0,99,0.0
2020-12-10 12:00:00,86.82,74900.105,4620.725,16434.6525,16165.12,14696.11,661.71,0.0,27.93,2095.49,1780.815,1308.5575,631.8075,0.0,8170.9075,513.5925,184.925,1816.9125,622.575,789.9625,676.0675,9844.0325,47957.592500000006,65056.0725,12,3,12,4,0,Winter,-0.7,11.9,45.0,100,0.0
2020-12-10 13:00:00,93.1,74292.4925,4625.965,16465.37,16160.28,14725.14,661.0474999999999,0.0,27.77,2385.68,853.6875,1328.5225,712.9875,0.0,8173.8675,520.4975,190.55,1364.375,619.655,695.385,637.9075,9365.1425,48011.8375,64927.34999999999,13,3,12,4,0,Winter,-0.4,11.2,87.0,100,0.0
2020-12-10 14:00:00,85.24,72809.915,4635.0325,16346.075,16458.0925,14883.3,659.7525,0.0,27.735,1642.7875,1829.755,1346.7325,582.0600000000001,0.0,8169.4025,527.0425,193.8725,744.9625,666.985,638.4325,708.73,8655.95,48347.22,64153.965,14,3,12,4,0,Winter,0.0,11.1,75.0,100,0.0
2020-12-10 15:00:00,89.68,72852.54250000001,4686.3325,16190.87,16877.5575,14933.945,747.325,0.0,27.835,1145.1125,2166.24,1358.5225,632.13,0.0,8168.64,527.3475,195.105,221.59,657.7025,655.91,847.625,8402.11,48749.6975,64450.43250000001,15,3,12,4,0,Winter,-0.1,11.9,38.0,100,0.0
2020-12-10 16:00:00,101.0,73626.5925,4790.7225,16151.2125,17096.115,14903.7925,771.255,0.0,27.8675,1749.1625,1726.2825,1374.2125,600.8375,0.0,8170.465,527.3399999999999,192.485,9.3775,658.78,650.36,1056.0175,8481.5275,48922.375,65145.065,16,3,12,4,0,Winter,-0.2,12.5,20.0,100,0.0
2020-12-10 17:00:00,105.41,75124.7425,4843.7575,16120.925,17254.22,14767.5925,838.76,0.0,27.91,1963.4075,1961.6375,1387.7575,600.525,0.0,8168.54,527.1949999999999,193.1025,1.02,660.0175,661.0074999999999,1431.55,8925.6175,48981.497500000005,66199.125,17,3,12,4,0,Winter,-0.4,12.2,5.0,100,0.0
2020-12-10 18:00:00,93.56,74423.31,4862.0175,16083.9175,17131.28,14635.9225,646.2925,0.045,28.115,1459.755,1074.59,1396.63,453.74,0.0,8162.9175,527.7975,193.3375,0.955,665.035,924.765,1907.025,9545.1325,48497.4125,64878.1775,18,3,12,4,0,Winter,-0.5,12.4,0.0,100,0.0
2020-12-10 19:00:00,75.22,72280.895,4819.1775,16063.3625,16855.0875,14547.825,492.72,0.0666666666666666,28.355,1177.535,270.4725,1410.15,341.1225,0.0,8167.9125,527.6825,193.8025,0.9375,669.3575000000001,1367.4825,2218.96,10157.830000000002,47958.995,62123.065,19,3,12,4,0,Winter,-0.6,11.6,0.0,100,0.0
2020-12-10 20:00:00,61.74,68355.935,4728.1175,16025.04,15964.81,14297.36,433.9775,0.0574999999999999,28.425,545.82,476.65,1409.325,266.5375,0.0,8159.7275,523.5725,193.685,0.8325,661.7775,1685.475,2543.565,10633.8525,46721.1875,57722.0825,20,3,12,4,0,Winter,-0.7,10.1,0.0,100,0.0
2020-12-10 21:00:00,51.01,64933.02,4664.6125,15652.9325,15529.705,12858.2625,433.895,0.0533333333333333,28.695,602.6825,156.6775,1414.435,175.4875,0.0,8154.9625,519.9925,193.5525,0.87,654.1375,1910.6575,2808.6775,10974.74,44474.795,53958.28,21,3,12,4,0,Winter,-0.6,9.1,0.0,100,0.0
2020-12-10 22:00:00,46.63,61681.0425,4630.5650000000005,15139.39,14645.61,11226.3325,433.56,0.0533333333333333,29.575,620.87,554.7025,1436.645,246.6875,0.0,8163.9075,519.0575,192.325,0.84,654.7875,2110.77,3066.99,11492.4975,41444.8925,50188.545,22,3,12,4,0,Winter,-0.6,9.1,0.0,100,0.0
2020-12-10 23:00:00,42.92,57712.9,4588.3825,14509.89,13947.2625,9659.1475,434.315,0.055,29.8025,2140.3625,1115.9625,1447.8025,71.5175,0.0,8157.6825,516.44,192.305,0.8525,663.71,2438.41,3635.6425,12182.607499999998,38550.615000000005,45530.2925,23,3,12,4,0,Winter,-0.6,9.7,0.0,100,0.0
2020-12-11 00:00:00,40.55,54909.4875,4527.0825,13976.5,12794.2775,7541.9025,434.48,0.0475,29.9125,1192.9375,1455.3975,1453.4325,42.94,0.0,8158.519999999999,509.035,190.21,0.8475,675.5925,2752.1275,4008.46,12784.89,34747.16,42124.5975,0,4,12,4,0,Winter,-0.6,9.5,0.0,100,0.0
2020-12-11 01:00:00,36.75,53597.405,4521.33,14051.7325,12492.685,6492.93,434.9825,0.05,30.0525,1404.99,2278.5,1438.69,60.035,0.0,8159.610000000001,507.0375,190.115,0.875,662.73,3044.73,4856.15,13921.81,33472.329999999994,39675.595,1,4,12,4,0,Winter,-0.6,7.8,0.0,100,0.0
2020-12-11 02:00:00,37.09,52766.21,4539.0175,13874.8775,12701.9075,6196.395,434.105,0.075,30.2775,2233.54,2406.685,1421.17,43.4525,0.0,8159.77,507.03,192.7375,0.8525,704.2574999999999,3144.265,5881.77,15030.5275,33207.285,37735.6825,2,4,12,4,0,Winter,-0.8,9.9,0.0,100,0.0
2020-12-11 03:00:00,34.72,52990.8825,4527.9125,13718.4325,12443.3375,5786.64,434.065,0.055,30.0375,2347.2825,2665.475,1415.64,115.865,0.0,8157.715,507.205,196.5175,0.8775,705.175,3275.13,7190.9025,16526.3275,32382.475,36464.555,3,4,12,4,0,Winter,-0.8,11.2,0.0,100,0.0
2020-12-11 04:00:00,33.65,54236.7275,4554.25,13751.5725,12515.8,5931.35,433.8575,0.0333333333333333,29.84,2332.505,2879.1400000000003,1410.4675,42.0575,0.0,8154.29,506.8525,198.035,0.8575,718.5,3819.2975,8161.0275,17987.957500000004,32632.58,36248.77,4,4,12,4,0,Winter,-0.8,9.5,0.0,100,0.0
2020-12-11 05:00:00,37.08,57368.875,4589.9175,13750.6025,13128.32,7123.7275,434.235,0.0333333333333333,29.345,1982.99,1883.5275,1391.7275,35.9775,0.0,8118.9175,509.75,204.935,0.8975,716.8625,4554.577499999999,8648.0425,19221.14,34436.885,38147.735,5,4,12,4,0,Winter,-0.8,9.8,0.0,98,0.0
2020-12-11 06:00:00,38.78,64277.0525,4638.049999999999,14147.5125,14257.9975,8319.045,432.9425,0.04,28.7525,552.3925,725.9575,1350.555,33.6025,0.0,7822.91,509.58,203.87,0.8725,691.3625,5110.055,9835.135,20968.27,37157.4975,43308.7825,6,4,12,4,0,Winter,-0.9,11.2,0.0,100,0.0
