Date,EUA_Price
2025-10-03,76.30500030517578
2025-10-06,75.875
2025-10-07,75.36499786376953
2025-10-08,76.0999984741211
2025-10-09,76.23999786376953
2025-10-10,76.34500122070312
2025-10-13,75.1449966430664
2025-10-14,73.99500274658203
2025-10-15,75.05999755859375
2025-10-16,76.40499877929688
2025-10-17,76.38500213623047
2025-10-20,76.66000366210938
2025-10-21,76.42500305175781
2025-10-22,75.48500061035156
2025-10-23,75.41500091552734
2025-10-24,75.34600067138672
2025-10-27,74.8550033569336
2025-10-28,75.38500213623047
2025-10-29,75.9000015258789
2025-10-30,75.74500274658203
2025-10-31,75.52999877929688
2025-11-03,78.23500061035156
2025-11-04,79.16999816894531
2025-11-05,78.41500091552734
2025-11-06,77.31999969482422
2025-11-07,76.62000274658203
2025-11-10,76.93499755859375
2025-11-11,77.68499755859375
2025-11-12,78.87999725341797
2025-11-13,78.27999877929688
2025-11-14,77.9800033569336
2025-11-17,76.86000061035156
2025-11-18,78.18000030517578
2025-11-19,77.63500213623047
2025-11-20,78.25
2025-11-21,77.4749984741211
2025-11-24,77.58499908447266
2025-11-25,78.79499816894531
2025-11-26,78.48500061035156
2025-11-27,79.2750015258789
2025-11-28,80.07499694824219
2025-12-01,79.55999755859375
2025-12-02,78.75499725341797
2025-12-03,78.76000213623047
2025-12-04,79.41999816894531
2025-12-05,78.80000305175781
2025-12-08,78.98500061035156
2025-12-09,79.63999938964844
2025-12-10,78.99500274658203
2025-12-11,80.7750015258789
2025-12-12,80.6500015258789
2025-12-15,82.02999877929688
2025-12-16,82.1050033569336
2025-12-17,81.31999969482422
2025-12-18,80.91500091552734
2025-12-19,81.77999877929688
2025-12-22,82.33499908447266
2025-12-23,83.06500244140625
2025-12-24,82.80999755859375
2025-12-29,82.06999969482422
2025-12-30,81.94499969482422
2025-12-31,82.02999877929688
