datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation,price_lag_1,price_lag_24,price_lag_48,price_lag_168,price_rolling_mean_24,price_rolling_std_24,load_lag_24,renewable_lag_24,residual_load_lag_24,target_price_24h
2020-03-29 18:00:00,7.81,55510.23,4801.7925,5208.33,3621.8975,1426.995,412.59,27.38,388.335,1358.9825,85.28,6329.99,346.165,163.46,1952.6325,708.5174999999999,4891.2225,27325.27,40415.17999999999,10669.8125,15095.05000000001,18,6,3,1,1,Spring,3.6,29.0,151.0,61,0.0,0.08,17.14,21.8,11.04,4.65125,10.11973161377208,51567.64,33073.86,18493.78,27.94
2020-03-29 19:00:00,16.99,55358.4875,4853.74,5058.17,4034.1625,1468.6475,406.135,27.62,318.305,1360.6875,116.0825,6556.93,410.755,187.7725,266.09000000000003,713.3,5184.52,25217.2925,36998.4125,10967.115,18360.075000000004,19,6,3,1,1,Spring,2.6,26.9,93.0,25,0.0,7.81,19.97,26.72,19.78,4.527083333333334,9.940293267988556,54986.5925,30355.96,24630.6325,38.93
2020-03-29 20:00:00,17.9,55149.51,4882.0125,5394.4375,4282.72,1471.4725,406.1425,27.66,532.69,1356.9525,147.0575,6587.335,418.5375,191.9875,0.6174999999999999,717.3375000000001,5288.639999999999,23135.885,34811.16499999999,11554.7725,20338.34500000001,20,6,3,1,1,Spring,1.3,21.9,10.0,4,0.0,16.99,21.93,30.0,22.93,4.359166666666666,9.663723252527706,57586.0275,31664.145,25921.8825,35.7
2020-03-29 21:00:00,17.45,53218.2175,4895.09,6061.8825,4375.6475,1459.0825,406.14,28.15,562.9375,1355.615,63.99,6586.92,432.645,198.7825,0.3,724.2825,5386.4275,20307.435,32008.8575,12302.7525,21209.36,21,6,3,1,1,Spring,0.7,18.9,0.0,0,0.0,17.9,17.02,24.94,19.45,4.377083333333333,9.688583815015232,53873.49,32135.9425,21737.5475,28.6
2020-03-29 22:00:00,20.14,52501.4925,4863.32,6858.715,4378.26,1444.03,408.1,28.72,944.6825,1357.615,131.97,6599.4,432.6875,199.1825,0.315,728.5575,5031.73,17849.9175,29234.8675,13089.105,23266.625,22,6,3,1,1,Spring,-0.4,14.0,0.0,0,0.0,17.45,16.39,23.19,14.36,4.533333333333333,9.918258379138836,50687.655,31090.3175,19597.3375,27.01
2020-03-29 23:00:00,20.59,49302.6125,4811.22,6581.085,4167.1775,1423.1475,408.6525,29.445,682.4625,1344.08,39.0275,6593.577499999999,432.495,199.99,0.2825,730.0675,4439.985,15795.14,26429.735,12580.0625,22872.87750000001,23,6,3,1,1,Spring,-1.7,9.5,0.0,0,0.0,20.14,16.27,24.91,14.79,4.713333333333334,10.176362494682659,49180.925,29684.7475,19496.177500000005,24.38
2020-03-30 00:00:00,18.1,47047.59,4716.485,6152.66,4754.535,1454.33,408.645,29.875,332.125,1338.7325,38.8725,6597.035,444.0575,202.95,0.3675,731.21,4153.535,14020.38,24268.3725,12770.17,22779.217499999995,0,0,3,1,0,Spring,-3.8,9.1,0.0,0,0.0,20.59,16.0,25.16,11.05,4.800833333333333,10.286065676508427,46048.14,29021.475,17026.664999999997,23.39
2020-03-30 01:00:00,17.81,45396.8875,4702.14,5814.0725,4834.3325,1462.3075,408.64,30.415,663.3924999999999,1337.69,20.6675,6593.67,444.075,202.52,0.4,731.155,3886.5175,12455.03,22402.445,12519.3525,22994.4425,1,0,3,1,0,Spring,-3.5,8.3,0.0,0,0.0,18.1,11.76,21.93,12.07,5.0529166666666665,10.535149646763715,43418.5975,28926.305000000004,14492.2925,19.69
2020-03-30 02:00:00,19.65,44722.91,4677.2575,5901.9325,4945.92,1470.2925,408.64,30.3175,2508.3075,1346.2075,84.5625,6604.219999999999,443.9825,201.9375,0.4275,729.5699999999999,3483.2225,11452.075,21043.7525,12726.785,23679.1575,2,0,3,1,0,Spring,-3.3,9.7,0.0,0,0.0,17.81,11.05,21.09,10.0,5.41125,10.888334129181159,40014.6525,29183.627499999995,10831.025,19.91
2020-03-30 03:00:00,17.61,44584.46,4695.6775,5548.3925,4941.0650000000005,1508.315,408.6375,29.9925,2610.7825000000003,1349.9075,49.3825,6617.775,444.0525,199.2375,0.445,711.9475,3327.465,11272.925,20695.8025,12406.410000000002,23888.6575,3,0,3,1,0,Spring,-3.4,11.1,0.0,1,0.0,19.65,6.6,21.67,10.17,5.87,11.168919219053148,41322.1975,29531.97,11790.227500000008,19.59
2020-03-30 04:00:00,16.99,46024.9575,4711.3975,5810.045,5182.045,1523.82,408.64,29.6775,506.3,1358.1675,30.0325,6597.5925,443.9575,199.28,0.5175,717.6775,4295.46,11293.6275,21689.2025,12924.55,24335.755,4,0,3,1,0,Spring,-3.2,11.8,0.0,0,0.0,17.61,3.32,19.38,9.28,6.439583333333334,11.379797308184276,41270.8725,30327.972500000003,10942.899999999994,19.01
2020-03-30 05:00:00,19.94,49103.15,4758.077499999999,7295.175,5921.865,1838.3825,408.6475,29.5925,146.645,1367.9025,50.25749999999999,6630.685,444.9725,197.9975,0.5525,722.195,4572.825,11410.185,22159.8,15464.07,26943.35,5,0,3,1,0,Spring,-3.4,10.8,0.0,0,0.0,16.99,1.55,18.8,9.28,7.2058333333333335,11.652126104433435,41394.805,31397.300000000003,9997.504999999996,23.95
2020-03-30 06:00:00,24.94,54637.81,4838.92,8045.915,6803.5325,2180.4225,409.06,29.67,713.175,1356.4175,64.9025,6652.797500000001,450.395,197.8625,9.1825,714.3675000000001,4351.7625,11677.4475,22298.6325,17438.93,32339.1775,6,0,3,1,0,Spring,-3.7,10.2,0.0,0,0.0,19.94,0.08,18.44,12.76,8.241666666666665,12.087955437817545,41094.96,32551.6975,8543.2625,30.97
2020-03-30 07:00:00,31.44,58431.6275,4910.56,8351.2325,7516.4575,2481.11,408.6325,27.04,925.6925,1354.3874999999998,94.9275,6733.2025,450.7425,196.37,966.5175,710.655,4019.5325,11818.755,23164.680000000004,18757.432500000003,35266.947499999995,7,0,3,1,0,Spring,-4.0,9.9,1.0,0,0.0,24.94,0.96,18.96,20.0,9.511666666666667,12.865795119539536,42034.09,33122.7475,8911.342499999999,42.3
2020-03-30 08:00:00,30.94,61310.8475,4943.37,8573.8375,7634.3775,2739.73,408.635,25.2625,1718.26,1348.0525,200.685,6775.83,449.9625,194.045,5136.0075,713.2875,4281.73,10391.455,26301.3,19356.58,35009.5475,8,0,3,1,0,Spring,-2.5,12.7,69.0,89,0.0,31.44,2.59,18.91,23.99,10.692916666666667,13.489021777522984,44905.65,36760.7925,8144.857499999998,35.11
2020-03-30 09:00:00,26.11,62114.76,4917.9025,8733.0725,7872.365,2545.9775,408.6425,25.1925,1171.155,1336.32,201.3725,6686.5175,449.6775,192.415,10848.5325,706.8175,4502.0625,8701.6375,30507.8275,19560.057500000003,31606.932500000003,9,0,3,1,0,Spring,-0.5,13.3,187.0,92,0.0,30.94,2.93,17.22,20.08,11.65875,13.736607489700056,48317.9325,41644.915,6673.017500000002,25.75
2020-03-30 10:00:00,22.4,63299.0475,4823.0625,8846.907500000001,7840.845,2256.075,406.2175,25.1075,1299.32,1341.8575,163.99,6676.335,429.905,187.51,16202.68,685.4075,4754.76,8523.695,35810.045,19350.045,27489.0025,10,0,3,1,0,Spring,1.8,15.3,338.0,92,0.0,26.11,-0.03,13.08,15.84,12.593333333333334,13.66963587399215,51164.27,43420.67250000001,7743.597499999989,23.94
2020-03-30 11:00:00,21.09,65046.3275,4768.17,8934.0975,7365.06,2155.0675,406.5175,24.98,446.7425,1351.0225,139.01,6647.4475,424.5925,186.385,20315.4675,702.78,4809.495,8697.525,40080.69,18860.7425,24965.6375,11,0,3,1,0,Spring,3.1,20.7,435.0,100,0.0,22.4,-0.08,9.9,10.66,13.475416666666668,13.498247866705203,55120.4825,46086.65000000001,9033.83249999999,19.78
2020-03-30 12:00:00,21.09,64933.1325,4758.4875,8979.0025,7440.797500000001,2163.51,406.135,24.8475,2759.7650000000003,1373.3575,167.51999999999998,6641.0,404.735,181.19,21856.825,716.7425000000001,4112.97,8835.4575,41104.6175,18989.445,23828.515,12,0,3,1,0,Spring,2.9,21.7,379.0,100,0.0,21.09,-1.13,6.51,10.7,14.40125,13.211907775382578,56211.09,47260.79,8950.299999999996,20.0
2020-03-30 13:00:00,19.12,63781.3025,4730.925,8949.5175,7150.945,2077.8725,406.54,24.6575,2421.9225,1385.595,122.6825,6592.9375,402.305,179.815,22363.415,706.7125,3462.0825,8749.065,40813.76500000001,18584.875,22967.53749999999,13,0,3,1,0,Spring,2.6,19.9,241.0,100,0.2,21.09,-10.87,5.12,10.62,15.650833333333333,12.088278877982653,55893.2825,47202.24,8691.042500000003,18.39
2020-03-30 14:00:00,17.07,62236.65,4724.0375,8383.2075,6949.3775000000005,2100.835,406.1575,24.3925,2169.75,1418.595,121.485,6555.0425,413.5225,187.1025,21578.0675,718.6899999999999,2557.2425000000003,9033.095,39432.5225,17839.577500000003,22804.1275,14,0,3,1,0,Spring,2.5,23.0,154.0,100,0.1,19.12,-15.8,1.0,10.92,17.020416666666666,10.062306105792269,54833.7325,47515.1825,7318.549999999996,17.5
2020-03-30 15:00:00,15.8,60486.7275,4756.13,8471.9875,7336.047500000001,2055.4675,406.1575,24.2725,1889.2725,1433.23,108.7775,6577.855,440.66,200.665,19240.305,716.7075,2299.6725,9031.2475,36869.3625,18269.660000000003,23617.365000000005,15,0,3,1,0,Spring,2.4,19.7,269.0,89,0.1,17.07,-10.79,-0.72,12.07,18.128333333333334,8.149048312888754,54400.59,46515.4175,7885.172499999993,17.6
2020-03-30 16:00:00,15.5,59292.36,4813.27,8613.0025,7306.2,2076.7975,406.4875,24.3275,603.1825,1444.9175,89.845,6512.9475,440.6975,202.78,14944.115,715.605,2736.075,8917.3775,32945.600000000006,18402.4875,26346.759999999995,16,0,3,1,0,Spring,2.2,17.7,191.0,81,0.3,15.8,-5.98,0.02,12.01,19.023333333333333,6.371923923961407,54311.3375,45663.6325,8647.705000000002,17.86
2020-03-30 17:00:00,21.52,59084.3425,4852.585,9198.54,8105.68,2084.5425,406.1475,24.2675,587.095,1450.0,128.81,6542.875,440.98,203.0125,9265.3675,710.9475,3004.035,8052.327499999999,26753.125,19794.91,32331.2175,17,0,3,1,0,Spring,2.9,18.3,273.0,100,0.4,15.5,0.08,5.77,17.4,19.916666666666668,4.943431888938896,54655.6675,44149.7525,10505.915,24.03
2020-03-30 18:00:00,27.94,60094.62,4895.0975,9770.7925,8665.2725,2258.4325,406.9025,24.37,1107.005,1444.1375,101.03,6679.3175,440.99,203.325,3663.24,722.3775,3069.4425,6542.3150000000005,19715.262500000004,21101.4,40379.3575,18,0,3,1,0,Spring,3.1,14.5,120.0,72,0.0,21.52,7.81,17.14,25.95,20.755416666666665,4.486605164909827,55510.23,40415.17999999999,15095.05000000001,31.44
2020-03-30 19:00:00,38.93,60320.4625,4928.7775,10194.0475,9057.21,2889.445,407.045,24.6,3296.905,1456.275,147.48,6715.54,440.9175,202.9575,454.16,718.7774999999999,3231.52,5795.925,16014.1375,22547.7475,44306.325,19,0,3,1,0,Spring,2.6,8.5,67.0,50,0.1,27.94,16.99,19.97,30.67,21.669583333333335,5.744796117142439,55358.4875,36998.4125,18360.075000000004,42.66
2020-03-30 20:00:00,35.7,60799.4925,4902.5225,10468.6375,9030.3325,2747.8825,406.1325,25.0075,2692.17,1452.625,156.63,6729.1425,441.0975,201.3175,0.835,713.145,4065.9325,5498.31,16076.855,22652.985,44722.6375,20,0,3,1,0,Spring,0.5,7.3,9.0,66,0.0,38.93,17.9,21.93,33.14,22.41125,6.353714635857657,55149.51,34811.16499999999,20338.34500000001,33.53
2020-03-30 21:00:00,28.6,58286.2075,4884.9625,10429.6875,8789.585000000001,2457.7475,406.1675,25.345,1408.2475,1459.0625,120.01,6753.125,434.0625,194.29,0.4475,720.4425,4478.805,6135.35,17078.6375,22083.1875,41207.56999999999,21,0,3,1,0,Spring,0.5,9.2,0.0,26,0.0,35.7,17.45,17.02,27.99,22.875833333333333,6.3827531995053635,53218.2175,32008.8575,21209.36,26.97
2020-03-30 22:00:00,27.01,55669.9125,4823.5425,10424.845,8645.2225,2316.2625,406.135,25.9025,2462.15,1457.6225,162.7975,6769.62,430.7575,193.2275,0.4024999999999999,718.675,3730.53,6496.275,16671.17,21792.465,38998.7425,22,0,3,1,0,Spring,-0.2,9.2,0.0,9,0.0,28.6,20.14,16.39,21.97,23.16208333333333,6.408721624654776,52501.4925,29234.8675,23266.625,26.61
2020-03-30 23:00:00,24.38,51923.6575,4772.405,10446.97,8033.805,2159.945,406.02,26.5975,1228.9975,1456.1875,123.8075,6765.81,435.8825,196.7225,0.385,723.42,3210.7775,7069.3575,16632.920000000002,21046.74,35290.7375,23,0,3,1,0,Spring,-1.0,8.6,0.0,5,0.0,27.01,20.59,16.27,21.84,23.319999999999997,6.389252524833081,49302.6125,26429.735,22872.87750000001,24.1
2020-03-31 00:00:00,23.39,49250.4075,4698.95,10440.01,7230.525,2002.28,406.025,26.8625,510.35,1471.4225,108.085,6770.7825,419.22,191.57,0.41,724.1475,2569.4525,7366.5075,16214.8275,20078.840000000004,33035.58,0,1,3,1,0,Spring,-1.5,9.4,0.0,0,0.0,24.38,18.1,16.0,18.18,23.540416666666662,6.291848058619391,47047.59,24268.3725,22779.217499999995,22.26
2020-03-31 01:00:00,19.69,47153.195,4709.87,10439.02,7264.5125,1933.69,406.145,27.0675,430.9475,1492.935,160.43,6772.8675,419.0975,191.5975,0.415,722.865,1734.81,7298.7325,15397.1925,20043.3675,31756.0025,1,1,3,1,0,Spring,-1.7,10.3,0.0,16,0.0,23.39,17.81,11.76,16.63,23.618750000000002,6.2287896182721285,45396.8875,22402.445,22994.4425,20.22
2020-03-31 02:00:00,19.91,46706.6425,4690.5425,10521.0525,7261.66,1942.385,406.135,27.095,234.01,1502.935,168.1,6772.84,419.1825,190.96,0.4425,724.7,1295.33,6744.9225,14402.2725,20131.2325,32304.370000000003,2,1,3,1,0,Spring,-1.1,14.1,0.0,37,0.0,19.69,19.65,11.05,17.55,23.629583333333333,6.221809103025563,44722.91,21043.7525,23679.1575,19.67
2020-03-31 03:00:00,19.59,46603.445,4693.827499999999,10531.3625,7226.865,1951.2525,406.1325,26.87,245.76,1509.155,158.18,6785.175,419.1775,191.975,0.435,702.495,782.01,6290.3925,13434.0,20115.6125,33169.445,3,1,3,1,0,Spring,-1.2,13.0,0.0,23,0.0,19.91,17.61,6.6,16.53,23.712083333333336,6.1512472960449625,44584.46,20695.8025,23888.6575,19.25
2020-03-31 04:00:00,19.01,47695.22,4713.0075,10549.255,7164.02,2022.895,406.0175,26.885,479.605,1525.08,144.66750000000002,6789.725,418.6925,192.6175,0.4875,702.6175000000001,639.6175000000001,6109.032499999999,13131.892499999998,20142.1875,34563.3275,4,1,3,1,0,Spring,-1.7,12.9,0.0,0,0.0,19.59,16.99,3.32,16.81,23.79625,6.068534535869637,46024.9575,21689.2025,24335.755,19.31
2020-03-31 05:00:00,23.95,50326.3525,4742.995000000001,10750.2475,7982.3175,2190.19,406.01,26.6925,155.005,1524.4075,117.8975,6784.7225,432.595,197.575,0.52,709.235,655.8425,6067.6900000000005,13109.3525,21328.765,37217.0,5,1,3,1,0,Spring,-2.3,11.3,0.0,6,0.0,19.01,19.94,1.55,17.6,23.96333333333334,6.0126914082641525,49103.15,22159.8,26943.35,20.76
2020-03-31 06:00:00,30.97,55134.43,4847.29,10802.17,8582.015,2510.3875,406.1175,26.36,538.165,1519.12,168.9425,6774.585,433.015,194.66,8.93,703.8075,620.3125,5803.37,12967.965,22300.69,42166.465,6,1,3,1,0,Spring,-2.6,10.5,0.0,5,0.0,23.95,24.94,0.08,19.8,24.214583333333334,6.178965003501141,54637.81,22298.6325,32339.1775,25.43
2020-03-31 07:00:00,42.3,58880.285,4927.7175,10828.78,9242.2625,2851.865,406.0475,26.26,1390.2625,1508.4125,190.18,6789.3875,435.4175,189.9925,1129.5475,707.3625,441.94,5365.615,13563.4125,23328.955,45316.872500000005,7,1,3,1,0,Spring,-2.8,9.8,1.0,0,0.0,30.97,31.44,0.96,23.63,24.667083333333334,7.065200990504875,58431.6275,23164.680000000004,35266.947499999995,27.21
2020-03-31 08:00:00,35.11,61218.815,4943.91,10820.8575,9248.2125,2996.625,406.765,25.945,1924.695,1501.6525,202.96,6794.577499999999,439.7025,189.8575,5642.0425000000005,704.3050000000001,387.125,4151.4875,16829.177499999998,23472.46,44389.6375,8,1,3,1,0,Spring,-1.2,11.3,73.0,0,0.0,42.3,30.94,2.59,25.88,24.840833333333336,7.2743533504130715,61310.8475,26301.3,35009.5475,27.96
2020-03-31 09:00:00,25.75,61596.57,4914.0825,10666.055,9088.5,3088.39,406.33,25.3525,1173.13,1500.2125,128.1175,6780.955,439.8,191.6975,12700.865,705.475,314.5375,3097.6675,22655.4825,23249.275,38941.0875,9,1,3,1,0,Spring,0.7,10.8,223.0,0,0.0,35.11,26.11,2.93,20.35,24.825833333333332,7.2719932777666445,62114.76,30507.8275,31606.932500000003,25.5
2020-03-31 10:00:00,23.94,62907.11,4847.29,10504.2375,8224.93,2849.23,406.14,24.695,341.3425,1499.4275,101.89,6783.9725,439.02,194.4725,19468.16,693.6800000000001,150.2475,3159.065,29226.08,21984.5375,33681.03,10,1,3,1,0,Spring,2.0,12.4,381.0,0,0.0,25.75,22.4,-0.03,17.5,24.89,7.256435224951179,63299.0475,35810.045,27489.0025,21.97
2020-03-31 11:00:00,19.78,64377.4025,4751.1625,9907.415,7622.8375,2679.45,406.0575,24.1625,1136.065,1487.2925,221.205,6786.245,421.4725,187.0575,22997.03,679.73,43.755,3330.2325,32830.6775,20615.76,31546.725,11,1,3,1,0,Spring,3.2,12.6,521.0,47,0.0,23.94,21.09,-0.08,14.16,24.835416666666664,7.291105945314217,65046.3275,40080.69,24965.6375,20.27
2020-03-31 12:00:00,20.0,63828.7625,4716.165,9558.74,7814.0,2985.5075,406.1475,21.44,3094.395,1493.8275,300.185,6772.5,399.57,180.4725,22642.67,735.615,81.93,3420.405,32655.1825,20764.395,31173.58,12,1,3,1,0,Spring,3.4,12.1,407.0,100,0.0,19.78,21.09,-1.13,15.08,24.789999999999996,7.318792962967446,64933.1325,41104.6175,23828.515,19.35
2020-03-31 13:00:00,18.39,61944.11,4732.094999999999,9541.36,7712.585,2858.82,406.1425,19.97,2818.8725,1500.7875,199.9925,6708.5825,396.325,180.1125,21937.8975,750.2875,192.5975,3078.655,31642.025,20518.9075,30302.085000000006,13,1,3,1,0,Spring,3.2,11.6,274.0,100,0.0,20.0,19.12,-10.87,14.3,24.759583333333328,7.344852370237193,63781.3025,40813.76500000001,22967.53749999999,18.25
2020-03-31 14:00:00,17.5,60747.7775,4724.5725,9323.9375,7440.6575,2789.1725,406.145,20.08,2678.535,1502.9175,95.0025,6626.202499999999,396.4225,181.7125,21858.2325,747.86,384.4825,2818.4,31383.6075,19959.9125,29364.17,14,1,3,1,0,Spring,3.5,9.7,275.0,100,0.0,18.39,17.07,-15.8,13.0,24.7775,7.3257789317260285,62236.65,39432.5225,22804.1275,17.3
2020-03-31 15:00:00,17.6,59672.5075,4742.7,8886.0525,7351.455,2757.7275,406.15,22.7125,2578.8375,1516.015,24.77,6599.635,399.47,185.5825,20227.45,732.765,689.5675,2840.55,30041.0525,19401.385,29631.455,15,1,3,1,0,Spring,3.8,8.8,227.0,100,0.0,17.5,15.8,-10.79,14.33,24.852499999999996,7.238567748075408,60486.7275,36869.3625,23617.365000000005,18.09
2020-03-31 16:00:00,17.86,58466.0825,4796.485000000001,9263.44,7583.2275,2712.61,406.145,23.3475,1762.1575,1539.18,16.8575,6516.82,422.205,196.8825,16267.57,724.4925000000001,871.5625,3061.99,26553.645,19965.4225,31912.4375,16,1,3,1,0,Spring,3.7,9.8,153.0,100,0.0,17.6,15.5,-5.98,16.65,24.950833333333335,7.121069727082459,59292.36,32945.600000000006,26346.759999999995,19.11
2020-03-31 17:00:00,24.03,58599.57,4858.014999999999,10507.335,8314.925,2983.315,404.3125,23.5475,540.23,1538.0475,52.825,6525.6825,422.0125000000001,197.9775,11102.1175,737.11,1276.455,3305.105,22132.565,22209.8875,36467.005000000005,17,1,3,1,0,Spring,3.5,8.9,93.0,100,0.0,17.86,21.52,0.08,19.79,25.055416666666662,7.086841437337954,59084.3425,26753.125,32331.2175,22.01
2020-03-31 18:00:00,31.44,59253.5,4928.6975,10792.2825,8685.4,2972.96,403.6425,23.4875,596.8824999999999,1515.335,60.36,6611.2475,431.0,202.6675,4772.5225,723.615,1789.365,3390.88,16457.160000000003,22854.285000000003,42796.34,18,1,3,1,0,Spring,3.5,8.9,95.0,99,0.0,24.03,27.94,7.81,27.75,25.20125,7.184125200141186,60094.62,19715.262500000004,40379.3575,26.9
2020-03-31 19:00:00,42.66,60326.6575,4937.3775000000005,10920.0875,8990.25,3115.345,403.6375,23.9825,2130.165,1506.93,70.815,6667.6875,434.55,204.4125,647.0725,504.3325,2263.0,3399.4700000000003,12824.665,23429.32,47501.9925,19,1,3,1,0,Spring,2.9,5.4,54.0,70,0.0,31.44,38.93,16.99,33.8,25.356666666666666,7.526237391642761,60320.4625,16014.1375,44306.325,31.27
2020-03-31 20:00:00,33.53,61030.1425,4900.945,10991.9775,8953.7275,3051.7375,403.6375,24.6125,3001.6475,1500.3425,190.3275,6741.9825,435.38,204.685,1.1225,415.1825,2475.835,4469.355,13537.9275,23401.08,47492.215,20,1,3,1,0,Spring,0.9,6.9,8.0,86,0.0,42.66,35.7,17.9,33.78,25.26625,7.408691612764211,60799.4925,16076.855,44722.6375,34.97
2020-03-31 21:00:00,26.97,58503.0975,4879.65,10938.265,8799.715,2691.6925,403.63,25.21,1524.3625,1504.4175,81.605,6730.7825,438.34,202.7225,0.4925,413.6225,2689.7675,5955.0125,15110.944999999998,22833.3025,43392.1525,21,1,3,1,0,Spring,0.6,6.0,0.0,39,0.0,33.53,28.6,17.45,29.65,25.198333333333334,7.384232712585815,58286.2075,17078.6375,41207.56999999999,28.94
2020-03-31 22:00:00,26.61,56719.935,4827.485000000001,10905.19,8299.1775,2335.03,403.6425,25.745,950.9125,1503.1475,121.34,6648.0175,431.9575,201.64,0.4225,417.8075,2859.545,7065.014999999999,16376.954999999998,21943.04,40342.98,22,1,3,1,0,Spring,-0.5,7.7,0.0,30,0.0,26.97,27.01,20.14,22.98,25.18166666666667,7.3804163112615475,55669.9125,16671.17,38998.7425,28.31
2020-03-31 23:00:00,24.1,53280.8775,4773.8150000000005,10711.1875,7670.075,2130.3175,403.6525,26.135,1753.185,1498.4825,132.2525,6671.7125,421.0125000000001,194.5025,0.375,418.3275,3032.0375,7498.889999999999,16935.8525,20915.2325,36345.025,23,1,3,1,0,Spring,-1.1,7.6,0.0,10,0.0,26.61,24.38,20.59,22.98,25.17,7.381959796340121,51923.6575,16632.920000000002,35290.7375,26.35
2020-04-01 00:00:00,22.26,51044.56,4740.7225,10531.4325,7357.35,1944.86,403.6375,22.8925,1210.905,1515.135,109.4175,6678.045,411.5,191.4975,0.38,475.6375,3360.1,7824.2725,17550.0275,20237.28,33494.5325,0,2,4,2,0,Spring,-1.8,7.8,0.0,4,0.0,24.1,23.39,18.1,20.31,25.12291666666667,7.397394064755144,49250.4075,16214.8275,33035.58,24.18
2020-04-01 01:00:00,20.22,49590.015,4730.0525,10166.3175,7202.5325,1935.68,403.63,21.205,866.02,1519.5075,81.045,6629.9,411.2725,192.265,0.4,468.4075,3563.8050000000003,8308.265,18203.075,19708.16,31386.94,1,2,4,2,0,Spring,-2.1,8.2,0.0,2,0.0,22.26,19.69,17.81,19.29,25.145,7.381243562011647,47153.195,15397.1925,31756.0025,22.93
2020-04-01 02:00:00,19.67,48868.625,4719.6575,9937.3325,7192.8075,1844.165,404.2175,21.1675,1550.67,1528.125,96.37,6634.3525,411.375,192.0725,0.425,472.2475,3628.295,8450.4975,18423.37,19378.5225,30445.255,2,2,4,2,0,Spring,-1.5,10.9,0.0,0,0.0,20.22,19.91,19.65,19.21,25.135,7.388802927108791,46706.6425,14402.2725,32304.370000000003,21.8
2020-04-01 03:00:00,19.25,49109.1825,4709.775,9727.665,7241.495,1822.6325,406.14,21.0725,1831.54,1523.4475,43.6475,6670.72,411.3325,192.5575,0.4725,469.75,3818.6275,8874.720000000001,18970.69,19197.932500000003,30138.4925,3,2,4,2,0,Spring,-1.7,11.2,0.0,0,0.0,19.67,19.59,17.61,19.5,25.120833333333334,7.400213813988949,46603.445,13434.0,33169.445,20.96
2020-04-01 04:00:00,19.31,50215.21,4711.675,9953.9575,7346.755,1831.2425,406.13,21.105,1997.0375,1514.0325,41.155,6676.7025,420.0475,197.34,0.5075000000000001,455.495,3972.8625,9304.9525,19545.185,19538.085000000003,30670.025,4,2,4,2,0,Spring,-1.8,12.0,0.0,0,0.0,19.25,19.01,16.99,19.33,25.133333333333336,7.389688860112759,47695.22,13131.892499999998,34563.3275,20.8
2020-04-01 05:00:00,20.76,52425.055,4747.0575,10669.07,7542.84,2046.975,406.135,20.895,698.3225,1514.3625,70.375,6725.1075,433.4,203.5925,0.6175,452.7725,3847.1925,9623.97,19803.575,20665.02,32621.480000000003,5,2,4,2,0,Spring,-1.8,12.7,0.0,0,0.0,19.31,23.95,19.94,19.26,25.000416666666666,7.440413428886385,50326.3525,13109.3525,37217.0,22.56
2020-04-01 06:00:00,25.43,57415.585,4849.77,10944.4825,7873.0875,2340.9825,406.1325,20.7675,1031.44,1508.8975,130.5025,6769.3775000000005,436.95,202.96,13.135,452.8325,4091.51,9987.9775,20581.792500000003,21564.685,36833.7925,6,2,4,2,0,Spring,-1.9,12.5,0.0,0,0.0,20.76,30.97,24.94,21.51,24.769583333333333,7.332311148291614,55134.43,12967.965,42166.465,25.31
2020-04-01 07:00:00,27.21,61345.765,4917.0075,10945.53,7811.355,2423.2025,406.1,20.7575,1300.4075,1506.0925,296.365,6729.58,436.2825,195.545,1585.9125,447.6775,3777.3175,9504.41,21587.105,21586.1875,39758.66,7,2,4,2,0,Spring,-1.9,12.2,2.0,0,0.0,25.43,42.3,31.44,25.84,24.140833333333333,6.344105046464693,58880.285,13563.4125,45316.872500000005,27.31
2020-04-01 08:00:00,27.96,63674.1575,4932.3075,10943.24,7894.86,2571.7625,406.14,20.4025,1611.215,1510.9875,250.8875,6778.4275,436.1725,194.4075,7413.0225,446.7325,4034.34,8096.175,26237.72,21816.0025,37436.4375,8,2,4,2,0,Spring,-0.1,14.7,75.0,7,0.0,27.21,35.11,30.94,29.15,23.842916666666664,5.963037217921574,61218.815,16829.177499999998,44389.6375,27.8
2020-04-01 09:00:00,25.5,64022.5575,4881.2375,10673.285,7827.17,2261.695,406.5875,19.8975,925.975,1514.82,185.18,6741.4975,431.5825,190.6875,15143.655,449.1475,3817.6575,6775.93,32318.48,21168.737500000003,31704.077500000003,9,2,4,2,0,Spring,1.8,15.3,221.0,4,0.0,27.96,25.75,26.11,27.64,23.8325,5.95977840994539,61596.57,22655.4825,38941.0875,25.0
2020-04-01 10:00:00,21.97,64850.9275,4799.9,10237.9725,7578.702499999999,2043.1525,406.1425,19.3475,1016.6975,1520.505,192.265,6675.4975,410.055,184.995,21972.075,450.5275,4027.8025,7204.045,39716.5925,20265.97,25134.335,10,2,4,2,0,Spring,3.8,16.6,375.0,0,0.0,25.5,23.94,22.4,23.62,23.750416666666666,5.971787642316708,62907.11,29226.08,33681.03,21.1
