datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Nuclear.1,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation
2020-06-15 18:00:00,38.0,59158.86,4256.172500000001,14305.1125,10281.0925,0.0,3262.2675,378.845,0.225,23.065,1014.41,1936.88,2020.2825,516.3075,6531.7175,0.0,267.24,118.475,5429.915,684.94,240.8475,3013.08,15476.605,28227.3175,43682.255000000005,18,0,6,2,0,Summer,24.0,7.3,439.0,43,0.0
2020-06-15 19:00:00,43.52,58214.5025,4273.705,14352.7825,10402.8575,0.0,3081.12,378.3,0.2075,23.25,2223.5275,1942.275,2005.4975,593.9975,6526.4525,0.0,267.42,119.455,2609.325,687.675,237.3825,3006.2825000000003,12726.19,28215.06,45488.3125,19,0,6,2,0,Summer,23.6,11.1,270.0,99,0.0
2020-06-15 20:00:00,41.07,55186.4425,4241.7175,14140.4675,10391.645,0.0,3136.4725,378.4275,0.22,23.41,1420.0225,1617.385,1984.4375,479.5925,6530.84,0.0,268.02,119.62,823.4475,688.2325000000001,264.545,2931.4025,10725.1425,28047.0125,44461.3,20,0,6,2,0,Summer,21.3,16.4,135.0,40,0.0
2020-06-15 21:00:00,35.91,52553.51,4217.2475,13771.7625,10108.685,0.0,3258.8825,378.26,0.22,23.4625,774.1375,1627.3975,1964.7125,532.885,6537.85,0.0,275.6375,119.67,62.807500000000005,688.09,347.0625,2853.1875,9977.9025,27517.59,42575.6075,21,0,6,2,0,Summer,19.6,14.0,54.0,28,0.0
2020-06-15 22:00:00,36.39,50345.71,4131.0125,13335.195,9729.095,0.0,3359.615,378.3825,0.2225,23.4625,1369.3825,663.29,1935.9475,569.7225,6542.0225,0.0,273.74,119.975,0.61,691.1949999999999,361.2675,2672.3775,9670.9375,26802.2875,40674.7725,22,0,6,2,0,Summer,17.8,10.9,4.0,30,0.0
2020-06-15 23:00:00,31.92,46164.685,4045.5225,12717.9,9743.6725,0.0,3088.0625,378.175,0.215,23.64,470.025,350.89250000000004,1923.5825,247.43,6536.095,0.0,275.44,119.485,0.505,693.515,367.86,2435.5675,9020.4675,25927.81,37144.2175,23,0,6,2,0,Summer,16.9,9.9,0.0,30,0.0
2020-06-16 00:00:00,29.86,43217.1875,4002.9725,12589.285,9013.7125,0.0,2577.1525,377.9675,0.2325,23.775,733.6700000000001,285.1,1903.5825,387.85,6527.1225,0.0,281.34,119.13,0.45,658.95,340.0575,2133.9875,8768.9,24558.1175,34448.2875,0,1,6,2,0,Summer,16.0,8.4,0.0,12,0.0
2020-06-16 01:00:00,26.59,41846.805,4001.84,11765.6475,8788.15,0.0,2253.69,376.21,0.24,23.82,1326.2075,713.0425,1903.93,395.23,6536.1525,0.0,278.18499999999995,120.0575,0.4975,668.05,498.4975,1741.815,8541.81,23183.6975,33304.995,1,1,6,2,0,Summer,14.8,6.4,0.0,12,0.0
2020-06-16 02:00:00,25.17,40966.2625,3975.1875,11457.335,8794.0,0.0,2102.3225,375.71,0.205,23.8925,2036.3375,732.2875,1901.5375,157.28,6535.2425,0.0,275.7125,120.45,0.5425,667.9275,651.4575,1293.8625,7979.8675,22729.3675,32986.395,2,1,6,2,0,Summer,13.6,8.2,0.0,12,0.0
2020-06-16 03:00:00,24.79,40913.7125,3986.9125,11357.625,8802.62,0.0,2096.8450000000003,375.7925,0.2025,23.955,2059.5425,1300.4025,1901.71,163.3975,6537.450000000001,0.0,275.94,120.355,0.5974999999999999,658.9225,481.7975,1160.0975,7694.512500000001,22632.8825,33219.2,3,1,6,2,0,Summer,13.0,8.3,0.0,14,0.0
2020-06-16 04:00:00,24.34,41622.285,4023.775,11859.48,8739.2625,0.0,2105.3825,376.715,0.2275,23.9475,1622.7025,1465.335,1893.59,202.7425,6541.1325,0.0,275.94,120.195,6.0425,658.5125,280.2825,1184.69,7591.122499999999,23080.84,34031.162500000006,4,1,6,2,0,Summer,13.0,5.8,0.0,14,0.0
2020-06-16 05:00:00,25.1,44578.905,4055.495,12870.5475,8808.3025,0.0,2252.7775,375.5425,0.215,23.9075,1353.7325,807.4549999999999,1888.495,241.0625,6541.655,0.0,276.125,120.2675,276.7875,671.185,173.315,1057.925,7693.08,24307.17,36885.825,5,1,6,2,0,Summer,12.4,4.1,1.0,9,0.0
2020-06-16 06:00:00,31.13,52281.71,4160.8325,13387.7625,9188.1575,0.0,3146.98,376.1675,0.2125,23.98,1271.6025,511.5975,1869.605,640.4525,6543.66,0.0,274.555,117.6175,1498.7875,680.2475,174.4575,863.0350000000001,9207.170000000002,26099.0675,43074.53999999999,6,1,6,2,0,Summer,13.9,5.5,42.0,10,0.0
2020-06-16 07:00:00,38.39,58432.605,4288.139999999999,13483.96,9494.0125,0.0,3577.855,378.26,0.2175,23.7825,1782.86,1987.0625,1875.9425,739.4549999999999,6539.66,0.0,274.34250000000003,114.1375,3911.2525,667.8499999999999,240.6625,549.3675000000001,11604.82,26934.0875,46827.785,7,1,6,2,0,Summer,15.9,5.1,144.0,10,0.0
2020-06-16 08:00:00,45.9,61746.0925,4340.49,13430.62,9511.3125,0.0,3765.08,378.3,0.205,23.26,1986.7075,1762.255,1893.4125,755.0475,6535.04,0.0,274.305,109.9625,7220.0875,676.54,194.3825,365.955,14769.375,27085.3125,46976.7175,8,1,6,2,0,Summer,18.0,5.2,285.0,28,0.0
2020-06-16 09:00:00,41.39,62807.3625,4302.8075,13394.765,9542.05,0.0,3921.495,378.635,0.2275,23.105,1085.435,402.8875,1915.1925,724.7825,6531.4,0.0,275.145,105.0875,10858.5875,676.7950000000001,198.205,295.21500000000003,18294.79,27236.945,44512.5725,9,1,6,2,0,Summer,19.6,3.9,416.0,21,0.0
2020-06-16 10:00:00,39.32,64176.21,4220.4025,13362.4225,9504.9,0.0,3569.6475,377.1325,0.215,22.93,611.03,741.8625,1928.25,515.4475,6525.6075,0.0,275.19,106.185,14073.69,673.5799999999999,196.76,305.65,21240.2,26814.1025,42936.01,10,1,6,2,0,Summer,21.0,1.1,552.0,56,0.0
2020-06-16 11:00:00,40.31,65558.395,4172.59,13376.9825,9464.945,0.0,3227.0525,380.055,0.225,22.7875,653.1975,1261.2725,1939.0375,643.6425,6519.76,0.0,275.19,108.01,16009.0525,673.14,202.455,286.9925,23253.77,26449.035,42304.625,11,1,6,2,0,Summer,22.1,2.1,626.0,69,0.0
2020-06-16 12:00:00,38.75,65345.9325,4098.7225,13281.795,9451.5425,0.0,3285.9,381.0525,0.225,22.74,641.115,387.4175,1942.37,613.6775,6517.0625,0.0,275.19,109.1875,17180.21,671.0375,131.1575,336.64,24302.7775,26400.29,41043.155,12,1,6,2,0,Summer,23.1,3.4,745.0,64,0.0
2020-06-16 13:00:00,34.97,63864.6325,4081.4075,13262.0025,9749.86,0.0,3246.775,380.9275,0.24,22.5,867.4975,385.0275,1945.395,499.5750000000001,6516.535,0.0,275.19,109.825,17859.845,702.2375,51.1325,395.9525,24833.307500000003,26639.565,39031.325,13,1,6,2,0,Summer,24.0,3.1,848.0,74,0.0
2020-06-16 14:00:00,32.21,61977.5375,4044.54,13253.7875,10045.375,0.0,3186.1675,380.5525,0.2475,22.2625,399.585,825.3225,1950.8325,310.2975,6511.4125,0.0,275.19,112.365,17735.6175,617.0899999999999,47.9225,577.4775,24666.687500000004,26865.882500000003,37310.84999999999,14,1,6,2,0,Summer,25.1,8.0,771.0,54,0.0
2020-06-16 15:00:00,30.86,60813.12,4051.75,13217.6,10106.8825,0.0,3150.34,380.845,0.235,21.7925,439.4675,1239.775,1972.79,200.7825,6510.1975,0.0,275.19,113.1075,17099.9225,502.96,86.955,842.8225,24255.022500000003,26855.667500000003,36558.0975,15,1,6,2,0,Summer,25.4,9.1,558.0,81,0.0
2020-06-16 16:00:00,30.66,59757.595,4117.16,13167.84,10380.55,0.0,3071.495,381.5125000000001,0.2275,21.3,279.96,1197.8049999999998,1999.545,181.0125,6501.16,0.0,274.8875,112.735,14813.595,512.525,165.685,1209.0775,22486.075,27001.3975,37271.52,16,1,6,2,0,Summer,25.5,9.1,429.0,87,0.0
2020-06-16 17:00:00,33.73,59673.715,4178.33,13218.6275,10517.7725,0.0,3137.5725,380.5125,0.2175,21.0475,211.9825,1111.5625,1998.13,165.5625,6498.6925,0.0,274.435,114.7025,11837.9125,514.365,162.5575,1392.2425,19734.735,27254.485,39938.98,17,1,6,2,0,Summer,25.5,9.0,428.0,93,0.0
2020-06-16 18:00:00,38.32,59260.8125,4270.155,13298.6175,10726.5,0.0,3354.2225,380.9275,0.22,21.055,1094.995,953.2925,1994.7275,325.86,6498.325,0.0,275.145,115.6675,7815.912499999999,513.545,178.82999999999998,1396.62,15982.105,27760.2675,43278.7075,18,1,6,2,0,Summer,25.4,8.9,317.0,78,0.0
2020-06-16 19:00:00,42.91,58229.8575,4312.0825,13403.305,10736.0525,0.0,3317.7725,380.6375000000001,0.2225,21.4375,2596.6,1012.095,2013.5075,530.5475,6497.29,0.0,270.7275,116.39,4009.59,511.7825,134.8225,1341.085,12341.635,27837.7675,45888.2225,19,1,6,2,0,Summer,25.1,5.5,230.0,86,0.0
2020-06-16 20:00:00,40.66,55626.97,4297.922500000001,13391.0225,10953.565,0.0,3218.8875,380.85,0.2075,21.8775,1955.8375,1479.3725,2027.4175,662.3225,6500.922500000001,0.0,270.83500000000004,115.995,1328.91,512.1625,78.9475,1221.21,9616.73,27944.325,46010.24,20,1,6,2,0,Summer,23.4,6.9,150.0,81,0.0
2020-06-16 21:00:00,37.66,53024.425,4252.7175,13400.705,10779.45,0.0,3501.1375,380.9725,0.22,22.655,1676.65,992.675,2025.505,651.8299999999999,6508.32,0.0,271.25750000000005,117.51,97.99,514.7574999999999,35.265,1179.4575,8242.765,28062.265000000003,44781.66,21,1,6,2,0,Summer,21.2,8.9,61.0,78,0.0
2020-06-16 22:00:00,34.92,50944.9675,4151.865,13378.0625,10433.3675,0.0,3463.9275,380.6825,0.21,23.2075,1181.1,435.335,2020.475,686.61,6510.8075,0.0,270.7875,117.0125,0.625,508.0175,41.9325,907.13,7808.6375,27656.04,43136.33,22,1,6,2,0,Summer,18.8,9.7,3.0,61,0.0
2020-06-16 23:00:00,30.94,46829.48,4080.36,13403.97,10308.84,0.0,3182.32,380.8875,0.2324999999999999,23.5925,183.0225,768.6825,2029.61,359.2625,6509.922500000001,0.0,271.17,114.965,0.425,500.8825,36.9375,780.87,7287.465,27276.0175,39542.015,23,1,6,2,0,Summer,18.0,6.5,0.0,42,0.0
2020-06-17 00:00:00,32.05,43613.5725,4007.7225,13400.9275,10319.2975,0.0,2876.775,380.72,0.2275,23.7575,1350.205,1016.8475,2041.0,485.71,6512.965,0.0,278.01,113.5625,0.465,509.2575,53.5225,698.7075,7287.1275,26977.72,36326.445,0,2,6,2,0,Summer,17.4,7.2,0.0,97,0.0
2020-06-17 01:00:00,30.38,41811.1975,3989.8925,13114.45,10311.325,0.0,2408.2575,380.7675,0.225,23.92,1791.77,1003.36,2051.005,259.685,6516.21,0.0,278.01,114.2775,0.525,509.51,39.76,600.515,6941.3825,26214.800000000003,34869.815,1,2,6,2,0,Summer,17.2,7.7,0.0,99,0.0
2020-06-17 02:00:00,28.1,40785.115,3983.68,12087.065,10251.43,0.0,2060.4025,380.8875,0.2274999999999999,23.9175,1772.45,1560.0775,2060.87,242.795,6528.5675,0.0,274.3575,115.315,0.5575,509.6975,22.7775,552.19,6862.87,24779.785,33922.244999999995,2,2,6,2,0,Summer,16.4,7.6,0.0,82,0.0
2020-06-17 03:00:00,26.92,40979.2925,3975.0325,11808.7,10268.21,0.0,2103.18,380.4275,0.2274999999999999,23.9,1748.72,2180.6275,2061.48,213.125,6528.1325,0.0,273.14,115.5425,0.5525,509.5875,31.805,581.71,6863.705,24560.5175,34115.5875,3,2,6,2,0,Summer,14.9,8.4,0.0,63,0.0
2020-06-17 04:00:00,26.53,41822.65,3991.6725,11938.2275,10241.855,0.0,2244.28,380.5125,0.205,23.9325,1590.26,2581.115,2060.5,148.91,6485.915,0.0,273.14,116.98,5.7375,510.3875,42.395,651.9225,6901.1375,24804.875000000004,34921.512500000004,4,2,6,2,0,Summer,14.8,6.9,0.0,74,0.0
2020-06-17 05:00:00,28.76,44396.1025,4037.095,12948.975,10324.7725,0.0,2713.8325,380.0525,0.21,24.05,1777.17,1829.895,2067.3525,194.6675,6528.66,0.0,273.14,119.9975,333.4425,514.0550000000001,61.2775,759.905,7453.74,26367.632500000003,36942.3625,5,2,6,2,0,Summer,15.3,7.2,1.0,43,0.0
2020-06-17 06:00:00,35.96,51596.4475,4153.075,13389.88,10779.825,0.0,3629.05,380.345,0.2125,23.91,649.38,327.8475,2071.88,179.99,6495.8225,0.0,273.14,120.0975,2112.44,514.0525,124.1025,736.1475,9377.634999999998,28179.1,42218.8125,6,2,6,2,0,Summer,16.6,8.7,42.0,48,0.0
2020-06-17 07:00:00,51.93,57787.6125,4280.37,13427.9375,11304.865,0.0,4070.0975,380.68,0.2375,23.54,945.995,1783.1625,2060.6725,402.6075,6541.1125,0.0,273.14,117.9475,5347.535,510.975,219.7025,516.8675,12827.755,29183.58,44959.8575,7,2,6,2,0,Summer,18.5,7.3,139.0,48,0.0
2020-06-17 08:00:00,56.52,61148.1675,4317.0625,13329.4325,11291.5075,0.0,3920.8225,385.605,0.2324999999999999,23.0975,1112.17,1816.9925,2057.7625,418.675,6535.275,0.0,273.14,111.675,9798.095,517.5675,265.1525,301.38,17158.1275,28927.3675,43990.04000000001,8,2,6,2,0,Summer,21.0,5.3,285.0,68,0.0
2020-06-17 09:00:00,42.14,62196.7825,4276.895,13237.2075,11062.105,0.0,3691.07,388.235,0.235,22.6675,118.2525,2051.36,2067.135,182.28,6496.2525,0.0,273.14,111.355,14825.9775,513.2625,229.905,220.8625,21803.055,28378.6175,40393.7275,9,2,6,2,0,Summer,23.3,5.9,425.0,68,0.0
2020-06-17 10:00:00,38.99,63482.525,4198.885,13132.3725,10655.76,0.0,3429.4275,390.03,0.245,22.13,66.195,2225.445,2067.935,165.76,6504.9725,0.0,273.14,112.24,19423.315,515.5124999999999,176.8475,282.5725,26315.314999999995,27607.59,37167.21000000001,10,2,6,2,0,Summer,24.7,7.9,564.0,72,0.0
2020-06-17 11:00:00,38.39,64776.6725,4162.9400000000005,13166.5,10455.9625,0.0,3617.29,389.8625,0.255,21.285,413.4,874.3275000000001,2085.4825,270.7775,6488.51,0.0,273.14,112.695,21870.1,509.755,165.85,423.475,28978.624999999996,27629.615,35798.04750000001,11,2,6,2,0,Summer,25.2,10.6,600.0,73,0.0
2020-06-17 12:00:00,36.03,64470.44,4077.8325,13273.1575,10426.7825,0.0,3990.525,392.115,0.225,20.345,961.4025,736.1075,2088.8575,335.5425,6500.0575,0.0,273.14,113.23,22280.7625,518.2850000000001,164.53750000000002,613.3025,29560.835,28082.58,34909.605,12,2,6,2,0,Summer,25.9,11.2,717.0,79,0.0
2020-06-17 13:00:00,36.01,63376.755,4039.565,13292.5225,10325.62,0.0,4000.9625,397.2075,0.23,19.4125,992.4425,210.3825,2105.625,334.08,6489.6475,0.0,273.14,116.22,21785.8725,517.9425,158.57,955.94,29379.6525,28016.3125,33997.10249999999,13,2,6,2,0,Summer,26.1,12.7,720.0,70,0.0
2020-06-17 14:00:00,35.05,62235.9925,4029.97,13278.775,10306.1775,0.0,3827.34,402.095,0.2125,18.74,376.2025,170.0625,2118.8875,259.6125,6477.6525,0.0,273.14,120.5875,20027.375,515.4,218.3225,1534.73,28188.8975,27814.3875,34047.095,14,2,6,2,0,Summer,27.0,9.4,483.0,49,0.0
2020-06-17 15:00:00,33.59,61199.07,4068.3525,13188.535,10248.23,0.0,3493.645,411.495,0.21,18.7075,303.6775,224.68,2129.435,227.695,6471.835,0.0,275.775,118.55,16825.335,519.36,366.2525,2656.1925,26273.2625,27341.905,34925.807499999995,15,2,6,2,0,Summer,27.1,11.0,601.0,49,0.0
2020-06-17 16:00:00,33.0,60875.8075,4232.145,13140.3825,10753.145,0.0,3404.505,450.2775,0.42,19.19,203.1075,260.615,2148.1475,154.4625,6467.27,0.0,284.33000000000004,118.3225,13980.085,516.175,642.5975000000001,3644.6025,24802.04,27748.31,36073.7675,16,2,6,2,0,Summer,27.5,8.8,689.0,55,0.0
2020-06-17 17:00:00,40.06,60800.415,4413.9275,13176.8075,10798.2925,0.0,3606.2275,436.545,0.3175,21.3175,365.0925,386.905,2172.9975,286.08,6463.8150000000005,0.0,284.3125,119.9125,9954.8775,517.065,1058.65,4447.014999999999,22333.5475,28017.8725,38466.8675,17,2,6,2,0,Summer,27.7,8.9,554.0,89,0.0
2020-06-17 18:00:00,45.58,60365.2075,4487.0275,13249.405,10807.84,0.0,3763.8475,437.5475,0.3,22.9,377.26,1260.8125,2176.175,413.1225,6470.05,0.0,282.63,119.8425,5705.9525,515.865,1655.01,5611.7775,20049.065,28258.64,40316.1425,18,2,6,2,0,Summer,27.0,13.3,369.0,100,0.0
2020-06-17 19:00:00,47.33,59061.615,4583.8125,13316.81,10944.4675,0.0,3478.065,437.2125,0.28,23.49,855.3775,1234.8425,2188.375,441.63,6478.055,0.0,282.63,121.48,2610.1475,514.925,2333.465,6528.0225,18685.4525,28176.555,40376.1625,19,2,6,2,0,Summer,26.1,12.2,171.0,91,0.0
2020-06-17 20:00:00,42.32,56615.175,4621.2875,13308.7725,10866.41,0.0,3059.8525,436.33,0.2475,23.6075,336.19,1511.675,2201.455,272.5775,6486.8375,0.0,282.63,117.5,813.94,514.4575,2996.7975,6818.09,17724.1475,27671.365,38891.0275,20,2,6,2,0,Summer,25.4,10.4,144.0,34,0.0
2020-06-17 21:00:00,39.71,53683.28,4592.6900000000005,13330.91,10675.36,0.0,2986.5325,435.4075,0.245,23.8225,513.1625,616.2875,2201.1275,285.6675,6485.755,0.0,282.63,119.0075,61.065,516.995,3140.925,7374.325,17655.8,27428.21,36027.48,21,2,6,2,0,Summer,23.6,11.5,56.0,42,0.0
2020-06-17 22:00:00,36.59,51363.12,4511.925,13100.36,10125.27,0.0,2771.4975,429.9825,0.255,23.8325,185.7075,835.1325,2202.515,238.28,6447.485,0.0,282.63,118.555,0.73,497.005,2974.38,7645.1025,17572.9325,26427.11,33790.1875,22,2,6,2,0,Summer,22.7,17.2,3.0,77,0.0
2020-06-17 23:00:00,31.7,47623.8,4439.54,12519.9675,10072.66,0.0,2385.795,426.1825,0.26,23.935,409.5225,1049.2025,2205.7475,191.31,6425.4,0.0,277.38,117.385,0.5025000000000001,502.9925,2815.6225,7929.3975,17582.12,25404.605,30041.680000000004,23,2,6,2,0,Summer,22.1,17.6,0.0,98,0.0
2020-06-18 00:00:00,27.74,44579.65,4365.205,10731.445,9632.45,0.0,2192.8475,424.8875,0.2375,23.9925,1452.0125,586.47,2194.995,265.6775,6422.2275,0.0,275.7,117.5125,0.46,553.9075,2753.335,8202.145,17781.817499999997,22981.63,26797.832500000004,0,3,6,2,0,Summer,21.7,16.3,0.0,86,0.0
2020-06-18 01:00:00,25.26,42625.67,4274.75,10061.425,9598.1775,0.0,2185.675,424.89,0.2575,24.13,1787.2575,1240.5375,2186.0675,221.025,6427.74,0.0,275.7,118.4725,0.4875,555.96,2470.1875,8227.405,17379.9225,22270.1675,25245.7475,1,3,6,2,0,Summer,21.3,14.9,0.0,71,0.0
2020-06-18 02:00:00,23.51,41693.785,4288.6625,8970.54,9532.2725,0.0,2183.585,424.8875,0.23,24.2625,1612.3475,1593.315,2191.7375,256.69,6457.4275,0.0,271.44,119.52,0.475,555.5025,2266.9625,7480.015,16484.542500000003,21111.285,25209.2425,2,3,6,2,0,Summer,19.9,13.2,0.0,67,0.0
2020-06-18 03:00:00,22.82,41662.07,4332.3375,8415.9475,9444.825,0.0,2187.6875,424.6775,0.25,24.58,1571.295,2194.035,2195.7275,136.3225,6441.1900000000005,0.0,271.44,117.8675,0.5475,557.865,2342.7425,6634.295,15641.9725,20473.1375,26020.0975,3,3,6,2,0,Summer,19.3,11.5,0.0,89,0.0
2020-06-18 04:00:00,22.92,42819.735,4386.425,8599.33,9080.6675,0.0,2189.585,425.015,0.2225,24.92,1741.93,2296.5075,2197.825,169.6925,6428.7425,0.0,271.44,117.9175,4.9725,556.9925,2015.835,6338.5175,15113.267500000002,20294.5975,27706.4675,4,3,6,2,0,Summer,18.4,11.5,0.0,97,0.0
2020-06-18 05:00:00,24.31,45284.295,4427.725,9821.6675,9747.855,0.0,2263.0775,424.515,0.2274999999999999,25.0125,1670.1825,1381.095,2188.5175,166.4575,6442.7775,0.0,271.44,117.745,260.63750000000005,556.5699999999999,1826.075,6338.9425,15208.355,22257.115,30075.939999999995,5,3,6,2,0,Summer,18.2,12.7,0.0,100,0.0
2020-06-18 06:00:00,28.86,52450.93,4531.1,11785.12,10659.0175,0.0,2491.7075,424.89,0.2324999999999999,24.82,621.135,494.115,2183.53,249.255,6472.5725,0.0,271.44,116.7075,1614.38,556.275,1768.6925,5800.1075,16147.065,25360.735,36303.865,6,3,6,2,0,Summer,18.5,12.7,17.0,99,0.0
2020-06-18 07:00:00,34.59,58343.9175,4648.5275,13286.6925,10981.695,0.0,3302.82,424.765,0.235,24.045,987.3575,1552.6425,2171.9175,586.025,6532.4925,0.0,271.44,115.9525,4240.5,552.4725,1723.5925,4503.21,17873.7725,27995.9725,40470.145,7,3,6,2,0,Summer,18.9,12.2,49.0,98,0.0
2020-06-18 08:00:00,36.59,61687.735,4686.615,13442.2375,10999.09,0.0,3569.0675,424.5925,0.205,23.0925,1291.465,2051.005,2189.485,615.54,6529.1325,0.0,270.825,115.7475,8025.3175,549.93,1490.8075,3811.725,20819.49,28434.9875,40868.245,8,3,6,2,0,Summer,19.9,11.3,108.0,99,0.0
2020-06-18 09:00:00,36.93,62875.1175,4650.275,13448.2,10786.6325,0.0,3552.0475,424.6825,0.2475,22.36,459.5575,1846.12,2207.3050000000003,208.575,6530.785,0.0,270.135,117.81,12266.1575,547.11,1483.2275,3794.3,24609.840000000004,28211.5625,38265.2775,9,3,6,2,0,Summer,21.5,11.2,236.0,96,0.0
2020-06-18 10:00:00,36.73,64217.895,4573.5375,13489.5575,10880.275,0.0,3548.3125,424.8875,0.2375,21.5575,400.72,388.7725,2208.74,357.27250000000004,6511.055,0.0,269.6175,119.56,15788.2975,544.005,1413.9175,3911.62,28253.384999999995,28343.0325,35964.51,10,3,6,2,0,Summer,23.2,9.8,402.0,91,0.0
2020-06-18 11:00:00,36.87,65442.045,4538.185,13506.28,10857.4275,0.0,3546.9975,424.8475,0.2275,20.8275,475.7175,110.2225,2203.3825,445.5675,6467.8775000000005,0.0,269.48,122.3175,17915.8525,546.0325,1503.0525,3796.6125,30402.652500000004,28335.5525,35039.392499999994,11,3,6,2,0,Summer,24.8,10.3,604.0,86,0.0
2020-06-18 12:00:00,36.21,64950.4275,4495.4875,13500.9725,10843.0225,0.0,3417.9825,425.68,0.26,20.305,415.22,26.012500000000003,2206.9775,526.905,6466.1175,0.0,270.14,119.7325,18987.8225,546.125,1334.4325,4054.8575,31606.4825,28187.6575,33343.945,12,3,6,2,0,Summer,24.9,11.8,561.0,99,0.0
2020-06-18 13:00:00,34.0,63964.6625,4458.145,13384.27,10759.045,0.0,2923.5675,435.2825,0.26,19.9725,119.53,350.4625,2198.185,203.3625,6429.52,0.0,279.065,115.8,19413.265,545.75,1058.8375,4360.2225,31692.0175,27502.165,32272.645,13,3,6,2,0,Summer,24.1,10.0,424.0,100,0.0
2020-06-18 14:00:00,32.17,62729.22,4412.39,13114.3925,10769.1425,0.0,2796.3975,434.7825,0.26,19.5375,258.0025,182.9,2211.4775,211.9675,6447.155,0.0,296.8,114.7875,19015.975,545.8525,719.2075,4346.639999999999,30917.6575,27114.715000000004,31811.562500000004,14,3,6,2,0,Summer,25.7,10.7,406.0,100,0.1
2020-06-18 15:00:00,31.81,61673.64,4423.285,13009.005,10717.735,0.0,2799.5825,422.2575,0.2575,19.465,411.91,50.09,2217.925,364.2325,6453.8150000000005,0.0,282.6,117.4225,17230.4125,544.045,505.655,4467.9775,29209.4875,26948.58,32464.152500000004,15,3,6,2,0,Summer,25.3,13.1,584.0,86,0.0
2020-06-18 16:00:00,30.72,60213.0225,4460.4275,13236.2375,10682.7175,0.0,2862.7225,414.91,0.2525,19.2925,132.1875,369.49,2210.6475,261.8675,6449.525,0.0,282.11249999999995,120.815,14656.0575,543.6324999999999,481.81,4597.6825,26668.4925,27196.5875,33544.53,16,3,6,2,0,Summer,25.0,13.5,503.0,83,0.0
2020-06-18 17:00:00,33.1,59916.9625,4551.4075,13359.225,10691.2775,0.0,3138.9175,403.765,0.24,19.225,638.86,260.285,2213.385,425.7725,6447.0325,0.0,282.8525,122.24,11002.305,544.525,460.1175,4465.1775,23118.165,27593.185,36798.7975,17,3,6,2,0,Summer,24.4,13.3,463.0,80,0.0
2020-06-18 18:00:00,35.0,59514.567500000005,4665.0975,13456.4225,10744.8975,0.0,3432.5575,393.2475,0.2475,19.61,782.4175,1559.2775,2224.675,441.54,6445.2875,0.0,280.69,123.065,6903.462500000001,550.685,478.3525,4292.9400000000005,19006.0675,28027.125,40508.5,18,3,6,2,0,Summer,23.5,14.3,323.0,49,0.0
2020-06-18 19:00:00,36.99,58540.4075,4703.4575,13490.515,10773.675,0.0,3551.3125,394.045,0.2475,19.89,1869.615,1669.1075,2220.8275,752.4075,6447.6900000000005,0.0,282.61,124.405,3321.7025,549.9025,485.9825,3817.1375,15301.515,28209.5475,43238.8925,19,3,6,2,0,Summer,22.8,14.4,255.0,39,0.0
2020-06-18 20:00:00,36.3,55810.83,4672.26,13565.9475,10852.225,0.0,3526.2775,395.0075,0.2775,20.7275,1223.005,1365.25,2214.3325,806.95,6447.3525,0.0,281.905,126.2675,996.1575,551.685,421.8025,3475.4275,12586.93,28339.4575,43223.9,20,3,6,2,0,Summer,21.1,14.1,146.0,41,0.0
2020-06-18 21:00:00,35.57,53090.9075,4621.4775,13521.4625,10708.3275,0.0,3698.815,394.8425,0.2525,22.34,1079.3725,495.9375,2208.53,687.3050000000001,6450.93,0.0,280.665,124.9775,66.0325,549.845,365.285,3250.2025,11198.8325,28323.4475,41892.075,21,3,6,2,0,Summer,19.0,12.1,60.0,44,0.0
2020-06-18 22:00:00,34.3,51217.215,4551.99,13297.6775,10341.465,0.0,3231.23,395.005,0.27,23.325,1331.5825,249.505,2207.725,754.97,6447.505,0.0,282.58,125.3425,0.5825,548.6125,337.9675,2970.88,10824.115000000002,27265.3775,40393.09999999999,22,3,6,2,0,Summer,17.3,8.8,4.0,76,0.0
2020-06-18 23:00:00,29.98,47265.4525,4471.38,13251.9375,10236.02,0.0,2324.16,395.085,0.2525,23.515,387.06,363.795,2213.9,385.3975,6457.2175,0.0,283.81,126.1675,0.4425,552.4425,518.635,3133.265,10723.02,26207.2025,36542.4325,23,3,6,2,0,Summer,16.8,7.6,0.0,97,0.0
2020-06-19 00:00:00,28.1,44340.7875,4406.2575,12236.7875,10254.385,0.0,2009.045,395.2525,0.2725,23.31,710.5550000000001,609.3475000000001,2220.3075,251.675,6463.4,0.0,269.05,124.0875,0.445,538.105,492.39,3684.545,11055.62,24895.47,33285.1675,0,4,6,2,0,Summer,16.4,7.6,0.0,99,0.0
