timestamp,country,price_eur_mwh,resolution
2020-07-25 11:00:00+00:00,germany,17.87,PT60M
2020-07-25 11:00:00+00:00,germany,27.35,PT15M
2020-07-25 12:00:00+00:00,germany,18.15,PT60M
2020-07-25 12:00:00+00:00,germany,16.96,PT15M
2020-07-25 13:00:00+00:00,germany,8.73,PT15M
2020-07-25 13:00:00+00:00,germany,18.45,PT60M
2020-07-25 14:00:00+00:00,germany,4.09,PT15M
2020-07-25 14:00:00+00:00,germany,19.78,PT60M
2020-07-25 15:00:00+00:00,germany,5.32,PT15M
2020-07-25 15:00:00+00:00,germany,25.01,PT60M
2020-07-25 16:00:00+00:00,germany,28.9,PT60M
2020-07-25 16:00:00+00:00,germany,14.25,PT15M
2020-07-25 17:00:00+00:00,germany,31.58,PT60M
2020-07-25 17:00:00+00:00,germany,28.06,PT15M
2020-07-25 18:00:00+00:00,germany,32.22,PT60M
2020-07-25 18:00:00+00:00,germany,38.68,PT15M
2020-07-25 19:00:00+00:00,germany,38.91,PT15M
2020-07-25 19:00:00+00:00,germany,31.41,PT60M
2020-07-25 20:00:00+00:00,germany,45.96,PT15M
2020-07-25 20:00:00+00:00,germany,32.15,PT60M
2020-07-25 21:00:00+00:00,germany,24.79,PT60M
2020-07-25 21:00:00+00:00,germany,46.77,PT15M
2020-07-25 22:00:00+00:00,germany,23.78,PT60M
2020-07-25 22:00:00+00:00,germany,43.0,PT15M
2020-07-25 23:00:00+00:00,germany,29.66,PT15M
2020-07-25 23:00:00+00:00,germany,21.6,PT60M
2020-07-26 00:00:00+00:00,germany,26.96,PT15M
2020-07-26 00:00:00+00:00,germany,20.37,PT60M
2020-07-26 02:00:00+00:00,germany,15.52,PT15M
2020-07-26 02:00:00+00:00,germany,17.1,PT60M
2020-07-26 07:00:00+00:00,germany,19.28,PT15M
2020-07-26 07:00:00+00:00,germany,17.83,PT60M
2020-07-26 08:00:00+00:00,germany,24.47,PT15M
2020-07-26 08:00:00+00:00,germany,9.9,PT60M
2020-07-26 09:00:00+00:00,germany,24.02,PT15M
2020-07-26 09:00:00+00:00,germany,2.0,PT60M
2020-07-26 11:00:00+00:00,germany,25.12,PT15M
2020-07-26 11:00:00+00:00,germany,-5.82,PT60M
2020-07-26 12:00:00+00:00,germany,5.17,PT15M
2020-07-26 12:00:00+00:00,germany,-44.97,PT60M
2020-07-26 14:00:00+00:00,germany,-8.25,PT15M
2020-07-26 14:00:00+00:00,germany,-2.07,PT60M
2020-07-26 16:00:00+00:00,germany,22.64,PT60M
2020-07-26 16:00:00+00:00,germany,4.07,PT15M
2020-07-26 17:00:00+00:00,germany,25.64,PT60M
2020-07-26 17:00:00+00:00,germany,19.31,PT15M
2020-07-26 18:00:00+00:00,germany,32.85,PT15M
2020-07-26 18:00:00+00:00,germany,32.7,PT60M
2020-07-26 19:00:00+00:00,germany,35.69,PT60M
2020-07-26 19:00:00+00:00,germany,38.56,PT15M
2020-07-26 21:00:00+00:00,germany,48.99,PT15M
2020-07-26 21:00:00+00:00,germany,32.04,PT60M
2020-07-26 22:00:00+00:00,germany,32.43,PT60M
2020-07-26 22:00:00+00:00,germany,40.24,PT15M
2020-07-26 23:00:00+00:00,germany,29.35,PT15M
2020-07-26 23:00:00+00:00,germany,27.11,PT60M
2020-07-27 00:00:00+00:00,germany,26.91,PT15M
2020-07-27 00:00:00+00:00,germany,25.8,PT60M
2020-07-27 01:00:00+00:00,germany,23.44,PT15M
2020-07-27 01:00:00+00:00,germany,24.15,PT60M
2020-07-27 02:00:00+00:00,germany,18.89,PT15M
2020-07-27 02:00:00+00:00,germany,24.02,PT60M
2020-07-27 03:00:00+00:00,germany,27.18,PT60M
2020-07-27 03:00:00+00:00,germany,19.69,PT15M
2020-07-27 04:00:00+00:00,germany,18.03,PT15M
2020-07-27 04:00:00+00:00,germany,35.86,PT60M
2020-07-27 05:00:00+00:00,germany,34.55,PT15M
2020-07-27 05:00:00+00:00,germany,37.95,PT60M
2020-07-27 06:00:00+00:00,germany,46.6,PT15M
2020-07-27 06:00:00+00:00,germany,38.59,PT60M
2020-07-27 07:00:00+00:00,germany,47.0,PT15M
2020-07-27 07:00:00+00:00,germany,38.72,PT60M
2020-07-27 08:00:00+00:00,germany,44.1,PT15M
2020-07-27 08:00:00+00:00,germany,36.87,PT60M
2020-07-27 09:00:00+00:00,germany,35.09,PT15M
2020-07-27 09:00:00+00:00,germany,35.45,PT60M
2020-07-27 10:00:00+00:00,germany,32.18,PT60M
2020-07-27 10:00:00+00:00,germany,38.43,PT15M
2020-07-27 11:00:00+00:00,germany,30.54,PT60M
2020-07-27 11:00:00+00:00,germany,35.6,PT15M
2020-07-27 13:00:00+00:00,germany,21.2,PT15M
2020-07-27 13:00:00+00:00,germany,31.4,PT60M
2020-07-27 14:00:00+00:00,germany,34.44,PT60M
2020-07-27 14:00:00+00:00,germany,19.62,PT15M
2020-07-27 15:00:00+00:00,germany,36.44,PT60M
2020-07-27 15:00:00+00:00,germany,20.21,PT15M
2020-07-27 17:00:00+00:00,germany,39.36,PT60M
2020-07-27 17:00:00+00:00,germany,38.65,PT15M
2020-07-27 18:00:00+00:00,germany,37.98,PT60M
2020-07-27 18:00:00+00:00,germany,51.69,PT15M
2020-07-27 19:00:00+00:00,germany,33.72,PT60M
2020-07-27 19:00:00+00:00,germany,48.69,PT15M
2020-07-27 20:00:00+00:00,germany,55.01,PT15M
2020-07-27 20:00:00+00:00,germany,29.0,PT60M
2020-07-27 21:00:00+00:00,germany,22.62,PT60M
2020-07-27 21:00:00+00:00,germany,51.48,PT15M
2020-07-27 22:00:00+00:00,germany,18.71,PT60M
2020-07-27 22:00:00+00:00,germany,29.97,PT15M
2020-07-27 23:00:00+00:00,germany,23.27,PT15M
2020-07-27 23:00:00+00:00,germany,19.16,PT60M
2020-07-28 00:00:00+00:00,germany,16.67,PT15M
2020-07-28 00:00:00+00:00,germany,16.82,PT60M
2020-07-28 01:00:00+00:00,germany,12.07,PT15M
2020-07-28 01:00:00+00:00,germany,17.2,PT60M
2020-07-28 02:00:00+00:00,germany,17.11,PT60M
2020-07-28 02:00:00+00:00,germany,6.74,PT15M
2020-07-28 03:00:00+00:00,germany,21.56,PT60M
2020-07-28 03:00:00+00:00,germany,7.04,PT15M
2020-07-28 04:00:00+00:00,germany,7.98,PT15M
2020-07-28 04:00:00+00:00,germany,26.21,PT60M
2020-07-28 05:00:00+00:00,germany,27.37,PT15M
2020-07-28 05:00:00+00:00,germany,32.17,PT60M
2020-07-28 06:00:00+00:00,germany,33.32,PT60M
2020-07-28 06:00:00+00:00,germany,35.3,PT15M
2020-07-28 07:00:00+00:00,germany,39.1,PT15M
2020-07-28 07:00:00+00:00,germany,28.62,PT60M
2020-07-28 08:00:00+00:00,germany,34.27,PT15M
2020-07-28 08:00:00+00:00,germany,23.58,PT60M
2020-07-28 09:00:00+00:00,germany,21.04,PT60M
2020-07-28 09:00:00+00:00,germany,25.55,PT15M
2020-07-28 11:00:00+00:00,germany,9.02,PT15M
2020-07-28 11:00:00+00:00,germany,0.04,PT60M
2020-07-28 12:00:00+00:00,germany,1.48,PT60M
2020-07-28 12:00:00+00:00,germany,1.71,PT15M
2020-07-28 13:00:00+00:00,germany,8.13,PT60M
2020-07-28 13:00:00+00:00,germany,0.15,PT15M
2020-07-28 14:00:00+00:00,germany,21.03,PT60M
2020-07-28 14:00:00+00:00,germany,2.54,PT15M
2020-07-28 15:00:00+00:00,germany,4.61,PT15M
2020-07-28 15:00:00+00:00,germany,27.09,PT60M
2020-07-28 16:00:00+00:00,germany,30.96,PT60M
2020-07-28 16:00:00+00:00,germany,14.49,PT15M
2020-07-28 17:00:00+00:00,germany,27.03,PT15M
2020-07-28 17:00:00+00:00,germany,35.78,PT60M
2020-07-28 18:00:00+00:00,germany,36.94,PT60M
2020-07-28 18:00:00+00:00,germany,43.0,PT15M
2020-07-28 19:00:00+00:00,germany,36.78,PT60M
2020-07-28 19:00:00+00:00,germany,37.33,PT15M
2020-07-28 20:00:00+00:00,germany,45.55,PT15M
2020-07-28 20:00:00+00:00,germany,34.21,PT60M
2020-07-28 21:00:00+00:00,germany,28.31,PT60M
2020-07-28 21:00:00+00:00,germany,35.93,PT15M
2020-07-28 22:00:00+00:00,germany,26.16,PT60M
2020-07-28 22:00:00+00:00,germany,34.78,PT15M
2020-07-29 00:00:00+00:00,germany,23.53,PT60M
2020-07-29 00:00:00+00:00,germany,25.13,PT15M
2020-07-29 02:00:00+00:00,germany,22.79,PT60M
2020-07-29 02:00:00+00:00,germany,16.38,PT15M
2020-07-29 03:00:00+00:00,germany,16.51,PT15M
2020-07-29 03:00:00+00:00,germany,23.65,PT60M
2020-07-29 04:00:00+00:00,germany,18.25,PT15M
2020-07-29 04:00:00+00:00,germany,29.78,PT60M
2020-07-29 05:00:00+00:00,germany,34.54,PT15M
2020-07-29 05:00:00+00:00,germany,32.85,PT60M
2020-07-29 06:00:00+00:00,germany,51.75,PT15M
2020-07-29 06:00:00+00:00,germany,30.59,PT60M
2020-07-29 07:00:00+00:00,germany,40.82,PT15M
2020-07-29 07:00:00+00:00,germany,22.73,PT60M
2020-07-29 08:00:00+00:00,germany,31.17,PT15M
2020-07-29 08:00:00+00:00,germany,10.65,PT60M
2020-07-29 09:00:00+00:00,germany,3.56,PT60M
2020-07-29 09:00:00+00:00,germany,17.96,PT15M
2020-07-29 10:00:00+00:00,germany,12.8,PT15M
2020-07-29 10:00:00+00:00,germany,0.13,PT60M
2020-07-29 11:00:00+00:00,germany,-4.71,PT15M
2020-07-29 11:00:00+00:00,germany,0.07,PT60M
2020-07-29 12:00:00+00:00,germany,-12.6,PT15M
2020-07-29 13:00:00+00:00,germany,0.08,PT60M
2020-07-29 13:00:00+00:00,germany,-7.15,PT15M
2020-07-29 14:00:00+00:00,germany,3.77,PT60M
2020-07-29 14:00:00+00:00,germany,-3.17,PT15M
2020-07-29 16:00:00+00:00,germany,26.74,PT60M
2020-07-29 16:00:00+00:00,germany,6.38,PT15M
2020-07-29 17:00:00+00:00,germany,34.02,PT60M
2020-07-29 17:00:00+00:00,germany,21.9,PT15M
2020-07-29 19:00:00+00:00,germany,39.38,PT60M
2020-07-29 19:00:00+00:00,germany,39.09,PT15M
2020-07-29 20:00:00+00:00,germany,37.0,PT60M
2020-07-29 20:00:00+00:00,germany,47.66,PT15M
2020-07-29 21:00:00+00:00,germany,34.2,PT60M
2020-07-29 21:00:00+00:00,germany,41.9,PT15M
2020-07-29 22:00:00+00:00,germany,35.97,PT60M
2020-07-29 22:00:00+00:00,germany,40.25,PT15M
2020-07-29 23:00:00+00:00,germany,31.78,PT60M
2020-07-29 23:00:00+00:00,germany,31.48,PT15M
2020-07-30 00:00:00+00:00,germany,29.1,PT60M
2020-07-30 00:00:00+00:00,germany,27.0,PT15M
2020-07-30 02:00:00+00:00,germany,18.79,PT15M
2020-07-30 02:00:00+00:00,germany,26.99,PT60M
2020-07-30 03:00:00+00:00,germany,22.03,PT15M
2020-07-30 03:00:00+00:00,germany,29.2,PT60M
2020-07-30 04:00:00+00:00,germany,22.5,PT15M
2020-07-30 04:00:00+00:00,germany,36.91,PT60M
2020-07-30 05:00:00+00:00,germany,39.64,PT60M
2020-07-30 05:00:00+00:00,germany,40.2,PT15M
2020-07-30 06:00:00+00:00,germany,60.3,PT15M
2020-07-30 06:00:00+00:00,germany,39.53,PT60M
2020-07-30 07:00:00+00:00,germany,55.16,PT15M
2020-07-30 07:00:00+00:00,germany,34.88,PT60M
2020-07-30 08:00:00+00:00,germany,48.85,PT15M
2020-07-30 08:00:00+00:00,germany,28.14,PT60M
2020-07-30 10:00:00+00:00,germany,26.73,PT60M
2020-07-30 10:00:00+00:00,germany,35.16,PT15M
2020-07-30 12:00:00+00:00,germany,18.62,PT15M
2020-07-30 12:00:00+00:00,germany,26.2,PT60M
2020-07-30 14:00:00+00:00,germany,30.25,PT60M
2020-07-30 14:00:00+00:00,germany,11.11,PT15M
2020-07-30 15:00:00+00:00,germany,38.08,PT60M
2020-07-30 15:00:00+00:00,germany,9.4,PT15M
2020-07-30 16:00:00+00:00,germany,44.94,PT60M
2020-07-30 16:00:00+00:00,germany,19.83,PT15M
2020-07-30 17:00:00+00:00,germany,37.47,PT15M
2020-07-30 17:00:00+00:00,germany,60.02,PT60M
2020-07-30 18:00:00+00:00,germany,56.8,PT60M
2020-07-30 18:00:00+00:00,germany,51.93,PT15M
2020-07-30 19:00:00+00:00,germany,49.83,PT60M
2020-07-30 19:00:00+00:00,germany,48.56,PT15M
2020-07-30 20:00:00+00:00,germany,54.91,PT15M
2020-07-30 20:00:00+00:00,germany,44.54,PT60M
2020-07-30 21:00:00+00:00,germany,49.72,PT15M
2020-07-30 21:00:00+00:00,germany,37.53,PT60M
2020-07-30 22:00:00+00:00,germany,45.25,PT15M
2020-07-30 22:00:00+00:00,germany,38.8,PT60M
2020-07-30 23:00:00+00:00,germany,33.9,PT60M
2020-07-30 23:00:00+00:00,germany,38.84,PT15M
2020-07-31 00:00:00+00:00,germany,31.99,PT60M
2020-07-31 00:00:00+00:00,germany,34.91,PT15M
2020-07-31 01:00:00+00:00,germany,31.58,PT60M
2020-07-31 01:00:00+00:00,germany,31.81,PT15M
2020-07-31 04:00:00+00:00,germany,40.56,PT60M
2020-07-31 04:00:00+00:00,germany,32.56,PT15M
2020-07-31 05:00:00+00:00,germany,43.69,PT60M
2020-07-31 05:00:00+00:00,germany,53.85,PT15M
2020-07-31 06:00:00+00:00,germany,70.96,PT15M
2020-07-31 06:00:00+00:00,germany,44.91,PT60M
2020-07-31 07:00:00+00:00,germany,41.65,PT60M
2020-07-31 07:00:00+00:00,germany,62.67,PT15M
2020-07-31 08:00:00+00:00,germany,38.25,PT60M
2020-07-31 08:00:00+00:00,germany,54.01,PT15M
2020-07-31 10:00:00+00:00,germany,41.54,PT15M
2020-07-31 10:00:00+00:00,germany,30.49,PT60M
2020-07-31 11:00:00+00:00,germany,36.65,PT15M
2020-07-31 11:00:00+00:00,germany,29.49,PT60M
2020-07-31 12:00:00+00:00,germany,25.58,PT15M
2020-07-31 12:00:00+00:00,germany,30.09,PT60M
2020-07-31 13:00:00+00:00,germany,31.95,PT60M
2020-07-31 13:00:00+00:00,germany,18.74,PT15M
2020-07-31 14:00:00+00:00,germany,33.49,PT60M
2020-07-31 14:00:00+00:00,germany,15.25,PT15M
2020-07-31 15:00:00+00:00,germany,42.66,PT60M
2020-07-31 15:00:00+00:00,germany,12.46,PT15M
2020-07-31 16:00:00+00:00,germany,49.08,PT60M
2020-07-31 16:00:00+00:00,germany,20.28,PT15M
2020-07-31 17:00:00+00:00,germany,54.4,PT60M
2020-07-31 17:00:00+00:00,germany,39.68,PT15M
2020-07-31 19:00:00+00:00,germany,55.8,PT15M
2020-07-31 19:00:00+00:00,germany,46.15,PT60M
2020-07-31 20:00:00+00:00,germany,61.62,PT15M
2020-07-31 20:00:00+00:00,germany,44.97,PT60M
2020-07-31 21:00:00+00:00,germany,38.27,PT60M
2020-07-31 21:00:00+00:00,germany,48.43,PT15M
2020-07-31 22:00:00+00:00,germany,45.24,PT15M
2020-07-31 22:00:00+00:00,germany,33.35,PT60M
2020-07-31 23:00:00+00:00,germany,24.6,PT60M
2020-07-31 23:00:00+00:00,germany,34.33,PT15M
2020-08-01 00:00:00+00:00,germany,24.28,PT60M
2020-08-01 00:00:00+00:00,germany,29.42,PT15M
2020-08-01 01:00:00+00:00,germany,25.73,PT15M
2020-08-01 01:00:00+00:00,germany,23.99,PT60M
2020-08-01 04:00:00+00:00,germany,25.0,PT60M
2020-08-01 04:00:00+00:00,germany,23.06,PT15M
2020-08-01 05:00:00+00:00,germany,27.59,PT60M
2020-08-01 05:00:00+00:00,germany,28.16,PT15M
2020-08-01 06:00:00+00:00,germany,25.93,PT60M
2020-08-01 06:00:00+00:00,germany,36.31,PT15M
2020-08-01 07:00:00+00:00,germany,24.4,PT60M
2020-08-01 07:00:00+00:00,germany,42.46,PT15M
2020-08-01 08:00:00+00:00,germany,36.51,PT15M
2020-08-01 08:00:00+00:00,germany,23.22,PT60M
2020-08-01 10:00:00+00:00,germany,24.31,PT60M
2020-08-01 10:00:00+00:00,germany,26.88,PT15M
2020-08-01 11:00:00+00:00,germany,26.6,PT15M
2020-08-01 11:00:00+00:00,germany,23.74,PT60M
2020-08-01 12:00:00+00:00,germany,9.51,PT15M
2020-08-01 12:00:00+00:00,germany,23.11,PT60M
2020-08-01 13:00:00+00:00,germany,4.05,PT15M
2020-08-01 13:00:00+00:00,germany,23.16,PT60M
2020-08-01 14:00:00+00:00,germany,25.54,PT60M
2020-08-01 14:00:00+00:00,germany,1.11,PT15M
2020-08-01 15:00:00+00:00,germany,32.62,PT60M
2020-08-01 15:00:00+00:00,germany,4.19,PT15M
2020-08-01 16:00:00+00:00,germany,16.52,PT15M
2020-08-01 16:00:00+00:00,germany,38.43,PT60M
2020-08-01 17:00:00+00:00,germany,28.69,PT15M
2020-08-01 17:00:00+00:00,germany,38.78,PT60M
2020-08-01 18:00:00+00:00,germany,38.37,PT60M
2020-08-01 18:00:00+00:00,germany,49.3,PT15M
2020-08-01 20:00:00+00:00,germany,37.12,PT60M
2020-08-01 20:00:00+00:00,germany,50.61,PT15M
2020-08-01 21:00:00+00:00,germany,33.09,PT60M
2020-08-01 21:00:00+00:00,germany,44.04,PT15M
2020-08-01 22:00:00+00:00,germany,30.67,PT60M
2020-08-01 22:00:00+00:00,germany,40.79,PT15M
2020-08-01 23:00:00+00:00,germany,30.36,PT15M
2020-08-01 23:00:00+00:00,germany,27.82,PT60M
2020-08-02 00:00:00+00:00,germany,26.3,PT15M
2020-08-02 00:00:00+00:00,germany,26.97,PT60M
2020-08-02 01:00:00+00:00,germany,25.21,PT15M
2020-08-02 01:00:00+00:00,germany,25.25,PT60M
2020-08-02 04:00:00+00:00,germany,25.52,PT15M
2020-08-02 04:00:00+00:00,germany,25.46,PT60M
2020-08-02 05:00:00+00:00,germany,21.35,PT15M
2020-08-02 05:00:00+00:00,germany,26.09,PT60M
2020-08-02 07:00:00+00:00,germany,31.75,PT15M
2020-08-02 07:00:00+00:00,germany,27.62,PT60M
2020-08-02 08:00:00+00:00,germany,27.63,PT60M
2020-08-02 08:00:00+00:00,germany,29.17,PT15M
2020-08-02 09:00:00+00:00,germany,28.01,PT60M
2020-08-02 09:00:00+00:00,germany,31.52,PT15M
2020-08-02 10:00:00+00:00,germany,26.42,PT60M
2020-08-02 10:00:00+00:00,germany,31.58,PT15M
2020-08-02 11:00:00+00:00,germany,32.12,PT15M
2020-08-02 11:00:00+00:00,germany,24.76,PT60M
2020-08-02 12:00:00+00:00,germany,24.53,PT60M
2020-08-02 12:00:00+00:00,germany,15.61,PT15M
2020-08-02 13:00:00+00:00,germany,24.16,PT60M
2020-08-02 13:00:00+00:00,germany,12.33,PT15M
2020-08-02 14:00:00+00:00,germany,9.23,PT15M
2020-08-02 14:00:00+00:00,germany,23.86,PT60M
2020-08-02 15:00:00+00:00,germany,25.56,PT60M
2020-08-02 15:00:00+00:00,germany,9.21,PT15M
2020-08-02 16:00:00+00:00,germany,28.08,PT60M
2020-08-02 16:00:00+00:00,germany,13.94,PT15M
2020-08-02 17:00:00+00:00,germany,33.0,PT60M
2020-08-02 17:00:00+00:00,germany,23.61,PT15M
2020-08-02 18:00:00+00:00,germany,34.14,PT60M
2020-08-02 18:00:00+00:00,germany,39.27,PT15M
2020-08-02 21:00:00+00:00,germany,34.89,PT60M
2020-08-02 21:00:00+00:00,germany,45.45,PT15M
2020-08-02 22:00:00+00:00,germany,27.93,PT60M
2020-08-02 22:00:00+00:00,germany,41.34,PT15M
2020-08-02 23:00:00+00:00,germany,26.19,PT60M
2020-08-02 23:00:00+00:00,germany,31.62,PT15M
2020-08-03 01:00:00+00:00,germany,28.12,PT15M
2020-08-03 01:00:00+00:00,germany,25.06,PT60M
2020-08-03 02:00:00+00:00,germany,19.88,PT15M
2020-08-03 02:00:00+00:00,germany,26.03,PT60M
2020-08-03 03:00:00+00:00,germany,21.6,PT15M
2020-08-03 03:00:00+00:00,germany,27.93,PT60M
2020-08-03 04:00:00+00:00,germany,22.07,PT15M
2020-08-03 04:00:00+00:00,germany,34.12,PT60M
2020-08-03 05:00:00+00:00,germany,36.29,PT15M
2020-08-03 05:00:00+00:00,germany,39.97,PT60M
2020-08-03 06:00:00+00:00,germany,41.0,PT60M
2020-08-03 06:00:00+00:00,germany,51.71,PT15M
2020-08-03 07:00:00+00:00,germany,53.1,PT15M
2020-08-03 07:00:00+00:00,germany,42.65,PT60M
2020-08-03 08:00:00+00:00,germany,41.2,PT60M
2020-08-03 08:00:00+00:00,germany,43.69,PT15M
2020-08-03 09:00:00+00:00,germany,41.16,PT60M
2020-08-03 09:00:00+00:00,germany,45.18,PT15M
2020-08-03 10:00:00+00:00,germany,40.97,PT60M
2020-08-03 10:00:00+00:00,germany,45.66,PT15M
2020-08-03 11:00:00+00:00,germany,39.9,PT60M
2020-08-03 11:00:00+00:00,germany,45.3,PT15M
2020-08-03 12:00:00+00:00,germany,36.71,PT15M
2020-08-03 12:00:00+00:00,germany,38.24,PT60M
2020-08-03 13:00:00+00:00,germany,37.68,PT15M
2020-08-03 13:00:00+00:00,germany,37.18,PT60M
2020-08-03 14:00:00+00:00,germany,37.75,PT60M
2020-08-03 14:00:00+00:00,germany,33.24,PT15M
2020-08-03 15:00:00+00:00,germany,39.67,PT60M
2020-08-03 15:00:00+00:00,germany,34.31,PT15M
2020-08-03 17:00:00+00:00,germany,45.45,PT60M
2020-08-03 17:00:00+00:00,germany,47.82,PT15M
2020-08-03 18:00:00+00:00,germany,43.06,PT60M
2020-08-03 18:00:00+00:00,germany,63.49,PT15M
2020-08-03 19:00:00+00:00,germany,41.7,PT60M
2020-08-03 19:00:00+00:00,germany,54.42,PT15M
2020-08-03 20:00:00+00:00,germany,61.97,PT15M
2020-08-03 20:00:00+00:00,germany,40.9,PT60M
2020-08-03 21:00:00+00:00,germany,51.52,PT15M
2020-08-03 21:00:00+00:00,germany,35.05,PT60M
2020-08-03 22:00:00+00:00,germany,31.6,PT60M
2020-08-03 22:00:00+00:00,germany,40.02,PT15M
2020-08-03 23:00:00+00:00,germany,32.13,PT15M
2020-08-03 23:00:00+00:00,germany,28.02,PT60M
2020-08-04 01:00:00+00:00,germany,27.49,PT15M
2020-08-04 01:00:00+00:00,germany,23.66,PT60M
2020-08-04 03:00:00+00:00,germany,28.35,PT60M
2020-08-04 03:00:00+00:00,germany,20.8,PT15M
2020-08-04 04:00:00+00:00,germany,33.0,PT60M
2020-08-04 04:00:00+00:00,germany,21.55,PT15M
2020-08-04 05:00:00+00:00,germany,38.04,PT15M
2020-08-04 05:00:00+00:00,germany,46.97,PT60M
2020-08-04 06:00:00+00:00,germany,49.19,PT15M
2020-08-04 06:00:00+00:00,germany,49.67,PT60M
2020-08-04 07:00:00+00:00,germany,46.45,PT60M
2020-08-04 07:00:00+00:00,germany,49.6,PT15M
2020-08-04 08:00:00+00:00,germany,41.35,PT60M
2020-08-04 08:00:00+00:00,germany,46.3,PT15M
2020-08-04 09:00:00+00:00,germany,41.73,PT15M
2020-08-04 09:00:00+00:00,germany,40.33,PT60M
2020-08-04 10:00:00+00:00,germany,44.84,PT15M
2020-08-04 10:00:00+00:00,germany,39.38,PT60M
2020-08-04 11:00:00+00:00,germany,40.55,PT15M
2020-08-04 11:00:00+00:00,germany,36.98,PT60M
2020-08-04 12:00:00+00:00,germany,33.3,PT15M
2020-08-04 12:00:00+00:00,germany,35.22,PT60M
2020-08-04 13:00:00+00:00,germany,30.42,PT15M
2020-08-04 13:00:00+00:00,germany,34.81,PT60M
2020-08-04 14:00:00+00:00,germany,25.03,PT15M
2020-08-04 14:00:00+00:00,germany,33.96,PT60M
2020-08-04 15:00:00+00:00,germany,37.77,PT60M
2020-08-04 15:00:00+00:00,germany,21.46,PT15M
2020-08-04 16:00:00+00:00,germany,40.41,PT60M
2020-08-04 16:00:00+00:00,germany,25.36,PT15M
2020-08-04 17:00:00+00:00,germany,37.13,PT15M
2020-08-04 17:00:00+00:00,germany,41.32,PT60M
2020-08-04 18:00:00+00:00,germany,41.2,PT60M
2020-08-04 18:00:00+00:00,germany,52.36,PT15M
2020-08-04 19:00:00+00:00,germany,48.84,PT15M
2020-08-04 19:00:00+00:00,germany,41.16,PT60M
2020-08-04 20:00:00+00:00,germany,56.56,PT15M
2020-08-04 20:00:00+00:00,germany,39.83,PT60M
2020-08-04 21:00:00+00:00,germany,48.24,PT15M
2020-08-04 21:00:00+00:00,germany,32.2,PT60M
2020-08-04 22:00:00+00:00,germany,32.27,PT60M
2020-08-04 22:00:00+00:00,germany,39.38,PT15M
2020-08-04 23:00:00+00:00,germany,35.68,PT15M
2020-08-04 23:00:00+00:00,germany,26.29,PT60M
2020-08-05 00:00:00+00:00,germany,29.79,PT15M
2020-08-05 00:00:00+00:00,germany,23.51,PT60M
2020-08-05 04:00:00+00:00,germany,17.7,PT15M
2020-08-05 04:00:00+00:00,germany,28.77,PT60M
2020-08-05 05:00:00+00:00,germany,33.08,PT60M
2020-08-05 05:00:00+00:00,germany,43.43,PT15M
2020-08-05 06:00:00+00:00,germany,52.6,PT15M
2020-08-05 06:00:00+00:00,germany,32.67,PT60M
2020-08-05 07:00:00+00:00,germany,26.18,PT60M
2020-08-05 07:00:00+00:00,germany,50.24,PT15M
2020-08-05 08:00:00+00:00,germany,44.15,PT15M
2020-08-05 08:00:00+00:00,germany,24.58,PT60M
2020-08-05 09:00:00+00:00,germany,23.91,PT60M
2020-08-05 09:00:00+00:00,germany,32.44,PT15M
2020-08-05 10:00:00+00:00,germany,23.72,PT60M
2020-08-05 10:00:00+00:00,germany,31.02,PT15M
2020-08-05 11:00:00+00:00,germany,26.9,PT15M
2020-08-05 11:00:00+00:00,germany,23.52,PT60M
2020-08-05 12:00:00+00:00,germany,23.79,PT60M
2020-08-05 12:00:00+00:00,germany,15.4,PT15M
2020-08-05 13:00:00+00:00,germany,23.32,PT60M
2020-08-05 13:00:00+00:00,germany,14.5,PT15M
2020-08-05 14:00:00+00:00,germany,24.83,PT60M
2020-08-05 14:00:00+00:00,germany,8.89,PT15M
2020-08-05 15:00:00+00:00,germany,6.53,PT15M
2020-08-05 15:00:00+00:00,germany,31.22,PT60M
2020-08-05 16:00:00+00:00,germany,14.65,PT15M
2020-08-05 16:00:00+00:00,germany,39.6,PT60M
2020-08-05 17:00:00+00:00,germany,43.04,PT60M
2020-08-05 17:00:00+00:00,germany,34.32,PT15M
2020-08-05 18:00:00+00:00,germany,65.36,PT15M
2020-08-05 18:00:00+00:00,germany,43.4,PT60M
2020-08-05 19:00:00+00:00,germany,57.1,PT15M
2020-08-05 19:00:00+00:00,germany,42.43,PT60M
2020-08-05 20:00:00+00:00,germany,41.69,PT60M
2020-08-05 20:00:00+00:00,germany,62.8,PT15M
2020-08-05 21:00:00+00:00,germany,47.34,PT15M
2020-08-05 21:00:00+00:00,germany,36.71,PT60M
2020-08-05 22:00:00+00:00,germany,42.12,PT15M
2020-08-05 22:00:00+00:00,germany,26.9,PT60M
2020-08-05 23:00:00+00:00,germany,23.99,PT60M
2020-08-05 23:00:00+00:00,germany,37.06,PT15M
2020-08-06 00:00:00+00:00,germany,28.51,PT15M
2020-08-06 00:00:00+00:00,germany,23.12,PT60M
2020-08-06 01:00:00+00:00,germany,24.47,PT15M
2020-08-06 01:00:00+00:00,germany,23.02,PT60M
2020-08-06 02:00:00+00:00,germany,24.06,PT60M
2020-08-06 02:00:00+00:00,germany,16.54,PT15M
2020-08-06 03:00:00+00:00,germany,18.6,PT15M
2020-08-06 03:00:00+00:00,germany,27.09,PT60M
