timestamp,country,actual_price,forecast_price,error,absolute_error,percentage_error
2020-04-02 21:00:00,italy,28.18,96.43084,68.25083953857421,68.25083953857421,242.19602391261253
2020-04-02 22:00:00,italy,25.79,81.1653,55.37529846191406,55.37529846191406,214.71616309388935
2020-04-02 23:00:00,italy,22.79,82.57311,59.78311248779297,59.78311248779297,262.3216870899209
2020-04-03 00:00:00,italy,20.77,41.719658,20.94965789794922,20.94965789794922,100.86498747207136
2020-04-03 01:00:00,italy,20.5,48.899193,28.399192810058597,28.399192810058597,138.53264785394435
2020-04-03 02:00:00,italy,20.76,47.4063,26.64629959106445,26.64629959106445,128.35404427295015
2020-04-03 03:00:00,italy,25.0,48.532997,23.532997131347656,23.532997131347656,94.13198852539062
2020-04-03 04:00:00,italy,28.0,59.674477,31.67447662353516,31.67447662353516,113.12313079833984
2020-04-03 05:00:00,italy,31.87,60.060036,28.190035705566405,28.190035705566405,88.45320271592847
2020-04-03 06:00:00,italy,33.49,57.362247,23.872247467041014,23.872247467041014,71.28171832499555
2020-04-03 07:00:00,italy,28.0,54.344902,26.34490203857422,26.34490203857422,94.08893585205078
2020-04-03 08:00:00,italy,26.03,13.137359,-12.892641334533693,12.892641334533693,49.5299321342055
2020-04-03 09:00:00,italy,25.0,18.962172,-6.03782844543457,6.03782844543457,24.15131378173828
2020-04-03 10:00:00,italy,21.4,18.842043,-2.5579570770263658,2.5579570770263658,11.953070453394234
2020-04-03 11:00:00,italy,19.4,17.930304,-1.4696964263916,1.4696964263916,7.575754775214434
2020-04-03 12:00:00,italy,19.5,18.853884,-0.6461162567138672,0.6461162567138672,3.3134167010967546
2020-04-03 13:00:00,italy,21.45,16.457256,-4.992743682861327,4.992743682861327,23.27619432569384
2020-04-03 14:00:00,italy,21.4,27.383299,5.983298873901369,5.983298873901369,27.95934053224939
2020-04-03 15:00:00,italy,25.5,28.221855,2.7218551635742188,2.7218551635742188,10.673941817938111
2020-04-03 16:00:00,italy,28.05,64.458755,36.40875549316407,36.40875549316407,129.79948482411433
2020-04-03 17:00:00,italy,41.49,80.48028,38.99027801513672,38.99027801513672,93.97512175255896
2020-04-03 18:00:00,italy,44.0,89.67915,45.67915344238281,45.67915344238281,103.8162578235973
2020-04-03 19:00:00,italy,32.62,94.39534,61.77533996582032,61.77533996582032,189.37872460398623
2020-04-03 20:00:00,italy,29.15,91.870544,62.72054443359375,62.72054443359375,215.16481795400944
2020-04-03 21:00:00,italy,28.0,92.3453,64.34529876708984,64.34529876708984,229.80463845389232
2020-04-03 22:00:00,italy,25.1,81.93956,56.83955993652344,56.83955993652344,226.45243002598977
2020-04-03 23:00:00,italy,22.99,81.60157,58.611570129394536,58.611570129394536,254.9437587185496
2020-04-04 00:00:00,italy,21.1,44.29043,23.19042816162109,23.19042816162109,109.90724247213788
2020-04-04 01:00:00,italy,20.1,42.247334,22.147333526611327,22.147333526611327,110.1857389383648
2020-04-04 02:00:00,italy,19.8,43.1328,23.3328010559082,23.3328010559082,117.84242957529392
2020-04-04 03:00:00,italy,22.15,46.565315,24.415315246582036,24.415315246582036,110.22715686944484
2020-04-04 04:00:00,italy,24.12,46.870735,22.75073516845703,22.75073516845703,94.32311429708552
2020-04-04 05:00:00,italy,24.57,48.19421,23.624210052490238,23.624210052490238,96.1506310642663
2020-04-04 06:00:00,italy,21.97,37.315876,15.34587600708008,15.34587600708008,69.8492308014569
2020-04-04 07:00:00,italy,19.0,27.915043,8.915042877197266,8.915042877197266,46.92127830103824
2020-04-04 08:00:00,italy,14.98,10.420346,-4.5596537399292,4.5596537399292,30.43827596748464
2020-04-04 09:00:00,italy,10.0,10.605571,0.6055707931518555,0.6055707931518555,6.055707931518555
2020-04-04 10:00:00,italy,9.88,21.250044,11.370043869018554,11.370043869018554,115.08141567832544
2020-04-04 11:00:00,italy,8.0,23.630045,15.630044937133787,15.630044937133787,195.3755617141724
2020-04-04 13:00:00,italy,9.87,24.988554,15.118554000854491,15.118554000854491,153.17683891443258
2020-04-04 14:00:00,italy,9.88,26.088263,16.208262557983396,16.208262557983396,164.05124046541897
2020-04-04 15:00:00,italy,14.9,25.773563,10.873563385009763,10.873563385009763,72.97693546986419
2020-04-04 16:00:00,italy,22.72,44.38449,21.66449096679688,21.66449096679688,95.35427362146513
2020-04-04 17:00:00,italy,30.1,80.84281,50.742811584472655,50.742811584472655,168.58076938363007
