datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation
2020-04-08 16:00:00,21.55,55234.07,4492.1175,8104.862499999999,6128.955,0.6975,1442.9775,406.1975,0.0,16.4075,1297.9425,1141.8325,1325.0325,40.6125,7278.967500000001,339.7775,130.01999999999998,19447.0775,764.24,261.27250000000004,1581.8875,27148.0,16082.992499999998,28086.07,16,2,4,2,0,Spring,20.9,7.4,578.0,0,0.0
2020-04-08 17:00:00,25.9,55411.0975,4553.452499999999,10202.795,7003.8375,0.695,1783.9825,407.8875,0.0,16.485,783.6225,702.69,1313.205,68.3575,7303.975,339.7525,132.735,12463.8925,780.105,352.52750000000003,1378.5675,20130.0025,19398.5025,35281.095,17,2,4,2,0,Spring,20.7,6.8,452.0,0,0.0
2020-04-08 18:00:00,35.31,55893.7525,4629.4525,10969.485,8012.3225,0.69,2004.82,408.285,0.0,16.85,1532.185,3105.4125,1306.975,67.0575,7467.805,339.0725,137.93,5334.19,788.5600000000001,352.0475,1348.445,13038.1675,21394.9125,42855.58500000001,18,2,4,2,0,Spring,20.2,5.5,301.0,0,0.0
2020-04-08 19:00:00,49.12,56555.630000000005,4667.605,11212.6775,8545.79,0.6875,2213.6725,408.6475,0.0,17.7675,2886.995,3100.4525,1307.565,77.1375,7487.52,339.28,141.1725,954.015,800.515,349.655,1482.61,8838.5875,22380.7875,47717.0425,19,2,4,2,0,Spring,17.4,6.2,146.0,6,0.0
2020-04-08 20:00:00,50.33,56845.245,4678.58,11257.015,8684.3925,0.6875,2177.0675,408.265,0.0,19.615,3533.24,3591.37,1313.1525,140.2575,7515.29,346.12,145.435,5.375,796.45,354.6725,2197.4750000000004,8689.5125,22526.74,48155.7325,20,2,4,2,0,Spring,13.7,9.6,26.0,10,0.0
2020-04-08 21:00:00,39.03,54468.2675,4665.8175,11230.945,8691.2425,0.705,1992.6625,408.4375,0.0,20.8925,2536.0525,3403.4675,1322.38,152.35750000000002,7538.38,348.7575,144.1725,0.6074999999999999,794.19,392.6825,2854.625,9388.47,22323.2875,45079.7975,21,2,4,2,0,Spring,12.3,9.2,0.0,0,0.0
2020-04-08 22:00:00,31.41,51286.745,4587.77,11233.1275,8435.395,0.6950000000000001,1959.8925,410.975,0.0,21.855,1458.8075,1313.34,1338.265,94.75,7556.83,360.91,150.6025,0.61,811.05,587.81,3258.1575,9867.3625,22039.39,41419.38250000001,22,2,4,2,0,Spring,10.8,9.8,0.0,0,0.0
2020-04-08 23:00:00,27.34,47395.575,4508.92,10964.485,7673.14,0.7075,1725.6775,412.8175,0.0,22.285,774.9549999999999,568.6,1338.2825,72.655,7574.37,357.1325,151.215,0.4599999999999999,805.345,966.39,3225.985,10112.6925,20776.120000000003,37282.88249999999,23,2,4,2,0,Spring,9.6,10.0,0.0,0,0.0
2020-04-09 00:00:00,22.66,44283.7875,4445.5175,10343.8175,7313.7925,0.7175,1706.085,412.825,0.0,22.565,636.4200000000001,406.175,1344.0025,167.64,7529.955,361.72,152.055,0.435,803.5575,1014.6775,3425.585,10397.857500000002,19776.52,33885.92999999999,0,3,4,2,0,Spring,9.1,8.4,0.0,0,0.0
2020-04-09 01:00:00,21.3,42526.6825,4438.89,8872.025,7130.6375,0.7075,1499.6075,413.3175,0.0,22.655,1287.48,819.47,1352.1625,171.745,7484.3625,353.6525,148.4475,0.4475,808.6725,959.3625,3552.6225,10475.23,17915.587499999998,32051.452500000003,1,3,4,2,0,Spring,8.2,9.5,0.0,1,0.0
2020-04-09 02:00:00,21.08,41688.18,4434.7275,8632.945,7191.2075,0.7224999999999999,1425.51,412.9425,0.0,22.74,1597.255,1549.455,1354.0875,170.0075,7503.7675,344.7475,147.11,0.4425,810.14,922.395,3693.5975,10575.2575,17662.605,31112.9225,2,3,4,2,0,Spring,9.3,10.5,0.0,6,0.0
2020-04-09 03:00:00,20.9,41736.6275,4444.065,8729.4775,7210.7375,0.7,1470.705,413.5675,0.0,23.045,1496.555,1853.6825,1361.105,92.325,7527.7675,345.18,147.51749999999998,0.515,782.61,900.6424999999999,4248.3925,11047.045,17824.487500000003,30689.582500000004,3,3,4,2,0,Spring,8.4,9.2,0.0,13,0.0
2020-04-09 04:00:00,20.51,43124.37,4483.1075,8784.6025,7104.327499999999,0.6875,1446.0325,412.7975,0.0,23.395,521.5025,1925.0425,1367.1575,134.315,7538.805,355.7625,152.23,0.57,785.5025,947.6975,4913.4825,11846.33,17747.760000000002,31278.04,4,3,4,2,0,Spring,8.9,10.2,0.0,4,0.0
2020-04-09 05:00:00,22.68,46208.93,4543.8925,10566.5075,7491.7525,0.705,1716.88,413.5075,0.0,23.65,207.725,1341.06,1367.49,270.3225,7579.9375,367.16,157.8425,0.7125,773.9399999999999,973.365,5225.4,12381.1825,20188.6475,33827.7475,5,3,4,2,0,Spring,7.2,8.1,0.0,3,0.0
2020-04-09 06:00:00,27.66,51583.8975,4711.43,11218.935,7415.76,0.615,1865.87,412.1775,0.0,23.7025,971.24,1631.3775,1359.775,225.3225,7660.5425,386.3625,163.4,99.2125,771.0825,1019.9675,5121.5425,12537.25,20912.742500000004,39046.6475,6,3,4,2,0,Spring,7.3,9.5,0.0,17,0.0
2020-04-09 07:00:00,29.7,55766.055,4825.1775,11304.87,7437.0475,0.6075,2029.0825,411.165,0.0,23.14,972.755,2784.935,1356.625,142.0775,7687.5475,396.9575,167.22750000000002,2354.445,764.7375,1150.55,4641.9725,14470.847499999998,21182.165,41295.2075,7,3,4,2,0,Spring,7.7,9.2,11.0,26,0.0
2020-04-09 08:00:00,29.53,58817.6875,4876.6375,11273.5325,7425.0175,0.59,1815.2075,411.995,0.0,21.8775,599.7125,3109.51,1380.2575000000002,119.67,7682.195,399.21,164.46,7886.155000000001,774.85,978.8175,3523.9225,18765.46,20925.7525,40052.2275,8,3,4,2,0,Spring,9.9,10.7,96.0,36,0.0
2020-04-09 09:00:00,25.21,59647.4975,4831.875,11043.31,7108.6875,0.61,1798.9625,412.425,0.0,20.4925,465.5275,1271.2425,1398.96,76.20750000000001,7442.85,400.135,163.935,14929.6025,782.825,949.3075,2679.91,24865.8625,20363.385,34781.634999999995,9,3,4,2,0,Spring,11.5,12.3,219.0,38,0.0
2020-04-09 10:00:00,22.43,60859.3125,4767.26,8988.18,6340.33,0.0,1719.335,413.0375,0.0,19.22,110.67,999.1575,1412.5275,54.2975,7327.1975,384.3125,157.9675,21311.085,783.4925000000001,1087.0025,3214.335,31846.5075,17460.8825,29012.805,10,3,4,2,0,Spring,12.8,12.7,308.0,41,0.0
2020-04-09 11:00:00,21.26,62224.6625,4736.52,7354.8725,6236.245,0.0,1545.72,412.3250000000001,0.0,18.2825,335.5225,973.5775,1418.74,57.4175,7322.2075,371.8975,151.5075,25955.38,799.9925000000001,1201.9425,3659.0275,37029.0275,15549.162500000002,25195.634999999995,11,3,4,2,0,Spring,13.8,13.8,419.0,2,0.0
2020-04-09 12:00:00,19.42,61809.77,4656.9925,6760.14,6210.35,0.0,1515.835,412.2025,0.0,17.5275,2023.6625,2349.995,1421.93,97.355,7007.54,370.405,148.475,28407.05,786.55,1751.735,4155.995,40491.0575,14898.5275,21318.712499999998,12,3,4,2,0,Spring,15.0,13.6,632.0,1,0.0
2020-04-09 13:00:00,17.4,60563.915,4621.1775,6767.1175,5392.51,1.78,1511.0825,411.155,0.0,17.08,2213.1925,3115.56,1411.845,75.9325,6916.1775,367.025,148.9775,28294.275,796.84,2141.7125,5225.0,41769.942500000005,14081.865000000002,18793.9725,13,3,4,2,0,Spring,16.0,13.2,699.0,0,0.0
2020-04-09 14:00:00,13.19,59004.43,4635.0025000000005,6393.145,5559.8625,1.8675,1512.37,411.1525,0.0,16.8375,2121.4675,2862.035,1412.6825,90.415,6921.7575,365.005,154.6525,26010.4225,787.49,2253.1775,6330.9775,40732.677500000005,13876.53,18271.752499999995,14,3,4,2,0,Spring,17.2,18.1,707.0,10,0.0
2020-04-09 15:00:00,16.41,57166.785,4618.0525,5966.29,5421.795,1.4575,1508.4675,412.6575,0.0,16.8525,2121.0625,2925.725,1407.585,36.54,7050.715,355.925,158.2725,22507.05,784.5675,2102.995,7082.6975,37754.92,13309.21,19411.865000000005,15,3,4,2,0,Spring,17.6,22.7,595.0,91,0.0
2020-04-09 16:00:00,17.88,55212.915,4687.94,6412.8725,5903.7875,1.4925,1555.92,421.1225,0.0,16.759999999999998,1197.2975,1544.1625,1399.815,77.34,7373.5675,354.2075,160.07,17760.4525,792.1425,1947.58,7745.455,33618.582500000004,14293.7025,21594.3325,16,3,4,2,0,Spring,16.6,22.0,310.0,70,0.0
2020-04-09 17:00:00,23.18,55062.4575,4750.0975,7692.49,6299.975,1.54,1783.6475,421.19,0.0,16.7225,671.2275,923.345,1390.015,118.38,7581.8075,354.2275,160.6625,11813.29,823.15,1710.6475,7924.225,27706.655,16197.3025,27355.8025,17,3,4,2,0,Spring,15.3,21.8,247.0,32,0.0
2020-04-09 18:00:00,26.58,55132.1125,4837.6475,8736.3475,6489.005,1.2675,1868.4375,421.17,0.0,17.01,1200.6325000000002,1543.8675,1373.6275,89.6875,7648.4025,353.34000000000003,160.8675,5171.6725,841.585,1337.0975,7821.7425,20631.475,17514.96,34500.6375,18,3,4,2,0,Spring,15.3,16.6,242.0,45,0.0
2020-04-09 19:00:00,30.92,55293.4375,4873.5725,8977.2875,6963.0125,1.475,2141.0775,419.2175,0.0,17.8175,2857.6,3308.0375,1376.9325,122.71,7686.5775,355.3375,161.4175,1003.49,842.6575,1356.6675,7012.9425,15746.315,18500.595,39547.1225,19,3,4,2,0,Spring,13.8,10.2,105.0,49,0.0
2020-04-09 20:00:00,31.43,55105.0725,4864.9125,9000.28,7123.782499999999,1.495,2353.4375,418.6125,0.03,19.6875,3229.5275,3263.865,1381.5275,221.365,7701.55,359.755,163.075,7.0875,821.9300000000001,1391.1775,7176.2325,15042.3025,18896.1125,40062.77,20,3,4,2,0,Spring,12.2,8.7,18.0,41,0.0
2020-04-09 21:00:00,30.0,52129.355,4841.825,8864.189999999999,7000.315,1.48,2159.7275,417.875,0.0,21.1725,960.345,2903.735,1393.87,71.9525,7709.674999999999,366.435,166.0075,0.5225,793.795,1351.2375,7626.2925,15285.7,18442.1075,36843.655,21,3,4,2,0,Spring,11.2,10.9,0.0,39,0.0
2020-04-09 22:00:00,27.92,48959.175,4768.7,8755.265,6451.700000000001,1.49,1900.665,416.7925,0.0,21.895,872.65,1237.94,1398.39,180.2475,7686.21,367.2125,165.875,0.3725,787.3675,1225.355,7806.5425,15379.607499999998,17524.4225,33579.567500000005,22,3,4,2,0,Spring,9.9,9.4,0.0,40,0.0
2020-04-09 23:00:00,25.0,44690.2575,4708.8525,7961.1,6307.922500000001,1.5075,2002.4825,416.7575,0.0,22.0925,600.2725,981.165,1403.4875000000002,43.7975,7701.3775,378.325,170.35750000000002,0.325,786.81,1085.0225,7622.955,14864.440000000002,16688.2625,29825.8175,23,3,4,2,0,Spring,8.2,10.2,0.0,86,0.0
2020-04-10 00:00:00,25.11,41628.72,4660.455,5896.775,5259.5175,1.48,1965.625,416.165,0.0,22.2725,501.0325,396.5375,1403.7775,89.2725,7637.675,356.81,171.52,0.3875,721.4225,749.7825,6996.38,13900.054999999998,13538.0825,27728.665,0,4,4,2,0,Spring,6.4,8.0,0.0,96,0.0
2020-04-10 01:00:00,25.02,38984.1425,4642.9775,5001.73,5531.78,1.4625,1726.7625,415.4925,0.0,22.3975,1427.13,338.77750000000003,1395.4175,125.4575,7640.965,350.85,169.39749999999998,0.3875,721.2875,608.7875,5996.385,12769.412500000002,12675.765,26214.73,1,4,4,2,0,Spring,4.7,7.9,0.0,93,0.0
2020-04-10 02:00:00,22.0,37806.7475,4631.8875,4676.88,5336.6225,1.5,1736.545,416.1825,0.0,22.6675,1343.7625,338.8075,1404.9299999999998,117.3225,7664.77,349.52750000000003,168.0375,0.3725,725.7049999999999,652.2375,4939.3675,11746.1175,12166.23,26060.63,2,4,4,2,0,Spring,4.5,8.3,0.0,93,0.0
2020-04-10 03:00:00,24.59,37285.655,4620.3575,4590.3325,5273.1525,1.4925,1731.2675,415.8275,0.0,23.015,1299.9125,247.27,1389.7775,117.19,7677.755,356.06,171.70749999999998,0.42,728.4175,650.4125,4432.3525,11210.51,12010.58,26075.145,3,4,4,2,0,Spring,5.1,4.0,0.0,18,0.0
2020-04-10 04:00:00,26.37,37534.395,4640.9025,4908.4425,5437.4725,1.4575,1850.1125,415.9875,0.0,23.495,958.2575,281.3725,1379.0875,70.99,7718.155000000001,354.665,172.89749999999998,0.455,730.3875,547.23,4075.055,10713.72,12612.015,26820.675,4,4,4,2,0,Spring,2.6,7.6,0.0,74,0.0
2020-04-10 05:00:00,26.86,37767.26,4673.97,5391.735,5469.955,1.4775,1891.5075,413.305,0.0,23.6025,586.6925,69.73750000000001,1381.6325,114.1175,7720.672500000001,356.1075,171.7175,0.525,727.5875,450.1575,3722.18,10342.5825,13166.5025,27424.6775,5,4,4,2,0,Spring,2.3,8.7,0.0,67,0.0
2020-04-10 06:00:00,27.06,37441.0475,4752.72,5422.6025,5444.195,1.5025,1981.51,413.68,0.0,23.8275,666.41,294.0825,1378.565,168.77249999999998,7727.6325,356.0125,171.6,111.6675,729.96,299.44,3443.7875,10154.9525,13261.9875,27286.095,6,4,4,2,0,Spring,2.2,6.6,0.0,78,0.0
2020-04-10 07:00:00,28.57,38522.3375,4802.91,5354.605,5501.3025,1.495,1906.6975,411.785,0.0,23.22,996.7775,1565.85,1393.5175,189.83,7792.9325,352.96,170.945,2511.14,727.5675,210.41,2930.86,12038.6675,13174.39,26483.67,7,4,4,2,0,Spring,3.3,5.8,11.0,85,0.0
2020-04-10 08:00:00,28.0,41971.345,4834.950000000001,5245.43,5422.825,1.465,1935.1575,411.145,0.0,21.835,823.2475,747.55,1407.03,146.5,7799.215,353.4275,173.965,8480.5625,731.36,164.955,1904.165,16938.162500000002,13014.5575,25033.1825,8,4,4,2,0,Spring,5.4,5.1,92.0,40,0.0
2020-04-10 09:00:00,24.58,45261.2225,4835.59,4377.7925000000005,4921.6625,1.4449999999999998,1922.3375,412.78,0.0,20.1625,671.6775,579.29,1422.505,93.925,7734.8225,351.4425,174.2,16103.6875,727.52,166.70999999999998,1068.4775,23690.895,11634.5725,21570.327500000003,9,4,4,2,0,Spring,8.2,3.5,251.0,26,0.0
2020-04-10 10:00:00,18.04,47567.2875,4789.925,3931.015,3599.2275,1.48,1888.8375,415.755,0.0,18.9825,1315.7975,817.235,1428.915,172.015,7713.455,336.15,168.2275,22757.815,718.3175,125.625,945.795,30220.09,9834.835,17347.197500000002,10,4,4,2,0,Spring,10.4,4.0,429.0,5,0.0
2020-04-10 11:00:00,17.06,49933.81,4768.4325,3915.4125,3613.265,1.4425,1887.115,410.25,0.0,18.06,1905.745,1164.66,1428.8325,150.0,7710.085,330.7125,165.3225,27516.595,720.485,95.0025,1231.705,35190.567500000005,9826.0425,14743.242499999991,11,4,4,2,0,Spring,11.7,5.8,553.0,70,0.0
2020-04-10 12:00:00,13.97,50335.1625,4719.264999999999,3915.9925,3240.1875,1.4575,1877.1775,401.525,0.0,17.4975,2324.755,2029.4975,1426.32,93.7225,7702.015,323.595,162.8475,29844.795,717.9775,134.965,1649.945,37869.0125,9434.8825,12466.149999999994,12,4,4,2,0,Spring,12.6,6.6,649.0,97,0.0
2020-04-10 13:00:00,10.55,48228.7025,4693.645,3924.6625,3229.395,1.4875,1853.21,401.145,0.0,17.0125,2487.7925,2653.295,1426.3325,60.1325,7696.547500000001,321.665,160.9425,29530.355000000003,724.88,167.9675,2073.3375,37951.77,9408.4125,10276.932499999995,13,4,4,2,0,Spring,13.5,7.3,688.0,97,0.0
2020-04-10 14:00:00,9.16,46536.1075,4667.385,3934.1375,3155.525,1.485,1853.355,402.9,0.0,16.775,2488.7075,3073.46,1419.2975,68.83,7705.3325,316.94,157.2025,27646.5125,722.035,215.265,2606.1125,36623.4025,9345.9175,9912.704999999994,14,4,4,2,0,Spring,14.3,7.6,690.0,100,0.0
2020-04-10 15:00:00,10.03,45325.4625,4675.45,3909.9,3182.2825,1.455,1855.995,405.445,0.0,16.5925,2411.7225,2803.2275,1410.74,73.2525,7714.6075,315.4325,155.51,24457.1025,715.6800000000001,238.8225,2967.7475,33823.115,9353.6225,11502.347500000003,15,4,4,2,0,Spring,14.6,8.3,646.0,100,0.0
2020-04-10 16:00:00,14.0,44331.69,4688.32,3946.06,3441.4275,1.4675,1908.4075,406.165,0.0,16.46,2594.1975,2332.1275,1402.09,84.29249999999999,7707.5025,306.7975,152.09,19583.6825,727.4925000000001,190.545,3520.6475,29469.5775,9702.06,14862.112500000008,16,4,4,2,0,Spring,14.6,9.5,514.0,94,0.0
2020-04-10 17:00:00,24.54,45555.2825,4752.415,4419.14,4446.835,1.4625,1995.5125,406.155,0.0,16.4625,1387.74,1276.5549999999998,1396.04,131.3075,7715.775,306.76,152.07,12833.045,723.4225,166.2825,3976.8575,23255.9475,11267.6425,22299.335,17,4,4,2,0,Spring,14.4,9.2,432.0,99,0.0
2020-04-10 18:00:00,27.0,47084.675,4839.297500000001,5531.5625,5848.2425,1.43,2100.545,406.145,0.0,16.775,1129.8125,2496.245,1385.89,161.9125,7746.702499999999,309.8075,152.1775,5752.865,728.3775,176.51,4307.7175,16624.1925,13886.495,30460.4825,18,4,4,2,0,Spring,13.9,9.9,283.0,94,0.0
2020-04-10 19:00:00,31.43,47582.535,4862.395,6261.69,6186.577499999999,1.4775,2174.1975,405.7125,0.0,17.55,2951.2325,2989.39,1381.9925,220.7875,7859.5825,307.72,153.46,1142.105,726.225,168.555,4666.4025,12442.2375,15028.1775,35140.2975,19,4,4,2,0,Spring,12.4,7.7,133.0,44,0.0
2020-04-10 20:00:00,34.83,48084.7125,4870.077499999999,6329.43,6291.8975,1.475,2242.3525,405.87,0.0,19.125,2964.1775,3471.075,1376.5425,210.47,7877.725,306.36,154.0625,10.1375,726.685,202.245,5825.5025000000005,12494.975,15269.55,35589.7375,20,4,4,2,0,Spring,10.0,10.2,29.0,10,0.0
2020-04-10 21:00:00,31.57,46340.56,4845.0375,6360.155,6028.8775,1.4449999999999998,2192.3125,405.595,0.0,20.585,1464.4925,3176.8925,1383.6275,173.57999999999998,7887.4525,306.6875,151.44,0.37,727.7625,202.2725,7096.535,13701.4225,14986.939999999997,32639.1375,21,4,4,2,0,Spring,8.7,14.4,0.0,1,0.0
2020-04-10 22:00:00,29.81,44338.2025,4781.855,6188.8575,5846.7475,1.47,2146.2325,403.8825,0.0,21.4375,577.1225000000001,2127.96,1388.1525,153.155,7837.245,311.855,153.2875,0.36,730.995,185.9575,7342.3925,13851.8725,14585.72,30486.33,22,4,4,2,0,Spring,7.1,12.7,0.0,89,0.0
2020-04-10 23:00:00,25.18,41340.64,4738.9075,5646.45,5481.5,1.465,2214.3725,403.6375,0.0,22.0425,684.8,575.99,1397.3775,131.2725,7821.1175,329.3275,161.3775,0.26,737.9375,196.65,6746.4425,13210.91,13745.96,28129.73,23,4,4,2,0,Spring,5.6,8.8,0.0,38,0.0
2020-04-11 00:00:00,24.19,39147.2875,4678.912499999999,4693.88,4527.54,2.815,2148.0025,403.97,0.0,22.5375,170.77,1213.0275,1402.8,125.6025,7808.8375,329.9525,163.285,0.2975,749.2975,205.24,6152.475,12565.3275,11773.3925,26581.96,0,5,4,2,1,Spring,4.6,8.4,0.0,58,0.0
2020-04-11 01:00:00,21.84,37440.2075,4657.245,4395.53,4395.014999999999,1.595,2053.875,404.045,0.0,22.895,252.58,1273.2125,1403.975,91.6325,7815.9425,351.695,171.02,0.305,737.7950000000001,219.87,5503.4125,11876.44,11248.464999999998,25563.7675,1,5,4,2,1,Spring,3.4,6.5,0.0,8,0.0
2020-04-11 02:00:00,20.1,36193.7175,4639.1825,4183.7425,4364.4575,1.48,1959.3625,403.6825,0.0,23.1025,235.28,990.215,1413.9925,90.3125,7835.8125,350.045,170.51999999999998,0.3225,744.835,294.3125,4720.435,11158.5575,10911.245,25035.16,2,5,4,2,1,Spring,3.5,6.5,0.0,1,0.0
2020-04-11 03:00:00,21.11,36085.0325,4631.83,4154.145,4343.7275,1.5125,2029.1025,403.6775,0.0,23.36,219.535,967.8,1418.3425,69.3725,7854.08,349.875,168.9325,0.3924999999999999,732.0475,347.7075,4225.1175,10692.7625,10930.6525,25392.27,3,5,4,2,1,Spring,1.8,9.0,0.0,1,0.0
2020-04-11 04:00:00,23.01,36398.95,4654.0625,4172.67,4446.9,1.455,2106.915,403.69,0.0,23.6775,124.9475,587.5699999999999,1420.2725,67.5275,7870.95,350.735,169.2975,0.4275,748.1175000000001,443.4675,3771.27,10357.0275,11130.175,26041.9225,4,5,4,2,1,Spring,1.3,8.8,0.0,20,0.0
2020-04-11 05:00:00,24.72,37525.925,4687.5975,4222.8375,4771.465,1.45,2156.3575,403.7025,0.0,23.74,476.7925,240.4575,1416.9125,81.49000000000001,7879.110000000001,350.4275,168.45,0.4674999999999999,740.8399999999999,565.63,3552.255,10304.3525,11554.3625,27221.5725,5,5,4,2,1,Spring,0.9,8.7,0.0,23,0.0
2020-04-11 06:00:00,24.92,38876.7325,4733.4525,4163.06,4782.93,1.4,2166.74,403.665,0.0,23.715,672.0375,622.875,1418.2925,78.70750000000001,7888.205,350.7325,166.4475,147.175,738.2675,806.345,3295.08,10479.052500000002,11516.395,28397.68,6,5,4,2,1,Spring,0.5,8.4,0.0,20,0.0
2020-04-11 07:00:00,25.16,41070.6525,4788.7875,4213.57,4567.68,1.3825,2196.4,405.725,0.0,23.2175,750.6125,1283.9575,1428.225,119.2775,7883.8,351.34000000000003,166.3675,2862.12,735.0450000000001,960.3525,2829.9700000000003,12988.7325,11383.375,28081.92,7,5,4,2,1,Spring,1.8,4.8,15.0,2,0.0
2020-04-11 08:00:00,25.04,44545.235,4832.945,4149.18,3761.75,1.4075,2196.5750000000003,406.4,0.0,21.9175,820.395,667.1324999999999,1427.9625,133.335,7850.1175,351.5175,166.255,9330.345,735.0925,1194.175,2135.8525,19054.615,10513.905,25490.620000000003,8,5,4,2,1,Spring,4.7,4.2,123.0,49,0.0
2020-04-11 09:00:00,20.82,47519.5,4796.11,4164.5875,3461.8275,1.385,2190.9700000000003,408.695,0.0,20.535,749.1324999999999,1084.635,1427.5425,168.0375,7839.5,351.2025,166.9,17081.7925,734.9675,1416.5275,926.48,25816.49,10226.08,21703.01,9,5,4,2,1,Spring,7.1,2.9,272.0,94,0.0
2020-04-11 10:00:00,14.3,48857.98,4754.1675,4153.0175,3372.9975,1.37,2170.0625,410.8975,0.0,19.3675,1254.7725,1103.3575,1426.1875,159.8675,7819.1525,351.125,170.695,23709.69,733.385,1233.55,516.72,31800.1825,10106.975,17057.797500000004,10,5,4,2,1,Spring,8.8,1.5,415.0,93,0.0
2020-04-11 11:00:00,11.59,50297.3325,4727.98,4147.1625,3212.4625,1.37,2136.865,408.9275,0.0,18.495,1588.3075,1925.4575,1425.0725,137.8725,7788.7325,342.4725,170.67000000000002,28175.682500000003,747.1825,1078.83,523.7025,36069.14,9905.4175,14228.192499999996,11,5,4,2,1,Spring,10.1,1.0,529.0,88,0.0
2020-04-11 12:00:00,12.33,50056.9475,4689.0725,4182.0625,3290.81,1.3725,2130.4025,408.64,0.0,17.830000000000002,2267.2975,2207.625,1429.8175,156.5575,7764.555,340.99,169.7375,30476.2075,730.8275,893.87,532.0725,38177.5975,10011.915,11879.35,12,5,4,2,1,Spring,11.2,1.1,629.0,92,0.0
2020-04-11 13:00:00,8.6,48352.3225,4683.3825,4190.1025,3340.945,1.37,2127.3450000000003,407.9525,0.0,17.4025,2226.16,2419.71,1426.39,159.2575,7772.3675,297.2625,149.2775,30771.255,732.81,835.325,464.185,38339.795000000006,10066.345,10012.527499999997,13,5,4,2,1,Spring,12.1,1.4,677.0,92,0.0
2020-04-11 14:00:00,5.1,47002.575,4663.7925,4171.467500000001,3329.3525,1.4,2134.8725,406.4075,0.0,17.1425,2248.805,2861.635,1425.05,152.425,7789.115,282.835,142.695,29154.8425,747.97,658.7049999999999,446.22,36501.035,10042.1,10501.539999999994,14,5,4,2,1,Spring,12.8,3.2,659.0,96,0.0
2020-04-11 15:00:00,7.28,46019.2125,4666.05,4170.4825,3122.7425000000003,1.37,2168.51,406.1725,0.0,16.98,2266.91,2836.6575000000003,1423.0175,148.16750000000002,7731.3375,283.52,140.0975,25742.7125,742.9975,612.3125,451.65,33043.91,9867.9075,12975.302499999998,15,5,4,2,1,Spring,13.6,4.0,600.0,95,0.0
2020-04-11 16:00:00,14.01,45172.8225,4692.825,4253.72,3253.9425,1.37,2193.78,406.06,0.0,16.825,1726.51,2386.8025,1419.095,152.805,7704.6875,283.665,140.3475,20403.135,752.1600000000001,749.4375,469.3825,27886.68,10107.5025,17286.1425,16,5,4,2,1,Spring,14.1,3.4,583.0,92,0.0
2020-04-11 17:00:00,20.0,45745.8425,4761.125,4609.98,3777.3125,1.355,2286.3,405.8250000000001,0.0,16.8625,907.3725,1122.665,1409.6075,210.0825,7563.375,283.6125,140.13,13371.8575,749.1475,858.1775,572.4,21183.25,11079.4175,24562.5925,17,5,4,2,1,Spring,14.2,3.4,464.0,95,0.0
2020-04-11 18:00:00,28.97,47064.1975,4854.3525,5296.6,4816.4375,1.355,2806.4575,405.8375,0.0,17.1075,1928.8725,3274.15,1388.9325,236.0475,7029.22,287.185,143.1975,5944.83,755.8299999999999,1049.8075,756.365,14230.335,13325.3325,32833.8625,18,5,4,2,1,Spring,13.9,3.7,315.0,93,0.0
2020-04-11 19:00:00,35.11,47374.6925,4867.337500000001,6061.9225,4847.3175,1.35,3079.1675,406.115,0.0,17.815,3419.7975,3480.14,1378.3125,256.2375,7190.5325,287.43,144.865,1190.62,750.0699999999999,1223.465,1245.71,10161.6825,14394.5225,37213.01,19,5,4,2,1,Spring,12.8,2.9,158.0,91,0.0
2020-04-11 20:00:00,35.95,47936.6425,4864.94,6071.475,4789.3675,1.36,2760.2625,406.11,0.0,19.265,3357.3875,3468.825,1373.3625,96.795,7652.745,287.27,145.725,13.285,744.905,1457.7825,2549.295,10355.46,14027.215,37581.1825,20,5,4,2,1,Spring,9.1,8.5,33.0,94,0.0
2020-04-11 21:00:00,29.66,46469.15,4821.985000000001,6045.425,4790.015,1.3675000000000002,2547.925,406.12,0.0,20.775,2518.0925,3336.4325,1372.245,83.985,7407.9475,287.2375,147.20749999999998,0.4175,752.37,1590.73,4368.0975,12237.46,13789.485000000002,34231.69,21,5,4,2,1,Spring,8.3,7.6,0.0,86,0.0
2020-04-11 22:00:00,24.91,44597.22,4768.8125,5525.907499999999,4429.31,1.375,2162.0175,406.13,0.0,21.6175,995.47,3226.9925000000003,1381.0475,57.64,7120.2725,290.195,148.5075,0.3,754.7775,1778.645,6028.8375,14015.2825,12523.365,30581.9375,22,5,4,2,1,Spring,7.5,7.7,0.0,94,0.0
2020-04-11 23:00:00,21.82,41490.96,4726.58,4884.3825,4200.86,1.4075,2034.59,406.185,0.0,22.3875,648.125,1809.61,1387.8475,47.8275,6706.0475,319.6425,161.28,0.305,758.3125,2098.5175,6862.7725,15123.85,11526.0175,26367.11,23,5,4,2,1,Spring,6.6,7.9,0.0,97,0.0
