date,actual_mwh,prediction_mwh,error_mwh,absolute_error_mwh
2025-07-16,21301.860583,20610.018,691.8424555585941,2263.398953992188
2025-07-17,37559.647346,36199.332,1360.3160319130866,3336.7342746259765
2025-07-18,21664.843829999998,21499.283,165.5604628430173,1732.8189482507319
2025-07-19,22973.744583,22601.078,372.66621195202646,2566.4704202667235
2025-07-20,43549.290618,41539.594,2009.695769367188,3497.3373020859376
2025-07-21,28777.131186,31124.973,-2347.841210850587,3413.593352881837
2025-07-22,25118.65881,23843.986,1274.6720088525387,2158.1009803740226
2025-07-23,35866.302213,35568.61,297.6913426386717,2199.1134110097655
2025-07-24,27761.648365,27675.441,86.20595166992194,2477.3819853183586
2025-07-25,40969.278075,41520.93,-551.6521007812494,2799.098512609376
2025-07-26,43131.970434,42750.363,381.60556583593836,2413.219454960936
2025-07-27,43828.85015,41386.133,2442.717703710937,3155.2065857421867
2025-07-28,77400.01095,72120.14,5279.873010546876,6183.581300156251
2025-07-29,84278.865505,83980.97,297.89809777343703,4387.892120429687
2025-07-30,42043.768735,41746.54,297.2297335351559,2928.6875557460935
2025-07-31,29386.314771,29669.645,-283.33061474218744,1991.237195867188
2025-08-01,24986.785931,24895.842,90.94373739648458,1404.8893288378906
2025-08-02,18908.291065999998,19678.215,-769.923030069336,2973.5027039697266
2025-08-03,34494.342098,36514.098,-2019.7564127421874,3532.350539820312
2025-08-04,58740.24246,58025.91,714.3330972070299,5359.454206847655
2025-08-05,72319.496976,71863.42,456.07839689843786,5619.250172414062
2025-08-06,77601.593283,78650.37,-1048.7769562578128,7319.483118617189
2025-08-07,44527.488242,44379.62,147.86873516406217,3669.8613916406257
2025-08-08,43425.56823,42590.76,834.8059008984369,3809.364618835937
2025-08-09,40205.294074,40330.61,-125.31670480859304,5712.3348145898435
2025-08-10,47434.64233,48964.19,-1529.5496866015615,5960.142820757812
2025-08-11,32669.430997,32550.596,118.83480559374993,3525.8584201093745
2025-08-12,17487.562525,18862.816,-1375.253454003906,1699.6770186406247
2025-08-13,40848.940079,36225.605,4623.332992818359,5868.4087266269535
2025-08-14,28488.764654,29533.977,-1045.2125493691408,3158.686669119141
2025-08-15,47413.099978,45760.34,1652.7594704926764,4708.002170371581
2025-08-16,74589.083893,71815.87,2773.2138978828143,4755.549123101562
2025-08-17,34261.8957,33355.953,905.9414153320308,3283.763783480468
2025-08-18,31205.019328,26460.521,4744.497916104248,5840.646719247315
2025-08-19,54817.428286,52636.465,2180.962343617187,4224.053060773438
2025-08-20,48278.427698,45167.445,3110.9843386249995,5935.621551843749
2025-08-21,59455.771835,59967.625,-511.853409140625,3603.7901821250007
2025-08-22,94861.682094,91172.336,3689.343226812504,4690.512681968752
2025-08-23,57074.813667,56082.312,992.4995800859374,4838.493883054689
2025-08-24,56260.646676,57109.516,-848.8688269296879,4739.958626710938
2025-08-25,57839.803096999996,57749.973,89.83079170214751,3777.0939520322268
