date,actual_mwh,prediction_mwh,error_mwh,absolute_error_mwh
2025-03-22,139.26,143.8044,-4.544403066635136,7.571358556747436
2025-03-23,149.35,153.25116,-3.9011632442474373,10.834150915145873
2025-03-24,126.76,127.57015,-0.8101503753662123,5.595526313781738
2025-03-25,111.26,115.11237,-3.852371087074276,6.8463215589523285
2025-03-26,142.48,144.21272,-1.7327282619476287,7.418428478240965
2025-03-27,154.1,157.38321,-3.283203744888301,7.437990159988402
2025-03-28,139.35,142.9632,-3.613202238082885,6.355638322830203
2025-03-29,120.94,123.27876,-2.3387652015686022,5.232957649230955
2025-03-30,184.41,170.29906,14.110948119163515,16.646927180290223
2025-03-31,197.31,189.47578,7.8342106914520295,9.733198461532595
2025-04-01,209.35999999999999,207.332,2.0279940223693753,9.649507617950434
2025-04-02,177.31,175.94463,1.3653793907165532,5.042959651947024
2025-04-03,196.64,177.06873,19.57126702308655,23.607367086410523
2025-04-04,183.96,168.80737,15.152626655101773,21.513288290500636
2025-04-05,157.35999999999999,143.61613,13.743862555027002,17.571613824367518
2025-04-06,187.76,184.27376,3.486241111755374,9.16933612823486
2025-04-07,237.4,217.1059,20.294104957580565,27.624629611968995
2025-04-08,212.18,199.7091,12.47089379310608,19.085067548751834
2025-04-09,163.98,154.7869,9.193103234767912,17.529163024425504
2025-04-10,166.27,159.16261,7.10738875389099,11.93559050559997
2025-04-11,202.57,182.45128,20.118726797103875,24.595646667480466
2025-04-12,163.7,164.83804,-1.1380413055419905,12.057524785995483
2025-04-13,124.3,128.92798,-4.627977085113524,9.422934293746946
2025-04-14,151.71,155.41058,-3.7005820655822763,11.661462135314943
2025-04-15,200.37,195.74844,4.621547813415525,12.060964965820311
2025-04-16,174.43,176.04382,-1.613821096420288,7.934628477096558
2025-04-17,227.42000000000002,226.18459,1.2354096603393598,9.231383361816409
2025-04-18,231.32,221.54019,9.779806680679322,12.243744077682495
2025-04-19,162.57,160.03441,2.5355894041061395,10.525303444862365
2025-04-20,129.9,132.91393,-3.013920134305951,5.6001837623119375
2025-04-21,138.41,129.79124,8.618759397268292,9.631454193592068
2025-04-22,172.15,154.91414,17.235856556892394,21.82035349369049
