timestamp,country,actual_load_mw,forecast_load_mw,imbalance_mw,imbalance_cost_eur,risk_score,risk_level
2026-03-01 16:00:00+00:00,germany,52235.011985,55237.973,-3002.960671250002,358325.2791362353,8.114448165201619,HIGH
2026-03-01 17:00:00+00:00,germany,55093.3039275,55623.164,-529.8601350000026,67150.69825643845,1.9982210129761409,LOW
2026-03-01 18:00:00+00:00,germany,54936.310865,53339.273,1597.0374274999997,186753.96343763804,5.7445583926329,MEDIUM
2026-03-01 19:00:00+00:00,germany,52957.8737675,51192.71,1765.1628300000011,184186.3567870576,6.097739640016744,MEDIUM
2026-03-01 20:00:00+00:00,germany,51489.5920925,49868.754,1620.8381862500028,151568.2256821568,5.79723036137854,MEDIUM
2026-03-01 21:00:00+00:00,germany,50189.82402,47614.684,2575.14042625,221113.7889148497,7.434421654806753,HIGH
2026-03-01 22:00:00+00:00,germany,48168.0125975,45975.73,2192.2821287499974,171808.328324339,6.843867727082461,MEDIUM
2026-03-01 23:00:00+00:00,germany,46415.2995375,45203.51,1211.7878187500028,90762.3017304658,4.624843030556718,MEDIUM
2026-03-02 00:00:00+00:00,germany,43762.0955225,43804.117,-42.02166500000021,3235.1114179387664,0.1608064741174829,LOW
2026-03-02 01:00:00+00:00,germany,45039.8756875,46073.55,-1033.6750937499964,82031.0341367458,3.968187526161574,LOW
2026-03-02 02:00:00+00:00,germany,45581.0415825,47576.74,-1995.6966987499984,159660.97460383404,6.523650062787777,MEDIUM
2026-03-02 03:00:00+00:00,germany,47077.8964375,51524.99,-4447.09184375,378600.9405717344,9.445723454723035,HIGH
2026-03-02 04:00:00+00:00,germany,50902.6734475,57863.164,-6960.490615000002,680628.0945424677,9.929712571508302,HIGH
2026-03-02 05:00:00+00:00,germany,59346.71891,64121.848,-4775.128746249997,550059.614993496,9.491942235244872,HIGH
2026-03-02 06:00:00+00:00,germany,63949.667095,66187.69,-2238.020405000003,356853.1928349023,6.917817775917399,MEDIUM
2026-03-02 07:00:00+00:00,germany,65549.49628749999,66035.57,-486.074025000009,69796.28063854815,1.836019254918376,LOW
2026-03-02 08:00:00+00:00,germany,64906.990195,65459.258,-552.2676175000015,56818.32799018297,2.0866471326915024,LOW
2026-03-02 09:00:00+00:00,germany,63289.4395925,62961.004,328.435686249999,26401.30263920617,1.2308148458211243,LOW
2026-03-02 10:00:00+00:00,germany,61276.418545,60465.16,811.2583887500004,49970.98156453518,3.087065717873587,LOW
2026-03-02 11:00:00+00:00,germany,59669.748425,58618.98,1050.767956249998,35124.67720354134,4.035858797265243,MEDIUM
2026-03-02 12:00:00+00:00,germany,58163.2299225,57496.836,666.3939850000024,30847.627463394485,2.5160457653132413,LOW
2026-03-02 13:00:00+00:00,germany,56916.1324625,56446.266,469.8668374999979,34598.4096458936,1.7767196874563973,LOW
2026-03-02 14:00:00+00:00,germany,56643.2952425,57259.746,-616.4508512500033,60249.209228701104,2.3299497697781497,LOW
2026-03-02 15:00:00+00:00,germany,57945.2339,59460.625,-1515.3911000000007,190220.03609916256,5.549044230500907,MEDIUM
2026-03-02 16:00:00+00:00,germany,61812.014945,63910.58,-2098.5631799999974,418715.8184894994,6.693700293009628,MEDIUM
2026-03-02 17:00:00+00:00,germany,64817.6527875,65310.746,-493.0933062499971,106603.93752473845,1.860611134365844,LOW
2026-03-02 18:00:00+00:00,germany,63862.75056,61444.434,2418.3169662500004,399388.67445163697,7.1893749127947535,HIGH
2026-03-02 19:00:00+00:00,germany,60441.2709225,57225.09,3216.18107875,398284.6283849728,8.465362076182503,HIGH
2026-03-02 20:00:00+00:00,germany,57341.940275,54079.5,3262.440275000001,361927.3758128469,8.540009766987582,HIGH
2026-03-02 21:00:00+00:00,germany,54502.245795,50927.066,3575.1793887500025,397988.9695556502,8.986500627877772,HIGH
