timestamp,country,day_ahead_price,load_mw,renewable_share,imbalance_mw,imbalance_cost_eur,risk_score,risk_level,trading_signal,confidence
2026-03-18 20:00:00+00:00,netherlands,119.5875,14912.6685,0.2572540756203358,987.9468203124998,135868.00393023924,9.393400306962468,HIGH,SELL,24.85279754430026
2026-03-18 21:00:00+00:00,netherlands,115.0,14139.76075,0.2935943771184389,893.2168046874995,118127.9224199218,9.189340030696249,HIGH,SELL,26.48527975443001
2026-03-18 22:00:00+00:00,netherlands,107.6475,13051.75025,0.2895450937700865,829.9816953124991,102747.27272807508,8.940630668341008,HIGH,SELL,28.474954653271936
2026-03-18 23:00:00+00:00,netherlands,104.605,12220.814,0.234126180138246,524.3559921875003,63077.79734718949,6.704688154039347,MEDIUM,SELL,46.36249476768523
2026-03-19 00:00:00+00:00,netherlands,107.915,11764.2965,0.1844034830302007,166.52501562500038,20666.129120347705,3.246651318543324,LOW,SELL,74.0267894516534
2026-03-19 01:00:00+00:00,netherlands,108.8125,11582.96025,0.163976669953607,29.429976562500087,3682.7017234130967,0.6674689549323287,LOW,HOLD,94.66024836054136
2026-03-19 02:00:00+00:00,netherlands,110.1525,11439.62125,0.1245803701761542,-78.36996093749985,9927.544190493143,1.7216059718152643,LOW,HOLD,86.22715222547788
2026-03-19 03:00:00+00:00,netherlands,117.215,11529.70925,0.0913766971183596,-505.5934843750001,68152.61131166798,6.539695828101019,MEDIUM,SELL,47.68243337519185
2026-03-19 04:00:00+00:00,netherlands,126.39,11987.80075,0.0677082700094093,-1155.3008124999997,167921.2401456562,9.605134644900238,HIGH,SELL,23.1589228407981
2026-03-19 05:00:00+00:00,netherlands,150.8575,13378.0965,0.055742720946885,-1084.1642421875003,188087.45324067093,9.527173154736987,HIGH,SELL,23.782614762104103
2026-03-19 06:00:00+00:00,netherlands,160.3575,14527.76675,0.0489892742805772,6.781398437500684,1250.5653149327431,0.1545276963862146,LOW,HOLD,98.76377842891029
2026-03-19 07:00:00+00:00,netherlands,137.0475,14533.5975,0.0536463872761028,624.1521874999999,98369.27145386716,7.485523929119576,HIGH,SELL,40.1158085670434
2026-03-19 08:00:00+00:00,netherlands,86.9175,14054.8125,0.0538592741809967,521.7119140625,52147.77958410644,6.683758894935119,MEDIUM,SELL,46.52992884051905
2026-03-19 09:00:00+00:00,netherlands,51.4725,13506.342,0.052756623518048,290.0109453125005,17166.726639987333,4.719373517510814,MEDIUM,HOLD,62.24501185991349
2026-03-19 10:00:00+00:00,netherlands,7.0,13429.2485,0.0526065922452771,134.9623671874997,1086.4470558593723,2.753941677131296,LOW,BUY,77.96846658294963
2026-03-19 11:00:00+00:00,netherlands,0.3625,13439.60975,0.0543534941555873,188.9808437499996,78.7813892382811,3.5555323008232174,LOW,BUY,71.55574159341427
2026-03-19 12:00:00+00:00,netherlands,3.2775,13219.29175,0.0602436019312456,170.54565625000032,642.8078966132824,3.304381191572485,LOW,BUY,73.56495046742012
2026-03-19 13:00:00+00:00,netherlands,39.43,12910.3965,0.070700733319848,-13.205062499999258,598.7769565312162,0.3094042137574996,LOW,BUY,97.52476628994
2026-03-19 14:00:00+00:00,netherlands,76.85,12939.07075,0.0874357805022435,-379.4106953124992,33531.3687249804,5.505267196874564,MEDIUM,HOLD,55.95786242500349
2026-03-19 15:00:00+00:00,netherlands,109.5925,13445.538,0.1041877610252561,-797.9717656249995,100569.4788328964,8.762906376447607,HIGH,SELL,29.896748988419148
2026-03-19 16:00:00+00:00,netherlands,140.78,14749.3185,0.1036499245710911,-674.2244687500006,109154.91881721884,7.8957374075624385,HIGH,SELL,36.83410073950049
2026-03-19 17:00:00+00:00,netherlands,206.875,15701.721,0.1035168215000126,45.05596093749955,10719.094706787,1.0140226035998323,LOW,HOLD,91.88781917120134
2026-03-19 18:00:00+00:00,netherlands,202.19,15968.14275,0.1154569463001575,728.4005625000009,169366.60619165644,8.321299009348403,HIGH,SELL,33.42960792521278
