Date,AAPL,AMZN,BAC,CVX,GOOGL,HD,JNJ,JPM,KO,MA,MCD,META,MSFT,NVDA,PEP,PG,SBUX,V,WMT,XOM
2020-03-10,68.88208770751953,94.59100341796875,20.286855697631836,64.557861328125,63.1981086730957,192.47341918945312,119.07434844970703,84.68829345703125,44.04947280883789,270.31060791015625,172.8988494873047,176.63885498046875,152.52862548828125,6.493940830230713,110.31268310546875,102.91596221923828,65.04744720458984,174.55084228515625,36.54929733276367,32.88333511352539
2020-03-11,66.48976135253906,91.04299926757812,19.479167938232422,63.07648849487305,60.01285171508789,182.76390075683594,110.8020248413086,80.70197296142578,42.85915756225586,259.8959045410156,162.85507202148438,168.75802612304688,145.61874389648438,6.130540370941162,106.70246887207031,95.26663208007812,59.33940887451172,165.3262176513672,34.91390609741211,31.80008316040039
2020-03-12,59.923587799072266,83.83049774169922,17.623186111450195,57.933433532714844,55.089012145996094,163.61956787109375,105.43008422851562,74.04969024658203,38.71360778808594,232.66925048828125,147.17942810058594,153.1253204345703,131.8085479736328,5.380359649658203,94.85211181640625,86.94287872314453,53.95280456542969,153.0235137939453,31.74684715270996,28.164064407348633
2020-03-13,67.10294342041016,89.25,20.759441375732422,63.372764587402344,60.17987060546875,176.5655975341797,112.89532470703125,87.38787841796875,40.1379508972168,260.13677978515625,153.23512268066406,168.79769897460938,150.54762268066406,5.990502834320068,104.81102752685547,97.38385009765625,60.746864318847656,168.0792694091797,34.813209533691406,28.87612533569336
2020-03-16,58.4703369140625,84.4574966430664,17.56303596496582,52.94989776611328,53.1784553527832,141.6165313720703,106.87602996826172,74.31039428710938,37.479740142822266,227.03318786621094,128.90853881835938,144.73898315429688,128.35829162597656,4.885130405426025,93.00179290771484,92.62864685058594,50.903297424316406,145.30926513671875,32.57369613647461,26.126379013061523
2020-03-17,61.041290283203125,90.39199829101562,18.88627815246582,53.70199203491211,55.41164779663086,149.0681915283203,114.82889556884766,78.85177612304688,39.06970977783203,229.18162536621094,127.70606994628906,148.11927795410156,138.9269256591797,5.404237747192383,105.0330581665039,100.94388580322266,51.242130279541016,150.93011474609375,36.38758850097656,27.883787155151367
2020-03-18,59.54700469970703,91.5,17.8637752532959,41.820552825927734,54.079959869384766,133.60679626464844,113.4585952758789,70.55110931396484,37.140235900878906,219.59547424316406,118.7781982421875,145.68069458007812,133.0786590576172,5.044816017150879,99.44094848632812,100.26942443847656,48.9398078918457,141.9348602294922,37.40056228637695,25.088590621948242
2020-03-19,59.09074401855469,94.04650115966797,18.216068267822266,43.59820556640625,55.0949592590332,138.32846069335938,106.80878448486328,71.73695373535156,34.639381408691406,218.84396362304688,129.3324432373047,151.7969970703125,135.26820373535156,5.297282695770264,96.49686431884766,94.61779022216797,53.353328704833984,145.53866577148438,36.6068229675293,26.080923080444336
2020-03-20,55.33934020996094,92.30449676513672,16.90141487121582,45.11758041381836,52.94105911254883,130.61923217773438,100.78948974609375,70.22315216064453,31.7161865234375,203.68917846679688,128.45867919921875,148.42660522460938,130.18772888183594,5.117696762084961,85.46888732910156,87.44656372070312,50.416778564453125,140.35768127441406,34.92741775512695,24.800737380981445
2020-03-23,54.1636962890625,95.1415023803711,15.5352144241333,41.19001007080078,52.24325180053711,139.4102020263672,93.43350219726562,66.46389770507812,31.10340118408203,195.86607360839844,118.60518646240234,146.81076049804688,128.88912963867188,5.290317058563232,86.49685668945312,83.40846252441406,49.13093566894531,129.75645446777344,35.02241897583008,23.823558807373047
2020-03-24,59.59770584106445,97.00499725341797,18.069995880126953,50.55691909790039,56.00389862060547,158.58021545410156,100.19261932373047,74.36924743652344,32.668495178222656,228.4011993408203,140.10293579101562,159.57864379882812,140.60459899902344,6.197947025299072,93.61857604980469,88.16368865966797,56.36808395385742,147.71815490722656,35.25226593017578,26.84600257873535
2020-03-25,59.269386291503906,94.29199981689453,18.130144119262695,52.623233795166016,54.59688186645508,156.03909301757812,100.3775634765625,77.1445541381836,34.45719528198242,247.10150146484375,140.99398803710938,154.85015869140625,139.25865173339844,6.109396934509277,92.51659393310547,86.15743255615234,57.17607116699219,154.64859008789062,33.52688217163086,28.247398376464844
2020-03-26,62.3883171081543,97.77449798583984,19.522125244140625,58.02458572387695,57.63493728637695,167.5858154296875,106.40525817871094,82.51851654052734,36.67650604248047,253.5564422607422,144.77444458007812,161.91807556152344,147.96942138671875,6.3984270095825195,98.898193359375,91.6724624633789,60.729488372802734,161.43565368652344,33.655601501464844,29.406370162963867
2020-03-27,59.80530548095703,95.00499725341797,18.559762954711914,52.2509880065918,55.025081634521484,163.5852508544922,103.53853607177734,76.63994598388672,35.4509162902832,238.5943603515625,141.88502502441406,155.42510986328125,141.89370727539062,6.286247253417969,99.06269073486328,94.05438232421875,57.63654327392578,154.43829345703125,33.58204650878906,27.989835739135742
2020-03-30,61.512027740478516,98.19750213623047,18.937841415405273,54.65919876098633,56.811737060546875,168.34983825683594,111.81926727294922,78.63310241699219,37.26444625854492,243.98959350585938,145.44924926757812,164.50537109375,151.87461853027344,6.6061177253723145,103.19094848632812,98.17781066894531,58.957122802734375,158.2715301513672,35.30130386352539,28.40646743774414
2020-03-31,61.386497497558594,97.48600006103516,18.241846084594727,55.04661560058594,57.58686065673828,160.28863525390625,110.23877716064453,75.71485900878906,36.643375396728516,232.7270965576172,143.0442657470703,165.34799194335938,149.48602294921875,6.556621551513672,98.7666015625,93.90921783447266,57.11525344848633,154.01768493652344,34.820159912109375,28.762495040893555
2020-04-01,58.15650939941406,95.38500213623047,16.98734474182129,52.08385467529297,54.620662689208984,153.3520050048828,108.28838348388672,70.9464111328125,34.879520416259766,220.25057983398438,136.83287048339844,158.21067810058594,144.17800903320312,6.045971393585205,97.1383056640625,93.33723449707031,54.40457534790039,146.36074829101562,34.979522705078125,28.429195404052734
2020-04-02,59.12696075439453,95.94149780273438,17.674741744995117,57.82707595825195,55.3606071472168,155.65277099609375,111.93694305419922,73.59554290771484,36.39495086669922,230.14508056640625,139.71365356445312,156.8129119873047,147.16378784179688,6.354401111602783,101.85869598388672,97.66558837890625,56.47233581542969,150.4521026611328,36.36165237426758,30.60323715209961
2020-04-03,58.277217864990234,95.32949829101562,17.21074676513672,57.0598030090332,54.15479278564453,153.412109375,112.79444885253906,71.42022705078125,36.29556655883789,228.3627471923828,138.70144653320312,152.83786010742188,145.8083038330078,6.066864013671875,102.45906829833984,98.24610900878906,54.77817153930664,145.1563262939453,36.61601638793945,29.701807022094727
2020-04-06,63.36119079589844,99.87950134277344,18.37932777404785,61.070919036865234,58.6395263671875,164.2548828125,117.49385070800781,76.01728820800781,38.64737319946289,256.2156066894531,153.15725708007812,164.10888671875,156.65179443359375,6.6760125160217285,107.86201477050781,100.57676696777344,58.896297454833984,161.97093200683594,38.63560104370117,30.65626335144043
2020-04-07,62.627315521240234,100.58000183105469,19.023761749267578,61.473548889160156,58.60830307006836,165.07899475097656,115.57711029052734,77.01995849609375,38.514869689941406,249.60646057128906,151.9029083251953,167.3603057861328,154.96461486816406,6.442950248718262,107.30279541015625,96.2740249633789,59.695594787597656,161.1584014892578,37.38522720336914,31.239545822143555
2020-04-08,64.230224609375,102.1500015258789,20.149377822875977,65.31753540039062,59.81956100463867,167.2509765625,120.4362564086914,80.13001251220703,39.59968566894531,261.44598388671875,153.54660034179688,172.76284790039062,156.51907348632812,6.639946460723877,109.05445861816406,98.26317596435547,62.180389404296875,167.22848510742188,37.33927917480469,33.21663284301758
2020-04-09,64.69373321533203,102.13800048828125,21.360919952392578,64.04886627197266,59.798255920410156,173.01145935058594,118.72970581054688,87.31877899169922,40.576847076416016,259.950439453125,158.91885375976562,173.66494750976562,156.528564453125,6.5404534339904785,109.89328002929688,97.88756561279297,64.18732452392578,166.03359985351562,37.32701110839844,32.671226501464844
