,price_eur_mwh,load_mw,solar_mw,wind_onshore_mw,gas_mw,lignite_mw,oil_mw,hydro_reservoir_mw,hydro_pumped_mw,storage_mw
2022-05-05 20:00:00+00:00,251.84,4947.0,0.0,129.0,2449.0,436.0,0.0,587.0,45.0,45.0
2022-05-05 21:00:00+00:00,238.52,4509.0,0.0,79.0,2356.0,417.0,0.0,252.0,34.0,34.0
2022-05-05 22:00:00+00:00,240.0,4243.0,0.0,64.0,2343.0,451.0,0.0,49.0,0.0,0.0
2022-05-05 23:00:00+00:00,237.33,4052.0,0.0,105.0,2268.0,458.0,0.0,57.0,0.0,0.0
2022-05-06 00:00:00+00:00,228.77,3971.0,0.0,126.0,2317.0,460.0,0.0,67.0,0.0,0.0
2022-05-06 01:00:00+00:00,228.77,3951.0,0.0,234.0,2278.0,459.0,0.0,68.0,0.0,0.0
2022-05-06 02:00:00+00:00,228.77,4079.0,0.0,321.0,2309.0,459.0,0.0,194.0,0.0,0.0
2022-05-06 03:00:00+00:00,232.18,4319.0,17.0,393.0,2312.0,459.0,0.0,373.0,17.0,17.0
2022-05-06 04:00:00+00:00,257.47,4769.0,277.0,442.0,2109.0,468.0,0.0,596.0,86.0,86.0
2022-05-06 05:00:00+00:00,274.92,5195.0,804.0,354.0,2227.0,493.0,0.0,882.0,223.0,223.0
2022-05-06 06:00:00+00:00,257.47,5474.0,1334.0,325.0,2233.0,505.0,0.0,792.0,185.0,185.0
2022-05-06 07:00:00+00:00,223.0,5573.0,1511.0,434.0,2070.0,491.0,0.0,742.0,173.0,173.0
2022-05-06 08:00:00+00:00,187.29,5603.0,1687.0,644.0,1738.0,472.0,0.0,814.0,109.0,109.0
2022-05-06 09:00:00+00:00,208.13,5641.0,1870.0,862.0,1492.0,454.0,0.0,627.0,39.0,39.0
2022-05-06 10:00:00+00:00,207.4,5558.0,1890.0,1049.0,1174.0,465.0,0.0,452.0,36.0,36.0
2022-05-06 11:00:00+00:00,200.99,5224.0,1690.0,1119.0,1147.0,463.0,0.0,331.0,33.0,33.0
2022-05-06 12:00:00+00:00,220.0,5038.0,1421.0,958.0,1224.0,465.0,0.0,343.0,38.0,38.0
2022-05-06 13:00:00+00:00,221.22,4910.0,1161.0,965.0,1423.0,464.0,0.0,170.0,93.0,93.0
2022-05-06 14:00:00+00:00,230.73,4898.0,767.0,889.0,1784.0,463.0,0.0,289.0,97.0,97.0
2022-05-06 15:00:00+00:00,223.0,5003.0,432.0,857.0,2212.0,467.0,0.0,374.0,39.0,39.0
2022-05-06 16:00:00+00:00,245.17,5208.0,123.0,985.0,2286.0,489.0,0.0,490.0,1.0,1.0
2022-05-06 17:00:00+00:00,256.79,5582.0,4.0,1258.0,2238.0,519.0,0.0,577.0,316.0,316.0
2022-05-06 18:00:00+00:00,262.69,5522.0,0.0,1587.0,1997.0,503.0,0.0,626.0,367.0,367.0
2022-05-06 19:00:00+00:00,255.91,4997.0,0.0,1820.0,1847.0,435.0,0.0,593.0,187.0,187.0
2022-05-06 20:00:00+00:00,247.78,4776.0,0.0,1942.0,1836.0,409.0,0.0,336.0,35.0,35.0
2022-05-06 21:00:00+00:00,235.46,4400.0,0.0,1978.0,1854.0,382.0,0.0,85.0,4.0,4.0
2022-05-06 22:00:00+00:00,225.12,4154.0,0.0,1929.0,1607.0,390.0,0.0,8.0,83.0,83.0
2022-05-06 23:00:00+00:00,216.94,3923.0,0.0,1892.0,1259.0,391.0,0.0,8.0,80.0,80.0
2022-05-07 00:00:00+00:00,207.36,3821.0,0.0,2011.0,973.0,376.0,0.0,8.0,0.0,0.0
2022-05-07 01:00:00+00:00,200.01,3784.0,0.0,2080.0,900.0,375.0,0.0,11.0,0.0,0.0
2022-05-07 02:00:00+00:00,199.5,3885.0,0.0,2119.0,885.0,372.0,0.0,66.0,0.0,0.0
2022-05-07 03:00:00+00:00,200.1,3953.0,15.0,2080.0,971.0,405.0,0.0,73.0,0.0,0.0
2022-05-07 04:00:00+00:00,201.78,4195.0,263.0,2051.0,995.0,440.0,0.0,157.0,28.0,28.0
2022-05-07 05:00:00+00:00,216.28,4546.0,825.0,2093.0,934.0,452.0,0.0,186.0,32.0,32.0
2022-05-07 06:00:00+00:00,217.04,4832.0,1558.0,2110.0,787.0,446.0,0.0,103.0,47.0,47.0
2022-05-07 07:00:00+00:00,173.15,4914.0,2239.0,2011.0,630.0,417.0,0.0,164.0,51.0,51.0
2022-05-07 08:00:00+00:00,177.41,5035.0,2644.0,1799.0,645.0,349.0,0.0,71.0,36.0,36.0
2022-05-07 09:00:00+00:00,145.66,5190.0,2800.0,1616.0,758.0,365.0,0.0,67.0,30.0,30.0
2022-05-07 10:00:00+00:00,186.55,5230.0,2788.0,1550.0,595.0,445.0,0.0,160.0,0.0,0.0
2022-05-07 11:00:00+00:00,145.52,4908.0,2738.0,1535.0,541.0,402.0,0.0,130.0,0.0,0.0
2022-05-07 12:00:00+00:00,141.45,4627.0,2485.0,1527.0,538.0,377.0,0.0,65.0,0.0,0.0
2022-05-07 13:00:00+00:00,159.17,4520.0,2089.0,1435.0,597.0,381.0,0.0,97.0,0.0,0.0
2022-05-07 14:00:00+00:00,195.0,4552.0,1502.0,1342.0,803.0,400.0,0.0,125.0,0.0,0.0
2022-05-07 15:00:00+00:00,185.3,4679.0,768.0,1318.0,1271.0,414.0,0.0,314.0,42.0,42.0
2022-05-07 16:00:00+00:00,201.62,4948.0,220.0,1312.0,1484.0,459.0,0.0,633.0,145.0,145.0
2022-05-07 17:00:00+00:00,222.74,5319.0,10.0,1273.0,1737.0,477.0,0.0,919.0,232.0,232.0
2022-05-07 18:00:00+00:00,231.57,5456.0,0.0,1259.0,1934.0,491.0,0.0,876.0,242.0,242.0
2022-05-07 19:00:00+00:00,229.0,5078.0,0.0,1254.0,1903.0,457.0,0.0,644.0,257.0,257.0
2022-05-07 20:00:00+00:00,227.24,4716.0,0.0,1225.0,1701.0,277.0,0.0,406.0,222.0,222.0
2022-05-07 21:00:00+00:00,221.07,4290.0,0.0,1187.0,1687.0,191.0,0.0,151.0,129.0,129.0
2022-05-07 22:00:00+00:00,208.1,3988.0,0.0,1258.0,1693.0,191.0,0.0,38.0,0.0,0.0
2022-05-07 23:00:00+00:00,193.3,3760.0,0.0,1287.0,1287.0,190.0,0.0,38.0,0.0,0.0
2022-05-08 00:00:00+00:00,221.79,3630.0,0.0,1403.0,869.0,190.0,0.0,38.0,0.0,0.0
2022-05-08 01:00:00+00:00,219.86,3562.0,0.0,1437.0,819.0,190.0,0.0,38.0,0.0,0.0
2022-05-08 02:00:00+00:00,219.88,3552.0,0.0,1443.0,805.0,190.0,0.0,69.0,0.0,0.0
2022-05-08 03:00:00+00:00,219.89,3603.0,16.0,1425.0,918.0,192.0,0.0,90.0,0.0,0.0
2022-05-08 04:00:00+00:00,207.56,3628.0,252.0,1522.0,633.0,190.0,0.0,186.0,0.0,0.0
2022-05-08 05:00:00+00:00,185.93,3935.0,731.0,1462.0,578.0,189.0,0.0,312.0,0.0,0.0
2022-05-08 06:00:00+00:00,183.63,4276.0,1348.0,1368.0,595.0,190.0,0.0,318.0,0.0,0.0
2022-05-08 07:00:00+00:00,180.0,4563.0,1791.0,1334.0,546.0,190.0,0.0,201.0,0.0,0.0
2022-05-08 08:00:00+00:00,173.78,4809.0,2097.0,1209.0,597.0,190.0,0.0,123.0,0.0,0.0
2022-05-08 09:00:00+00:00,166.14,4933.0,2244.0,1144.0,633.0,189.0,0.0,139.0,54.0,54.0
2022-05-08 10:00:00+00:00,140.0,4916.0,2214.0,1057.0,616.0,189.0,0.0,211.0,49.0,49.0
2022-05-08 11:00:00+00:00,92.66,4592.0,2050.0,985.0,669.0,190.0,0.0,250.0,110.0,110.0
2022-05-08 12:00:00+00:00,85.35,4387.0,1699.0,993.0,693.0,189.0,0.0,240.0,123.0,123.0
2022-05-08 13:00:00+00:00,140.0,4357.0,1408.0,1026.0,822.0,190.0,0.0,134.0,3.0,3.0
2022-05-08 14:00:00+00:00,199.37,4406.0,984.0,1103.0,903.0,189.0,0.0,224.0,0.0,0.0
2022-05-08 15:00:00+00:00,198.0,4533.0,534.0,1067.0,1226.0,190.0,0.0,363.0,1.0,1.0
2022-05-08 16:00:00+00:00,222.8,4774.0,169.0,1063.0,1508.0,198.0,0.0,610.0,95.0,95.0
2022-05-08 17:00:00+00:00,242.44,5151.0,10.0,1010.0,1957.0,206.0,0.0,800.0,363.0,363.0
2022-05-08 18:00:00+00:00,259.25,5309.0,0.0,942.0,2032.0,226.0,0.0,806.0,215.0,215.0
2022-05-08 19:00:00+00:00,253.1,4907.0,0.0,928.0,2040.0,230.0,0.0,571.0,173.0,173.0
2022-05-08 20:00:00+00:00,240.7,4556.0,0.0,919.0,1936.0,209.0,0.0,352.0,173.0,173.0
2022-05-08 21:00:00+00:00,223.78,4148.0,0.0,941.0,1507.0,196.0,0.0,88.0,1.0,1.0
2022-05-08 22:00:00+00:00,219.83,3886.0,0.0,944.0,1325.0,191.0,0.0,67.0,0.0,0.0
2022-05-08 23:00:00+00:00,210.87,3730.0,0.0,993.0,1052.0,188.0,0.0,67.0,0.0,0.0
2022-05-09 00:00:00+00:00,206.66,3648.0,0.0,1083.0,1039.0,190.0,0.0,67.0,0.0,0.0
2022-05-09 01:00:00+00:00,206.65,3644.0,0.0,1251.0,1028.0,189.0,0.0,67.0,0.0,0.0
2022-05-09 02:00:00+00:00,210.22,3805.0,0.0,1431.0,952.0,190.0,0.0,93.0,0.0,0.0
2022-05-09 03:00:00+00:00,225.26,4090.0,23.0,1510.0,1240.0,189.0,0.0,99.0,0.0,0.0
2022-05-09 04:00:00+00:00,247.69,4634.0,299.0,1563.0,1494.0,195.0,0.0,250.0,33.0,33.0
2022-05-09 05:00:00+00:00,288.13,5153.0,974.0,1513.0,1616.0,222.0,0.0,321.0,38.0,38.0
2022-05-09 06:00:00+00:00,273.3,5407.0,1784.0,1488.0,1537.0,212.0,0.0,268.0,17.0,17.0
2022-05-09 07:00:00+00:00,219.21,5586.0,2435.0,1489.0,1310.0,202.0,0.0,101.0,0.0,0.0
2022-05-09 08:00:00+00:00,227.26,5650.0,2943.0,1505.0,861.0,190.0,0.0,71.0,0.0,0.0
2022-05-09 09:00:00+00:00,195.22,5726.0,3222.0,1512.0,779.0,191.0,0.0,68.0,0.0,0.0
2022-05-09 10:00:00+00:00,188.71,5629.0,3283.0,1449.0,744.0,191.0,0.0,85.0,0.0,0.0
2022-05-09 11:00:00+00:00,186.87,5359.0,3165.0,1462.0,851.0,191.0,0.0,100.0,0.0,0.0
2022-05-09 12:00:00+00:00,190.01,5115.0,2818.0,1442.0,898.0,191.0,0.0,98.0,0.0,0.0
2022-05-09 13:00:00+00:00,227.4,4912.0,2314.0,1421.0,1118.0,190.0,0.0,47.0,0.0,0.0
2022-05-09 14:00:00+00:00,240.43,4856.0,1665.0,1337.0,1404.0,192.0,0.0,113.0,0.0,0.0
2022-05-09 15:00:00+00:00,222.0,4884.0,932.0,1231.0,1932.0,199.0,0.0,295.0,0.0,0.0
2022-05-09 16:00:00+00:00,260.0,5115.0,245.0,1133.0,2243.0,235.0,0.0,929.0,11.0,11.0
2022-05-09 17:00:00+00:00,311.51,5541.0,13.0,1087.0,2489.0,285.0,0.0,970.0,298.0,298.0
2022-05-09 18:00:00+00:00,337.84,5668.0,0.0,1135.0,2546.0,310.0,0.0,961.0,321.0,321.0
2022-05-09 19:00:00+00:00,307.83,5142.0,0.0,1136.0,2195.0,292.0,0.0,720.0,215.0,215.0
2022-05-09 20:00:00+00:00,270.0,4820.0,0.0,1117.0,2090.0,244.0,0.0,380.0,0.0,0.0
2022-05-09 21:00:00+00:00,245.81,4362.0,0.0,1212.0,1955.0,211.0,0.0,67.0,0.0,0.0
2022-05-09 22:00:00+00:00,228.19,4088.0,0.0,1296.0,1668.0,191.0,0.0,50.0,0.0,0.0
2022-05-09 23:00:00+00:00,217.26,3925.0,0.0,1328.0,1265.0,191.0,0.0,84.0,0.0,0.0
2022-05-10 00:00:00+00:00,212.48,3840.0,0.0,1426.0,1010.0,192.0,0.0,115.0,0.0,0.0
2022-05-10 01:00:00+00:00,200.61,3860.0,0.0,1572.0,980.0,191.0,0.0,94.0,0.0,0.0
2022-05-10 02:00:00+00:00,200.08,3946.0,0.0,1779.0,890.0,191.0,0.0,106.0,0.0,0.0
2022-05-10 03:00:00+00:00,217.35,4169.0,27.0,1867.0,902.0,191.0,0.0,99.0,0.0,0.0
2022-05-10 04:00:00+00:00,224.09,4685.0,345.0,1874.0,1080.0,198.0,0.0,391.0,1.0,1.0
2022-05-10 05:00:00+00:00,237.95,5209.0,1104.0,1766.0,1302.0,216.0,0.0,517.0,95.0,95.0
2022-05-10 06:00:00+00:00,232.72,5500.0,1933.0,1678.0,1328.0,248.0,0.0,552.0,93.0,93.0
2022-05-10 07:00:00+00:00,210.25,5643.0,2602.0,1633.0,972.0,238.0,0.0,563.0,0.0,0.0
2022-05-10 08:00:00+00:00,190.8,5751.0,3018.0,1590.0,848.0,210.0,0.0,228.0,0.0,0.0
2022-05-10 09:00:00+00:00,191.3,5797.0,3223.0,1481.0,688.0,194.0,0.0,196.0,0.0,0.0
2022-05-10 10:00:00+00:00,197.34,5745.0,3265.0,1414.0,634.0,190.0,0.0,208.0,0.0,0.0
2022-05-10 11:00:00+00:00,199.5,5486.0,3056.0,1300.0,622.0,192.0,0.0,212.0,0.0,0.0
2022-05-10 12:00:00+00:00,212.85,5141.0,2708.0,1231.0,663.0,199.0,0.0,212.0,0.0,0.0
2022-05-10 13:00:00+00:00,220.87,5005.0,2182.0,1261.0,722.0,255.0,0.0,116.0,0.0,0.0
2022-05-10 14:00:00+00:00,196.96,4915.0,1601.0,1251.0,1248.0,318.0,0.0,242.0,0.0,0.0
2022-05-10 15:00:00+00:00,219.12,4996.0,884.0,1092.0,1679.0,384.0,0.0,595.0,0.0,0.0
2022-05-10 16:00:00+00:00,232.48,5183.0,253.0,946.0,2081.0,446.0,0.0,896.0,207.0,207.0
2022-05-10 17:00:00+00:00,279.99,5567.0,15.0,856.0,2318.0,518.0,0.0,1173.0,348.0,348.0
2022-05-10 18:00:00+00:00,335.0,5673.0,0.0,846.0,2412.0,526.0,0.0,1117.0,381.0,381.0
2022-05-10 19:00:00+00:00,261.2,5147.0,0.0,945.0,2147.0,512.0,0.0,853.0,109.0,109.0
2022-05-10 20:00:00+00:00,236.24,4909.0,0.0,898.0,2095.0,487.0,0.0,593.0,0.0,0.0
2022-05-10 21:00:00+00:00,227.47,4500.0,0.0,896.0,2018.0,433.0,0.0,415.0,0.0,0.0
2022-05-10 22:00:00+00:00,230.0,4210.0,0.0,872.0,2230.0,425.0,0.0,83.0,0.0,0.0
2022-05-10 23:00:00+00:00,217.43,4028.0,0.0,838.0,1984.0,425.0,0.0,57.0,0.0,0.0
2022-05-11 00:00:00+00:00,211.29,3934.0,0.0,857.0,1944.0,426.0,0.0,68.0,0.0,0.0
2022-05-11 01:00:00+00:00,210.77,3921.0,0.0,884.0,1869.0,425.0,0.0,67.0,0.0,0.0
2022-05-11 02:00:00+00:00,213.44,4067.0,0.0,1019.0,1910.0,424.0,0.0,95.0,0.0,0.0
2022-05-11 03:00:00+00:00,216.82,4225.0,28.0,1095.0,1896.0,423.0,0.0,217.0,0.0,0.0
2022-05-11 04:00:00+00:00,240.0,4807.0,338.0,1103.0,2038.0,426.0,0.0,398.0,36.0,36.0
2022-05-11 05:00:00+00:00,255.5,5271.0,1102.0,1012.0,2120.0,430.0,0.0,533.0,139.0,139.0
2022-05-11 06:00:00+00:00,250.0,5565.0,1929.0,959.0,2003.0,461.0,0.0,446.0,200.0,200.0
2022-05-11 07:00:00+00:00,240.0,5716.0,2575.0,987.0,1702.0,469.0,0.0,312.0,167.0,167.0
2022-05-11 08:00:00+00:00,224.94,5853.0,3005.0,1005.0,1387.0,450.0,0.0,296.0,21.0,21.0
2022-05-11 09:00:00+00:00,216.99,5909.0,3236.0,1014.0,1125.0,429.0,0.0,286.0,0.0,0.0
2022-05-11 10:00:00+00:00,184.43,5941.0,3227.0,992.0,1132.0,415.0,0.0,228.0,0.0,0.0
2022-05-11 11:00:00+00:00,184.43,5654.0,3026.0,1016.0,1071.0,415.0,0.0,186.0,0.0,0.0
2022-05-11 12:00:00+00:00,205.31,5349.0,2727.0,923.0,1104.0,397.0,0.0,179.0,0.0,0.0
2022-05-11 13:00:00+00:00,222.56,5069.0,2226.0,859.0,1406.0,412.0,0.0,136.0,0.0,0.0
2022-05-11 14:00:00+00:00,230.49,4945.0,1616.0,712.0,1849.0,419.0,0.0,259.0,0.0,0.0
2022-05-11 15:00:00+00:00,240.0,5103.0,874.0,534.0,2219.0,425.0,0.0,639.0,0.0,0.0
2022-05-11 16:00:00+00:00,249.99,5301.0,250.0,372.0,2485.0,461.0,0.0,1080.0,164.0,164.0
2022-05-11 17:00:00+00:00,309.73,5683.0,17.0,312.0,2584.0,499.0,0.0,1166.0,629.0,629.0
2022-05-11 18:00:00+00:00,338.65,5801.0,0.0,253.0,2609.0,522.0,0.0,1070.0,651.0,651.0
2022-05-11 19:00:00+00:00,311.67,5236.0,0.0,236.0,2466.0,524.0,0.0,778.0,503.0,503.0
2022-05-11 20:00:00+00:00,304.67,4964.0,0.0,171.0,2467.0,483.0,0.0,561.0,108.0,108.0
2022-05-11 21:00:00+00:00,244.56,4555.0,0.0,144.0,2294.0,440.0,0.0,417.0,0.0,0.0
2022-05-11 22:00:00+00:00,212.77,4253.0,0.0,135.0,1882.0,410.0,0.0,107.0,0.0,0.0
2022-05-11 23:00:00+00:00,209.84,4098.0,0.0,167.0,1796.0,410.0,0.0,58.0,27.0,27.0
2022-05-12 00:00:00+00:00,206.75,3993.0,0.0,178.0,1747.0,411.0,0.0,53.0,31.0,31.0
2022-05-12 01:00:00+00:00,206.29,4017.0,0.0,217.0,1762.0,410.0,0.0,53.0,31.0,31.0
2022-05-12 02:00:00+00:00,207.78,4127.0,0.0,258.0,1626.0,412.0,0.0,80.0,31.0,31.0
2022-05-12 03:00:00+00:00,224.92,4309.0,30.0,251.0,1718.0,414.0,0.0,242.0,33.0,33.0
2022-05-12 04:00:00+00:00,235.02,4854.0,341.0,180.0,1893.0,440.0,0.0,419.0,129.0,129.0
2022-05-12 05:00:00+00:00,249.99,5347.0,1092.0,93.0,1970.0,469.0,0.0,473.0,221.0,221.0
2022-05-12 06:00:00+00:00,248.4,5689.0,1885.0,97.0,1935.0,461.0,0.0,486.0,177.0,177.0
2022-05-12 07:00:00+00:00,224.92,5778.0,2515.0,137.0,1785.0,429.0,0.0,322.0,62.0,62.0
2022-05-12 08:00:00+00:00,205.07,5905.0,2918.0,190.0,1644.0,417.0,0.0,152.0,0.0,0.0
2022-05-12 09:00:00+00:00,211.3,5994.0,3153.0,209.0,1458.0,417.0,0.0,181.0,0.0,0.0
2022-05-12 10:00:00+00:00,198.05,6055.0,3169.0,190.0,1292.0,400.0,0.0,155.0,0.0,0.0
2022-05-12 11:00:00+00:00,184.6,5772.0,3015.0,190.0,1219.0,399.0,0.0,166.0,0.0,0.0
2022-05-12 12:00:00+00:00,187.92,5442.0,2742.0,206.0,1376.0,398.0,0.0,179.0,0.0,0.0
2022-05-12 13:00:00+00:00,209.58,5219.0,2265.0,217.0,1588.0,396.0,0.0,166.0,0.0,0.0
2022-05-12 14:00:00+00:00,213.42,5076.0,1633.0,225.0,1800.0,404.0,0.0,300.0,0.0,0.0
2022-05-12 15:00:00+00:00,223.0,5131.0,876.0,192.0,2219.0,405.0,0.0,557.0,0.0,0.0
2022-05-12 16:00:00+00:00,234.16,5290.0,248.0,141.0,2401.0,399.0,0.0,973.0,127.0,127.0
2022-05-12 17:00:00+00:00,272.62,5627.0,16.0,115.0,2414.0,393.0,0.0,1082.0,622.0,622.0
2022-05-12 18:00:00+00:00,324.94,5725.0,0.0,96.0,2543.0,391.0,0.0,1035.0,647.0,647.0
2022-05-12 19:00:00+00:00,269.84,5217.0,0.0,110.0,2478.0,385.0,0.0,827.0,428.0,428.0
2022-05-12 20:00:00+00:00,273.11,4948.0,0.0,95.0,2353.0,391.0,0.0,475.0,111.0,111.0
2022-05-12 21:00:00+00:00,232.06,4563.0,0.0,56.0,2178.0,390.0,0.0,372.0,0.0,0.0
2022-05-12 22:00:00+00:00,250.56,4238.0,0.0,45.0,2283.0,399.0,0.0,120.0,0.0,0.0
2022-05-12 23:00:00+00:00,232.28,4084.0,0.0,70.0,2135.0,407.0,0.0,94.0,0.0,0.0
2022-05-13 00:00:00+00:00,230.44,4004.0,0.0,70.0,2055.0,409.0,0.0,80.0,0.0,0.0
2022-05-13 01:00:00+00:00,230.44,4013.0,0.0,52.0,2088.0,408.0,0.0,68.0,0.0,0.0
2022-05-13 02:00:00+00:00,232.28,4139.0,0.0,58.0,2145.0,407.0,0.0,124.0,0.0,0.0
2022-05-13 03:00:00+00:00,252.33,4315.0,22.0,54.0,2210.0,413.0,0.0,185.0,0.0,0.0
2022-05-13 04:00:00+00:00,248.95,4801.0,292.0,58.0,2402.0,433.0,0.0,455.0,1.0,1.0
2022-05-13 05:00:00+00:00,292.34,5280.0,865.0,76.0,2427.0,451.0,0.0,638.0,179.0,179.0
2022-05-13 06:00:00+00:00,287.0,5603.0,1474.0,71.0,2544.0,452.0,0.0,665.0,195.0,195.0
2022-05-13 07:00:00+00:00,255.0,5685.0,2062.0,61.0,2465.0,414.0,0.0,590.0,23.0,23.0
2022-05-13 08:00:00+00:00,245.75,5710.0,2483.0,72.0,2315.0,406.0,0.0,331.0,0.0,0.0
2022-05-13 09:00:00+00:00,241.28,5761.0,2645.0,84.0,2163.0,412.0,0.0,327.0,0.0,0.0
2022-05-13 10:00:00+00:00,225.88,5688.0,2632.0,105.0,2153.0,423.0,0.0,215.0,0.0,0.0
2022-05-13 11:00:00+00:00,225.0,5450.0,2441.0,122.0,2130.0,420.0,0.0,149.0,0.0,0.0
2022-05-13 12:00:00+00:00,232.28,5134.0,2149.0,191.0,2129.0,419.0,0.0,129.0,0.0,0.0
2022-05-13 13:00:00+00:00,242.02,4940.0,1836.0,225.0,2186.0,416.0,0.0,144.0,0.0,0.0
2022-05-13 14:00:00+00:00,248.8,4966.0,1314.0,252.0,2544.0,419.0,0.0,265.0,0.0,0.0
2022-05-13 15:00:00+00:00,253.22,5112.0,724.0,232.0,2835.0,435.0,0.0,522.0,0.0,0.0
2022-05-13 16:00:00+00:00,253.22,5319.0,228.0,206.0,2846.0,500.0,0.0,844.0,96.0,96.0
2022-05-13 17:00:00+00:00,285.0,5568.0,15.0,238.0,2951.0,470.0,0.0,1084.0,307.0,307.0
2022-05-13 18:00:00+00:00,312.0,5603.0,0.0,296.0,3035.0,304.0,0.0,953.0,313.0,313.0
2022-05-13 19:00:00+00:00,285.0,5103.0,0.0,337.0,2974.0,285.0,0.0,820.0,117.0,117.0
2022-05-13 20:00:00+00:00,255.38,4859.0,0.0,358.0,2668.0,240.0,0.0,460.0,94.0,94.0
2022-05-13 21:00:00+00:00,245.75,4506.0,0.0,408.0,2512.0,211.0,0.0,376.0,0.0,0.0
2022-05-13 22:00:00+00:00,240.63,4291.0,0.0,354.0,2253.0,189.0,0.0,36.0,0.0,0.0
2022-05-13 23:00:00+00:00,235.01,4077.0,0.0,307.0,1841.0,189.0,0.0,89.0,0.0,0.0
2022-05-14 00:00:00+00:00,221.21,3991.0,0.0,291.0,1692.0,192.0,0.0,62.0,0.0,0.0
2022-05-14 01:00:00+00:00,213.43,3950.0,0.0,294.0,1705.0,190.0,0.0,89.0,0.0,0.0
2022-05-14 02:00:00+00:00,213.43,3995.0,0.0,310.0,1605.0,191.0,0.0,89.0,0.0,0.0
2022-05-14 03:00:00+00:00,212.31,3967.0,22.0,311.0,1698.0,199.0,0.0,149.0,0.0,0.0
2022-05-14 04:00:00+00:00,225.0,4213.0,291.0,265.0,1779.0,215.0,0.0,416.0,0.0,0.0
2022-05-14 05:00:00+00:00,220.82,4593.0,886.0,191.0,1753.0,241.0,0.0,434.0,81.0,81.0
2022-05-14 06:00:00+00:00,220.02,4863.0,1540.0,147.0,1725.0,238.0,0.0,430.0,85.0,85.0
2022-05-14 07:00:00+00:00,212.31,5017.0,2109.0,119.0,1532.0,210.0,0.0,281.0,49.0,49.0
2022-05-14 08:00:00+00:00,212.31,5091.0,2444.0,113.0,1591.0,193.0,0.0,165.0,0.0,0.0
2022-05-14 09:00:00+00:00,221.21,5228.0,2586.0,148.0,1293.0,178.0,0.0,117.0,0.0,0.0
2022-05-14 10:00:00+00:00,222.0,5228.0,2542.0,187.0,1193.0,179.0,0.0,117.0,0.0,0.0
2022-05-14 11:00:00+00:00,221.21,5033.0,2381.0,172.0,1273.0,181.0,0.0,133.0,0.0,0.0
2022-05-14 12:00:00+00:00,222.0,4736.0,1995.0,174.0,1256.0,184.0,0.0,131.0,0.0,0.0
2022-05-14 13:00:00+00:00,222.0,4686.0,1481.0,265.0,1503.0,182.0,0.0,164.0,0.0,0.0
2022-05-14 14:00:00+00:00,221.07,4755.0,958.0,308.0,1829.0,186.0,0.0,276.0,1.0,1.0
2022-05-14 15:00:00+00:00,220.13,4874.0,479.0,161.0,2245.0,184.0,0.0,452.0,98.0,98.0
2022-05-14 16:00:00+00:00,226.35,5048.0,141.0,195.0,2475.0,209.0,0.0,613.0,189.0,189.0
2022-05-14 17:00:00+00:00,252.45,5299.0,7.0,195.0,2734.0,270.0,0.0,893.0,326.0,326.0
2022-05-14 18:00:00+00:00,292.73,5379.0,0.0,147.0,2865.0,291.0,0.0,852.0,340.0,340.0
2022-05-14 19:00:00+00:00,284.24,5043.0,0.0,179.0,2789.0,289.0,0.0,738.0,210.0,210.0
2022-05-14 20:00:00+00:00,245.06,4676.0,0.0,161.0,2555.0,256.0,0.0,352.0,0.0,0.0
2022-05-14 21:00:00+00:00,224.15,4341.0,0.0,173.0,2413.0,214.0,0.0,79.0,0.0,0.0
2022-05-14 22:00:00+00:00,221.18,4055.0,0.0,241.0,2067.0,193.0,0.0,36.0,0.0,0.0
2022-05-14 23:00:00+00:00,219.0,3874.0,0.0,259.0,1624.0,194.0,0.0,53.0,0.0,0.0
2022-05-15 00:00:00+00:00,218.67,3777.0,0.0,392.0,1287.0,195.0,0.0,52.0,0.0,0.0
2022-05-15 01:00:00+00:00,219.24,3768.0,0.0,404.0,1193.0,195.0,0.0,78.0,0.0,0.0
2022-05-15 02:00:00+00:00,219.0,3743.0,0.0,398.0,1128.0,195.0,0.0,113.0,0.0,0.0
2022-05-15 03:00:00+00:00,219.0,3655.0,28.0,365.0,1052.0,195.0,0.0,161.0,0.0,0.0
2022-05-15 04:00:00+00:00,231.16,3865.0,318.0,252.0,1227.0,195.0,0.0,383.0,0.0,0.0
2022-05-15 05:00:00+00:00,218.74,4184.0,1002.0,188.0,1005.0,194.0,0.0,341.0,83.0,83.0
2022-05-15 06:00:00+00:00,173.3,4563.0,1754.0,150.0,887.0,195.0,0.0,304.0,75.0,75.0
2022-05-15 07:00:00+00:00,159.19,4837.0,2377.0,139.0,889.0,196.0,0.0,217.0,0.0,0.0
2022-05-15 08:00:00+00:00,217.71,5093.0,2785.0,125.0,905.0,196.0,0.0,231.0,0.0,0.0
2022-05-15 09:00:00+00:00,217.71,5162.0,3004.0,87.0,922.0,195.0,0.0,151.0,0.0,0.0
2022-05-15 10:00:00+00:00,217.71,5106.0,2957.0,91.0,1020.0,193.0,0.0,145.0,0.0,0.0
2022-05-15 11:00:00+00:00,180.0,4732.0,2840.0,145.0,865.0,197.0,0.0,128.0,0.0,0.0
2022-05-15 12:00:00+00:00,194.12,4474.0,2455.0,213.0,798.0,193.0,0.0,114.0,0.0,0.0
